#           k/h    P           
    0.22588E-01    0.57230E+00
    0.23044E-01    0.54246E+00
    0.23510E-01    0.51335E+00
    0.23985E-01    0.48502E+00
    0.24469E-01    0.45755E+00
    0.24964E-01    0.43109E+00
    0.25468E-01    0.40577E+00
    0.25982E-01    0.38175E+00
    0.26507E-01    0.35912E+00
    0.27043E-01    0.33790E+00
    0.27589E-01    0.31805E+00
    0.28146E-01    0.29944E+00
    0.28715E-01    0.28186E+00
    0.29295E-01    0.26511E+00
    0.29887E-01    0.24899E+00
    0.30490E-01    0.23339E+00
    0.31106E-01    0.21827E+00
    0.31735E-01    0.20369E+00
    0.32376E-01    0.18975E+00
    0.33030E-01    0.17657E+00
    0.33697E-01    0.16423E+00
    0.34378E-01    0.15275E+00
    0.35072E-01    0.14211E+00
    0.35781E-01    0.13224E+00
    0.36504E-01    0.12302E+00
    0.37241E-01    0.11439E+00
    0.37993E-01    0.10632E+00
    0.38761E-01    0.98801E-01
    0.39544E-01    0.91786E-01
    0.40343E-01    0.85213E-01
    0.41158E-01    0.79042E-01
    0.41989E-01    0.73261E-01
    0.42838E-01    0.67887E-01
    0.43703E-01    0.62939E-01
    0.44586E-01    0.58417E-01
    0.45486E-01    0.54276E-01
    0.46405E-01    0.50450E-01
    0.47343E-01    0.46874E-01
    0.48299E-01    0.43522E-01
    0.49275E-01    0.40399E-01
    0.50270E-01    0.37521E-01
    0.51286E-01    0.34893E-01
    0.52322E-01    0.32492E-01
    0.53379E-01    0.30285E-01
    0.54457E-01    0.28236E-01
    0.55557E-01    0.26307E-01
    0.56680E-01    0.24472E-01
    0.57825E-01    0.22709E-01
    0.58993E-01    0.21023E-01
    0.60184E-01    0.19444E-01
    0.61400E-01    0.17987E-01
    0.62641E-01    0.16645E-01
    0.63906E-01    0.15401E-01
    0.65197E-01    0.14236E-01
    0.66514E-01    0.13132E-01
    0.67858E-01    0.12084E-01
    0.69229E-01    0.11109E-01
    0.70627E-01    0.10217E-01
    0.72054E-01    0.93861E-02
    0.73510E-01    0.85895E-02
    0.74994E-01    0.78328E-02
    0.76509E-01    0.71366E-02
    0.78055E-01    0.64955E-02
    0.79632E-01    0.58890E-02
    0.81241E-01    0.53191E-02
    0.82882E-01    0.47982E-02
    0.84556E-01    0.43245E-02
    0.86264E-01    0.38945E-02
    0.88007E-01    0.35121E-02
    0.89785E-01    0.31706E-02
    0.91598E-01    0.28559E-02
    0.93449E-01    0.25679E-02
    0.95337E-01    0.23168E-02
    0.97263E-01    0.21003E-02
    0.99227E-01    0.19043E-02
    0.10123E+00    0.17267E-02
    0.10328E+00    0.15738E-02
    0.10536E+00    0.14369E-02
    0.10749E+00    0.13122E-02
    0.10966E+00    0.12033E-02
    0.11188E+00    0.11036E-02
    0.11414E+00    0.10138E-02
    0.11644E+00    0.93125E-03
    0.11880E+00    0.85186E-03
    0.12120E+00    0.78108E-03
    0.12365E+00    0.71492E-03
