#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1169    0.92576E+03    0.14379E+02    0.18776E-08    0.14379E+02    0.20400E+02   -0.17856E-09    0.18776E-08   -0.17856E-09    0.15159E-14
  1170    0.92071E+03    0.14328E+02    0.18537E-08    0.14328E+02    0.20621E+02   -0.18074E-09    0.18537E-08   -0.18074E-09    0.15105E-14
  1171    0.91559E+03    0.14256E+02    0.18294E-08    0.14256E+02    0.20843E+02   -0.18287E-09    0.18294E-08   -0.18287E-09    0.15052E-14
  1172    0.91055E+03    0.14163E+02    0.18047E-08    0.14163E+02    0.21066E+02   -0.18496E-09    0.18047E-08   -0.18496E-09    0.14999E-14
  1173    0.90551E+03    0.14051E+02    0.17797E-08    0.14051E+02    0.21288E+02   -0.18700E-09    0.17797E-08   -0.18700E-09    0.14946E-14
  1174    0.90048E+03    0.13919E+02    0.17546E-08    0.13919E+02    0.21509E+02   -0.18901E-09    0.17546E-08   -0.18901E-09    0.14893E-14
  1175    0.89545E+03    0.13766E+02    0.17295E-08    0.13766E+02    0.21731E+02   -0.19097E-09    0.17295E-08   -0.19097E-09    0.14841E-14
  1176    0.89036E+03    0.13594E+02    0.17043E-08    0.13594E+02    0.21952E+02   -0.19290E-09    0.17043E-08   -0.19290E-09    0.14788E-14
  1177    0.88542E+03    0.13402E+02    0.16792E-08    0.13402E+02    0.22174E+02   -0.19479E-09    0.16792E-08   -0.19479E-09    0.14736E-14
  1178    0.88041E+03    0.13191E+02    0.16544E-08    0.13191E+02    0.22394E+02   -0.19664E-09    0.16544E-08   -0.19664E-09    0.14684E-14
  1179    0.87556E+03    0.12961E+02    0.16298E-08    0.12961E+02    0.22615E+02   -0.19846E-09    0.16298E-08   -0.19846E-09    0.14633E-14
  1180    0.87065E+03    0.12712E+02    0.16055E-08    0.12712E+02    0.22836E+02   -0.20024E-09    0.16055E-08   -0.20024E-09    0.14582E-14
  1181    0.86581E+03    0.12443E+02    0.15818E-08    0.12443E+02    0.23055E+02   -0.20199E-09    0.15818E-08   -0.20199E-09    0.14530E-14
  1182    0.86091E+03    0.12157E+02    0.15586E-08    0.12157E+02    0.23273E+02   -0.20371E-09    0.15586E-08   -0.20371E-09    0.14479E-14
  1183    0.85610E+03    0.11851E+02    0.15360E-08    0.11851E+02    0.23490E+02   -0.20540E-09    0.15360E-08   -0.20540E-09    0.14429E-14
  1184    0.85129E+03    0.11528E+02    0.15141E-08    0.11528E+02    0.23705E+02   -0.20705E-09    0.15141E-08   -0.20705E-09    0.14378E-14
  1185    0.84657E+03    0.11186E+02    0.14931E-08    0.11186E+02    0.23920E+02   -0.20868E-09    0.14931E-08   -0.20868E-09    0.14328E-14
  1186    0.84186E+03    0.10826E+02    0.14729E-08    0.10826E+02    0.24134E+02   -0.21027E-09    0.14729E-08   -0.21027E-09    0.14278E-14
  1187    0.83723E+03    0.10449E+02    0.14538E-08    0.10449E+02    0.24346E+02   -0.21184E-09    0.14538E-08   -0.21184E-09    0.14228E-14
  1188    0.83261E+03    0.10055E+02    0.14357E-08    0.10055E+02    0.24556E+02   -0.21338E-09    0.14357E-08   -0.21338E-09    0.14178E-14
  1189    0.82801E+03    0.96430E+01    0.14188E-08    0.96430E+01    0.24764E+02   -0.21490E-09    0.14188E-08   -0.21490E-09    0.14129E-14
  1190    0.82349E+03    0.92144E+01    0.14032E-08    0.92144E+01    0.24970E+02   -0.21640E-09    0.14032E-08   -0.21640E-09    0.14080E-14
  1191    0.81899E+03    0.87694E+01    0.13889E-08    0.87694E+01    0.25175E+02   -0.21787E-09    0.13889E-08   -0.21787E-09    0.14031E-14
  1192    0.81457E+03    0.83079E+01    0.13761E-08    0.83079E+01    0.25377E+02   -0.21931E-09    0.13761E-08   -0.21931E-09    0.13982E-14
  1193    0.81017E+03    0.78305E+01    0.13647E-08    0.78305E+01    0.25577E+02   -0.22074E-09    0.13647E-08   -0.22074E-09    0.13933E-14
  1194    0.80585E+03    0.73375E+01    0.13550E-08    0.73375E+01    0.25774E+02   -0.22215E-09    0.13550E-08   -0.22215E-09    0.13885E-14
  1195    0.80162E+03    0.68290E+01    0.13470E-08    0.68290E+01    0.25969E+02   -0.22353E-09    0.13470E-08   -0.22353E-09    0.13837E-14
  1196    0.79734E+03    0.63052E+01    0.13408E-08    0.63052E+01    0.26163E+02   -0.22490E-09    0.13408E-08   -0.22490E-09    0.13789E-14
  1197    0.79321E+03    0.57667E+01    0.13365E-08    0.57667E+01    0.26352E+02   -0.22625E-09    0.13365E-08   -0.22625E-09    0.13741E-14
  1198    0.78910E+03    0.52126E+01    0.13341E-08    0.52126E+01    0.26538E+02   -0.22759E-09    0.13341E-08   -0.22759E-09    0.13693E-14
  1199    0.78509E+03    0.46456E+01    0.13338E-08    0.46456E+01    0.26721E+02   -0.22891E-09    0.13338E-08   -0.22891E-09    0.13646E-14
  1200    0.78109E+03    0.40646E+01    0.13357E-08    0.40646E+01    0.26902E+02   -0.23021E-09    0.13357E-08   -0.23021E-09    0.13599E-14
  1201    0.77725E+03    0.34692E+01    0.13398E-08    0.34692E+01    0.27078E+02   -0.23150E-09    0.13398E-08   -0.23150E-09    0.13552E-14
  1202    0.77335E+03    0.28614E+01    0.13460E-08    0.28614E+01    0.27252E+02   -0.23278E-09    0.13460E-08   -0.23278E-09    0.13505E-14
  1203    0.76962E+03    0.22399E+01    0.13543E-08    0.22399E+01    0.27422E+02   -0.23405E-09    0.13543E-08   -0.23405E-09    0.13458E-14
  1204    0.76590E+03    0.16059E+01    0.13646E-08    0.16059E+01    0.27589E+02   -0.23530E-09    0.13646E-08   -0.23530E-09    0.13412E-14
  1205    0.76227E+03    0.95878E+00    0.13768E-08    0.95878E+00    0.27751E+02   -0.23653E-09    0.13768E-08   -0.23653E-09    0.13365E-14
  1206    0.75872E+03    0.29976E+00    0.13909E-08    0.29976E+00    0.27911E+02   -0.23775E-09    0.13909E-08   -0.23775E-09    0.13319E-14
  1207    0.75533E+03   -0.37236E+00    0.14067E-08   -0.37236E+00    0.28067E+02   -0.23894E-09    0.14067E-08   -0.23894E-09    0.13274E-14
  1208    0.75194E+03   -0.10550E+01    0.14242E-08   -0.10550E+01    0.28219E+02   -0.24013E-09    0.14242E-08   -0.24013E-09    0.13228E-14
  1209    0.74856E+03   -0.17494E+01    0.14433E-08   -0.17494E+01    0.28368E+02   -0.24129E-09    0.14433E-08   -0.24129E-09    0.13182E-14
  1210    0.74533E+03   -0.24559E+01    0.14639E-08   -0.24559E+01    0.28512E+02   -0.24243E-09    0.14639E-08   -0.24243E-09    0.13137E-14
  1211    0.74211E+03   -0.31735E+01    0.14860E-08   -0.31735E+01    0.28654E+02   -0.24356E-09    0.14860E-08   -0.24356E-09    0.13092E-14
  1212    0.73904E+03   -0.39011E+01    0.15095E-08   -0.39011E+01    0.28792E+02   -0.24466E-09    0.15095E-08   -0.24466E-09    0.13047E-14
  1213    0.73596E+03   -0.46383E+01    0.15342E-08   -0.46383E+01    0.28925E+02   -0.24574E-09    0.15342E-08   -0.24574E-09    0.13002E-14
  1214    0.73304E+03   -0.53864E+01    0.15601E-08   -0.53864E+01    0.29056E+02   -0.24680E-09    0.15601E-08   -0.24680E-09    0.12958E-14
  1215    0.73018E+03   -0.61443E+01    0.15871E-08   -0.61443E+01    0.29181E+02   -0.24784E-09    0.15871E-08   -0.24784E-09    0.12914E-14
  1216    0.72740E+03   -0.69116E+01    0.16152E-08   -0.69116E+01    0.29304E+02   -0.24885E-09    0.16152E-08   -0.24885E-09    0.12869E-14
  1217    0.72453E+03   -0.76873E+01    0.16443E-08   -0.76873E+01    0.29423E+02   -0.24984E-09    0.16443E-08   -0.24984E-09    0.12825E-14
  1218    0.72188E+03   -0.84725E+01    0.16742E-08   -0.84725E+01    0.29538E+02   -0.25081E-09    0.16742E-08   -0.25081E-09    0.12782E-14
  1219    0.71923E+03   -0.92647E+01    0.17049E-08   -0.92647E+01    0.29649E+02   -0.25175E-09    0.17049E-08   -0.25175E-09    0.12738E-14
  1220    0.71671E+03   -0.10066E+02    0.17364E-08   -0.10066E+02    0.29755E+02   -0.25266E-09    0.17364E-08   -0.25266E-09    0.12695E-14
  1221    0.71425E+03   -0.10874E+02    0.17685E-08   -0.10874E+02    0.29857E+02   -0.25355E-09    0.17685E-08   -0.25355E-09    0.12651E-14
  1222    0.71186E+03   -0.11691E+02    0.18012E-08   -0.11691E+02    0.29957E+02   -0.25441E-09    0.18012E-08   -0.25441E-09    0.12608E-14
  1223    0.70953E+03   -0.12512E+02    0.18344E-08   -0.12512E+02    0.30052E+02   -0.25525E-09    0.18344E-08   -0.25525E-09    0.12565E-14
  1224    0.70726E+03   -0.13342E+02    0.18679E-08   -0.13342E+02    0.30141E+02   -0.25605E-09    0.18679E-08   -0.25605E-09    0.12523E-14
  1225    0.70512E+03   -0.14177E+02    0.19018E-08   -0.14177E+02    0.30228E+02   -0.25682E-09    0.19018E-08   -0.25682E-09    0.12480E-14
  1226    0.70303E+03   -0.15018E+02    0.19360E-08   -0.15018E+02    0.30309E+02   -0.25757E-09    0.19360E-08   -0.25757E-09    0.12438E-14
  1227    0.70108E+03   -0.15864E+02    0.19703E-08   -0.15864E+02    0.30387E+02   -0.25828E-09    0.19703E-08   -0.25828E-09    0.12395E-14
  1228    0.69910E+03   -0.16714E+02    0.20047E-08   -0.16714E+02    0.30461E+02   -0.25897E-09    0.20047E-08   -0.25897E-09    0.12353E-14
  1229    0.69725E+03   -0.17569E+02    0.20391E-08   -0.17569E+02    0.30530E+02   -0.25962E-09    0.20391E-08   -0.25962E-09    0.12311E-14
  1230    0.69530E+03   -0.18428E+02    0.20734E-08   -0.18428E+02    0.30595E+02   -0.26023E-09    0.20734E-08   -0.26023E-09    0.12270E-14
  1231    0.69355E+03   -0.19290E+02    0.21076E-08   -0.19290E+02    0.30656E+02   -0.26082E-09    0.21076E-08   -0.26082E-09    0.12228E-14
  1232    0.69185E+03   -0.20154E+02    0.21416E-08   -0.20154E+02    0.30712E+02   -0.26137E-09    0.21416E-08   -0.26137E-09    0.12187E-14
  1233    0.69034E+03   -0.21022E+02    0.21752E-08   -0.21022E+02    0.30765E+02   -0.26188E-09    0.21752E-08   -0.26188E-09    0.12146E-14
  1234    0.68881E+03   -0.21890E+02    0.22085E-08   -0.21890E+02    0.30812E+02   -0.26236E-09    0.22085E-08   -0.26236E-09    0.12105E-14
  1235    0.68761E+03   -0.22761E+02    0.22412E-08   -0.22761E+02    0.30855E+02   -0.26281E-09    0.22412E-08   -0.26281E-09    0.12064E-14
  1236    0.68631E+03   -0.23632E+02    0.22735E-08   -0.23632E+02    0.30893E+02   -0.26322E-09    0.22735E-08   -0.26322E-09    0.12023E-14
  1237    0.68505E+03   -0.24505E+02    0.23051E-08   -0.24505E+02    0.30927E+02   -0.26359E-09    0.23051E-08   -0.26359E-09    0.11983E-14
  1238    0.68390E+03   -0.25377E+02    0.23360E-08   -0.25377E+02    0.30957E+02   -0.26392E-09    0.23360E-08   -0.26392E-09    0.11942E-14
  1239    0.68279E+03   -0.26249E+02    0.23661E-08   -0.26249E+02    0.30981E+02   -0.26421E-09    0.23661E-08   -0.26421E-09    0.11902E-14
  1240    0.68172E+03   -0.27120E+02    0.23953E-08   -0.27120E+02    0.31002E+02   -0.26446E-09    0.23953E-08   -0.26446E-09    0.11862E-14
  1241    0.68084E+03   -0.27989E+02    0.24236E-08   -0.27989E+02    0.31017E+02   -0.26468E-09    0.24236E-08   -0.26468E-09    0.11822E-14
  1242    0.67991E+03   -0.28855E+02    0.24509E-08   -0.28855E+02    0.31029E+02   -0.26485E-09    0.24509E-08   -0.26485E-09    0.11783E-14
  1243    0.67909E+03   -0.29720E+02    0.24770E-08   -0.29720E+02    0.31035E+02   -0.26498E-09    0.24770E-08   -0.26498E-09    0.11743E-14
  1244    0.67837E+03   -0.30581E+02    0.25020E-08   -0.30581E+02    0.31037E+02   -0.26507E-09    0.25020E-08   -0.26507E-09    0.11704E-14
  1245    0.67776E+03   -0.31439E+02    0.25257E-08   -0.31439E+02    0.31035E+02   -0.26512E-09    0.25257E-08   -0.26512E-09    0.11664E-14
  1246    0.67718E+03   -0.32291E+02    0.25481E-08   -0.32291E+02    0.31027E+02   -0.26512E-09    0.25481E-08   -0.26512E-09    0.11625E-14
  1247    0.67662E+03   -0.33139E+02    0.25690E-08   -0.33139E+02    0.31014E+02   -0.26508E-09    0.25690E-08   -0.26508E-09    0.11587E-14
  1248    0.67616E+03   -0.33981E+02    0.25885E-08   -0.33981E+02    0.30997E+02   -0.26499E-09    0.25885E-08   -0.26499E-09    0.11548E-14
  1249    0.67581E+03   -0.34818E+02    0.26063E-08   -0.34818E+02    0.30977E+02   -0.26486E-09    0.26063E-08   -0.26486E-09    0.11509E-14
  1250    0.67555E+03   -0.35648E+02    0.26225E-08   -0.35648E+02    0.30950E+02   -0.26468E-09    0.26225E-08   -0.26468E-09    0.11471E-14
  1251    0.67531E+03   -0.36471E+02    0.26369E-08   -0.36471E+02    0.30918E+02   -0.26446E-09    0.26369E-08   -0.26446E-09    0.11432E-14
  1252    0.67524E+03   -0.37286E+02    0.26497E-08   -0.37286E+02    0.30883E+02   -0.26418E-09    0.26497E-08   -0.26418E-09    0.11394E-14
  1253    0.67511E+03   -0.38095E+02    0.26608E-08   -0.38095E+02    0.30842E+02   -0.26387E-09    0.26608E-08   -0.26387E-09    0.11356E-14
  1254    0.67507E+03   -0.38895E+02    0.26704E-08   -0.38895E+02    0.30795E+02   -0.26351E-09    0.26704E-08   -0.26351E-09    0.11319E-14
  1255    0.67512E+03   -0.39688E+02    0.26784E-08   -0.39688E+02    0.30746E+02   -0.26310E-09    0.26784E-08   -0.26310E-09    0.11281E-14
  1256    0.67534E+03   -0.40473E+02    0.26849E-08   -0.40473E+02    0.30691E+02   -0.26265E-09    0.26849E-08   -0.26265E-09    0.11243E-14
  1257    0.67557E+03   -0.41249E+02    0.26899E-08   -0.41249E+02    0.30631E+02   -0.26216E-09    0.26899E-08   -0.26216E-09    0.11206E-14
  1258    0.67580E+03   -0.42017E+02    0.26936E-08   -0.42017E+02    0.30567E+02   -0.26163E-09    0.26936E-08   -0.26163E-09    0.11169E-14
  1259    0.67612E+03   -0.42777E+02    0.26960E-08   -0.42777E+02    0.30498E+02   -0.26106E-09    0.26960E-08   -0.26106E-09    0.11132E-14
  1260    0.67652E+03   -0.43528E+02    0.26970E-08   -0.43528E+02    0.30425E+02   -0.26044E-09    0.26970E-08   -0.26044E-09    0.11095E-14
  1261    0.67700E+03   -0.44270E+02    0.26969E-08   -0.44270E+02    0.30348E+02   -0.25979E-09    0.26969E-08   -0.25979E-09    0.11058E-14
  1262    0.67755E+03   -0.45002E+02    0.26955E-08   -0.45002E+02    0.30266E+02   -0.25909E-09    0.26955E-08   -0.25909E-09    0.11021E-14
  1263    0.67818E+03   -0.45725E+02    0.26930E-08   -0.45725E+02    0.30180E+02   -0.25836E-09    0.26930E-08   -0.25836E-09    0.10985E-14
  1264    0.67882E+03   -0.46439E+02    0.26895E-08   -0.46439E+02    0.30090E+02   -0.25759E-09    0.26895E-08   -0.25759E-09    0.10948E-14
  1265    0.67959E+03   -0.47143E+02    0.26849E-08   -0.47143E+02    0.29995E+02   -0.25679E-09    0.26849E-08   -0.25679E-09    0.10912E-14
  1266    0.68037E+03   -0.47837E+02    0.26793E-08   -0.47837E+02    0.29896E+02   -0.25595E-09    0.26793E-08   -0.25595E-09    0.10876E-14
  1267    0.68121E+03   -0.48521E+02    0.26729E-08   -0.48521E+02    0.29793E+02   -0.25507E-09    0.26729E-08   -0.25507E-09    0.10840E-14
  1268    0.68213E+03   -0.49194E+02    0.26655E-08   -0.49194E+02    0.29687E+02   -0.25416E-09    0.26655E-08   -0.25416E-09    0.10804E-14
  1269    0.68313E+03   -0.49857E+02    0.26573E-08   -0.49857E+02    0.29575E+02   -0.25321E-09    0.26573E-08   -0.25321E-09    0.10769E-14
  1270    0.68415E+03   -0.50509E+02    0.26484E-08   -0.50509E+02    0.29459E+02   -0.25224E-09    0.26484E-08   -0.25224E-09    0.10733E-14
  1271    0.68525E+03   -0.51150E+02    0.26387E-08   -0.51150E+02    0.29340E+02   -0.25122E-09    0.26387E-08   -0.25122E-09    0.10698E-14
  1272    0.68638E+03   -0.51779E+02    0.26284E-08   -0.51779E+02    0.29218E+02   -0.25018E-09    0.26284E-08   -0.25018E-09    0.10663E-14
  1273    0.68756E+03   -0.52397E+02    0.26174E-08   -0.52397E+02    0.29091E+02   -0.24911E-09    0.26174E-08   -0.24911E-09    0.10628E-14
  1274    0.68879E+03   -0.53004E+02    0.26059E-08   -0.53004E+02    0.28959E+02   -0.24800E-09    0.26059E-08   -0.24800E-09    0.10593E-14
  1275    0.69008E+03   -0.53597E+02    0.25939E-08   -0.53597E+02    0.28825E+02   -0.24687E-09    0.25939E-08   -0.24687E-09    0.10558E-14
  1276    0.69141E+03   -0.54179E+02    0.25814E-08   -0.54179E+02    0.28687E+02   -0.24571E-09    0.25814E-08   -0.24571E-09    0.10523E-14
  1277    0.69278E+03   -0.54748E+02    0.25684E-08   -0.54748E+02    0.28546E+02   -0.24452E-09    0.25684E-08   -0.24452E-09    0.10489E-14
  1278    0.69421E+03   -0.55304E+02    0.25552E-08   -0.55304E+02    0.28401E+02   -0.24330E-09    0.25552E-08   -0.24330E-09    0.10454E-14
  1279    0.69568E+03   -0.55847E+02    0.25416E-08   -0.55847E+02    0.28252E+02   -0.24206E-09    0.25416E-08   -0.24206E-09    0.10420E-14
  1280    0.69720E+03   -0.56378E+02    0.25277E-08   -0.56378E+02    0.28101E+02   -0.24079E-09    0.25277E-08   -0.24079E-09    0.10386E-14
  1281    0.69875E+03   -0.56894E+02    0.25137E-08   -0.56894E+02    0.27946E+02   -0.23949E-09    0.25137E-08   -0.23949E-09    0.10352E-14
  1282    0.70036E+03   -0.57397E+02    0.24995E-08   -0.57397E+02    0.27788E+02   -0.23817E-09    0.24995E-08   -0.23817E-09    0.10318E-14
  1283    0.70199E+03   -0.57885E+02    0.24852E-08   -0.57885E+02    0.27627E+02   -0.23683E-09    0.24852E-08   -0.23683E-09    0.10284E-14
  1284    0.70367E+03   -0.58360E+02    0.24708E-08   -0.58360E+02    0.27463E+02   -0.23546E-09    0.24708E-08   -0.23546E-09    0.10251E-14
  1285    0.70537E+03   -0.58820E+02    0.24564E-08   -0.58820E+02    0.27296E+02   -0.23407E-09    0.24564E-08   -0.23407E-09    0.10217E-14
  1286    0.70711E+03   -0.59265E+02    0.24421E-08   -0.59265E+02    0.27125E+02   -0.23266E-09    0.24421E-08   -0.23266E-09    0.10184E-14
  1287    0.70889E+03   -0.59695E+02    0.24279E-08   -0.59695E+02    0.26953E+02   -0.23123E-09    0.24279E-08   -0.23123E-09    0.10151E-14
  1288    0.71070E+03   -0.60110E+02    0.24138E-08   -0.60110E+02    0.26777E+02   -0.22978E-09    0.24138E-08   -0.22978E-09    0.10118E-14
  1289    0.71254E+03   -0.60509E+02    0.23999E-08   -0.60509E+02    0.26599E+02   -0.22831E-09    0.23999E-08   -0.22831E-09    0.10085E-14
  1290    0.71439E+03   -0.60893E+02    0.23863E-08   -0.60893E+02    0.26418E+02   -0.22682E-09    0.23863E-08   -0.22682E-09    0.10052E-14
  1291    0.71628E+03   -0.61261E+02    0.23730E-08   -0.61261E+02    0.26236E+02   -0.22531E-09    0.23730E-08   -0.22531E-09    0.10019E-14
  1292    0.71819E+03   -0.61613E+02    0.23601E-08   -0.61613E+02    0.26049E+02   -0.22378E-09    0.23601E-08   -0.22378E-09    0.99868E-15
  1293    0.72012E+03   -0.61949E+02    0.23475E-08   -0.61949E+02    0.25862E+02   -0.22224E-09    0.23475E-08   -0.22224E-09    0.99544E-15
  1294    0.72208E+03   -0.62266E+02    0.23354E-08   -0.62266E+02    0.25672E+02   -0.22069E-09    0.23354E-08   -0.22069E-09    0.99221E-15
  1295    0.72405E+03   -0.62568E+02    0.23239E-08   -0.62568E+02    0.25480E+02   -0.21911E-09    0.23239E-08   -0.21911E-09    0.98899E-15
  1296    0.72603E+03   -0.62851E+02    0.23128E-08   -0.62851E+02    0.25287E+02   -0.21753E-09    0.23128E-08   -0.21753E-09    0.98579E-15
  1297    0.72803E+03   -0.63118E+02    0.23024E-08   -0.63118E+02    0.25092E+02   -0.21593E-09    0.23024E-08   -0.21593E-09    0.98259E-15
  1298    0.73004E+03   -0.63366E+02    0.22927E-08   -0.63366E+02    0.24895E+02   -0.21431E-09    0.22927E-08   -0.21431E-09    0.97941E-15
  1299    0.73206E+03   -0.63597E+02    0.22836E-08   -0.63597E+02    0.24697E+02   -0.21269E-09    0.22836E-08   -0.21269E-09    0.97625E-15
  1300    0.73409E+03   -0.63810E+02    0.22754E-08   -0.63810E+02    0.24496E+02   -0.21105E-09    0.22754E-08   -0.21105E-09    0.97309E-15
  1301    0.73613E+03   -0.64004E+02    0.22679E-08   -0.64004E+02    0.24295E+02   -0.20940E-09    0.22679E-08   -0.20940E-09    0.96994E-15
  1302    0.73817E+03   -0.64179E+02    0.22613E-08   -0.64179E+02    0.24092E+02   -0.20774E-09    0.22613E-08   -0.20774E-09    0.96681E-15
  1303    0.74021E+03   -0.64337E+02    0.22553E-08   -0.64337E+02    0.23888E+02   -0.20607E-09    0.22553E-08   -0.20607E-09    0.96369E-15
  1304    0.74226E+03   -0.64476E+02    0.22502E-08   -0.64476E+02    0.23683E+02   -0.20439E-09    0.22502E-08   -0.20439E-09    0.96058E-15
  1305    0.74431E+03   -0.64598E+02    0.22457E-08   -0.64598E+02    0.23476E+02   -0.20271E-09    0.22457E-08   -0.20271E-09    0.95749E-15
  1306    0.74635E+03   -0.64700E+02    0.22419E-08   -0.64700E+02    0.23269E+02   -0.20101E-09    0.22419E-08   -0.20101E-09    0.95440E-15
  1307    0.74841E+03   -0.64784E+02    0.22388E-08   -0.64784E+02    0.23060E+02   -0.19930E-09    0.22388E-08   -0.19930E-09    0.95133E-15
  1308    0.75047E+03   -0.64852E+02    0.22363E-08   -0.64852E+02    0.22850E+02   -0.19757E-09    0.22363E-08   -0.19757E-09    0.94827E-15
  1309    0.75251E+03   -0.64900E+02    0.22343E-08   -0.64900E+02    0.22639E+02   -0.19585E-09    0.22343E-08   -0.19585E-09    0.94522E-15
  1310    0.75456E+03   -0.64932E+02    0.22330E-08   -0.64932E+02    0.22428E+02   -0.19411E-09    0.22330E-08   -0.19411E-09    0.94218E-15
  1311    0.75660E+03   -0.64945E+02    0.22322E-08   -0.64945E+02    0.22215E+02   -0.19236E-09    0.22322E-08   -0.19236E-09    0.93916E-15
  1312    0.75867E+03   -0.64940E+02    0.22319E-08   -0.64940E+02    0.22003E+02   -0.19060E-09    0.22319E-08   -0.19060E-09    0.93614E-15
  1313    0.76070E+03   -0.64919E+02    0.22321E-08   -0.64919E+02    0.21789E+02   -0.18883E-09    0.22321E-08   -0.18883E-09    0.93314E-15
  1314    0.76274E+03   -0.64879E+02    0.22328E-08   -0.64879E+02    0.21574E+02   -0.18705E-09    0.22328E-08   -0.18705E-09    0.93015E-15
  1315    0.76477E+03   -0.64822E+02    0.22339E-08   -0.64822E+02    0.21360E+02   -0.18526E-09    0.22339E-08   -0.18526E-09    0.92717E-15
  1316    0.76679E+03   -0.64747E+02    0.22354E-08   -0.64747E+02    0.21144E+02   -0.18347E-09    0.22354E-08   -0.18347E-09    0.92420E-15
  1317    0.76881E+03   -0.64656E+02    0.22372E-08   -0.64656E+02    0.20929E+02   -0.18166E-09    0.22372E-08   -0.18166E-09    0.92124E-15
  1318    0.77081E+03   -0.64546E+02    0.22395E-08   -0.64546E+02    0.20713E+02   -0.17985E-09    0.22395E-08   -0.17985E-09    0.91829E-15
  1319    0.77279E+03   -0.64421E+02    0.22420E-08   -0.64421E+02    0.20496E+02   -0.17803E-09    0.22420E-08   -0.17803E-09    0.91536E-15
  1320    0.77477E+03   -0.64278E+02    0.22449E-08   -0.64278E+02    0.20280E+02   -0.17620E-09    0.22449E-08   -0.17620E-09    0.91244E-15
  1321    0.77672E+03   -0.64120E+02    0.22480E-08   -0.64120E+02    0.20064E+02   -0.17436E-09    0.22480E-08   -0.17436E-09    0.90952E-15
  1322    0.77867E+03   -0.63943E+02    0.22513E-08   -0.63943E+02    0.19846E+02   -0.17251E-09    0.22513E-08   -0.17251E-09    0.90662E-15
  1323    0.78061E+03   -0.63750E+02    0.22549E-08   -0.63750E+02    0.19630E+02   -0.17065E-09    0.22549E-08   -0.17065E-09    0.90373E-15
  1324    0.78252E+03   -0.63542E+02    0.22586E-08   -0.63542E+02    0.19413E+02   -0.16879E-09    0.22586E-08   -0.16879E-09    0.90085E-15
  1325    0.78441E+03   -0.63316E+02    0.22626E-08   -0.63316E+02    0.19197E+02   -0.16691E-09    0.22626E-08   -0.16691E-09    0.89798E-15
  1326    0.78629E+03   -0.63075E+02    0.22666E-08   -0.63075E+02    0.18982E+02   -0.16503E-09    0.22666E-08   -0.16503E-09    0.89512E-15
  1327    0.78814E+03   -0.62819E+02    0.22707E-08   -0.62819E+02    0.18767E+02   -0.16314E-09    0.22707E-08   -0.16314E-09    0.89228E-15
  1328    0.78998E+03   -0.62545E+02    0.22750E-08   -0.62545E+02    0.18553E+02   -0.16125E-09    0.22750E-08   -0.16125E-09    0.88944E-15
  1329    0.79178E+03   -0.62256E+02    0.22792E-08   -0.62256E+02    0.18339E+02   -0.15934E-09    0.22792E-08   -0.15934E-09    0.88661E-15
  1330    0.79356E+03   -0.61952E+02    0.22835E-08   -0.61952E+02    0.18125E+02   -0.15743E-09    0.22835E-08   -0.15743E-09    0.88380E-15
  1331    0.79532E+03   -0.61632E+02    0.22878E-08   -0.61632E+02    0.17913E+02   -0.15551E-09    0.22878E-08   -0.15551E-09    0.88100E-15
  1332    0.79704E+03   -0.61298E+02    0.22921E-08   -0.61298E+02    0.17701E+02   -0.15359E-09    0.22921E-08   -0.15359E-09    0.87820E-15
  1333    0.79874E+03   -0.60947E+02    0.22963E-08   -0.60947E+02    0.17490E+02   -0.15165E-09    0.22963E-08   -0.15165E-09    0.87542E-15
  1334    0.80041E+03   -0.60583E+02    0.23004E-08   -0.60583E+02    0.17281E+02   -0.14971E-09    0.23004E-08   -0.14971E-09    0.87265E-15
  1335    0.80204E+03   -0.60204E+02    0.23044E-08   -0.60204E+02    0.17072E+02   -0.14776E-09    0.23044E-08   -0.14776E-09    0.86988E-15
  1336    0.80364E+03   -0.59809E+02    0.23082E-08   -0.59809E+02    0.16866E+02   -0.14581E-09    0.23082E-08   -0.14581E-09    0.86713E-15
  1337    0.80521E+03   -0.59401E+02    0.23119E-08   -0.59401E+02    0.16659E+02   -0.14385E-09    0.23119E-08   -0.14385E-09    0.86439E-15
  1338    0.80673E+03   -0.58979E+02    0.23154E-08   -0.58979E+02    0.16455E+02   -0.14188E-09    0.23154E-08   -0.14188E-09    0.86166E-15
  1339    0.80823E+03   -0.58543E+02    0.23186E-08   -0.58543E+02    0.16252E+02   -0.13990E-09    0.23186E-08   -0.13990E-09    0.85894E-15
  1340    0.80968E+03   -0.58095E+02    0.23216E-08   -0.58095E+02    0.16051E+02   -0.13792E-09    0.23216E-08   -0.13792E-09    0.85622E-15
  1341    0.81109E+03   -0.57632E+02    0.23243E-08   -0.57632E+02    0.15853E+02   -0.13593E-09    0.23243E-08   -0.13593E-09    0.85352E-15
  1342    0.81245E+03   -0.57157E+02    0.23267E-08   -0.57157E+02    0.15656E+02   -0.13394E-09    0.23267E-08   -0.13394E-09    0.85083E-15
  1343    0.81378E+03   -0.56668E+02    0.23288E-08   -0.56668E+02    0.15461E+02   -0.13194E-09    0.23288E-08   -0.13194E-09    0.84815E-15
