#    L    TT             EE             BB             TE             PP             TP             EP          
   214    0.57742E+04    0.94732E+00    0.00000E+00    0.22277E+02    0.54102E-07    0.14279E-03   -0.48941E-08
   215    0.57690E+04    0.97983E+00    0.00000E+00    0.24017E+02    0.53837E-07    0.14162E-03    0.12029E-07
   216    0.57629E+04    0.10141E+01    0.00000E+00    0.25766E+02    0.53574E-07    0.14047E-03    0.28913E-07
   217    0.57562E+04    0.10502E+01    0.00000E+00    0.27521E+02    0.53313E-07    0.13932E-03    0.45757E-07
   218    0.57488E+04    0.10881E+01    0.00000E+00    0.29281E+02    0.53055E-07    0.13818E-03    0.62558E-07
   219    0.57407E+04    0.11279E+01    0.00000E+00    0.31049E+02    0.52798E-07    0.13705E-03    0.79314E-07
   220    0.57319E+04    0.11697E+01    0.00000E+00    0.32818E+02    0.52543E-07    0.13593E-03    0.96024E-07
   221    0.57224E+04    0.12134E+01    0.00000E+00    0.34592E+02    0.52290E-07    0.13482E-03    0.11268E-06
   222    0.57123E+04    0.12591E+01    0.00000E+00    0.36368E+02    0.52039E-07    0.13371E-03    0.12929E-06
   223    0.57013E+04    0.13069E+01    0.00000E+00    0.38147E+02    0.51790E-07    0.13262E-03    0.14585E-06
   224    0.56899E+04    0.13565E+01    0.00000E+00    0.39926E+02    0.51543E-07    0.13154E-03    0.16235E-06
   225    0.56776E+04    0.14083E+01    0.00000E+00    0.41705E+02    0.51298E-07    0.13046E-03    0.17880E-06
   226    0.56648E+04    0.14622E+01    0.00000E+00    0.43483E+02    0.51054E-07    0.12939E-03    0.19518E-06
   227    0.56512E+04    0.15181E+01    0.00000E+00    0.45260E+02    0.50813E-07    0.12833E-03    0.21150E-06
   228    0.56370E+04    0.15762E+01    0.00000E+00    0.47034E+02    0.50573E-07    0.12728E-03    0.22776E-06
   229    0.56222E+04    0.16364E+01    0.00000E+00    0.48804E+02    0.50335E-07    0.12624E-03    0.24396E-06
   230    0.56066E+04    0.16987E+01    0.00000E+00    0.50570E+02    0.50099E-07    0.12521E-03    0.26009E-06
