#    L    TT             EE             TE             PP             TP          
   271    0.44989E+04    0.62277E+01    0.10830E+03    0.19332E+07    0.15112E+04
   272    0.44636E+04    0.63830E+01    0.10912E+03    0.19251E+07    0.14982E+04
   273    0.44280E+04    0.65397E+01    0.10992E+03    0.19170E+07    0.14853E+04
   274    0.43922E+04    0.66984E+01    0.11068E+03    0.19089E+07    0.14726E+04
   275    0.43562E+04    0.68583E+01    0.11140E+03    0.19010E+07    0.14599E+04
   276    0.43201E+04    0.70198E+01    0.11208E+03    0.18930E+07    0.14473E+04
   277    0.42837E+04    0.71828E+01    0.11274E+03    0.18851E+07    0.14348E+04
   278    0.42472E+04    0.73472E+01    0.11334E+03    0.18773E+07    0.14224E+04
   279    0.42105E+04    0.75129E+01    0.11391E+03    0.18695E+07    0.14100E+04
   280    0.41737E+04    0.76799E+01    0.11445E+03    0.18618E+07    0.13978E+04
   281    0.41369E+04    0.78482E+01    0.11495E+03    0.18541E+07    0.13857E+04
   282    0.40998E+04    0.80176E+01    0.11540E+03    0.18465E+07    0.13736E+04
   283    0.40627E+04    0.81880E+01    0.11582E+03    0.18389E+07    0.13616E+04
   284    0.40256E+04    0.83596E+01    0.11619E+03    0.18313E+07    0.13498E+04
   285    0.39884E+04    0.85322E+01    0.11653E+03    0.18238E+07    0.13380E+04
   286    0.39511E+04    0.87057E+01    0.11682E+03    0.18164E+07    0.13263E+04
   287    0.39137E+04    0.88800E+01    0.11708E+03    0.18090E+07    0.13146E+04
   288    0.38764E+04    0.90552E+01    0.11730E+03    0.18016E+07    0.13031E+04
   289    0.38390E+04    0.92310E+01    0.11747E+03    0.17943E+07    0.12917E+04
   290    0.38017E+04    0.94074E+01    0.11761E+03    0.17870E+07    0.12803E+04
   291    0.37644E+04    0.95850E+01    0.11770E+03    0.17798E+07    0.12690E+04
   292    0.37269E+04    0.97627E+01    0.11775E+03    0.17726E+07    0.12578E+04
   293    0.36897E+04    0.99402E+01    0.11775E+03    0.17654E+07    0.12467E+04
   294    0.36524E+04    0.10119E+02    0.11772E+03    0.17583E+07    0.12357E+04
   295    0.36154E+04    0.10297E+02    0.11764E+03    0.17513E+07    0.12248E+04
   296    0.35783E+04    0.10476E+02    0.11752E+03    0.17442E+07    0.12139E+04
   297    0.35413E+04    0.10654E+02    0.11737E+03    0.17373E+07    0.12031E+04
   298    0.35044E+04    0.10834E+02    0.11716E+03    0.17303E+07    0.11924E+04
   299    0.34677E+04    0.11013E+02    0.11691E+03    0.17234E+07    0.11818E+04
   300    0.34310E+04    0.11191E+02    0.11661E+03    0.17165E+07    0.11713E+04
   301    0.33945E+04    0.11369E+02    0.11628E+03    0.17097E+07    0.11608E+04
   302    0.33582E+04    0.11547E+02    0.11591E+03    0.17029E+07    0.11504E+04
   303    0.33221E+04    0.11725E+02    0.11549E+03    0.16962E+07    0.11401E+04
   304    0.32862E+04    0.11904E+02    0.11502E+03    0.16895E+07    0.11299E+04
   305    0.32504E+04    0.12080E+02    0.11451E+03    0.16828E+07    0.11198E+04
   306    0.32148E+04    0.12257E+02    0.11396E+03    0.16762E+07    0.11097E+04
   307    0.31795E+04    0.12432E+02    0.11337E+03    0.16696E+07    0.10997E+04
   308    0.31443E+04    0.12609E+02    0.11275E+03    0.16630E+07    0.10898E+04
   309    0.31095E+04    0.12784E+02    0.11207E+03    0.16565E+07    0.10799E+04
   310    0.30748E+04    0.12957E+02    0.11136E+03    0.16500E+07    0.10702E+04
   311    0.30404E+04    0.13131E+02    0.11060E+03    0.16436E+07    0.10605E+04
   312    0.30063E+04    0.13303E+02    0.10981E+03    0.16372E+07    0.10509E+04
