#    L    TT             EE             BB             TE          
   395    0.16746E+04    0.17855E+02    0.40400E-01   -0.28435E+02
   396    0.16778E+04    0.17759E+02    0.40552E-01   -0.29974E+02
   397    0.16813E+04    0.17660E+02    0.40705E-01   -0.31487E+02
   398    0.16852E+04    0.17557E+02    0.40859E-01   -0.32971E+02
   399    0.16894E+04    0.17451E+02    0.41014E-01   -0.34426E+02
   400    0.16939E+04    0.17342E+02    0.41171E-01   -0.35850E+02
   401    0.16987E+04    0.17229E+02    0.41328E-01   -0.37244E+02
   402    0.17039E+04    0.17113E+02    0.41486E-01   -0.38606E+02
   403    0.17094E+04    0.16995E+02    0.41645E-01   -0.39937E+02
   404    0.17152E+04    0.16874E+02    0.41806E-01   -0.41234E+02
   405    0.17213E+04    0.16749E+02    0.41967E-01   -0.42501E+02
   406    0.17276E+04    0.16623E+02    0.42130E-01   -0.43734E+02
   407    0.17342E+04    0.16493E+02    0.42293E-01   -0.44936E+02
   408    0.17412E+04    0.16361E+02    0.42457E-01   -0.46102E+02
   409    0.17484E+04    0.16227E+02    0.42623E-01   -0.47235E+02
   410    0.17559E+04    0.16089E+02    0.42789E-01   -0.48336E+02
   411    0.17636E+04    0.15950E+02    0.42957E-01   -0.49402E+02
   412    0.17716E+04    0.15808E+02    0.43125E-01   -0.50434E+02
   413    0.17798E+04    0.15665E+02    0.43295E-01   -0.51432E+02
   414    0.17882E+04    0.15519E+02    0.43465E-01   -0.52395E+02
   415    0.17969E+04    0.15372E+02    0.43636E-01   -0.53322E+02
   416    0.18058E+04    0.15222E+02    0.43809E-01   -0.54216E+02
   417    0.18149E+04    0.15071E+02    0.43982E-01   -0.55075E+02
   418    0.18242E+04    0.14916E+02    0.44156E-01   -0.55897E+02
   419    0.18337E+04    0.14761E+02    0.44331E-01   -0.56683E+02
   420    0.18434E+04    0.14606E+02    0.44507E-01   -0.57434E+02
   421    0.18533E+04    0.14448E+02    0.44684E-01   -0.58149E+02
   422    0.18634E+04    0.14289E+02    0.44862E-01   -0.58828E+02
   423    0.18735E+04    0.14128E+02    0.45041E-01   -0.59471E+02
   424    0.18838E+04    0.13966E+02    0.45221E-01   -0.60078E+02
   425    0.18943E+04    0.13802E+02    0.45401E-01   -0.60648E+02
   426    0.19050E+04    0.13639E+02    0.45583E-01   -0.61181E+02
   427    0.19157E+04    0.13474E+02    0.45765E-01   -0.61679E+02
   428    0.19266E+04    0.13309E+02    0.45948E-01   -0.62139E+02
   429    0.19375E+04    0.13143E+02    0.46132E-01   -0.62562E+02
   430    0.19486E+04    0.12977E+02    0.46317E-01   -0.62949E+02
   431    0.19598E+04    0.12810E+02    0.46502E-01   -0.63299E+02
   432    0.19709E+04    0.12643E+02    0.46688E-01   -0.63613E+02
   433    0.19823E+04    0.12477E+02    0.46875E-01   -0.63889E+02
   434    0.19936E+04    0.12310E+02    0.47062E-01   -0.64130E+02
   435    0.20050E+04    0.12144E+02    0.47250E-01   -0.64334E+02
   436    0.20165E+04    0.11977E+02    0.47439E-01   -0.64501E+02
   437    0.20280E+04    0.11811E+02    0.47629E-01   -0.64631E+02
   438    0.20395E+04    0.11645E+02    0.47819E-01   -0.64725E+02
   439    0.20511E+04    0.11481E+02    0.48009E-01   -0.64783E+02
   440    0.20626E+04    0.11317E+02    0.48200E-01   -0.64803E+02
   441    0.20742E+04    0.11153E+02    0.48392E-01   -0.64789E+02
   442    0.20856E+04    0.10990E+02    0.48584E-01   -0.64738E+02
   443    0.20972E+04    0.10829E+02    0.48777E-01   -0.64652E+02
   444    0.21087E+04    0.10670E+02    0.48970E-01   -0.64529E+02
   445    0.21201E+04    0.10510E+02    0.49164E-01   -0.64371E+02
   446    0.21314E+04    0.10354E+02    0.49358E-01   -0.64176E+02
   447    0.21427E+04    0.10199E+02    0.49553E-01   -0.63948E+02
   448    0.21539E+04    0.10045E+02    0.49748E-01   -0.63685E+02
   449    0.21651E+04    0.98934E+01    0.49943E-01   -0.63386E+02
   450    0.21762E+04    0.97446E+01    0.50138E-01   -0.63054E+02
   451    0.21871E+04    0.95971E+01    0.50334E-01   -0.62687E+02
   452    0.21979E+04    0.94524E+01    0.50530E-01   -0.62288E+02
   453    0.22088E+04    0.93104E+01    0.50727E-01   -0.61855E+02
   454    0.22194E+04    0.91705E+01    0.50923E-01   -0.61390E+02
   455    0.22298E+04    0.90332E+01    0.51120E-01   -0.60893E+02
   456    0.22403E+04    0.88978E+01    0.51316E-01   -0.60360E+02
   457    0.22505E+04    0.87658E+01    0.51513E-01   -0.59804E+02
   458    0.22607E+04    0.86365E+01    0.51710E-01   -0.59206E+02
   459    0.22707E+04    0.85105E+01    0.51907E-01   -0.58585E+02
   460    0.22806E+04    0.83863E+01    0.52104E-01   -0.57933E+02
   461    0.22903E+04    0.82654E+01    0.52301E-01   -0.57252E+02
   462    0.22999E+04    0.81470E+01    0.52498E-01   -0.56538E+02
   463    0.23093E+04    0.80326E+01    0.52695E-01   -0.55808E+02
   464    0.23185E+04    0.79215E+01    0.52892E-01   -0.55034E+02
   465    0.23276E+04    0.78135E+01    0.53089E-01   -0.54247E+02
   466    0.23365E+04    0.77080E+01    0.53286E-01   -0.53423E+02
   467    0.23453E+04    0.76063E+01    0.53482E-01   -0.52579E+02
   468    0.23539E+04    0.75085E+01    0.53679E-01   -0.51708E+02
   469    0.23623E+04    0.74131E+01    0.53875E-01   -0.50818E+02
   470    0.23705E+04    0.73222E+01    0.54070E-01   -0.49902E+02
   471    0.23784E+04    0.72358E+01    0.54266E-01   -0.48960E+02
   472    0.23863E+04    0.71524E+01    0.54461E-01   -0.48001E+02
   473    0.23940E+04    0.70728E+01    0.54656E-01   -0.47017E+02
   474    0.24015E+04    0.69976E+01    0.54850E-01   -0.46016E+02
   475    0.24088E+04    0.69253E+01    0.55044E-01   -0.44992E+02
   476    0.24158E+04    0.68582E+01    0.55238E-01   -0.43947E+02
   477    0.24226E+04    0.67947E+01    0.55431E-01   -0.42892E+02
   478    0.24293E+04    0.67348E+01    0.55623E-01   -0.41808E+02
   479    0.24357E+04    0.66800E+01    0.55815E-01   -0.40721E+02
   480    0.24419E+04    0.66294E+01    0.56007E-01   -0.39612E+02
   481    0.24479E+04    0.65831E+01    0.56197E-01   -0.38484E+02
   482    0.24538E+04    0.65418E+01    0.56388E-01   -0.37345E+02
   483    0.24593E+04    0.65047E+01    0.56577E-01   -0.36197E+02
   484    0.24645E+04    0.64725E+01    0.56766E-01   -0.35035E+02
   485    0.24696E+04    0.64444E+01    0.56954E-01   -0.33860E+02
   486    0.24745E+04    0.64220E+01    0.57141E-01   -0.32676E+02
   487    0.24791E+04    0.64044E+01    0.57328E-01   -0.31484E+02
   488    0.24835E+04    0.63909E+01    0.57514E-01   -0.30282E+02
   489    0.24876E+04    0.63829E+01    0.57699E-01   -0.29072E+02
   490    0.24915E+04    0.63804E+01    0.57883E-01   -0.27856E+02
   491    0.24951E+04    0.63827E+01    0.58066E-01   -0.26635E+02
   492    0.24985E+04    0.63904E+01    0.58248E-01   -0.25411E+02
   493    0.25017E+04    0.64020E+01    0.58430E-01   -0.24181E+02
   494    0.25046E+04    0.64205E+01    0.58610E-01   -0.22950E+02
   495    0.25072E+04    0.64436E+01    0.58790E-01   -0.21718E+02
   496    0.25095E+04    0.64728E+01    0.58968E-01   -0.20486E+02
   497    0.25116E+04    0.65073E+01    0.59145E-01   -0.19253E+02
   498    0.25134E+04    0.65464E+01    0.59322E-01   -0.18024E+02
   499    0.25151E+04    0.65922E+01    0.59497E-01   -0.16796E+02
   500    0.25165E+04    0.66424E+01    0.59671E-01   -0.15573E+02
   501    0.25174E+04    0.66994E+01    0.59843E-01   -0.14356E+02
   502    0.25183E+04    0.67622E+01    0.60015E-01   -0.13143E+02
   503    0.25189E+04    0.68299E+01    0.60186E-01   -0.11937E+02
   504    0.25191E+04    0.69033E+01    0.60355E-01   -0.10737E+02
   505    0.25193E+04    0.69830E+01    0.60523E-01   -0.95458E+01
   506    0.25190E+04    0.70682E+01    0.60690E-01   -0.83614E+01
   507    0.25186E+04    0.71587E+01    0.60855E-01   -0.71860E+01
   508    0.25178E+04    0.72552E+01    0.61020E-01   -0.60187E+01
   509    0.25169E+04    0.73568E+01    0.61183E-01   -0.48625E+01
   510    0.25156E+04    0.74640E+01    0.61344E-01   -0.37166E+01
   511    0.25141E+04    0.75764E+01    0.61505E-01   -0.25808E+01
   512    0.25124E+04    0.76944E+01    0.61664E-01   -0.14567E+01
   513    0.25105E+04    0.78176E+01    0.61821E-01   -0.34564E+00
   514    0.25083E+04    0.79463E+01    0.61977E-01    0.75247E+00
   515    0.25059E+04    0.80802E+01    0.62132E-01    0.18377E+01
   516    0.25032E+04    0.82194E+01    0.62286E-01    0.29086E+01
   517    0.25003E+04    0.83638E+01    0.62438E-01    0.39645E+01
   518    0.24972E+04    0.85133E+01    0.62588E-01    0.50048E+01
   519    0.24939E+04    0.86680E+01    0.62737E-01    0.60302E+01
   520    0.24904E+04    0.88276E+01    0.62885E-01    0.70380E+01
   521    0.24865E+04    0.89921E+01    0.63031E-01    0.80280E+01
   522    0.24825E+04    0.91618E+01    0.63175E-01    0.90006E+01
   523    0.24783E+04    0.93362E+01    0.63318E-01    0.99541E+01
   524    0.24739E+04    0.95154E+01    0.63460E-01    0.10888E+02
   525    0.24692E+04    0.96994E+01    0.63600E-01    0.11803E+02
   526    0.24644E+04    0.98880E+01    0.63739E-01    0.12697E+02
   527    0.24595E+04    0.10081E+02    0.63876E-01    0.13570E+02
   528    0.24543E+04    0.10279E+02    0.64011E-01    0.14419E+02
   529    0.24489E+04    0.10481E+02    0.64145E-01    0.15247E+02
   530    0.24433E+04    0.10688E+02    0.64278E-01    0.16050E+02
   531    0.24378E+04    0.10899E+02    0.64409E-01    0.16831E+02
   532    0.24318E+04    0.11114E+02    0.64538E-01    0.17586E+02
   533    0.24257E+04    0.11333E+02    0.64666E-01    0.18316E+02
   534    0.24195E+04    0.11557E+02    0.64792E-01    0.19019E+02
   535    0.24131E+04    0.11784E+02    0.64917E-01    0.19696E+02
   536    0.24065E+04    0.12015E+02    0.65040E-01    0.20345E+02
   537    0.23999E+04    0.12251E+02    0.65162E-01    0.20967E+02
   538    0.23930E+04    0.12489E+02    0.65282E-01    0.21559E+02
   539    0.23861E+04    0.12732E+02    0.65400E-01    0.22123E+02
   540    0.23790E+04    0.12978E+02    0.65517E-01    0.22655E+02
   541    0.23717E+04    0.13227E+02    0.65633E-01    0.23158E+02
   542    0.23644E+04    0.13480E+02    0.65747E-01    0.23629E+02
   543    0.23570E+04    0.13736E+02    0.65859E-01    0.24068E+02
   544    0.23494E+04    0.13996E+02    0.65970E-01    0.24475E+02
   545    0.23418E+04    0.14258E+02    0.66080E-01    0.24848E+02
   546    0.23340E+04    0.14523E+02    0.66188E-01    0.25188E+02
   547    0.23262E+04    0.14791E+02    0.66294E-01    0.25494E+02
   548    0.23183E+04    0.15061E+02    0.66399E-01    0.25764E+02
   549    0.23103E+04    0.15334E+02    0.66503E-01    0.25999E+02
   550    0.23023E+04    0.15610E+02    0.66605E-01    0.26197E+02
   551    0.22942E+04    0.15888E+02    0.66705E-01    0.26359E+02
   552    0.22860E+04    0.16168E+02    0.66804E-01    0.26484E+02
   553    0.22778E+04    0.16449E+02    0.66902E-01    0.26572E+02
   554    0.22696E+04    0.16734E+02    0.66998E-01    0.26623E+02
   555    0.22613E+04    0.17020E+02    0.67093E-01    0.26638E+02
   556    0.22529E+04    0.17309E+02    0.67187E-01    0.26617E+02
   557    0.22445E+04    0.17599E+02    0.67279E-01    0.26558E+02
   558    0.22360E+04    0.17891E+02    0.67370E-01    0.26463E+02
   559    0.22275E+04    0.18184E+02    0.67459E-01    0.26332E+02
   560    0.22191E+04    0.18478E+02    0.67547E-01    0.26164E+02
   561    0.22105E+04    0.18773E+02    0.67634E-01    0.25960E+02
   562    0.22020E+04    0.19071E+02    0.67720E-01    0.25720E+02
   563    0.21935E+04    0.19368E+02    0.67804E-01    0.25445E+02
   564    0.21850E+04    0.19668E+02    0.67887E-01    0.25133E+02
   565    0.21764E+04    0.19968E+02    0.67969E-01    0.24786E+02
   566    0.21679E+04    0.20268E+02    0.68049E-01    0.24402E+02
   567    0.21594E+04    0.20569E+02    0.68128E-01    0.23984E+02
   568    0.21509E+04    0.20871E+02    0.68207E-01    0.23530E+02
   569    0.21423E+04    0.21174E+02    0.68284E-01    0.23044E+02
   570    0.21339E+04    0.21476E+02    0.68360E-01    0.22520E+02
   571    0.21254E+04    0.21779E+02    0.68434E-01    0.21961E+02
   572    0.21170E+04    0.22081E+02    0.68508E-01    0.21369E+02
   573    0.21086E+04    0.22383E+02    0.68581E-01    0.20742E+02
   574    0.21003E+04    0.22685E+02    0.68653E-01    0.20082E+02
   575    0.20920E+04    0.22986E+02    0.68723E-01    0.19387E+02
   576    0.20838E+04    0.23287E+02    0.68793E-01    0.18660E+02
   577    0.20756E+04    0.23587E+02    0.68862E-01    0.17900E+02
   578    0.20675E+04    0.23886E+02    0.68930E-01    0.17106E+02
   579    0.20595E+04    0.24185E+02    0.68997E-01    0.16281E+02
   580    0.20516E+04    0.24482E+02    0.69063E-01    0.15423E+02
   581    0.20436E+04    0.24778E+02    0.69128E-01    0.14534E+02
   582    0.20357E+04    0.25072E+02    0.69193E-01    0.13614E+02
   583    0.20280E+04    0.25365E+02    0.69256E-01    0.12661E+02
   584    0.20205E+04    0.25656E+02    0.69319E-01    0.11679E+02
   585    0.20130E+04    0.25945E+02    0.69382E-01    0.10666E+02
   586    0.20056E+04    0.26232E+02    0.69443E-01    0.96236E+01
   587    0.19984E+04    0.26517E+02    0.69504E-01    0.85519E+01
   588    0.19912E+04    0.26799E+02    0.69564E-01    0.74503E+01
   589    0.19841E+04    0.27079E+02    0.69624E-01    0.63209E+01
   590    0.19772E+04    0.27356E+02    0.69683E-01    0.51637E+01
   591    0.19705E+04    0.27631E+02    0.69742E-01    0.39786E+01
   592    0.19638E+04    0.27902E+02    0.69800E-01    0.27657E+01
   593    0.19574E+04    0.28171E+02    0.69858E-01    0.15277E+01
   594    0.19509E+04    0.28436E+02    0.69915E-01    0.26242E+00
   595    0.19447E+04    0.28696E+02    0.69972E-01   -0.10272E+01
   596    0.19387E+04    0.28955E+02    0.70028E-01   -0.23428E+01
   597    0.19329E+04    0.29208E+02    0.70085E-01   -0.36821E+01
   598    0.19274E+04    0.29457E+02    0.70140E-01   -0.50452E+01
   599    0.19220E+04    0.29703E+02    0.70196E-01   -0.64307E+01
   600    0.19167E+04    0.29945E+02    0.70251E-01   -0.78394E+01
   601    0.19117E+04    0.30182E+02    0.70307E-01   -0.92699E+01
   602    0.19068E+04    0.30414E+02    0.70362E-01   -0.10722E+02
   603    0.19021E+04    0.30642E+02    0.70417E-01   -0.12194E+02
   604    0.18977E+04    0.30864E+02    0.70471E-01   -0.13686E+02
   605    0.18934E+04    0.31083E+02    0.70526E-01   -0.15198E+02
   606    0.18894E+04    0.31296E+02    0.70581E-01   -0.16728E+02
   607    0.18853E+04    0.31505E+02    0.70635E-01   -0.18277E+02
   608    0.18816E+04    0.31709E+02    0.70690E-01   -0.19844E+02
   609    0.18782E+04    0.31907E+02    0.70744E-01   -0.21428E+02
   610    0.18749E+04    0.32101E+02    0.70799E-01   -0.23029E+02
   611    0.18719E+04    0.32290E+02    0.70854E-01   -0.24645E+02
   612    0.18691E+04    0.32474E+02    0.70909E-01   -0.26275E+02
   613    0.18664E+04    0.32651E+02    0.70964E-01   -0.27920E+02
   614    0.18639E+04    0.32825E+02    0.71020E-01   -0.29580E+02
   615    0.18617E+04    0.32992E+02    0.71075E-01   -0.31251E+02
   616    0.18596E+04    0.33155E+02    0.71131E-01   -0.32935E+02
   617    0.18579E+04    0.33313E+02    0.71187E-01   -0.34629E+02
   618    0.18563E+04    0.33466E+02    0.71244E-01   -0.36335E+02
   619    0.18548E+04    0.33614E+02    0.71301E-01   -0.38049E+02
   620    0.18537E+04    0.33755E+02    0.71358E-01   -0.39773E+02
   621    0.18526E+04    0.33891E+02    0.71415E-01   -0.41505E+02
   622    0.18518E+04    0.34022E+02    0.71473E-01   -0.43244E+02
   623    0.18513E+04    0.34146E+02    0.71532E-01   -0.44989E+02
   624    0.18509E+04    0.34265E+02    0.71591E-01   -0.46739E+02
   625    0.18507E+04    0.34378E+02    0.71650E-01   -0.48495E+02
   626    0.18508E+04    0.34486E+02    0.71710E-01   -0.50254E+02
   627    0.18511E+04    0.34587E+02    0.71771E-01   -0.52016E+02
   628    0.18516E+04    0.34683E+02    0.71832E-01   -0.53780E+02
   629    0.18524E+04    0.34772E+02    0.71894E-01   -0.55545E+02
   630    0.18532E+04    0.34856E+02    0.71956E-01   -0.57311E+02
   631    0.18543E+04    0.34933E+02    0.72019E-01   -0.59075E+02
   632    0.18557E+04    0.35005E+02    0.72083E-01   -0.60838E+02
   633    0.18572E+04    0.35071E+02    0.72147E-01   -0.62598E+02
   634    0.18589E+04    0.35129E+02    0.72212E-01   -0.64354E+02
   635    0.18609E+04    0.35183E+02    0.72278E-01   -0.66104E+02
   636    0.18630E+04    0.35231E+02    0.72345E-01   -0.67849E+02
   637    0.18654E+04    0.35271E+02    0.72412E-01   -0.69588E+02
   638    0.18680E+04    0.35306E+02    0.72481E-01   -0.71319E+02
   639    0.18708E+04    0.35334E+02    0.72550E-01   -0.73041E+02
   640    0.18738E+04    0.35356E+02    0.72620E-01   -0.74753E+02
   641    0.18770E+04    0.35372E+02    0.72691E-01   -0.76454E+02
   642    0.18803E+04    0.35381E+02    0.72763E-01   -0.78143E+02
   643    0.18839E+04    0.35384E+02    0.72835E-01   -0.79819E+02
   644    0.18877E+04    0.35379E+02    0.72909E-01   -0.81480E+02
   645    0.18917E+04    0.35369E+02    0.72984E-01   -0.83127E+02
   646    0.18958E+04    0.35352E+02    0.73059E-01   -0.84757E+02
   647    0.19003E+04    0.35328E+02    0.73136E-01   -0.86371E+02
   648    0.19048E+04    0.35299E+02    0.73213E-01   -0.87965E+02
   649    0.19096E+04    0.35261E+02    0.73292E-01   -0.89541E+02
   650    0.19146E+04    0.35218E+02    0.73371E-01   -0.91095E+02
   651    0.19198E+04    0.35169E+02    0.73452E-01   -0.92628E+02
   652    0.19251E+04    0.35112E+02    0.73534E-01   -0.94138E+02
   653    0.19307E+04    0.35048E+02    0.73617E-01   -0.95626E+02
   654    0.19364E+04    0.34979E+02    0.73700E-01   -0.97089E+02
   655    0.19422E+04    0.34903E+02    0.73785E-01   -0.98530E+02
   656    0.19483E+04    0.34821E+02    0.73871E-01   -0.99947E+02
   657    0.19546E+04    0.34733E+02    0.73958E-01   -0.10134E+03
   658    0.19609E+04    0.34639E+02    0.74047E-01   -0.10271E+03
   659    0.19676E+04    0.34538E+02    0.74136E-01   -0.10405E+03
   660    0.19744E+04    0.34431E+02    0.74226E-01   -0.10537E+03
   661    0.19813E+04    0.34318E+02    0.74318E-01   -0.10666E+03
   662    0.19883E+04    0.34200E+02    0.74410E-01   -0.10792E+03
   663    0.19955E+04    0.34077E+02    0.74504E-01   -0.10916E+03
   664    0.20029E+04    0.33946E+02    0.74599E-01   -0.11037E+03
   665    0.20104E+04    0.33810E+02    0.74695E-01   -0.11155E+03
   666    0.20180E+04    0.33669E+02    0.74793E-01   -0.11270E+03
   667    0.20258E+04    0.33522E+02    0.74891E-01   -0.11382E+03
   668    0.20336E+04    0.33370E+02    0.74990E-01   -0.11492E+03
   669    0.20417E+04    0.33212E+02    0.75091E-01   -0.11598E+03
   670    0.20498E+04    0.33050E+02    0.75193E-01   -0.11702E+03
   671    0.20582E+04    0.32883E+02    0.75295E-01   -0.11802E+03
   672    0.20665E+04    0.32710E+02    0.75399E-01   -0.11900E+03
   673    0.20750E+04    0.32534E+02    0.75504E-01   -0.11994E+03
   674    0.20836E+04    0.32352E+02    0.75611E-01   -0.12085E+03
   675    0.20923E+04    0.32165E+02    0.75718E-01   -0.12172E+03
   676    0.21011E+04    0.31974E+02    0.75826E-01   -0.12257E+03
   677    0.21100E+04    0.31778E+02    0.75936E-01   -0.12337E+03
   678    0.21190E+04    0.31577E+02    0.76046E-01   -0.12415E+03
   679    0.21280E+04    0.31374E+02    0.76158E-01   -0.12489E+03
   680    0.21372E+04    0.31166E+02    0.76270E-01   -0.12560E+03
   681    0.21465E+04    0.30953E+02    0.76384E-01   -0.12627E+03
   682    0.21557E+04    0.30737E+02    0.76499E-01   -0.12691E+03
   683    0.21651E+04    0.30518E+02    0.76614E-01   -0.12751E+03
   684    0.21745E+04    0.30293E+02    0.76731E-01   -0.12807E+03
   685    0.21839E+04    0.30066E+02    0.76849E-01   -0.12860E+03
   686    0.21933E+04    0.29835E+02    0.76968E-01   -0.12908E+03
   687    0.22029E+04    0.29602E+02    0.77087E-01   -0.12953E+03
   688    0.22124E+04    0.29365E+02    0.77208E-01   -0.12994E+03
   689    0.22220E+04    0.29125E+02    0.77329E-01   -0.13031E+03
   690    0.22315E+04    0.28883E+02    0.77452E-01   -0.13064E+03
   691    0.22411E+04    0.28637E+02    0.77575E-01   -0.13094E+03
   692    0.22507E+04    0.28389E+02    0.77699E-01   -0.13119E+03
   693    0.22604E+04    0.28139E+02    0.77824E-01   -0.13140E+03
   694    0.22699E+04    0.27886E+02    0.77950E-01   -0.13157E+03
   695    0.22796E+04    0.27633E+02    0.78077E-01   -0.13169E+03
   696    0.22892E+04    0.27376E+02    0.78205E-01   -0.13179E+03
   697    0.22987E+04    0.27118E+02    0.78333E-01   -0.13184E+03
   698    0.23083E+04    0.26858E+02    0.78462E-01   -0.13184E+03
   699    0.23177E+04    0.26597E+02    0.78592E-01   -0.13180E+03
   700    0.23272E+04    0.26334E+02    0.78722E-01   -0.13172E+03
   701    0.23366E+04    0.26070E+02    0.78853E-01   -0.13159E+03
   702    0.23460E+04    0.25806E+02    0.78985E-01   -0.13142E+03
   703    0.23553E+04    0.25540E+02    0.79118E-01   -0.13122E+03
   704    0.23645E+04    0.25274E+02    0.79251E-01   -0.13096E+03
   705    0.23736E+04    0.25007E+02    0.79384E-01   -0.13066E+03
   706    0.23827E+04    0.24739E+02    0.79518E-01   -0.13033E+03
   707    0.23917E+04    0.24471E+02    0.79653E-01   -0.12995E+03
   708    0.24008E+04    0.24203E+02    0.79789E-01   -0.12952E+03
   709    0.24096E+04    0.23934E+02    0.79924E-01   -0.12906E+03
   710    0.24185E+04    0.23664E+02    0.80060E-01   -0.12856E+03
   711    0.24272E+04    0.23395E+02    0.80197E-01   -0.12801E+03
   712    0.24358E+04    0.23126E+02    0.80334E-01   -0.12743E+03
   713    0.24445E+04    0.22857E+02    0.80472E-01   -0.12680E+03
   714    0.24528E+04    0.22589E+02    0.80609E-01   -0.12614E+03
   715    0.24612E+04    0.22321E+02    0.80747E-01   -0.12544E+03
   716    0.24695E+04    0.22053E+02    0.80886E-01   -0.12470E+03
   717    0.24777E+04    0.21786E+02    0.81024E-01   -0.12392E+03
   718    0.24857E+04    0.21520E+02    0.81163E-01   -0.12310E+03
   719    0.24937E+04    0.21254E+02    0.81302E-01   -0.12224E+03
   720    0.25014E+04    0.20989E+02    0.81441E-01   -0.12135E+03
   721    0.25092E+04    0.20727E+02    0.81580E-01   -0.12041E+03
   722    0.25168E+04    0.20465E+02    0.81719E-01   -0.11944E+03
   723    0.25242E+04    0.20205E+02    0.81859E-01   -0.11844E+03
   724    0.25316E+04    0.19946E+02    0.81998E-01   -0.11740E+03
   725    0.25387E+04    0.19690E+02    0.82138E-01   -0.11633E+03
   726    0.25459E+04    0.19436E+02    0.82277E-01   -0.11521E+03
   727    0.25527E+04    0.19184E+02    0.82416E-01   -0.11407E+03
   728    0.25595E+04    0.18932E+02    0.82556E-01   -0.11289E+03
   729    0.25661E+04    0.18684E+02    0.82695E-01   -0.11169E+03
   730    0.25725E+04    0.18438E+02    0.82833E-01   -0.11044E+03
   731    0.25789E+04    0.18194E+02    0.82972E-01   -0.10917E+03
   732    0.25850E+04    0.17954E+02    0.83111E-01   -0.10785E+03
   733    0.25910E+04    0.17717E+02    0.83249E-01   -0.10652E+03
   734    0.25968E+04    0.17482E+02    0.83387E-01   -0.10514E+03
   735    0.26025E+04    0.17250E+02    0.83524E-01   -0.10375E+03
   736    0.26078E+04    0.17022E+02    0.83661E-01   -0.10232E+03
   737    0.26131E+04    0.16798E+02    0.83798E-01   -0.10087E+03
   738    0.26181E+04    0.16578E+02    0.83934E-01   -0.99377E+02
   739    0.26230E+04    0.16361E+02    0.84070E-01   -0.97863E+02
   740    0.26276E+04    0.16148E+02    0.84205E-01   -0.96328E+02
   741    0.26321E+04    0.15939E+02    0.84340E-01   -0.94767E+02
   742    0.26364E+04    0.15736E+02    0.84474E-01   -0.93172E+02
   743    0.26405E+04    0.15538E+02    0.84607E-01   -0.91560E+02
   744    0.26444E+04    0.15343E+02    0.84740E-01   -0.89917E+02
   745    0.26480E+04    0.15153E+02    0.84872E-01   -0.88265E+02
   746    0.26513E+04    0.14969E+02    0.85003E-01   -0.86568E+02
   747    0.26545E+04    0.14789E+02    0.85134E-01   -0.84865E+02
   748    0.26574E+04    0.14616E+02    0.85263E-01   -0.83140E+02
   749    0.26602E+04    0.14446E+02    0.85392E-01   -0.81404E+02
   750    0.26626E+04    0.14283E+02    0.85520E-01   -0.79641E+02
   751    0.26649E+04    0.14125E+02    0.85648E-01   -0.77859E+02
   752    0.26669E+04    0.13975E+02    0.85774E-01   -0.76053E+02
   753    0.26686E+04    0.13829E+02    0.85899E-01   -0.74237E+02
   754    0.26701E+04    0.13690E+02    0.86024E-01   -0.72397E+02
   755    0.26714E+04    0.13556E+02    0.86147E-01   -0.70548E+02
   756    0.26723E+04    0.13428E+02    0.86269E-01   -0.68684E+02
   757    0.26732E+04    0.13307E+02    0.86390E-01   -0.66798E+02
   758    0.26736E+04    0.13191E+02    0.86510E-01   -0.64897E+02
   759    0.26740E+04    0.13081E+02    0.86629E-01   -0.62990E+02
   760    0.26740E+04    0.12977E+02    0.86747E-01   -0.61070E+02
   761    0.26737E+04    0.12879E+02    0.86863E-01   -0.59138E+02
   762    0.26734E+04    0.12787E+02    0.86979E-01   -0.57193E+02
   763    0.26727E+04    0.12702E+02    0.87093E-01   -0.55237E+02
   764    0.26718E+04    0.12623E+02    0.87206E-01   -0.53277E+02
   765    0.26706E+04    0.12549E+02    0.87317E-01   -0.51300E+02
   766    0.26692E+04    0.12482E+02    0.87427E-01   -0.49320E+02
   767    0.26676E+04    0.12421E+02    0.87536E-01   -0.47331E+02
   768    0.26657E+04    0.12366E+02    0.87644E-01   -0.45326E+02
   769    0.26637E+04    0.12317E+02    0.87750E-01   -0.43327E+02
   770    0.26613E+04    0.12274E+02    0.87855E-01   -0.41321E+02
   771    0.26587E+04    0.12238E+02    0.87958E-01   -0.39307E+02
   772    0.26559E+04    0.12208E+02    0.88060E-01   -0.37280E+02
   773    0.26528E+04    0.12184E+02    0.88160E-01   -0.35261E+02
   774    0.26495E+04    0.12167E+02    0.88259E-01   -0.33244E+02
   775    0.26461E+04    0.12156E+02    0.88356E-01   -0.31222E+02
   776    0.26422E+04    0.12151E+02    0.88452E-01   -0.29202E+02
   777    0.26382E+04    0.12153E+02    0.88546E-01   -0.27179E+02
   778    0.26341E+04    0.12161E+02    0.88639E-01   -0.25152E+02
   779    0.26296E+04    0.12175E+02    0.88730E-01   -0.23137E+02
   780    0.26249E+04    0.12194E+02    0.88819E-01   -0.21120E+02
   781    0.26201E+04    0.12222E+02    0.88907E-01   -0.19116E+02
   782    0.26149E+04    0.12255E+02    0.88993E-01   -0.17125E+02
   783    0.26096E+04    0.12295E+02    0.89078E-01   -0.15125E+02
   784    0.26041E+04    0.12341E+02    0.89160E-01   -0.13133E+02
