#    L    TT             EE             TE             PP             TP          
  1102    0.12921E+04    0.18129E+02   -0.73936E+02    0.22319E+06    0.32278E+01
  1103    0.12940E+04    0.17886E+02   -0.73134E+02    0.22279E+06    0.32047E+01
  1104    0.12959E+04    0.17648E+02   -0.72315E+02    0.22238E+06    0.31969E+01
  1105    0.12976E+04    0.17414E+02   -0.71481E+02    0.22198E+06    0.32038E+01
  1106    0.12994E+04    0.17184E+02   -0.70630E+02    0.22158E+06    0.32253E+01
  1107    0.13010E+04    0.16958E+02   -0.69765E+02    0.22118E+06    0.32611E+01
  1108    0.13026E+04    0.16736E+02   -0.68887E+02    0.22078E+06    0.33108E+01
  1109    0.13040E+04    0.16517E+02   -0.67993E+02    0.22038E+06    0.33741E+01
  1110    0.13053E+04    0.16306E+02   -0.67087E+02    0.21998E+06    0.34508E+01
  1111    0.13066E+04    0.16099E+02   -0.66166E+02    0.21958E+06    0.35405E+01
  1112    0.13078E+04    0.15896E+02   -0.65235E+02    0.21919E+06    0.36430E+01
  1113    0.13089E+04    0.15699E+02   -0.64289E+02    0.21879E+06    0.37579E+01
  1114    0.13099E+04    0.15505E+02   -0.63333E+02    0.21840E+06    0.38849E+01
  1115    0.13108E+04    0.15317E+02   -0.62367E+02    0.21800E+06    0.40238E+01
  1116    0.13117E+04    0.15135E+02   -0.61389E+02    0.21761E+06    0.41742E+01
  1117    0.13124E+04    0.14957E+02   -0.60401E+02    0.21722E+06    0.43358E+01
  1118    0.13130E+04    0.14785E+02   -0.59402E+02    0.21683E+06    0.45084E+01
  1119    0.13137E+04    0.14618E+02   -0.58395E+02    0.21644E+06    0.46916E+01
  1120    0.13141E+04    0.14456E+02   -0.57379E+02    0.21605E+06    0.48851E+01
  1121    0.13145E+04    0.14299E+02   -0.56353E+02    0.21566E+06    0.50886E+01
  1122    0.13148E+04    0.14148E+02   -0.55321E+02    0.21527E+06    0.53019E+01
  1123    0.13149E+04    0.14002E+02   -0.54281E+02    0.21489E+06    0.55246E+01
  1124    0.13151E+04    0.13861E+02   -0.53234E+02    0.21450E+06    0.57564E+01
  1125    0.13150E+04    0.13726E+02   -0.52180E+02    0.21412E+06    0.59971E+01
  1126    0.13149E+04    0.13596E+02   -0.51121E+02    0.21374E+06    0.62462E+01
  1127    0.13147E+04    0.13472E+02   -0.50056E+02    0.21335E+06    0.65036E+01
  1128    0.13145E+04    0.13353E+02   -0.48987E+02    0.21297E+06    0.67689E+01
  1129    0.13141E+04    0.13241E+02   -0.47913E+02    0.21259E+06    0.70418E+01
  1130    0.13135E+04    0.13133E+02   -0.46835E+02    0.21221E+06    0.73221E+01
  1131    0.13130E+04    0.13031E+02   -0.45755E+02    0.21183E+06    0.76093E+01
  1132    0.13123E+04    0.12935E+02   -0.44671E+02    0.21146E+06    0.79033E+01
  1133    0.13115E+04    0.12845E+02   -0.43585E+02    0.21108E+06    0.82037E+01
  1134    0.13107E+04    0.12760E+02   -0.42496E+02    0.21070E+06    0.85101E+01
  1135    0.13097E+04    0.12680E+02   -0.41407E+02    0.21033E+06    0.88224E+01
  1136    0.13086E+04    0.12607E+02   -0.40317E+02    0.20995E+06    0.91402E+01
  1137    0.13075E+04    0.12539E+02   -0.39226E+02    0.20958E+06    0.94633E+01
  1138    0.13062E+04    0.12478E+02   -0.38136E+02    0.20921E+06    0.97912E+01
  1139    0.13049E+04    0.12420E+02   -0.37045E+02    0.20884E+06    0.10124E+02
  1140    0.13035E+04    0.12370E+02   -0.35957E+02    0.20847E+06    0.10461E+02
  1141    0.13019E+04    0.12325E+02   -0.34869E+02    0.20810E+06    0.10801E+02
  1142    0.13003E+04    0.12286E+02   -0.33784E+02    0.20773E+06    0.11146E+02
  1143    0.12986E+04    0.12252E+02   -0.32702E+02    0.20736E+06    0.11494E+02
  1144    0.12967E+04    0.12223E+02   -0.31624E+02    0.20699E+06    0.11845E+02
  1145    0.12948E+04    0.12201E+02   -0.30548E+02    0.20663E+06    0.12199E+02
  1146    0.12928E+04    0.12185E+02   -0.29477E+02    0.20626E+06    0.12555E+02
  1147    0.12907E+04    0.12174E+02   -0.28411E+02    0.20589E+06    0.12913E+02
  1148    0.12885E+04    0.12169E+02   -0.27349E+02    0.20553E+06    0.13274E+02
  1149    0.12862E+04    0.12169E+02   -0.26294E+02    0.20517E+06    0.13636E+02
  1150    0.12838E+04    0.12175E+02   -0.25244E+02    0.20481E+06    0.13999E+02
  1151    0.12814E+04    0.12187E+02   -0.24201E+02    0.20444E+06    0.14363E+02
  1152    0.12788E+04    0.12203E+02   -0.23166E+02    0.20408E+06    0.14728E+02
  1153    0.12762E+04    0.12227E+02   -0.22138E+02    0.20372E+06    0.15093E+02
  1154    0.12735E+04    0.12255E+02   -0.21117E+02    0.20337E+06    0.15458E+02
  1155    0.12707E+04    0.12289E+02   -0.20104E+02    0.20301E+06    0.15821E+02
  1156    0.12678E+04    0.12328E+02   -0.19101E+02    0.20265E+06    0.16184E+02
  1157    0.12648E+04    0.12372E+02   -0.18105E+02    0.20229E+06    0.16545E+02
  1158    0.12618E+04    0.12422E+02   -0.17120E+02    0.20194E+06    0.16903E+02
  1159    0.12587E+04    0.12477E+02   -0.16144E+02    0.20158E+06    0.17259E+02
  1160    0.12554E+04    0.12538E+02   -0.15180E+02    0.20123E+06    0.17612E+02
  1161    0.12521E+04    0.12603E+02   -0.14225E+02    0.20088E+06    0.17962E+02
  1162    0.12488E+04    0.12674E+02   -0.13281E+02    0.20053E+06    0.18307E+02
  1163    0.12453E+04    0.12750E+02   -0.12349E+02    0.20017E+06    0.18648E+02
  1164    0.12418E+04    0.12832E+02   -0.11429E+02    0.19982E+06    0.18984E+02
  1165    0.12382E+04    0.12918E+02   -0.10520E+02    0.19947E+06    0.19315E+02
  1166    0.12345E+04    0.13009E+02   -0.96236E+01    0.19913E+06    0.19640E+02
  1167    0.12308E+04    0.13105E+02   -0.87405E+01    0.19878E+06    0.19959E+02
  1168    0.12269E+04    0.13206E+02   -0.78695E+01    0.19843E+06    0.20272E+02
  1169    0.12231E+04    0.13311E+02   -0.70137E+01    0.19808E+06    0.20577E+02
  1170    0.12192E+04    0.13421E+02   -0.61701E+01    0.19774E+06    0.20875E+02
  1171    0.12151E+04    0.13536E+02   -0.53416E+01    0.19739E+06    0.21164E+02
  1172    0.12111E+04    0.13656E+02   -0.45274E+01    0.19705E+06    0.21445E+02
  1173    0.12070E+04    0.13780E+02   -0.37275E+01    0.19671E+06    0.21718E+02
  1174    0.12028E+04    0.13907E+02   -0.29431E+01    0.19636E+06    0.21981E+02
  1175    0.11985E+04    0.14039E+02   -0.21740E+01    0.19602E+06    0.22234E+02
  1176    0.11941E+04    0.14176E+02   -0.14210E+01    0.19568E+06    0.22477E+02
  1177    0.11897E+04    0.14317E+02   -0.68362E+00    0.19534E+06    0.22709E+02
  1178    0.11853E+04    0.14462E+02    0.37514E-01    0.19500E+06    0.22930E+02
  1179    0.11808E+04    0.14612E+02    0.74218E+00    0.19466E+06    0.23140E+02
  1180    0.11763E+04    0.14766E+02    0.14301E+01    0.19433E+06    0.23337E+02
  1181    0.11717E+04    0.14923E+02    0.21010E+01    0.19399E+06    0.23522E+02
  1182    0.11670E+04    0.15084E+02    0.27545E+01    0.19365E+06    0.23694E+02
  1183    0.11624E+04    0.15248E+02    0.33906E+01    0.19332E+06    0.23853E+02
  1184    0.11576E+04    0.15416E+02    0.40089E+01    0.19298E+06    0.23998E+02
  1185    0.11528E+04    0.15588E+02    0.46093E+01    0.19265E+06    0.24128E+02
  1186    0.11480E+04    0.15763E+02    0.51914E+01    0.19232E+06    0.24244E+02
  1187    0.11432E+04    0.15942E+02    0.57550E+01    0.19198E+06    0.24344E+02
  1188    0.11383E+04    0.16123E+02    0.62999E+01    0.19165E+06    0.24429E+02
  1189    0.11333E+04    0.16308E+02    0.68260E+01    0.19132E+06    0.24498E+02
  1190    0.11284E+04    0.16495E+02    0.73330E+01    0.19099E+06    0.24550E+02
  1191    0.11234E+04    0.16686E+02    0.78210E+01    0.19066E+06    0.24586E+02
  1192    0.11184E+04    0.16880E+02    0.82896E+01    0.19033E+06    0.24604E+02
  1193    0.11133E+04    0.17076E+02    0.87386E+01    0.19001E+06    0.24604E+02
  1194    0.11082E+04    0.17275E+02    0.91682E+01    0.18968E+06    0.24585E+02
  1195    0.11031E+04    0.17477E+02    0.95780E+01    0.18935E+06    0.24548E+02
  1196    0.10979E+04    0.17682E+02    0.99675E+01    0.18903E+06    0.24492E+02
  1197    0.10928E+04    0.17888E+02    0.10337E+02    0.18870E+06    0.24416E+02
  1198    0.10876E+04    0.18096E+02    0.10686E+02    0.18838E+06    0.24320E+02
  1199    0.10824E+04    0.18307E+02    0.11015E+02    0.18805E+06    0.24203E+02
  1200    0.10771E+04    0.18520E+02    0.11323E+02    0.18773E+06    0.24065E+02
  1201    0.10720E+04    0.18734E+02    0.11611E+02    0.18741E+06    0.23906E+02
  1202    0.10666E+04    0.18951E+02    0.11878E+02    0.18709E+06    0.23727E+02
  1203    0.10614E+04    0.19170E+02    0.12125E+02    0.18677E+06    0.23528E+02
  1204    0.10561E+04    0.19390E+02    0.12351E+02    0.18645E+06    0.23312E+02
  1205    0.10508E+04    0.19611E+02    0.12555E+02    0.18613E+06    0.23079E+02
  1206    0.10455E+04    0.19834E+02    0.12740E+02    0.18581E+06    0.22830E+02
  1207    0.10403E+04    0.20058E+02    0.12902E+02    0.18549E+06    0.22567E+02
  1208    0.10351E+04    0.20284E+02    0.13046E+02    0.18518E+06    0.22291E+02
  1209    0.10297E+04    0.20510E+02    0.13168E+02    0.18486E+06    0.22002E+02
  1210    0.10245E+04    0.20737E+02    0.13269E+02    0.18455E+06    0.21703E+02
  1211    0.10192E+04    0.20966E+02    0.13348E+02    0.18423E+06    0.21394E+02
  1212    0.10139E+04    0.21195E+02    0.13408E+02    0.18392E+06    0.21077E+02
  1213    0.10087E+04    0.21425E+02    0.13448E+02    0.18360E+06    0.20752E+02
  1214    0.10034E+04    0.21656E+02    0.13467E+02    0.18329E+06    0.20421E+02
  1215    0.99823E+03    0.21887E+02    0.13465E+02    0.18298E+06    0.20086E+02
  1216    0.99303E+03    0.22118E+02    0.13442E+02    0.18267E+06    0.19746E+02
  1217    0.98770E+03    0.22350E+02    0.13400E+02    0.18236E+06    0.19404E+02
  1218    0.98252E+03    0.22583E+02    0.13336E+02    0.18205E+06    0.19060E+02
  1219    0.97727E+03    0.22815E+02    0.13254E+02    0.18174E+06    0.18716E+02
  1220    0.97211E+03    0.23047E+02    0.13150E+02    0.18143E+06    0.18373E+02
  1221    0.96696E+03    0.23278E+02    0.13027E+02    0.18112E+06    0.18033E+02
  1222    0.96181E+03    0.23511E+02    0.12883E+02    0.18082E+06    0.17695E+02
  1223    0.95668E+03    0.23742E+02    0.12721E+02    0.18051E+06    0.17362E+02
  1224    0.95155E+03    0.23972E+02    0.12538E+02    0.18020E+06    0.17035E+02
  1225    0.94651E+03    0.24203E+02    0.12335E+02    0.17990E+06    0.16714E+02
  1226    0.94148E+03    0.24432E+02    0.12113E+02    0.17959E+06    0.16402E+02
  1227    0.93653E+03    0.24661E+02    0.11872E+02    0.17929E+06    0.16099E+02
  1228    0.93152E+03    0.24890E+02    0.11612E+02    0.17899E+06    0.15806E+02
  1229    0.92659E+03    0.25117E+02    0.11332E+02    0.17869E+06    0.15524E+02
  1230    0.92152E+03    0.25342E+02    0.11035E+02    0.17838E+06    0.15256E+02
  1231    0.91661E+03    0.25567E+02    0.10719E+02    0.17808E+06    0.15001E+02
  1232    0.91170E+03    0.25790E+02    0.10385E+02    0.17778E+06    0.14762E+02
  1233    0.90696E+03    0.26014E+02    0.10032E+02    0.17748E+06    0.14539E+02
  1234    0.90215E+03    0.26234E+02    0.96620E+01    0.17718E+06    0.14333E+02
  1235    0.89765E+03    0.26454E+02    0.92741E+01    0.17689E+06    0.14146E+02
  1236    0.89301E+03    0.26671E+02    0.88688E+01    0.17659E+06    0.13978E+02
  1237    0.88838E+03    0.26886E+02    0.84456E+01    0.17629E+06    0.13832E+02
  1238    0.88383E+03    0.27101E+02    0.80053E+01    0.17599E+06    0.13708E+02
  1239    0.87930E+03    0.27312E+02    0.75478E+01    0.17570E+06    0.13607E+02
  1240    0.87477E+03    0.27522E+02    0.70748E+01    0.17540E+06    0.13531E+02
  1241    0.87040E+03    0.27729E+02    0.65849E+01    0.17511E+06    0.13480E+02
  1242    0.86597E+03    0.27936E+02    0.60802E+01    0.17482E+06    0.13457E+02
  1243    0.86162E+03    0.28138E+02    0.55576E+01    0.17452E+06    0.13461E+02
  1244    0.85736E+03    0.28340E+02    0.50211E+01    0.17423E+06    0.13495E+02
  1245    0.85318E+03    0.28539E+02    0.44689E+01    0.17394E+06    0.13559E+02
  1246    0.84901E+03    0.28734E+02    0.39030E+01    0.17365E+06    0.13655E+02
  1247    0.84485E+03    0.28927E+02    0.33217E+01    0.17336E+06    0.13784E+02
  1248    0.84078E+03    0.29117E+02    0.27258E+01    0.17307E+06    0.13947E+02
  1249    0.83679E+03    0.29305E+02    0.21162E+01    0.17278E+06    0.14144E+02
  1250    0.83288E+03    0.29489E+02    0.14928E+01    0.17249E+06    0.14379E+02
  1251    0.82899E+03    0.29670E+02    0.85590E+00    0.17220E+06    0.14650E+02
  1252    0.82525E+03    0.29849E+02    0.20568E+00    0.17191E+06    0.14957E+02
  1253    0.82145E+03    0.30024E+02   -0.45714E+00    0.17163E+06    0.15299E+02
  1254    0.81774E+03    0.30195E+02   -0.11324E+01    0.17134E+06    0.15674E+02
  1255    0.81411E+03    0.30364E+02   -0.18200E+01    0.17106E+06    0.16081E+02
  1256    0.81063E+03    0.30529E+02   -0.25193E+01    0.17077E+06    0.16518E+02
  1257    0.80717E+03    0.30691E+02   -0.32301E+01    0.17049E+06    0.16984E+02
  1258    0.80372E+03    0.30848E+02   -0.39521E+01    0.17020E+06    0.17478E+02
  1259    0.80034E+03    0.31003E+02   -0.46848E+01    0.16992E+06    0.17997E+02
  1260    0.79706E+03    0.31153E+02   -0.54279E+01    0.16964E+06    0.18540E+02
  1261    0.79385E+03    0.31301E+02   -0.61812E+01    0.16936E+06    0.19107E+02
  1262    0.79073E+03    0.31445E+02   -0.69441E+01    0.16907E+06    0.19695E+02
  1263    0.78769E+03    0.31584E+02   -0.77165E+01    0.16879E+06    0.20304E+02
  1264    0.78466E+03    0.31721E+02   -0.84981E+01    0.16851E+06    0.20931E+02
  1265    0.78179E+03    0.31852E+02   -0.92884E+01    0.16823E+06    0.21575E+02
  1266    0.77893E+03    0.31981E+02   -0.10087E+02    0.16796E+06    0.22235E+02
  1267    0.77614E+03    0.32104E+02   -0.10894E+02    0.16768E+06    0.22909E+02
  1268    0.77345E+03    0.32225E+02   -0.11708E+02    0.16740E+06    0.23596E+02
  1269    0.77085E+03    0.32340E+02   -0.12529E+02    0.16712E+06    0.24295E+02
  1270    0.76830E+03    0.32451E+02   -0.13358E+02    0.16685E+06    0.25003E+02
  1271    0.76583E+03    0.32559E+02   -0.14193E+02    0.16657E+06    0.25720E+02
  1272    0.76343E+03    0.32662E+02   -0.15034E+02    0.16630E+06    0.26444E+02
  1273    0.76109E+03    0.32761E+02   -0.15881E+02    0.16602E+06    0.27173E+02
  1274    0.75883E+03    0.32855E+02   -0.16733E+02    0.16575E+06    0.27907E+02
  1275    0.75665E+03    0.32945E+02   -0.17590E+02    0.16547E+06    0.28643E+02
  1276    0.75453E+03    0.33031E+02   -0.18452E+02    0.16520E+06    0.29381E+02
  1277    0.75249E+03    0.33112E+02   -0.19317E+02    0.16493E+06    0.30118E+02
  1278    0.75053E+03    0.33189E+02   -0.20187E+02    0.16466E+06    0.30853E+02
  1279    0.74865E+03    0.33261E+02   -0.21060E+02    0.16439E+06    0.31586E+02
  1280    0.74685E+03    0.33330E+02   -0.21936E+02    0.16412E+06    0.32314E+02
  1281    0.74512E+03    0.33393E+02   -0.22814E+02    0.16385E+06    0.33036E+02
  1282    0.74347E+03    0.33452E+02   -0.23695E+02    0.16358E+06    0.33750E+02
  1283    0.74189E+03    0.33507E+02   -0.24578E+02    0.16331E+06    0.34455E+02
  1284    0.74039E+03    0.33556E+02   -0.25462E+02    0.16304E+06    0.35150E+02
  1285    0.73896E+03    0.33602E+02   -0.26347E+02    0.16277E+06    0.35833E+02
  1286    0.73761E+03    0.33642E+02   -0.27233E+02    0.16250E+06    0.36503E+02
  1287    0.73633E+03    0.33678E+02   -0.28118E+02    0.16224E+06    0.37158E+02
  1288    0.73513E+03    0.33709E+02   -0.29005E+02    0.16197E+06    0.37797E+02
  1289    0.73401E+03    0.33736E+02   -0.29889E+02    0.16171E+06    0.38419E+02
  1290    0.73296E+03    0.33757E+02   -0.30773E+02    0.16144E+06    0.39021E+02
  1291    0.73198E+03    0.33774E+02   -0.31657E+02    0.16118E+06    0.39602E+02
  1292    0.73108E+03    0.33785E+02   -0.32538E+02    0.16091E+06    0.40162E+02
  1293    0.73024E+03    0.33794E+02   -0.33419E+02    0.16065E+06    0.40698E+02
  1294    0.72949E+03    0.33796E+02   -0.34294E+02    0.16039E+06    0.41209E+02
  1295    0.72881E+03    0.33795E+02   -0.35168E+02    0.16012E+06    0.41694E+02
  1296    0.72819E+03    0.33789E+02   -0.36037E+02    0.15986E+06    0.42151E+02
  1297    0.72766E+03    0.33778E+02   -0.36904E+02    0.15960E+06    0.42578E+02
  1298    0.72719E+03    0.33762E+02   -0.37766E+02    0.15934E+06    0.42975E+02
  1299    0.72678E+03    0.33742E+02   -0.38624E+02    0.15908E+06    0.43340E+02
  1300    0.72646E+03    0.33716E+02   -0.39477E+02    0.15882E+06    0.43671E+02
  1301    0.72621E+03    0.33687E+02   -0.40324E+02    0.15856E+06    0.43968E+02
  1302    0.72602E+03    0.33653E+02   -0.41165E+02    0.15830E+06    0.44230E+02
  1303    0.72590E+03    0.33613E+02   -0.42002E+02    0.15805E+06    0.44460E+02
  1304    0.72585E+03    0.33570E+02   -0.42832E+02    0.15779E+06    0.44658E+02
  1305    0.72587E+03    0.33522E+02   -0.43656E+02    0.15753E+06    0.44825E+02
  1306    0.72594E+03    0.33470E+02   -0.44472E+02    0.15728E+06    0.44963E+02
  1307    0.72609E+03    0.33413E+02   -0.45280E+02    0.15702E+06    0.45073E+02
  1308    0.72630E+03    0.33351E+02   -0.46083E+02    0.15677E+06    0.45155E+02
  1309    0.72657E+03    0.33283E+02   -0.46876E+02    0.15651E+06    0.45211E+02
  1310    0.72692E+03    0.33213E+02   -0.47662E+02    0.15626E+06    0.45243E+02
  1311    0.72731E+03    0.33138E+02   -0.48439E+02    0.15600E+06    0.45250E+02
  1312    0.72780E+03    0.33059E+02   -0.49207E+02    0.15575E+06    0.45235E+02
  1313    0.72832E+03    0.32975E+02   -0.49967E+02    0.15550E+06    0.45198E+02
  1314    0.72891E+03    0.32887E+02   -0.50717E+02    0.15525E+06    0.45140E+02
  1315    0.72955E+03    0.32795E+02   -0.51457E+02    0.15499E+06    0.45063E+02
  1316    0.73026E+03    0.32698E+02   -0.52187E+02    0.15474E+06    0.44968E+02
  1317    0.73103E+03    0.32598E+02   -0.52907E+02    0.15449E+06    0.44856E+02
  1318    0.73184E+03    0.32493E+02   -0.53616E+02    0.15424E+06    0.44728E+02
  1319    0.73271E+03    0.32384E+02   -0.54316E+02    0.15399E+06    0.44585E+02
  1320    0.73363E+03    0.32271E+02   -0.55003E+02    0.15374E+06    0.44428E+02
  1321    0.73460E+03    0.32155E+02   -0.55680E+02    0.15350E+06    0.44258E+02
  1322    0.73563E+03    0.32033E+02   -0.56344E+02    0.15325E+06    0.44077E+02
  1323    0.73671E+03    0.31908E+02   -0.56997E+02    0.15300E+06    0.43886E+02
  1324    0.73784E+03    0.31779E+02   -0.57638E+02    0.15275E+06    0.43685E+02
  1325    0.73901E+03    0.31647E+02   -0.58266E+02    0.15251E+06    0.43476E+02
  1326    0.74024E+03    0.31511E+02   -0.58883E+02    0.15226E+06    0.43260E+02
  1327    0.74150E+03    0.31372E+02   -0.59486E+02    0.15202E+06    0.43039E+02
  1328    0.74283E+03    0.31229E+02   -0.60075E+02    0.15177E+06    0.42812E+02
  1329    0.74418E+03    0.31082E+02   -0.60652E+02    0.15153E+06    0.42582E+02
  1330    0.74558E+03    0.30931E+02   -0.61215E+02    0.15128E+06    0.42349E+02
  1331    0.74703E+03    0.30778E+02   -0.61764E+02    0.15104E+06    0.42115E+02
  1332    0.74850E+03    0.30621E+02   -0.62300E+02    0.15080E+06    0.41880E+02
  1333    0.75003E+03    0.30460E+02   -0.62821E+02    0.15055E+06    0.41647E+02
  1334    0.75158E+03    0.30297E+02   -0.63328E+02    0.15031E+06    0.41415E+02
  1335    0.75317E+03    0.30130E+02   -0.63820E+02    0.15007E+06    0.41186E+02
  1336    0.75480E+03    0.29961E+02   -0.64296E+02    0.14983E+06    0.40962E+02
  1337    0.75647E+03    0.29787E+02   -0.64759E+02    0.14959E+06    0.40743E+02
  1338    0.75815E+03    0.29612E+02   -0.65206E+02    0.14935E+06    0.40530E+02
  1339    0.75988E+03    0.29433E+02   -0.65638E+02    0.14911E+06    0.40325E+02
  1340    0.76164E+03    0.29252E+02   -0.66056E+02    0.14887E+06    0.40129E+02
  1341    0.76342E+03    0.29069E+02   -0.66456E+02    0.14863E+06    0.39942E+02
  1342    0.76522E+03    0.28882E+02   -0.66842E+02    0.14839E+06    0.39766E+02
  1343    0.76706E+03    0.28693E+02   -0.67211E+02    0.14816E+06    0.39603E+02
  1344    0.76891E+03    0.28501E+02   -0.67564E+02    0.14792E+06    0.39452E+02
  1345    0.77078E+03    0.28308E+02   -0.67901E+02    0.14768E+06    0.39316E+02
  1346    0.77268E+03    0.28111E+02   -0.68223E+02    0.14745E+06    0.39195E+02
  1347    0.77461E+03    0.27912E+02   -0.68527E+02    0.14721E+06    0.39091E+02
  1348    0.77654E+03    0.27712E+02   -0.68815E+02    0.14698E+06    0.39005E+02
  1349    0.77850E+03    0.27508E+02   -0.69085E+02    0.14674E+06    0.38937E+02
  1350    0.78047E+03    0.27304E+02   -0.69340E+02    0.14651E+06    0.38889E+02
  1351    0.78245E+03    0.27097E+02   -0.69577E+02    0.14627E+06    0.38862E+02
  1352    0.78444E+03    0.26888E+02   -0.69797E+02    0.14604E+06    0.38855E+02
  1353    0.78645E+03    0.26679E+02   -0.70000E+02    0.14581E+06    0.38868E+02
  1354    0.78846E+03    0.26467E+02   -0.70187E+02    0.14557E+06    0.38900E+02
  1355    0.79050E+03    0.26254E+02   -0.70356E+02    0.14534E+06    0.38951E+02
  1356    0.79254E+03    0.26040E+02   -0.70510E+02    0.14511E+06    0.39019E+02
  1357    0.79458E+03    0.25823E+02   -0.70645E+02    0.14488E+06    0.39104E+02
  1358    0.79662E+03    0.25605E+02   -0.70761E+02    0.14465E+06    0.39205E+02
  1359    0.79866E+03    0.25387E+02   -0.70862E+02    0.14442E+06    0.39322E+02
  1360    0.80069E+03    0.25168E+02   -0.70945E+02    0.14419E+06    0.39454E+02
  1361    0.80274E+03    0.24947E+02   -0.71012E+02    0.14396E+06    0.39600E+02
  1362    0.80477E+03    0.24725E+02   -0.71060E+02    0.14373E+06    0.39761E+02
  1363    0.80680E+03    0.24501E+02   -0.71093E+02    0.14350E+06    0.39934E+02
  1364    0.80881E+03    0.24278E+02   -0.71108E+02    0.14327E+06    0.40119E+02
  1365    0.81090E+03    0.24054E+02   -0.71104E+02    0.14305E+06    0.40316E+02
  1366    0.81290E+03    0.23828E+02   -0.71086E+02    0.14282E+06    0.40524E+02
  1367    0.81490E+03    0.23601E+02   -0.71049E+02    0.14259E+06    0.40743E+02
  1368    0.81697E+03    0.23376E+02   -0.70996E+02    0.14237E+06    0.40971E+02
  1369    0.81895E+03    0.23149E+02   -0.70925E+02    0.14214E+06    0.41208E+02
  1370    0.82093E+03    0.22922E+02   -0.70838E+02    0.14192E+06    0.41453E+02
  1371    0.82290E+03    0.22695E+02   -0.70734E+02    0.14169E+06    0.41706E+02
  1372    0.82486E+03    0.22468E+02   -0.70613E+02    0.14147E+06    0.41966E+02
  1373    0.82681E+03    0.22241E+02   -0.70476E+02    0.14124E+06    0.42233E+02
  1374    0.82876E+03    0.22014E+02   -0.70322E+02    0.14102E+06    0.42505E+02
  1375    0.83070E+03    0.21786E+02   -0.70152E+02    0.14080E+06    0.42782E+02
  1376    0.83262E+03    0.21559E+02   -0.69964E+02    0.14057E+06    0.43063E+02
  1377    0.83455E+03    0.21334E+02   -0.69762E+02    0.14035E+06    0.43348E+02
  1378    0.83646E+03    0.21106E+02   -0.69543E+02    0.14013E+06    0.43636E+02
  1379    0.83829E+03    0.20882E+02   -0.69308E+02    0.13991E+06    0.43926E+02
  1380    0.84011E+03    0.20655E+02   -0.69057E+02    0.13969E+06    0.44218E+02
  1381    0.84193E+03    0.20431E+02   -0.68790E+02    0.13947E+06    0.44511E+02
  1382    0.84359E+03    0.20207E+02   -0.68506E+02    0.13925E+06    0.44804E+02
  1383    0.84539E+03    0.19983E+02   -0.68208E+02    0.13903E+06    0.45097E+02
  1384    0.84703E+03    0.19761E+02   -0.67894E+02    0.13881E+06    0.45389E+02
  1385    0.84866E+03    0.19540E+02   -0.67565E+02    0.13859E+06    0.45679E+02
  1386    0.85029E+03    0.19319E+02   -0.67221E+02    0.13837E+06    0.45967E+02
  1387    0.85183E+03    0.19100E+02   -0.66861E+02    0.13815E+06    0.46251E+02
  1388    0.85351E+03    0.18882E+02   -0.66487E+02    0.13793E+06    0.46532E+02
  1389    0.85504E+03    0.18665E+02   -0.66098E+02    0.13772E+06    0.46809E+02
  1390    0.85648E+03    0.18449E+02   -0.65696E+02    0.13750E+06    0.47080E+02
  1391    0.85799E+03    0.18235E+02   -0.65278E+02    0.13728E+06    0.47346E+02
  1392    0.85941E+03    0.18023E+02   -0.64847E+02    0.13707E+06    0.47606E+02
  1393    0.86083E+03    0.17812E+02   -0.64402E+02    0.13685E+06    0.47858E+02
  1394    0.86216E+03    0.17603E+02   -0.63944E+02    0.13664E+06    0.48103E+02
  1395    0.86349E+03    0.17395E+02   -0.63471E+02    0.13642E+06    0.48339E+02
  1396    0.86480E+03    0.17190E+02   -0.62986E+02    0.13621E+06    0.48566E+02
  1397    0.86603E+03    0.16986E+02   -0.62488E+02    0.13600E+06    0.48784E+02
  1398    0.86718E+03    0.16784E+02   -0.61976E+02    0.13578E+06    0.48991E+02
  1399    0.86832E+03    0.16585E+02   -0.61453E+02    0.13557E+06    0.49187E+02
  1400    0.86946E+03    0.16388E+02   -0.60917E+02    0.13536E+06    0.49371E+02
  1401    0.87050E+03    0.16192E+02   -0.60368E+02    0.13514E+06    0.49543E+02
  1402    0.87154E+03    0.15999E+02   -0.59808E+02    0.13493E+06    0.49703E+02
  1403    0.87250E+03    0.15809E+02   -0.59236E+02    0.13472E+06    0.49851E+02
  1404    0.87337E+03    0.15621E+02   -0.58653E+02    0.13451E+06    0.49987E+02
  1405    0.87431E+03    0.15435E+02   -0.58058E+02    0.13430E+06    0.50112E+02
  1406    0.87509E+03    0.15252E+02   -0.57453E+02    0.13409E+06    0.50225E+02
  1407    0.87579E+03    0.15071E+02   -0.56837E+02    0.13388E+06    0.50328E+02
  1408    0.87663E+03    0.14892E+02   -0.56211E+02    0.13367E+06    0.50420E+02
  1409    0.87724E+03    0.14717E+02   -0.55574E+02    0.13346E+06    0.50501E+02
  1410    0.87791E+03    0.14544E+02   -0.54928E+02    0.13325E+06    0.50572E+02
  1411    0.87851E+03    0.14374E+02   -0.54272E+02    0.13304E+06    0.50632E+02
  1412    0.87902E+03    0.14207E+02   -0.53606E+02    0.13284E+06    0.50683E+02
  1413    0.87937E+03    0.14043E+02   -0.52931E+02    0.13263E+06    0.50725E+02
