#    L    TT             EE             BB             TE          
   785    0.25640E+04    0.18490E+02    0.93751E-01   -0.10873E+03
   786    0.25686E+04    0.18260E+02    0.93886E-01   -0.10734E+03
   787    0.25729E+04    0.18034E+02    0.94021E-01   -0.10594E+03
   788    0.25770E+04    0.17811E+02    0.94155E-01   -0.10452E+03
   789    0.25810E+04    0.17590E+02    0.94288E-01   -0.10308E+03
   790    0.25849E+04    0.17375E+02    0.94422E-01   -0.10161E+03
   791    0.25886E+04    0.17164E+02    0.94554E-01   -0.10011E+03
   792    0.25921E+04    0.16957E+02    0.94686E-01   -0.98591E+02
   793    0.25954E+04    0.16755E+02    0.94817E-01   -0.97043E+02
   794    0.25984E+04    0.16557E+02    0.94948E-01   -0.95482E+02
   795    0.26013E+04    0.16362E+02    0.95078E-01   -0.93894E+02
   796    0.26042E+04    0.16173E+02    0.95207E-01   -0.92294E+02
   797    0.26067E+04    0.15988E+02    0.95336E-01   -0.90667E+02
   798    0.26090E+04    0.15808E+02    0.95464E-01   -0.89028E+02
   799    0.26112E+04    0.15633E+02    0.95591E-01   -0.87370E+02
   800    0.26133E+04    0.15461E+02    0.95717E-01   -0.85692E+02
   801    0.26151E+04    0.15296E+02    0.95842E-01   -0.84003E+02
   802    0.26166E+04    0.15135E+02    0.95967E-01   -0.82279E+02
   803    0.26181E+04    0.14978E+02    0.96090E-01   -0.80558E+02
   804    0.26192E+04    0.14828E+02    0.96213E-01   -0.78811E+02
   805    0.26203E+04    0.14682E+02    0.96335E-01   -0.77052E+02
   806    0.26211E+04    0.14541E+02    0.96455E-01   -0.75280E+02
   807    0.26217E+04    0.14406E+02    0.96575E-01   -0.73497E+02
   808    0.26221E+04    0.14277E+02    0.96693E-01   -0.71695E+02
   809    0.26223E+04    0.14153E+02    0.96811E-01   -0.69889E+02
   810    0.26223E+04    0.14035E+02    0.96927E-01   -0.68063E+02
   811    0.26221E+04    0.13922E+02    0.97042E-01   -0.66226E+02
   812    0.26217E+04    0.13815E+02    0.97156E-01   -0.64383E+02
   813    0.26210E+04    0.13713E+02    0.97269E-01   -0.62533E+02
   814    0.26203E+04    0.13618E+02    0.97380E-01   -0.60673E+02
   815    0.26193E+04    0.13527E+02    0.97490E-01   -0.58806E+02
   816    0.26180E+04    0.13443E+02    0.97600E-01   -0.56931E+02
   817    0.26165E+04    0.13364E+02    0.97707E-01   -0.55050E+02
   818    0.26150E+04    0.13292E+02    0.97814E-01   -0.53163E+02
   819    0.26132E+04    0.13226E+02    0.97919E-01   -0.51271E+02
   820    0.26112E+04    0.13165E+02    0.98022E-01   -0.49375E+02
   821    0.26089E+04    0.13109E+02    0.98125E-01   -0.47476E+02
   822    0.26065E+04    0.13061E+02    0.98226E-01   -0.45573E+02
   823    0.26039E+04    0.13018E+02    0.98325E-01   -0.43668E+02
   824    0.26009E+04    0.12982E+02    0.98423E-01   -0.41761E+02
   825    0.25979E+04    0.12951E+02    0.98520E-01   -0.39853E+02
   826    0.25946E+04    0.12928E+02    0.98615E-01   -0.37946E+02
   827    0.25911E+04    0.12909E+02    0.98709E-01   -0.36039E+02
   828    0.25875E+04    0.12897E+02    0.98800E-01   -0.34134E+02
   829    0.25837E+04    0.12892E+02    0.98891E-01   -0.32231E+02
   830    0.25796E+04    0.12893E+02    0.98980E-01   -0.30333E+02
   831    0.25754E+04    0.12899E+02    0.99067E-01   -0.28437E+02
   832    0.25709E+04    0.12912E+02    0.99153E-01   -0.26547E+02
   833    0.25663E+04    0.12931E+02    0.99237E-01   -0.24661E+02
   834    0.25614E+04    0.12955E+02    0.99319E-01   -0.22781E+02
   835    0.25565E+04    0.12987E+02    0.99400E-01   -0.20908E+02
   836    0.25512E+04    0.13024E+02    0.99479E-01   -0.19041E+02
   837    0.25458E+04    0.13068E+02    0.99556E-01   -0.17183E+02
   838    0.25402E+04    0.13118E+02    0.99632E-01   -0.15333E+02
   839    0.25343E+04    0.13174E+02    0.99706E-01   -0.13491E+02
   840    0.25283E+04    0.13237E+02    0.99778E-01   -0.11660E+02
   841    0.25221E+04    0.13305E+02    0.99849E-01   -0.98402E+01
   842    0.25157E+04    0.13379E+02    0.99918E-01   -0.80296E+01
   843    0.25092E+04    0.13459E+02    0.99985E-01   -0.62339E+01
   844    0.25023E+04    0.13545E+02    0.10005E+00   -0.44493E+01
   845    0.24955E+04    0.13637E+02    0.10011E+00   -0.26788E+01
   846    0.24884E+04    0.13736E+02    0.10018E+00   -0.92292E+00
   847    0.24813E+04    0.13840E+02    0.10024E+00    0.81872E+00
   848    0.24739E+04    0.13950E+02    0.10029E+00    0.25442E+01
   849    0.24662E+04    0.14065E+02    0.10035E+00    0.42540E+01
   850    0.24586E+04    0.14187E+02    0.10040E+00    0.59472E+01
   851    0.24506E+04    0.14315E+02    0.10046E+00    0.76232E+01
   852    0.24425E+04    0.14449E+02    0.10051E+00    0.92815E+01
   853    0.24343E+04    0.14588E+02    0.10056E+00    0.10922E+02
   854    0.24259E+04    0.14733E+02    0.10060E+00    0.12542E+02
   855    0.24172E+04    0.14883E+02    0.10065E+00    0.14144E+02
   856    0.24086E+04    0.15038E+02    0.10069E+00    0.15726E+02
   857    0.23997E+04    0.15199E+02    0.10074E+00    0.17287E+02
   858    0.23907E+04    0.15367E+02    0.10078E+00    0.18826E+02
   859    0.23815E+04    0.15538E+02    0.10081E+00    0.20346E+02
   860    0.23722E+04    0.15715E+02    0.10085E+00    0.21843E+02
   861    0.23628E+04    0.15897E+02    0.10089E+00    0.23316E+02
   862    0.23532E+04    0.16084E+02    0.10092E+00    0.24768E+02
   863    0.23435E+04    0.16277E+02    0.10095E+00    0.26195E+02
   864    0.23336E+04    0.16473E+02    0.10098E+00    0.27599E+02
   865    0.23234E+04    0.16675E+02    0.10101E+00    0.28977E+02
   866    0.23135E+04    0.16882E+02    0.10103E+00    0.30331E+02
   867    0.23033E+04    0.17094E+02    0.10105E+00    0.31659E+02
   868    0.22929E+04    0.17310E+02    0.10108E+00    0.32961E+02
   869    0.22825E+04    0.17530E+02    0.10110E+00    0.34238E+02
   870    0.22719E+04    0.17755E+02    0.10112E+00    0.35487E+02
   871    0.22612E+04    0.17984E+02    0.10113E+00    0.36710E+02
   872    0.22504E+04    0.18218E+02    0.10115E+00    0.37905E+02
   873    0.22395E+04    0.18456E+02    0.10116E+00    0.39073E+02
   874    0.22285E+04    0.18698E+02    0.10117E+00    0.40212E+02
   875    0.22174E+04    0.18943E+02    0.10118E+00    0.41324E+02
   876    0.22062E+04    0.19193E+02    0.10119E+00    0.42407E+02
   877    0.21950E+04    0.19446E+02    0.10119E+00    0.43460E+02
   878    0.21836E+04    0.19702E+02    0.10120E+00    0.44484E+02
   879    0.21722E+04    0.19963E+02    0.10120E+00    0.45479E+02
   880    0.21607E+04    0.20227E+02    0.10120E+00    0.46445E+02
   881    0.21491E+04    0.20494E+02    0.10120E+00    0.47378E+02
   882    0.21374E+04    0.20764E+02    0.10120E+00    0.48282E+02
   883    0.21257E+04    0.21038E+02    0.10120E+00    0.49154E+02
   884    0.21139E+04    0.21313E+02    0.10119E+00    0.49996E+02
   885    0.21020E+04    0.21593E+02    0.10118E+00    0.50806E+02
   886    0.20901E+04    0.21875E+02    0.10118E+00    0.51584E+02
   887    0.20780E+04    0.22159E+02    0.10117E+00    0.52330E+02
   888    0.20661E+04    0.22447E+02    0.10115E+00    0.53045E+02
   889    0.20539E+04    0.22735E+02    0.10114E+00    0.53727E+02
   890    0.20417E+04    0.23028E+02    0.10113E+00    0.54375E+02
   891    0.20296E+04    0.23322E+02    0.10111E+00    0.54992E+02
   892    0.20174E+04    0.23617E+02    0.10109E+00    0.55578E+02
   893    0.20051E+04    0.23915E+02    0.10107E+00    0.56129E+02
   894    0.19929E+04    0.24215E+02    0.10105E+00    0.56647E+02
   895    0.19806E+04    0.24515E+02    0.10103E+00    0.57135E+02
   896    0.19682E+04    0.24818E+02    0.10101E+00    0.57588E+02
   897    0.19559E+04    0.25123E+02    0.10098E+00    0.58008E+02
   898    0.19436E+04    0.25428E+02    0.10096E+00    0.58395E+02
   899    0.19312E+04    0.25735E+02    0.10093E+00    0.58749E+02
   900    0.19188E+04    0.26043E+02    0.10090E+00    0.59070E+02
   901    0.19065E+04    0.26351E+02    0.10087E+00    0.59357E+02
   902    0.18941E+04    0.26660E+02    0.10084E+00    0.59611E+02
   903    0.18816E+04    0.26970E+02    0.10081E+00    0.59832E+02
   904    0.18693E+04    0.27280E+02    0.10078E+00    0.60019E+02
   905    0.18569E+04    0.27591E+02    0.10074E+00    0.60172E+02
   906    0.18446E+04    0.27902E+02    0.10071E+00    0.60292E+02
   907    0.18323E+04    0.28213E+02    0.10067E+00    0.60379E+02
   908    0.18201E+04    0.28524E+02    0.10063E+00    0.60433E+02
   909    0.18078E+04    0.28835E+02    0.10059E+00    0.60454E+02
   910    0.17955E+04    0.29146E+02    0.10055E+00    0.60442E+02
   911    0.17832E+04    0.29456E+02    0.10051E+00    0.60398E+02
   912    0.17710E+04    0.29766E+02    0.10047E+00    0.60321E+02
   913    0.17586E+04    0.30076E+02    0.10043E+00    0.60211E+02
   914    0.17466E+04    0.30384E+02    0.10039E+00    0.60070E+02
   915    0.17344E+04    0.30692E+02    0.10034E+00    0.59896E+02
   916    0.17224E+04    0.30998E+02    0.10030E+00    0.59691E+02
   917    0.17103E+04    0.31305E+02    0.10025E+00    0.59455E+02
   918    0.16984E+04    0.31609E+02    0.10020E+00    0.59186E+02
   919    0.16865E+04    0.31912E+02    0.10016E+00    0.58887E+02
   920    0.16746E+04    0.32214E+02    0.10011E+00    0.58556E+02
   921    0.16629E+04    0.32514E+02    0.10006E+00    0.58194E+02
   922    0.16511E+04    0.32813E+02    0.10001E+00    0.57802E+02
   923    0.16394E+04    0.33109E+02    0.99958E-01    0.57380E+02
   924    0.16278E+04    0.33404E+02    0.99907E-01    0.56928E+02
   925    0.16164E+04    0.33696E+02    0.99856E-01    0.56445E+02
   926    0.16049E+04    0.33987E+02    0.99804E-01    0.55935E+02
   927    0.15935E+04    0.34275E+02    0.99751E-01    0.55394E+02
   928    0.15822E+04    0.34561E+02    0.99698E-01    0.54825E+02
   929    0.15710E+04    0.34844E+02    0.99644E-01    0.54228E+02
   930    0.15599E+04    0.35124E+02    0.99590E-01    0.53603E+02
   931    0.15488E+04    0.35402E+02    0.99536E-01    0.52950E+02
   932    0.15379E+04    0.35677E+02    0.99481E-01    0.52270E+02
   933    0.15270E+04    0.35948E+02    0.99426E-01    0.51564E+02
   934    0.15163E+04    0.36218E+02    0.99371E-01    0.50831E+02
   935    0.15056E+04    0.36483E+02    0.99315E-01    0.50072E+02
   936    0.14951E+04    0.36745E+02    0.99259E-01    0.49287E+02
   937    0.14845E+04    0.37005E+02    0.99203E-01    0.48477E+02
   938    0.14742E+04    0.37261E+02    0.99146E-01    0.47642E+02
   939    0.14640E+04    0.37512E+02    0.99090E-01    0.46782E+02
   940    0.14538E+04    0.37760E+02    0.99033E-01    0.45898E+02
   941    0.14438E+04    0.38004E+02    0.98977E-01    0.44991E+02
   942    0.14338E+04    0.38244E+02    0.98920E-01    0.44061E+02
   943    0.14241E+04    0.38480E+02    0.98863E-01    0.43108E+02
   944    0.14145E+04    0.38712E+02    0.98806E-01    0.42132E+02
   945    0.14049E+04    0.38938E+02    0.98749E-01    0.41135E+02
   946    0.13955E+04    0.39162E+02    0.98692E-01    0.40116E+02
   947    0.13862E+04    0.39381E+02    0.98636E-01    0.39077E+02
   948    0.13769E+04    0.39596E+02    0.98579E-01    0.38018E+02
   949    0.13679E+04    0.39805E+02    0.98523E-01    0.36939E+02
   950    0.13589E+04    0.40010E+02    0.98467E-01    0.35841E+02
   951    0.13502E+04    0.40211E+02    0.98410E-01    0.34724E+02
   952    0.13415E+04    0.40407E+02    0.98355E-01    0.33590E+02
   953    0.13330E+04    0.40597E+02    0.98299E-01    0.32437E+02
   954    0.13246E+04    0.40783E+02    0.98244E-01    0.31268E+02
   955    0.13163E+04    0.40963E+02    0.98189E-01    0.30081E+02
   956    0.13082E+04    0.41139E+02    0.98134E-01    0.28878E+02
   957    0.13002E+04    0.41309E+02    0.98080E-01    0.27660E+02
   958    0.12923E+04    0.41473E+02    0.98026E-01    0.26426E+02
   959    0.12847E+04    0.41633E+02    0.97973E-01    0.25178E+02
   960    0.12771E+04    0.41787E+02    0.97920E-01    0.23917E+02
   961    0.12697E+04    0.41936E+02    0.97867E-01    0.22642E+02
   962    0.12624E+04    0.42079E+02    0.97815E-01    0.21354E+02
   963    0.12553E+04    0.42217E+02    0.97763E-01    0.20054E+02
   964    0.12484E+04    0.42349E+02    0.97712E-01    0.18743E+02
   965    0.12415E+04    0.42476E+02    0.97662E-01    0.17420E+02
   966    0.12348E+04    0.42597E+02    0.97612E-01    0.16087E+02
   967    0.12283E+04    0.42714E+02    0.97562E-01    0.14744E+02
   968    0.12218E+04    0.42822E+02    0.97514E-01    0.13392E+02
   969    0.12156E+04    0.42926E+02    0.97466E-01    0.12031E+02
   970    0.12096E+04    0.43024E+02    0.97418E-01    0.10661E+02
   971    0.12036E+04    0.43117E+02    0.97372E-01    0.92843E+01
   972    0.11977E+04    0.43203E+02    0.97326E-01    0.79007E+01
   973    0.11920E+04    0.43282E+02    0.97280E-01    0.65098E+01
   974    0.11865E+04    0.43357E+02    0.97236E-01    0.51124E+01
   975    0.11812E+04    0.43426E+02    0.97192E-01    0.37106E+01
   976    0.11760E+04    0.43488E+02    0.97149E-01    0.23038E+01
   977    0.11710E+04    0.43545E+02    0.97107E-01    0.89340E+00
   978    0.11660E+04    0.43595E+02    0.97066E-01   -0.52078E+00
   979    0.11613E+04    0.43640E+02    0.97026E-01   -0.19374E+01
   980    0.11567E+04    0.43679E+02    0.96986E-01   -0.33566E+01
   981    0.11523E+04    0.43710E+02    0.96947E-01   -0.47777E+01
   982    0.11479E+04    0.43737E+02    0.96910E-01   -0.61996E+01
   983    0.11438E+04    0.43757E+02    0.96873E-01   -0.76223E+01
   984    0.11398E+04    0.43770E+02    0.96837E-01   -0.90450E+01
   985    0.11360E+04    0.43778E+02    0.96802E-01   -0.10467E+02
   986    0.11322E+04    0.43780E+02    0.96767E-01   -0.11888E+02
   987    0.11286E+04    0.43776E+02    0.96734E-01   -0.13308E+02
   988    0.11252E+04    0.43766E+02    0.96702E-01   -0.14725E+02
   989    0.11219E+04    0.43750E+02    0.96671E-01   -0.16138E+02
   990    0.11188E+04    0.43730E+02    0.96641E-01   -0.17549E+02
   991    0.11158E+04    0.43702E+02    0.96612E-01   -0.18956E+02
   992    0.11130E+04    0.43667E+02    0.96583E-01   -0.20358E+02
   993    0.11102E+04    0.43627E+02    0.96556E-01   -0.21756E+02
   994    0.11077E+04    0.43581E+02    0.96530E-01   -0.23147E+02
   995    0.11053E+04    0.43530E+02    0.96505E-01   -0.24532E+02
   996    0.11030E+04    0.43470E+02    0.96481E-01   -0.25910E+02
   997    0.11009E+04    0.43407E+02    0.96458E-01   -0.27281E+02
   998    0.10989E+04    0.43338E+02    0.96436E-01   -0.28643E+02
   999    0.10970E+04    0.43262E+02    0.96416E-01   -0.29998E+02
  1000    0.10953E+04    0.43181E+02    0.96396E-01   -0.31344E+02
  1001    0.10937E+04    0.43094E+02    0.96378E-01   -0.32679E+02
  1002    0.10922E+04    0.43001E+02    0.96360E-01   -0.34004E+02
  1003    0.10909E+04    0.42903E+02    0.96344E-01   -0.35319E+02
  1004    0.10897E+04    0.42799E+02    0.96328E-01   -0.36623E+02
  1005    0.10888E+04    0.42689E+02    0.96314E-01   -0.37915E+02
  1006    0.10879E+04    0.42573E+02    0.96301E-01   -0.39195E+02
  1007    0.10870E+04    0.42452E+02    0.96289E-01   -0.40463E+02
  1008    0.10861E+04    0.42325E+02    0.96278E-01   -0.41717E+02
  1009    0.10856E+04    0.42193E+02    0.96268E-01   -0.42959E+02
  1010    0.10852E+04    0.42056E+02    0.96260E-01   -0.44186E+02
  1011    0.10848E+04    0.41915E+02    0.96252E-01   -0.45399E+02
  1012    0.10846E+04    0.41767E+02    0.96245E-01   -0.46599E+02
  1013    0.10845E+04    0.41616E+02    0.96240E-01   -0.47783E+02
  1014    0.10845E+04    0.41458E+02    0.96236E-01   -0.48952E+02
  1015    0.10846E+04    0.41297E+02    0.96233E-01   -0.50105E+02
  1016    0.10848E+04    0.41129E+02    0.96231E-01   -0.51243E+02
  1017    0.10852E+04    0.40958E+02    0.96230E-01   -0.52364E+02
  1018    0.10856E+04    0.40781E+02    0.96230E-01   -0.53468E+02
  1019    0.10861E+04    0.40600E+02    0.96231E-01   -0.54555E+02
  1020    0.10869E+04    0.40413E+02    0.96233E-01   -0.55625E+02
  1021    0.10876E+04    0.40222E+02    0.96237E-01   -0.56677E+02
  1022    0.10885E+04    0.40027E+02    0.96241E-01   -0.57711E+02
  1023    0.10894E+04    0.39827E+02    0.96246E-01   -0.58725E+02
  1024    0.10905E+04    0.39623E+02    0.96253E-01   -0.59721E+02
  1025    0.10916E+04    0.39415E+02    0.96261E-01   -0.60694E+02
  1026    0.10930E+04    0.39202E+02    0.96269E-01   -0.61650E+02
  1027    0.10943E+04    0.38987E+02    0.96279E-01   -0.62586E+02
  1028    0.10957E+04    0.38768E+02    0.96289E-01   -0.63500E+02
  1029    0.10971E+04    0.38544E+02    0.96301E-01   -0.64395E+02
  1030    0.10987E+04    0.38317E+02    0.96313E-01   -0.65269E+02
  1031    0.11002E+04    0.38086E+02    0.96327E-01   -0.66121E+02
  1032    0.11019E+04    0.37850E+02    0.96341E-01   -0.66954E+02
  1033    0.11036E+04    0.37612E+02    0.96357E-01   -0.67766E+02
  1034    0.11056E+04    0.37371E+02    0.96373E-01   -0.68554E+02
  1035    0.11075E+04    0.37126E+02    0.96390E-01   -0.69322E+02
  1036    0.11095E+04    0.36877E+02    0.96409E-01   -0.70068E+02
  1037    0.11115E+04    0.36627E+02    0.96428E-01   -0.70792E+02
  1038    0.11137E+04    0.36373E+02    0.96448E-01   -0.71493E+02
  1039    0.11159E+04    0.36117E+02    0.96468E-01   -0.72169E+02
  1040    0.11181E+04    0.35857E+02    0.96490E-01   -0.72823E+02
  1041    0.11204E+04    0.35596E+02    0.96513E-01   -0.73452E+02
  1042    0.11228E+04    0.35331E+02    0.96536E-01   -0.74060E+02
  1043    0.11252E+04    0.35064E+02    0.96560E-01   -0.74642E+02
  1044    0.11277E+04    0.34794E+02    0.96585E-01   -0.75201E+02
  1045    0.11301E+04    0.34524E+02    0.96611E-01   -0.75740E+02
  1046    0.11327E+04    0.34250E+02    0.96638E-01   -0.76248E+02
  1047    0.11354E+04    0.33974E+02    0.96665E-01   -0.76743E+02
  1048    0.11379E+04    0.33697E+02    0.96693E-01   -0.77208E+02
  1049    0.11406E+04    0.33418E+02    0.96721E-01   -0.77644E+02
  1050    0.11433E+04    0.33137E+02    0.96750E-01   -0.78059E+02
  1051    0.11460E+04    0.32855E+02    0.96780E-01   -0.78452E+02
  1052    0.11488E+04    0.32571E+02    0.96811E-01   -0.78816E+02
  1053    0.11515E+04    0.32286E+02    0.96842E-01   -0.79159E+02
  1054    0.11543E+04    0.32000E+02    0.96874E-01   -0.79481E+02
  1055    0.11570E+04    0.31713E+02    0.96906E-01   -0.79773E+02
  1056    0.11598E+04    0.31425E+02    0.96939E-01   -0.80045E+02
  1057    0.11627E+04    0.31136E+02    0.96972E-01   -0.80288E+02
  1058    0.11657E+04    0.30847E+02    0.97006E-01   -0.80510E+02
  1059    0.11686E+04    0.30556E+02    0.97040E-01   -0.80704E+02
  1060    0.11716E+04    0.30265E+02    0.97075E-01   -0.80876E+02
  1061    0.11744E+04    0.29974E+02    0.97110E-01   -0.81021E+02
  1062    0.11774E+04    0.29683E+02    0.97146E-01   -0.81144E+02
  1063    0.11802E+04    0.29392E+02    0.97182E-01   -0.81240E+02
  1064    0.11831E+04    0.29100E+02    0.97219E-01   -0.81322E+02
  1065    0.11861E+04    0.28808E+02    0.97255E-01   -0.81376E+02
  1066    0.11889E+04    0.28516E+02    0.97293E-01   -0.81402E+02
  1067    0.11919E+04    0.28225E+02    0.97330E-01   -0.81400E+02
  1068    0.11948E+04    0.27934E+02    0.97368E-01   -0.81378E+02
  1069    0.11977E+04    0.27644E+02    0.97406E-01   -0.81343E+02
  1070    0.12006E+04    0.27354E+02    0.97444E-01   -0.81281E+02
  1071    0.12034E+04    0.27065E+02    0.97482E-01   -0.81190E+02
  1072    0.12063E+04    0.26776E+02    0.97521E-01   -0.81072E+02
  1073    0.12092E+04    0.26489E+02    0.97559E-01   -0.80934E+02
  1074    0.12119E+04    0.26203E+02    0.97598E-01   -0.80776E+02
  1075    0.12148E+04    0.25917E+02    0.97637E-01   -0.80598E+02
  1076    0.12175E+04    0.25633E+02    0.97676E-01   -0.80393E+02
  1077    0.12203E+04    0.25350E+02    0.97715E-01   -0.80175E+02
  1078    0.12230E+04    0.25069E+02    0.97754E-01   -0.79915E+02
  1079    0.12256E+04    0.24789E+02    0.97793E-01   -0.79650E+02
  1080    0.12283E+04    0.24510E+02    0.97832E-01   -0.79366E+02
  1081    0.12309E+04    0.24235E+02    0.97871E-01   -0.79054E+02
  1082    0.12334E+04    0.23960E+02    0.97910E-01   -0.78722E+02
  1083    0.12360E+04    0.23687E+02    0.97949E-01   -0.78371E+02
  1084    0.12385E+04    0.23417E+02    0.97987E-01   -0.78000E+02
  1085    0.12410E+04    0.23149E+02    0.98026E-01   -0.77602E+02
  1086    0.12434E+04    0.22883E+02    0.98064E-01   -0.77200E+02
  1087    0.12458E+04    0.22620E+02    0.98103E-01   -0.76755E+02
  1088    0.12481E+04    0.22358E+02    0.98141E-01   -0.76306E+02
  1089    0.12503E+04    0.22099E+02    0.98178E-01   -0.75830E+02
  1090    0.12525E+04    0.21844E+02    0.98216E-01   -0.75350E+02
  1091    0.12547E+04    0.21590E+02    0.98253E-01   -0.74835E+02
  1092    0.12569E+04    0.21339E+02    0.98290E-01   -0.74309E+02
  1093    0.12590E+04    0.21091E+02    0.98327E-01   -0.73763E+02
  1094    0.12609E+04    0.20846E+02    0.98363E-01   -0.73205E+02
  1095    0.12629E+04    0.20606E+02    0.98399E-01   -0.72635E+02
  1096    0.12648E+04    0.20366E+02    0.98434E-01   -0.72039E+02
  1097    0.12666E+04    0.20131E+02    0.98469E-01   -0.71423E+02
  1098    0.12683E+04    0.19900E+02    0.98503E-01   -0.70796E+02
  1099    0.12701E+04    0.19672E+02    0.98537E-01   -0.70157E+02
  1100    0.12717E+04    0.19448E+02    0.98571E-01   -0.69499E+02
  1101    0.12733E+04    0.19227E+02    0.98604E-01   -0.68827E+02
  1102    0.12749E+04    0.19009E+02    0.98636E-01   -0.68139E+02
  1103    0.12763E+04    0.18796E+02    0.98668E-01   -0.67437E+02
  1104    0.12777E+04    0.18587E+02    0.98699E-01   -0.66721E+02
  1105    0.12789E+04    0.18382E+02    0.98730E-01   -0.65993E+02
  1106    0.12802E+04    0.18179E+02    0.98760E-01   -0.65250E+02
  1107    0.12814E+04    0.17982E+02    0.98789E-01   -0.64496E+02
  1108    0.12825E+04    0.17787E+02    0.98818E-01   -0.63729E+02
  1109    0.12834E+04    0.17595E+02    0.98846E-01   -0.62950E+02
  1110    0.12844E+04    0.17410E+02    0.98873E-01   -0.62160E+02
  1111    0.12852E+04    0.17228E+02    0.98900E-01   -0.61358E+02
  1112    0.12861E+04    0.17050E+02    0.98925E-01   -0.60546E+02
  1113    0.12867E+04    0.16878E+02    0.98950E-01   -0.59723E+02
  1114    0.12873E+04    0.16708E+02    0.98974E-01   -0.58891E+02
  1115    0.12879E+04    0.16544E+02    0.98998E-01   -0.58050E+02
  1116    0.12884E+04    0.16385E+02    0.99020E-01   -0.57200E+02
  1117    0.12888E+04    0.16229E+02    0.99042E-01   -0.56341E+02
  1118    0.12891E+04    0.16079E+02    0.99063E-01   -0.55473E+02
  1119    0.12894E+04    0.15933E+02    0.99083E-01   -0.54598E+02
  1120    0.12895E+04    0.15791E+02    0.99101E-01   -0.53716E+02
  1121    0.12896E+04    0.15654E+02    0.99119E-01   -0.52826E+02
  1122    0.12896E+04    0.15522E+02    0.99137E-01   -0.51930E+02
  1123    0.12895E+04    0.15395E+02    0.99153E-01   -0.51029E+02
  1124    0.12893E+04    0.15272E+02    0.99168E-01   -0.50122E+02
  1125    0.12890E+04    0.15154E+02    0.99182E-01   -0.49208E+02
  1126    0.12887E+04    0.15040E+02    0.99195E-01   -0.48291E+02
  1127    0.12883E+04    0.14932E+02    0.99208E-01   -0.47369E+02
  1128    0.12878E+04    0.14828E+02    0.99219E-01   -0.46444E+02
  1129    0.12872E+04    0.14730E+02    0.99229E-01   -0.45515E+02
  1130    0.12865E+04    0.14636E+02    0.99238E-01   -0.44583E+02
  1131    0.12858E+04    0.14547E+02    0.99246E-01   -0.43649E+02
  1132    0.12850E+04    0.14463E+02    0.99253E-01   -0.42712E+02
  1133    0.12840E+04    0.14385E+02    0.99259E-01   -0.41775E+02
  1134    0.12830E+04    0.14311E+02    0.99264E-01   -0.40835E+02
  1135    0.12819E+04    0.14241E+02    0.99267E-01   -0.39894E+02
  1136    0.12808E+04    0.14178E+02    0.99270E-01   -0.38955E+02
  1137    0.12795E+04    0.14118E+02    0.99271E-01   -0.38014E+02
  1138    0.12782E+04    0.14065E+02    0.99271E-01   -0.37074E+02
  1139    0.12769E+04    0.14015E+02    0.99270E-01   -0.36134E+02
  1140    0.12753E+04    0.13971E+02    0.99268E-01   -0.35197E+02
  1141    0.12738E+04    0.13931E+02    0.99265E-01   -0.34261E+02
  1142    0.12721E+04    0.13897E+02    0.99260E-01   -0.33327E+02
  1143    0.12704E+04    0.13867E+02    0.99255E-01   -0.32396E+02
  1144    0.12685E+04    0.13842E+02    0.99248E-01   -0.31468E+02
  1145    0.12667E+04    0.13823E+02    0.99240E-01   -0.30544E+02
  1146    0.12647E+04    0.13808E+02    0.99230E-01   -0.29623E+02
  1147    0.12626E+04    0.13799E+02    0.99220E-01   -0.28707E+02
  1148    0.12605E+04    0.13793E+02    0.99208E-01   -0.27796E+02
  1149    0.12583E+04    0.13794E+02    0.99195E-01   -0.26890E+02
  1150    0.12560E+04    0.13798E+02    0.99181E-01   -0.25990E+02
  1151    0.12537E+04    0.13808E+02    0.99166E-01   -0.25096E+02
  1152    0.12512E+04    0.13822E+02    0.99150E-01   -0.24208E+02
  1153    0.12487E+04    0.13841E+02    0.99132E-01   -0.23327E+02
  1154    0.12462E+04    0.13865E+02    0.99113E-01   -0.22452E+02
  1155    0.12435E+04    0.13894E+02    0.99093E-01   -0.21585E+02
  1156    0.12408E+04    0.13927E+02    0.99071E-01   -0.20726E+02
  1157    0.12379E+04    0.13964E+02    0.99048E-01   -0.19875E+02
  1158    0.12351E+04    0.14007E+02    0.99024E-01   -0.19032E+02
  1159    0.12322E+04    0.14054E+02    0.98999E-01   -0.18198E+02
  1160    0.12291E+04    0.14106E+02    0.98973E-01   -0.17374E+02
  1161    0.12261E+04    0.14161E+02    0.98945E-01   -0.16558E+02
  1162    0.12230E+04    0.14222E+02    0.98916E-01   -0.15753E+02
  1163    0.12198E+04    0.14286E+02    0.98886E-01   -0.14957E+02
  1164    0.12166E+04    0.14356E+02    0.98854E-01   -0.14172E+02
  1165    0.12132E+04    0.14429E+02    0.98822E-01   -0.13397E+02
  1166    0.12098E+04    0.14507E+02    0.98788E-01   -0.12634E+02
  1167    0.12064E+04    0.14588E+02    0.98753E-01   -0.11882E+02
  1168    0.12029E+04    0.14674E+02    0.98716E-01   -0.11141E+02
  1169    0.11994E+04    0.14764E+02    0.98679E-01   -0.10413E+02
  1170    0.11958E+04    0.14857E+02    0.98640E-01   -0.96954E+01
  1171    0.11921E+04    0.14955E+02    0.98600E-01   -0.89913E+01
