#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1188    0.11383E+04    0.62999E+01    0.11968E-08    0.62999E+01    0.16123E+02   -0.11145E-09    0.11968E-08   -0.11145E-09    0.29119E-14
  1189    0.11333E+04    0.68260E+01    0.11994E-08    0.68260E+01    0.16308E+02   -0.11544E-09    0.11994E-08   -0.11544E-09    0.29020E-14
  1190    0.11284E+04    0.73330E+01    0.12013E-08    0.73330E+01    0.16495E+02   -0.11937E-09    0.12013E-08   -0.11937E-09    0.28921E-14
  1191    0.11234E+04    0.78210E+01    0.12023E-08    0.78210E+01    0.16686E+02   -0.12324E-09    0.12023E-08   -0.12324E-09    0.28822E-14
  1192    0.11184E+04    0.82896E+01    0.12025E-08    0.82896E+01    0.16880E+02   -0.12705E-09    0.12025E-08   -0.12705E-09    0.28725E-14
  1193    0.11133E+04    0.87386E+01    0.12019E-08    0.87386E+01    0.17076E+02   -0.13079E-09    0.12019E-08   -0.13079E-09    0.28627E-14
  1194    0.11082E+04    0.91682E+01    0.12004E-08    0.91682E+01    0.17275E+02   -0.13447E-09    0.12004E-08   -0.13447E-09    0.28530E-14
  1195    0.11031E+04    0.95780E+01    0.11980E-08    0.95780E+01    0.17477E+02   -0.13809E-09    0.11980E-08   -0.13809E-09    0.28433E-14
  1196    0.10979E+04    0.99675E+01    0.11947E-08    0.99675E+01    0.17682E+02   -0.14164E-09    0.11947E-08   -0.14164E-09    0.28337E-14
  1197    0.10928E+04    0.10337E+02    0.11905E-08    0.10337E+02    0.17888E+02   -0.14512E-09    0.11905E-08   -0.14512E-09    0.28241E-14
  1198    0.10876E+04    0.10686E+02    0.11853E-08    0.10686E+02    0.18096E+02   -0.14853E-09    0.11853E-08   -0.14853E-09    0.28145E-14
  1199    0.10824E+04    0.11015E+02    0.11792E-08    0.11015E+02    0.18307E+02   -0.15187E-09    0.11792E-08   -0.15187E-09    0.28050E-14
  1200    0.10771E+04    0.11323E+02    0.11720E-08    0.11323E+02    0.18520E+02   -0.15513E-09    0.11720E-08   -0.15513E-09    0.27955E-14
  1201    0.10720E+04    0.11611E+02    0.11639E-08    0.11611E+02    0.18734E+02   -0.15832E-09    0.11639E-08   -0.15832E-09    0.27861E-14
  1202    0.10666E+04    0.11878E+02    0.11549E-08    0.11878E+02    0.18951E+02   -0.16143E-09    0.11549E-08   -0.16143E-09    0.27767E-14
  1203    0.10614E+04    0.12125E+02    0.11449E-08    0.12125E+02    0.19170E+02   -0.16447E-09    0.11449E-08   -0.16447E-09    0.27673E-14
  1204    0.10561E+04    0.12351E+02    0.11341E-08    0.12351E+02    0.19390E+02   -0.16744E-09    0.11341E-08   -0.16744E-09    0.27580E-14
  1205    0.10508E+04    0.12555E+02    0.11225E-08    0.12555E+02    0.19611E+02   -0.17035E-09    0.11225E-08   -0.17035E-09    0.27487E-14
  1206    0.10455E+04    0.12740E+02    0.11102E-08    0.12740E+02    0.19834E+02   -0.17318E-09    0.11102E-08   -0.17318E-09    0.27395E-14
  1207    0.10403E+04    0.12902E+02    0.10972E-08    0.12902E+02    0.20058E+02   -0.17594E-09    0.10972E-08   -0.17594E-09    0.27302E-14
  1208    0.10351E+04    0.13046E+02    0.10835E-08    0.13046E+02    0.20284E+02   -0.17865E-09    0.10835E-08   -0.17865E-09    0.27211E-14
  1209    0.10297E+04    0.13168E+02    0.10693E-08    0.13168E+02    0.20510E+02   -0.18128E-09    0.10693E-08   -0.18128E-09    0.27119E-14
  1210    0.10245E+04    0.13269E+02    0.10546E-08    0.13269E+02    0.20737E+02   -0.18386E-09    0.10546E-08   -0.18386E-09    0.27028E-14
  1211    0.10192E+04    0.13348E+02    0.10394E-08    0.13348E+02    0.20966E+02   -0.18637E-09    0.10394E-08   -0.18637E-09    0.26938E-14
  1212    0.10139E+04    0.13408E+02    0.10239E-08    0.13408E+02    0.21195E+02   -0.18883E-09    0.10239E-08   -0.18883E-09    0.26847E-14
  1213    0.10087E+04    0.13448E+02    0.10079E-08    0.13448E+02    0.21425E+02   -0.19122E-09    0.10079E-08   -0.19122E-09    0.26757E-14
  1214    0.10034E+04    0.13467E+02    0.99171E-09    0.13467E+02    0.21656E+02   -0.19356E-09    0.99171E-09   -0.19356E-09    0.26668E-14
  1215    0.99823E+03    0.13465E+02    0.97525E-09    0.13465E+02    0.21887E+02   -0.19585E-09    0.97525E-09   -0.19585E-09    0.26579E-14
  1216    0.99303E+03    0.13442E+02    0.95860E-09    0.13442E+02    0.22118E+02   -0.19808E-09    0.95860E-09   -0.19808E-09    0.26490E-14
  1217    0.98770E+03    0.13400E+02    0.94182E-09    0.13400E+02    0.22350E+02   -0.20026E-09    0.94182E-09   -0.20026E-09    0.26401E-14
  1218    0.98252E+03    0.13336E+02    0.92496E-09    0.13336E+02    0.22583E+02   -0.20239E-09    0.92496E-09   -0.20239E-09    0.26313E-14
  1219    0.97727E+03    0.13254E+02    0.90808E-09    0.13254E+02    0.22815E+02   -0.20446E-09    0.90808E-09   -0.20446E-09    0.26225E-14
  1220    0.97211E+03    0.13150E+02    0.89124E-09    0.13150E+02    0.23047E+02   -0.20650E-09    0.89124E-09   -0.20650E-09    0.26138E-14
  1221    0.96696E+03    0.13027E+02    0.87448E-09    0.13027E+02    0.23278E+02   -0.20848E-09    0.87448E-09   -0.20848E-09    0.26051E-14
  1222    0.96181E+03    0.12883E+02    0.85786E-09    0.12883E+02    0.23511E+02   -0.21042E-09    0.85786E-09   -0.21042E-09    0.25964E-14
  1223    0.95668E+03    0.12721E+02    0.84144E-09    0.12721E+02    0.23742E+02   -0.21232E-09    0.84144E-09   -0.21232E-09    0.25878E-14
  1224    0.95155E+03    0.12538E+02    0.82527E-09    0.12538E+02    0.23972E+02   -0.21417E-09    0.82527E-09   -0.21417E-09    0.25792E-14
  1225    0.94651E+03    0.12335E+02    0.80941E-09    0.12335E+02    0.24203E+02   -0.21599E-09    0.80941E-09   -0.21599E-09    0.25706E-14
  1226    0.94148E+03    0.12113E+02    0.79391E-09    0.12113E+02    0.24432E+02   -0.21776E-09    0.79391E-09   -0.21776E-09    0.25621E-14
  1227    0.93653E+03    0.11872E+02    0.77882E-09    0.11872E+02    0.24661E+02   -0.21950E-09    0.77882E-09   -0.21950E-09    0.25536E-14
  1228    0.93152E+03    0.11612E+02    0.76420E-09    0.11612E+02    0.24890E+02   -0.22120E-09    0.76420E-09   -0.22120E-09    0.25451E-14
  1229    0.92659E+03    0.11332E+02    0.75011E-09    0.11332E+02    0.25117E+02   -0.22286E-09    0.75011E-09   -0.22286E-09    0.25367E-14
  1230    0.92152E+03    0.11035E+02    0.73660E-09    0.11035E+02    0.25342E+02   -0.22450E-09    0.73660E-09   -0.22450E-09    0.25283E-14
  1231    0.91661E+03    0.10719E+02    0.72372E-09    0.10719E+02    0.25567E+02   -0.22610E-09    0.72372E-09   -0.22610E-09    0.25199E-14
  1232    0.91170E+03    0.10385E+02    0.71153E-09    0.10385E+02    0.25790E+02   -0.22767E-09    0.71153E-09   -0.22767E-09    0.25116E-14
  1233    0.90696E+03    0.10032E+02    0.70009E-09    0.10032E+02    0.26014E+02   -0.22921E-09    0.70009E-09   -0.22921E-09    0.25033E-14
  1234    0.90215E+03    0.96620E+01    0.68944E-09    0.96620E+01    0.26234E+02   -0.23072E-09    0.68944E-09   -0.23072E-09    0.24950E-14
  1235    0.89765E+03    0.92741E+01    0.67964E-09    0.92741E+01    0.26454E+02   -0.23221E-09    0.67964E-09   -0.23221E-09    0.24868E-14
  1236    0.89301E+03    0.88688E+01    0.67076E-09    0.88688E+01    0.26671E+02   -0.23368E-09    0.67076E-09   -0.23368E-09    0.24786E-14
  1237    0.88838E+03    0.84456E+01    0.66283E-09    0.84456E+01    0.26886E+02   -0.23512E-09    0.66283E-09   -0.23512E-09    0.24704E-14
  1238    0.88383E+03    0.80053E+01    0.65592E-09    0.80053E+01    0.27101E+02   -0.23653E-09    0.65592E-09   -0.23653E-09    0.24623E-14
  1239    0.87930E+03    0.75478E+01    0.65009E-09    0.75478E+01    0.27312E+02   -0.23793E-09    0.65009E-09   -0.23793E-09    0.24542E-14
  1240    0.87477E+03    0.70748E+01    0.64538E-09    0.70748E+01    0.27522E+02   -0.23931E-09    0.64538E-09   -0.23931E-09    0.24461E-14
  1241    0.87040E+03    0.65849E+01    0.64185E-09    0.65849E+01    0.27729E+02   -0.24068E-09    0.64185E-09   -0.24068E-09    0.24381E-14
  1242    0.86597E+03    0.60802E+01    0.63955E-09    0.60802E+01    0.27936E+02   -0.24202E-09    0.63955E-09   -0.24202E-09    0.24300E-14
  1243    0.86162E+03    0.55576E+01    0.63855E-09    0.55576E+01    0.28138E+02   -0.24335E-09    0.63855E-09   -0.24335E-09    0.24221E-14
  1244    0.85736E+03    0.50211E+01    0.63889E-09    0.50211E+01    0.28340E+02   -0.24467E-09    0.63889E-09   -0.24467E-09    0.24141E-14
  1245    0.85318E+03    0.44689E+01    0.64063E-09    0.44689E+01    0.28539E+02   -0.24598E-09    0.64063E-09   -0.24598E-09    0.24062E-14
  1246    0.84901E+03    0.39030E+01    0.64383E-09    0.39030E+01    0.28734E+02   -0.24728E-09    0.64383E-09   -0.24728E-09    0.23983E-14
  1247    0.84485E+03    0.33217E+01    0.64853E-09    0.33217E+01    0.28927E+02   -0.24857E-09    0.64853E-09   -0.24857E-09    0.23905E-14
  1248    0.84078E+03    0.27258E+01    0.65480E-09    0.27258E+01    0.29117E+02   -0.24985E-09    0.65480E-09   -0.24985E-09    0.23827E-14
  1249    0.83679E+03    0.21162E+01    0.66269E-09    0.21162E+01    0.29305E+02   -0.25113E-09    0.66269E-09   -0.25113E-09    0.23749E-14
  1250    0.83288E+03    0.14928E+01    0.67225E-09    0.14928E+01    0.29489E+02   -0.25240E-09    0.67225E-09   -0.25240E-09    0.23671E-14
  1251    0.82899E+03    0.85590E+00    0.68351E-09    0.85590E+00    0.29670E+02   -0.25367E-09    0.68351E-09   -0.25367E-09    0.23594E-14
  1252    0.82525E+03    0.20568E+00    0.69644E-09    0.20568E+00    0.29849E+02   -0.25493E-09    0.69644E-09   -0.25493E-09    0.23517E-14
  1253    0.82145E+03   -0.45714E+00    0.71096E-09   -0.45714E+00    0.30024E+02   -0.25619E-09    0.71096E-09   -0.25619E-09    0.23440E-14
  1254    0.81774E+03   -0.11324E+01    0.72701E-09   -0.11324E+01    0.30195E+02   -0.25744E-09    0.72701E-09   -0.25744E-09    0.23364E-14
  1255    0.81411E+03   -0.18200E+01    0.74452E-09   -0.18200E+01    0.30364E+02   -0.25869E-09    0.74452E-09   -0.25869E-09    0.23288E-14
  1256    0.81063E+03   -0.25193E+01    0.76343E-09   -0.25193E+01    0.30529E+02   -0.25993E-09    0.76343E-09   -0.25993E-09    0.23212E-14
  1257    0.80717E+03   -0.32301E+01    0.78366E-09   -0.32301E+01    0.30691E+02   -0.26116E-09    0.78366E-09   -0.26116E-09    0.23136E-14
  1258    0.80372E+03   -0.39521E+01    0.80516E-09   -0.39521E+01    0.30848E+02   -0.26238E-09    0.80516E-09   -0.26238E-09    0.23061E-14
  1259    0.80034E+03   -0.46848E+01    0.82784E-09   -0.46848E+01    0.31003E+02   -0.26359E-09    0.82784E-09   -0.26359E-09    0.22986E-14
  1260    0.79706E+03   -0.54279E+01    0.85166E-09   -0.54279E+01    0.31153E+02   -0.26479E-09    0.85166E-09   -0.26479E-09    0.22911E-14
  1261    0.79385E+03   -0.61812E+01    0.87653E-09   -0.61812E+01    0.31301E+02   -0.26597E-09    0.87653E-09   -0.26597E-09    0.22837E-14
  1262    0.79073E+03   -0.69441E+01    0.90240E-09   -0.69441E+01    0.31445E+02   -0.26714E-09    0.90240E-09   -0.26714E-09    0.22763E-14
  1263    0.78769E+03   -0.77165E+01    0.92920E-09   -0.77165E+01    0.31584E+02   -0.26829E-09    0.92920E-09   -0.26829E-09    0.22689E-14
  1264    0.78466E+03   -0.84981E+01    0.95686E-09   -0.84981E+01    0.31721E+02   -0.26943E-09    0.95686E-09   -0.26943E-09    0.22616E-14
  1265    0.78179E+03   -0.92884E+01    0.98531E-09   -0.92884E+01    0.31852E+02   -0.27055E-09    0.98531E-09   -0.27055E-09    0.22543E-14
  1266    0.77893E+03   -0.10087E+02    0.10145E-08   -0.10087E+02    0.31981E+02   -0.27165E-09    0.10145E-08   -0.27165E-09    0.22470E-14
  1267    0.77614E+03   -0.10894E+02    0.10443E-08   -0.10894E+02    0.32104E+02   -0.27273E-09    0.10443E-08   -0.27273E-09    0.22397E-14
  1268    0.77345E+03   -0.11708E+02    0.10748E-08   -0.11708E+02    0.32225E+02   -0.27379E-09    0.10748E-08   -0.27379E-09    0.22325E-14
  1269    0.77085E+03   -0.12529E+02    0.11057E-08   -0.12529E+02    0.32340E+02   -0.27483E-09    0.11057E-08   -0.27483E-09    0.22253E-14
  1270    0.76830E+03   -0.13358E+02    0.11372E-08   -0.13358E+02    0.32451E+02   -0.27585E-09    0.11372E-08   -0.27585E-09    0.22181E-14
  1271    0.76583E+03   -0.14193E+02    0.11690E-08   -0.14193E+02    0.32559E+02   -0.27684E-09    0.11690E-08   -0.27684E-09    0.22109E-14
  1272    0.76343E+03   -0.15034E+02    0.12011E-08   -0.15034E+02    0.32662E+02   -0.27781E-09    0.12011E-08   -0.27781E-09    0.22038E-14
  1273    0.76109E+03   -0.15881E+02    0.12335E-08   -0.15881E+02    0.32761E+02   -0.27875E-09    0.12335E-08   -0.27875E-09    0.21967E-14
  1274    0.75883E+03   -0.16733E+02    0.12661E-08   -0.16733E+02    0.32855E+02   -0.27967E-09    0.12661E-08   -0.27967E-09    0.21896E-14
  1275    0.75665E+03   -0.17590E+02    0.12988E-08   -0.17590E+02    0.32945E+02   -0.28056E-09    0.12988E-08   -0.28056E-09    0.21826E-14
  1276    0.75453E+03   -0.18452E+02    0.13316E-08   -0.18452E+02    0.33031E+02   -0.28141E-09    0.13316E-08   -0.28141E-09    0.21756E-14
  1277    0.75249E+03   -0.19317E+02    0.13644E-08   -0.19317E+02    0.33112E+02   -0.28224E-09    0.13644E-08   -0.28224E-09    0.21686E-14
  1278    0.75053E+03   -0.20187E+02    0.13971E-08   -0.20187E+02    0.33189E+02   -0.28304E-09    0.13971E-08   -0.28304E-09    0.21616E-14
  1279    0.74865E+03   -0.21060E+02    0.14297E-08   -0.21060E+02    0.33261E+02   -0.28381E-09    0.14297E-08   -0.28381E-09    0.21547E-14
  1280    0.74685E+03   -0.21936E+02    0.14620E-08   -0.21936E+02    0.33330E+02   -0.28454E-09    0.14620E-08   -0.28454E-09    0.21478E-14
  1281    0.74512E+03   -0.22814E+02    0.14941E-08   -0.22814E+02    0.33393E+02   -0.28524E-09    0.14941E-08   -0.28524E-09    0.21409E-14
  1282    0.74347E+03   -0.23695E+02    0.15259E-08   -0.23695E+02    0.33452E+02   -0.28590E-09    0.15259E-08   -0.28590E-09    0.21341E-14
  1283    0.74189E+03   -0.24578E+02    0.15572E-08   -0.24578E+02    0.33507E+02   -0.28653E-09    0.15572E-08   -0.28653E-09    0.21272E-14
  1284    0.74039E+03   -0.25462E+02    0.15881E-08   -0.25462E+02    0.33556E+02   -0.28712E-09    0.15881E-08   -0.28712E-09    0.21204E-14
  1285    0.73896E+03   -0.26347E+02    0.16184E-08   -0.26347E+02    0.33602E+02   -0.28767E-09    0.16184E-08   -0.28767E-09    0.21137E-14
  1286    0.73761E+03   -0.27233E+02    0.16481E-08   -0.27233E+02    0.33642E+02   -0.28818E-09    0.16481E-08   -0.28818E-09    0.21069E-14
  1287    0.73633E+03   -0.28118E+02    0.16772E-08   -0.28118E+02    0.33678E+02   -0.28865E-09    0.16772E-08   -0.28865E-09    0.21002E-14
  1288    0.73513E+03   -0.29005E+02    0.17055E-08   -0.29005E+02    0.33709E+02   -0.28908E-09    0.17055E-08   -0.28908E-09    0.20935E-14
  1289    0.73401E+03   -0.29889E+02    0.17330E-08   -0.29889E+02    0.33736E+02   -0.28947E-09    0.17330E-08   -0.28947E-09    0.20868E-14
  1290    0.73296E+03   -0.30773E+02    0.17596E-08   -0.30773E+02    0.33757E+02   -0.28981E-09    0.17596E-08   -0.28981E-09    0.20802E-14
  1291    0.73198E+03   -0.31657E+02    0.17853E-08   -0.31657E+02    0.33774E+02   -0.29011E-09    0.17853E-08   -0.29011E-09    0.20735E-14
  1292    0.73108E+03   -0.32538E+02    0.18100E-08   -0.32538E+02    0.33785E+02   -0.29037E-09    0.18100E-08   -0.29037E-09    0.20669E-14
  1293    0.73024E+03   -0.33419E+02    0.18336E-08   -0.33419E+02    0.33794E+02   -0.29057E-09    0.18336E-08   -0.29057E-09    0.20604E-14
  1294    0.72949E+03   -0.34294E+02    0.18561E-08   -0.34294E+02    0.33796E+02   -0.29073E-09    0.18561E-08   -0.29073E-09    0.20538E-14
  1295    0.72881E+03   -0.35168E+02    0.18773E-08   -0.35168E+02    0.33795E+02   -0.29084E-09    0.18773E-08   -0.29084E-09    0.20473E-14
  1296    0.72819E+03   -0.36037E+02    0.18973E-08   -0.36037E+02    0.33789E+02   -0.29090E-09    0.18973E-08   -0.29090E-09    0.20408E-14
  1297    0.72766E+03   -0.36904E+02    0.19159E-08   -0.36904E+02    0.33778E+02   -0.29091E-09    0.19159E-08   -0.29091E-09    0.20343E-14
  1298    0.72719E+03   -0.37766E+02    0.19332E-08   -0.37766E+02    0.33762E+02   -0.29087E-09    0.19332E-08   -0.29087E-09    0.20279E-14
  1299    0.72678E+03   -0.38624E+02    0.19490E-08   -0.38624E+02    0.33742E+02   -0.29077E-09    0.19490E-08   -0.29077E-09    0.20215E-14
  1300    0.72646E+03   -0.39477E+02    0.19632E-08   -0.39477E+02    0.33716E+02   -0.29063E-09    0.19632E-08   -0.29063E-09    0.20151E-14
  1301    0.72621E+03   -0.40324E+02    0.19758E-08   -0.40324E+02    0.33687E+02   -0.29042E-09    0.19758E-08   -0.29042E-09    0.20087E-14
  1302    0.72602E+03   -0.41165E+02    0.19869E-08   -0.41165E+02    0.33653E+02   -0.29016E-09    0.19869E-08   -0.29016E-09    0.20023E-14
  1303    0.72590E+03   -0.42002E+02    0.19965E-08   -0.42002E+02    0.33613E+02   -0.28985E-09    0.19965E-08   -0.28985E-09    0.19960E-14
  1304    0.72585E+03   -0.42832E+02    0.20046E-08   -0.42832E+02    0.33570E+02   -0.28949E-09    0.20046E-08   -0.28949E-09    0.19897E-14
  1305    0.72587E+03   -0.43656E+02    0.20113E-08   -0.43656E+02    0.33522E+02   -0.28907E-09    0.20113E-08   -0.28907E-09    0.19834E-14
  1306    0.72594E+03   -0.44472E+02    0.20167E-08   -0.44472E+02    0.33470E+02   -0.28861E-09    0.20167E-08   -0.28861E-09    0.19771E-14
  1307    0.72609E+03   -0.45280E+02    0.20208E-08   -0.45280E+02    0.33413E+02   -0.28809E-09    0.20208E-08   -0.28809E-09    0.19709E-14
  1308    0.72630E+03   -0.46083E+02    0.20236E-08   -0.46083E+02    0.33351E+02   -0.28753E-09    0.20236E-08   -0.28753E-09    0.19647E-14
  1309    0.72657E+03   -0.46876E+02    0.20252E-08   -0.46876E+02    0.33283E+02   -0.28692E-09    0.20252E-08   -0.28692E-09    0.19585E-14
  1310    0.72692E+03   -0.47662E+02    0.20256E-08   -0.47662E+02    0.33213E+02   -0.28627E-09    0.20256E-08   -0.28627E-09    0.19523E-14
  1311    0.72731E+03   -0.48439E+02    0.20250E-08   -0.48439E+02    0.33138E+02   -0.28557E-09    0.20250E-08   -0.28557E-09    0.19462E-14
  1312    0.72780E+03   -0.49207E+02    0.20233E-08   -0.49207E+02    0.33059E+02   -0.28483E-09    0.20233E-08   -0.28483E-09    0.19401E-14
  1313    0.72832E+03   -0.49967E+02    0.20206E-08   -0.49967E+02    0.32975E+02   -0.28404E-09    0.20206E-08   -0.28404E-09    0.19340E-14
  1314    0.72891E+03   -0.50717E+02    0.20170E-08   -0.50717E+02    0.32887E+02   -0.28321E-09    0.20170E-08   -0.28321E-09    0.19279E-14
  1315    0.72955E+03   -0.51457E+02    0.20125E-08   -0.51457E+02    0.32795E+02   -0.28234E-09    0.20125E-08   -0.28234E-09    0.19219E-14
  1316    0.73026E+03   -0.52187E+02    0.20071E-08   -0.52187E+02    0.32698E+02   -0.28143E-09    0.20071E-08   -0.28143E-09    0.19158E-14
  1317    0.73103E+03   -0.52907E+02    0.20009E-08   -0.52907E+02    0.32598E+02   -0.28048E-09    0.20009E-08   -0.28048E-09    0.19098E-14
  1318    0.73184E+03   -0.53616E+02    0.19940E-08   -0.53616E+02    0.32493E+02   -0.27949E-09    0.19940E-08   -0.27949E-09    0.19038E-14
  1319    0.73271E+03   -0.54316E+02    0.19864E-08   -0.54316E+02    0.32384E+02   -0.27847E-09    0.19864E-08   -0.27847E-09    0.18979E-14
  1320    0.73363E+03   -0.55003E+02    0.19782E-08   -0.55003E+02    0.32271E+02   -0.27741E-09    0.19782E-08   -0.27741E-09    0.18919E-14
  1321    0.73460E+03   -0.55680E+02    0.19693E-08   -0.55680E+02    0.32155E+02   -0.27631E-09    0.19693E-08   -0.27631E-09    0.18860E-14
  1322    0.73563E+03   -0.56344E+02    0.19599E-08   -0.56344E+02    0.32033E+02   -0.27518E-09    0.19599E-08   -0.27518E-09    0.18801E-14
  1323    0.73671E+03   -0.56997E+02    0.19501E-08   -0.56997E+02    0.31908E+02   -0.27402E-09    0.19501E-08   -0.27402E-09    0.18743E-14
  1324    0.73784E+03   -0.57638E+02    0.19397E-08   -0.57638E+02    0.31779E+02   -0.27282E-09    0.19397E-08   -0.27282E-09    0.18684E-14
  1325    0.73901E+03   -0.58266E+02    0.19290E-08   -0.58266E+02    0.31647E+02   -0.27160E-09    0.19290E-08   -0.27160E-09    0.18626E-14
  1326    0.74024E+03   -0.58883E+02    0.19180E-08   -0.58883E+02    0.31511E+02   -0.27034E-09    0.19180E-08   -0.27034E-09    0.18568E-14
  1327    0.74150E+03   -0.59486E+02    0.19067E-08   -0.59486E+02    0.31372E+02   -0.26906E-09    0.19067E-08   -0.26906E-09    0.18510E-14
  1328    0.74283E+03   -0.60075E+02    0.18951E-08   -0.60075E+02    0.31229E+02   -0.26774E-09    0.18951E-08   -0.26774E-09    0.18452E-14
  1329    0.74418E+03   -0.60652E+02    0.18834E-08   -0.60652E+02    0.31082E+02   -0.26640E-09    0.18834E-08   -0.26640E-09    0.18395E-14
  1330    0.74558E+03   -0.61215E+02    0.18715E-08   -0.61215E+02    0.30931E+02   -0.26504E-09    0.18715E-08   -0.26504E-09    0.18337E-14
  1331    0.74703E+03   -0.61764E+02    0.18595E-08   -0.61764E+02    0.30778E+02   -0.26365E-09    0.18595E-08   -0.26365E-09    0.18280E-14
  1332    0.74850E+03   -0.62300E+02    0.18475E-08   -0.62300E+02    0.30621E+02   -0.26223E-09    0.18475E-08   -0.26223E-09    0.18224E-14
  1333    0.75003E+03   -0.62821E+02    0.18355E-08   -0.62821E+02    0.30460E+02   -0.26079E-09    0.18355E-08   -0.26079E-09    0.18167E-14
  1334    0.75158E+03   -0.63328E+02    0.18236E-08   -0.63328E+02    0.30297E+02   -0.25933E-09    0.18236E-08   -0.25933E-09    0.18111E-14
  1335    0.75317E+03   -0.63820E+02    0.18118E-08   -0.63820E+02    0.30130E+02   -0.25785E-09    0.18118E-08   -0.25785E-09    0.18055E-14
  1336    0.75480E+03   -0.64296E+02    0.18001E-08   -0.64296E+02    0.29961E+02   -0.25635E-09    0.18001E-08   -0.25635E-09    0.17999E-14
  1337    0.75647E+03   -0.64759E+02    0.17887E-08   -0.64759E+02    0.29787E+02   -0.25483E-09    0.17887E-08   -0.25483E-09    0.17943E-14
  1338    0.75815E+03   -0.65206E+02    0.17776E-08   -0.65206E+02    0.29612E+02   -0.25329E-09    0.17776E-08   -0.25329E-09    0.17887E-14
  1339    0.75988E+03   -0.65638E+02    0.17668E-08   -0.65638E+02    0.29433E+02   -0.25174E-09    0.17668E-08   -0.25174E-09    0.17832E-14
  1340    0.76164E+03   -0.66056E+02    0.17563E-08   -0.66056E+02    0.29252E+02   -0.25016E-09    0.17563E-08   -0.25016E-09    0.17777E-14
  1341    0.76342E+03   -0.66456E+02    0.17463E-08   -0.66456E+02    0.29069E+02   -0.24858E-09    0.17463E-08   -0.24858E-09    0.17722E-14
  1342    0.76522E+03   -0.66842E+02    0.17367E-08   -0.66842E+02    0.28882E+02   -0.24698E-09    0.17367E-08   -0.24698E-09    0.17667E-14
  1343    0.76706E+03   -0.67211E+02    0.17277E-08   -0.67211E+02    0.28693E+02   -0.24536E-09    0.17277E-08   -0.24536E-09    0.17612E-14
  1344    0.76891E+03   -0.67564E+02    0.17192E-08   -0.67564E+02    0.28501E+02   -0.24374E-09    0.17192E-08   -0.24374E-09    0.17558E-14
  1345    0.77078E+03   -0.67901E+02    0.17114E-08   -0.67901E+02    0.28308E+02   -0.24210E-09    0.17114E-08   -0.24210E-09    0.17504E-14
  1346    0.77268E+03   -0.68223E+02    0.17042E-08   -0.68223E+02    0.28111E+02   -0.24046E-09    0.17042E-08   -0.24046E-09    0.17450E-14
  1347    0.77461E+03   -0.68527E+02    0.16978E-08   -0.68527E+02    0.27912E+02   -0.23880E-09    0.16978E-08   -0.23880E-09    0.17396E-14
  1348    0.77654E+03   -0.68815E+02    0.16922E-08   -0.68815E+02    0.27712E+02   -0.23714E-09    0.16922E-08   -0.23714E-09    0.17343E-14
  1349    0.77850E+03   -0.69085E+02    0.16874E-08   -0.69085E+02    0.27508E+02   -0.23547E-09    0.16874E-08   -0.23547E-09    0.17289E-14
  1350    0.78047E+03   -0.69340E+02    0.16834E-08   -0.69340E+02    0.27304E+02   -0.23379E-09    0.16834E-08   -0.23379E-09    0.17236E-14
  1351    0.78245E+03   -0.69577E+02    0.16804E-08   -0.69577E+02    0.27097E+02   -0.23211E-09    0.16804E-08   -0.23211E-09    0.17183E-14
  1352    0.78444E+03   -0.69797E+02    0.16783E-08   -0.69797E+02    0.26888E+02   -0.23042E-09    0.16783E-08   -0.23042E-09    0.17130E-14
  1353    0.78645E+03   -0.70000E+02    0.16770E-08   -0.70000E+02    0.26679E+02   -0.22873E-09    0.16770E-08   -0.22873E-09    0.17078E-14
  1354    0.78846E+03   -0.70187E+02    0.16766E-08   -0.70187E+02    0.26467E+02   -0.22703E-09    0.16766E-08   -0.22703E-09    0.17025E-14
  1355    0.79050E+03   -0.70356E+02    0.16770E-08   -0.70356E+02    0.26254E+02   -0.22533E-09    0.16770E-08   -0.22533E-09    0.16973E-14
  1356    0.79254E+03   -0.70510E+02    0.16782E-08   -0.70510E+02    0.26040E+02   -0.22362E-09    0.16782E-08   -0.22362E-09    0.16921E-14
  1357    0.79458E+03   -0.70645E+02    0.16801E-08   -0.70645E+02    0.25823E+02   -0.22191E-09    0.16801E-08   -0.22191E-09    0.16869E-14
  1358    0.79662E+03   -0.70761E+02    0.16828E-08   -0.70761E+02    0.25605E+02   -0.22019E-09    0.16828E-08   -0.22019E-09    0.16818E-14
  1359    0.79866E+03   -0.70862E+02    0.16862E-08   -0.70862E+02    0.25387E+02   -0.21847E-09    0.16862E-08   -0.21847E-09    0.16766E-14
  1360    0.80069E+03   -0.70945E+02    0.16902E-08   -0.70945E+02    0.25168E+02   -0.21674E-09    0.16902E-08   -0.21674E-09    0.16715E-14
  1361    0.80274E+03   -0.71012E+02    0.16948E-08   -0.71012E+02    0.24947E+02   -0.21501E-09    0.16948E-08   -0.21501E-09    0.16664E-14
  1362    0.80477E+03   -0.71060E+02    0.17001E-08   -0.71060E+02    0.24725E+02   -0.21327E-09    0.17001E-08   -0.21327E-09    0.16613E-14
  1363    0.80680E+03   -0.71093E+02    0.17060E-08   -0.71093E+02    0.24501E+02   -0.21152E-09    0.17060E-08   -0.21152E-09    0.16562E-14
