#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.217279E-04   0.492074E+06   0.492074E+06   0.656070E+06   0.656068E+06   0.525226E+06   0.492547E+06   0.492074E+06   0.498210E+06  -0.602605E+00   0.490465E+06   0.490465E+06   0.436113E+00
   0.224639E-04   0.492074E+06   0.492074E+06   0.656068E+06   0.656066E+06   0.525225E+06   0.492547E+06   0.492074E+06   0.498210E+06  -0.602605E+00   0.490465E+06   0.490465E+06   0.450885E+00
   0.232248E-04   0.492074E+06   0.492074E+06   0.656066E+06   0.656064E+06   0.525224E+06   0.492547E+06   0.492074E+06   0.498210E+06  -0.602605E+00   0.490465E+06   0.490465E+06   0.466157E+00
   0.240114E-04   0.492074E+06   0.492074E+06   0.656063E+06   0.656061E+06   0.525223E+06   0.492547E+06   0.492074E+06   0.498210E+06  -0.602605E+00   0.490465E+06   0.490465E+06   0.481946E+00
   0.248247E-04   0.492073E+06   0.492073E+06   0.656061E+06   0.656059E+06   0.525222E+06   0.492547E+06   0.492073E+06   0.498209E+06  -0.602605E+00   0.490465E+06   0.490465E+06   0.498269E+00
   0.256655E-04   0.492073E+06   0.492073E+06   0.656058E+06   0.656056E+06   0.525221E+06   0.492546E+06   0.492073E+06   0.498209E+06  -0.602605E+00   0.490465E+06   0.490465E+06   0.515146E+00
   0.265349E-04   0.492073E+06   0.492073E+06   0.656055E+06   0.656053E+06   0.525219E+06   0.492546E+06   0.492073E+06   0.498209E+06  -0.602605E+00   0.490465E+06   0.490465E+06   0.532595E+00
   0.274336E-04   0.492073E+06   0.492073E+06   0.656052E+06   0.656050E+06   0.525218E+06   0.492546E+06   0.492073E+06   0.498209E+06  -0.602604E+00   0.490465E+06   0.490465E+06   0.550634E+00
   0.283628E-04   0.492073E+06   0.492073E+06   0.656049E+06   0.656046E+06   0.525216E+06   0.492546E+06   0.492073E+06   0.498209E+06  -0.602604E+00   0.490464E+06   0.490464E+06   0.569284E+00
   0.293235E-04   0.492073E+06   0.492073E+06   0.656046E+06   0.656043E+06   0.525215E+06   0.492546E+06   0.492073E+06   0.498209E+06  -0.602604E+00   0.490464E+06   0.490464E+06   0.588566E+00
   0.303167E-04   0.492073E+06   0.492073E+06   0.656042E+06   0.656039E+06   0.525213E+06   0.492546E+06   0.492073E+06   0.498209E+06  -0.602604E+00   0.490464E+06   0.490464E+06   0.608501E+00
   0.313436E-04   0.492073E+06   0.492073E+06   0.656038E+06   0.656035E+06   0.525211E+06   0.492546E+06   0.492073E+06   0.498208E+06  -0.602604E+00   0.490464E+06   0.490464E+06   0.629111E+00
   0.324052E-04   0.492073E+06   0.492073E+06   0.656034E+06   0.656030E+06   0.525209E+06   0.492546E+06   0.492073E+06   0.498208E+06  -0.602603E+00   0.490464E+06   0.490464E+06   0.650420E+00
   0.335028E-04   0.492073E+06   0.492072E+06   0.656029E+06   0.656025E+06   0.525207E+06   0.492546E+06   0.492073E+06   0.498208E+06  -0.602603E+00   0.490464E+06   0.490464E+06   0.672450E+00
   0.346376E-04   0.492072E+06   0.492072E+06   0.656024E+06   0.656020E+06   0.525205E+06   0.492545E+06   0.492072E+06   0.498208E+06  -0.602603E+00   0.490464E+06   0.490464E+06   0.695226E+00
   0.358108E-04   0.492072E+06   0.492072E+06   0.656019E+06   0.656015E+06   0.525202E+06   0.492545E+06   0.492072E+06   0.498208E+06  -0.602603E+00   0.490464E+06   0.490464E+06   0.718774E+00
   0.370237E-04   0.492072E+06   0.492072E+06   0.656014E+06   0.656009E+06   0.525200E+06   0.492545E+06   0.492072E+06   0.498207E+06  -0.602602E+00   0.490463E+06   0.490463E+06   0.743119E+00
   0.382778E-04   0.492072E+06   0.492072E+06   0.656008E+06   0.656003E+06   0.525197E+06   0.492545E+06   0.492072E+06   0.498207E+06  -0.602602E+00   0.490463E+06   0.490463E+06   0.768288E+00
   0.395743E-04   0.492072E+06   0.492072E+06   0.656002E+06   0.655996E+06   0.525194E+06   0.492545E+06   0.492072E+06   0.498207E+06  -0.602602E+00   0.490463E+06   0.490463E+06   0.794311E+00
