#           k/h    P           
    0.34201E+01    0.31181E-06
    0.34892E+01    0.27722E-06
    0.35596E+01    0.24642E-06
    0.36316E+01    0.21898E-06
    0.37049E+01    0.19455E-06
    0.37798E+01    0.17281E-06
    0.38561E+01    0.15346E-06
    0.39340E+01    0.13624E-06
    0.40135E+01    0.12093E-06
    0.40946E+01    0.10732E-06
    0.41773E+01    0.95215E-07
    0.42617E+01    0.84458E-07
    0.43478E+01    0.74900E-07
    0.44356E+01    0.66410E-07
    0.45252E+01    0.58869E-07
    0.46166E+01    0.52173E-07
    0.47099E+01    0.46229E-07
    0.48050E+01    0.40954E-07
    0.49021E+01    0.36273E-07
    0.50011E+01    0.32121E-07
    0.51021E+01    0.28438E-07
    0.52052E+01    0.25172E-07
    0.53104E+01    0.22277E-07
    0.54176E+01    0.19711E-07
    0.55271E+01    0.17438E-07
    0.56387E+01    0.15423E-07
    0.57526E+01    0.13639E-07
    0.58689E+01    0.12059E-07
    0.59874E+01    0.10660E-07
    0.61084E+01    0.94217E-08
    0.62318E+01    0.83257E-08
    0.63577E+01    0.73558E-08
    0.64861E+01    0.64978E-08
    0.66171E+01    0.57389E-08
    0.67508E+01    0.50677E-08
    0.68872E+01    0.44743E-08
    0.70263E+01    0.39496E-08
    0.71682E+01    0.34859E-08
    0.73130E+01    0.30762E-08
    0.74608E+01    0.27141E-08
    0.76115E+01    0.23943E-08
    0.77653E+01    0.21118E-08
    0.79221E+01    0.18624E-08
    0.80822E+01    0.16421E-08
    0.82454E+01    0.14477E-08
    0.84120E+01    0.12761E-08
    0.85819E+01    0.11247E-08
    0.87553E+01    0.99108E-09
    0.89322E+01    0.87321E-09
    0.91126E+01    0.76925E-09
    0.92967E+01    0.67757E-09
    0.94845E+01    0.59673E-09
    0.96761E+01    0.52547E-09
    0.98716E+01    0.46265E-09
    0.10071E+02    0.40729E-09
    0.10274E+02    0.35851E-09
    0.10482E+02    0.31553E-09
    0.10694E+02    0.27767E-09
    0.10910E+02    0.24433E-09
    0.11130E+02    0.21496E-09
    0.11355E+02    0.18910E-09
    0.11584E+02    0.16633E-09
    0.11818E+02    0.14629E-09
    0.12057E+02    0.12864E-09
    0.12301E+02    0.11311E-09
    0.12549E+02    0.99444E-10
    0.12803E+02    0.87417E-10
    0.13061E+02    0.76836E-10
    0.13325E+02    0.67528E-10
    0.13594E+02    0.59340E-10
    0.13869E+02    0.52139E-10
    0.14149E+02    0.45807E-10
    0.14435E+02    0.40240E-10
    0.14727E+02    0.35345E-10
    0.15024E+02    0.31043E-10
    0.15328E+02    0.27261E-10
    0.15637E+02    0.23938E-10
    0.15953E+02    0.21018E-10
    0.16275E+02    0.18453E-10
    0.16604E+02    0.16199E-10
    0.16940E+02    0.14219E-10
    0.17282E+02    0.12480E-10
    0.17631E+02    0.10953E-10
    0.17987E+02    0.96115E-11
    0.18351E+02    0.84337E-11
    0.18721E+02    0.73997E-11
    0.19099E+02    0.64919E-11
    0.19485E+02    0.56949E-11
    0.19879E+02    0.49954E-11
    0.20280E+02    0.43815E-11
    0.20690E+02    0.38427E-11
    0.21108E+02    0.33698E-11
    0.21535E+02    0.29550E-11
    0.21970E+02    0.25910E-11
    0.22413E+02    0.22716E-11
    0.22866E+02    0.19915E-11
    0.23328E+02    0.17458E-11
    0.23799E+02    0.15302E-11
    0.24280E+02    0.13412E-11
    0.24771E+02    0.11755E-11
    0.25271E+02    0.10302E-11
    0.25782E+02    0.90273E-12
    0.26302E+02    0.79102E-12
    0.26834E+02    0.69308E-12
    0.27376E+02    0.60724E-12
    0.27929E+02    0.53199E-12
    0.28493E+02    0.46604E-12
    0.29069E+02    0.40825E-12
    0.29656E+02    0.35760E-12
    0.30255E+02    0.31322E-12
    0.30866E+02    0.27433E-12
    0.31490E+02    0.24026E-12
    0.32126E+02    0.21041E-12
    0.32775E+02    0.18426E-12
    0.33437E+02    0.16134E-12
    0.34112E+02    0.14127E-12
    0.34801E+02    0.12369E-12
    0.35504E+02    0.10830E-12
    0.36222E+02    0.94810E-13
    0.36953E+02    0.82999E-13
    0.37700E+02    0.72656E-13
    0.38462E+02    0.63598E-13
    0.39239E+02    0.55667E-13
    0.40031E+02    0.48722E-13
    0.40840E+02    0.42642E-13
    0.41665E+02    0.37319E-13
    0.42507E+02    0.32659E-13
    0.43365E+02    0.28580E-13
    0.44241E+02    0.25009E-13
    0.45135E+02    0.21884E-13
    0.46047E+02    0.19148E-13
    0.46977E+02    0.16754E-13
    0.47926E+02    0.14658E-13
    0.48894E+02    0.12824E-13
    0.49882E+02    0.11220E-13
    0.50890E+02    0.98153E-14
    0.51918E+02    0.85866E-14
    0.52966E+02    0.75114E-14
    0.54036E+02    0.65707E-14
    0.55128E+02    0.57476E-14
    0.56242E+02    0.50274E-14
    0.57378E+02    0.43974E-14
    0.58537E+02    0.38461E-14
    0.59720E+02    0.33639E-14
    0.60926E+02    0.29420E-14
    0.62157E+02    0.25729E-14
    0.63412E+02    0.22500E-14
    0.64693E+02    0.19675E-14
    0.66000E+02    0.17204E-14
    0.67334E+02    0.15043E-14
    0.68694E+02    0.13153E-14
    0.70082E+02    0.11500E-14
    0.71497E+02    0.10054E-14
    0.72942E+02    0.87899E-15
    0.74415E+02    0.76844E-15
    0.75918E+02    0.67177E-15
    0.77452E+02    0.58725E-15
    0.79017E+02    0.51335E-15
    0.80613E+02    0.44874E-15
    0.82241E+02    0.39226E-15
    0.83903E+02    0.34287E-15
    0.85598E+02    0.29970E-15
    0.87327E+02    0.26195E-15
    0.89091E+02    0.22896E-15
    0.90891E+02    0.20011E-15
    0.92727E+02    0.17490E-15
    0.94600E+02    0.15285E-15
    0.96511E+02    0.13359E-15
    0.98461E+02    0.11674E-15
    0.10045E+03    0.10202E-15
    0.10248E+03    0.89151E-16
    0.10455E+03    0.77903E-16
    0.10666E+03    0.68072E-16
    0.10882E+03    0.59479E-16
