#           k/h    P           
    0.21590E+01    0.41879E-07
    0.22026E+01    0.36971E-07
    0.22471E+01    0.32633E-07
    0.22925E+01    0.28799E-07
    0.23388E+01    0.25413E-07
    0.23861E+01    0.22421E-07
    0.24343E+01    0.19779E-07
    0.24835E+01    0.17446E-07
    0.25336E+01    0.15386E-07
    0.25848E+01    0.13568E-07
    0.26370E+01    0.11962E-07
    0.26903E+01    0.10546E-07
    0.27447E+01    0.92956E-08
    0.28001E+01    0.81926E-08
    0.28567E+01    0.72195E-08
    0.29144E+01    0.63612E-08
    0.29733E+01    0.56042E-08
    0.30333E+01    0.49366E-08
    0.30946E+01    0.43481E-08
    0.31571E+01    0.38292E-08
    0.32209E+01    0.33719E-08
    0.32860E+01    0.29688E-08
    0.33523E+01    0.26137E-08
    0.34201E+01    0.23008E-08
    0.34892E+01    0.20251E-08
    0.35596E+01    0.17823E-08
    0.36316E+01    0.15684E-08
    0.37049E+01    0.13800E-08
    0.37798E+01    0.12142E-08
    0.38561E+01    0.10682E-08
    0.39340E+01    0.93959E-09
    0.40135E+01    0.82641E-09
    0.40946E+01    0.72679E-09
    0.41773E+01    0.63912E-09
    0.42617E+01    0.56196E-09
    0.43478E+01    0.49406E-09
    0.44356E+01    0.43432E-09
    0.45252E+01    0.38177E-09
    0.46166E+01    0.33555E-09
    0.47099E+01    0.29489E-09
    0.48050E+01    0.25914E-09
    0.49021E+01    0.22770E-09
    0.50011E+01    0.20005E-09
    0.51021E+01    0.17575E-09
    0.52052E+01    0.15439E-09
    0.53104E+01    0.13562E-09
    0.54176E+01    0.11912E-09
    0.55271E+01    0.10462E-09
    0.56387E+01    0.91876E-10
    0.57526E+01    0.80680E-10
    0.58689E+01    0.70844E-10
    0.59874E+01    0.62203E-10
    0.61084E+01    0.54612E-10
    0.62318E+01    0.47945E-10
    0.63577E+01    0.42089E-10
    0.64861E+01    0.36946E-10
    0.66171E+01    0.32430E-10
    0.67508E+01    0.28463E-10
    0.68872E+01    0.24981E-10
    0.70263E+01    0.21922E-10
    0.71682E+01    0.19237E-10
    0.73130E+01    0.16880E-10
    0.74608E+01    0.14810E-10
    0.76115E+01    0.12993E-10
    0.77653E+01    0.11398E-10
    0.79221E+01    0.99981E-11
    0.80822E+01    0.87694E-11
    0.82454E+01    0.76911E-11
    0.84120E+01    0.67450E-11
    0.85819E+01    0.59149E-11
    0.87553E+01    0.51868E-11
    0.89322E+01    0.45481E-11
    0.91126E+01    0.39879E-11
    0.92967E+01    0.34967E-11
    0.94845E+01    0.30659E-11
    0.96761E+01    0.26882E-11
    0.98716E+01    0.23570E-11
    0.10071E+02    0.20666E-11
    0.10274E+02    0.18119E-11
    0.10482E+02    0.15885E-11
    0.10694E+02    0.13926E-11
    0.10910E+02    0.12208E-11
    0.11130E+02    0.10701E-11
    0.11355E+02    0.93799E-12
    0.11584E+02    0.82211E-12
    0.11818E+02    0.72047E-12
    0.12057E+02    0.63136E-12
    0.12301E+02    0.55322E-12
    0.12549E+02    0.48472E-12
    0.12803E+02    0.42468E-12
    0.13061E+02    0.37205E-12
    0.13325E+02    0.32593E-12
    0.13594E+02    0.28552E-12
    0.13869E+02    0.25011E-12
    0.14149E+02    0.21909E-12
    0.14435E+02    0.19191E-12
    0.14727E+02    0.16810E-12
    0.15024E+02    0.14724E-12
    0.15328E+02    0.12896E-12
    0.15637E+02    0.11296E-12
    0.15953E+02    0.98931E-13
    0.16275E+02    0.86645E-13
    0.16604E+02    0.75881E-13
    0.16940E+02    0.66452E-13
    0.17282E+02    0.58192E-13
    0.17631E+02    0.50956E-13
    0.17987E+02    0.44618E-13
    0.18351E+02    0.39067E-13
    0.18721E+02    0.34205E-13
    0.19099E+02    0.29947E-13
    0.19485E+02    0.26218E-13
    0.19879E+02    0.22954E-13
    0.20280E+02    0.20095E-13
    0.20690E+02    0.17592E-13
    0.21108E+02    0.15401E-13
    0.21535E+02    0.13483E-13
    0.21970E+02    0.11803E-13
    0.22413E+02    0.10333E-13
    0.22866E+02    0.90458E-14
    0.23328E+02    0.79187E-14
    0.23799E+02    0.69320E-14
    0.24280E+02    0.60680E-14
    0.24771E+02    0.53116E-14
