#    L    TT             EE             BB             TE             PP             TP             EP          
   107    0.31021E+04    0.95036E+00    0.00000E+00   -0.31808E+02    0.91959E-07    0.33325E-03   -0.10612E-05
   108    0.31387E+04    0.96200E+00    0.00000E+00   -0.32465E+02    0.91280E-07    0.32959E-03   -0.10687E-05
   109    0.31755E+04    0.97320E+00    0.00000E+00   -0.33113E+02    0.90605E-07    0.32601E-03   -0.10747E-05
   110    0.32124E+04    0.98396E+00    0.00000E+00   -0.33751E+02    0.89937E-07    0.32248E-03   -0.10793E-05
   111    0.32494E+04    0.99434E+00    0.00000E+00   -0.34381E+02    0.89275E-07    0.31902E-03   -0.10822E-05
   112    0.32866E+04    0.10043E+01    0.00000E+00   -0.35001E+02    0.88618E-07    0.31563E-03   -0.10835E-05
   113    0.33239E+04    0.10138E+01    0.00000E+00   -0.35610E+02    0.87967E-07    0.31229E-03   -0.10832E-05
   114    0.33614E+04    0.10228E+01    0.00000E+00   -0.36207E+02    0.87322E-07    0.30901E-03   -0.10814E-05
   115    0.33990E+04    0.10314E+01    0.00000E+00   -0.36792E+02    0.86683E-07    0.30579E-03   -0.10783E-05
   116    0.34366E+04    0.10394E+01    0.00000E+00   -0.37364E+02    0.86050E-07    0.30262E-03   -0.10738E-05
   117    0.34745E+04    0.10469E+01    0.00000E+00   -0.37922E+02    0.85422E-07    0.29951E-03   -0.10680E-05
   118    0.35125E+04    0.10541E+01    0.00000E+00   -0.38467E+02    0.84799E-07    0.29645E-03   -0.10611E-05
   119    0.35505E+04    0.10607E+01    0.00000E+00   -0.38996E+02    0.84183E-07    0.29345E-03   -0.10531E-05
   120    0.35886E+04    0.10667E+01    0.00000E+00   -0.39510E+02    0.83572E-07    0.29050E-03   -0.10440E-05
   121    0.36266E+04    0.10724E+01    0.00000E+00   -0.40007E+02    0.82966E-07    0.28760E-03   -0.10340E-05
   122    0.36647E+04    0.10774E+01    0.00000E+00   -0.40488E+02    0.82366E-07    0.28474E-03   -0.10232E-05
   123    0.37028E+04    0.10818E+01    0.00000E+00   -0.40952E+02    0.81772E-07    0.28194E-03   -0.10115E-05
   124    0.37409E+04    0.10857E+01    0.00000E+00   -0.41396E+02    0.81182E-07    0.27918E-03   -0.99916E-06
   125    0.37790E+04    0.10891E+01    0.00000E+00   -0.41822E+02    0.80599E-07    0.27647E-03   -0.98614E-06
   126    0.38171E+04    0.10920E+01    0.00000E+00   -0.42230E+02    0.80020E-07    0.27381E-03   -0.97255E-06
   127    0.38551E+04    0.10942E+01    0.00000E+00   -0.42617E+02    0.79447E-07    0.27119E-03   -0.95848E-06
   128    0.38931E+04    0.10960E+01    0.00000E+00   -0.42984E+02    0.78880E-07    0.26861E-03   -0.94399E-06
   129    0.39311E+04    0.10971E+01    0.00000E+00   -0.43330E+02    0.78317E-07    0.26607E-03   -0.92916E-06
   130    0.39690E+04    0.10976E+01    0.00000E+00   -0.43653E+02    0.77760E-07    0.26357E-03   -0.91406E-06
   131    0.40068E+04    0.10976E+01    0.00000E+00   -0.43956E+02    0.77208E-07    0.26112E-03   -0.89877E-06
   132    0.40446E+04    0.10970E+01    0.00000E+00   -0.44234E+02    0.76661E-07    0.25870E-03   -0.88335E-06
   133    0.40823E+04    0.10958E+01    0.00000E+00   -0.44491E+02    0.76120E-07    0.25631E-03   -0.86784E-06
   134    0.41198E+04    0.10941E+01    0.00000E+00   -0.44721E+02    0.75583E-07    0.25397E-03   -0.85229E-06
   135    0.41573E+04    0.10918E+01    0.00000E+00   -0.44929E+02    0.75052E-07    0.25166E-03   -0.83675E-06
   136    0.41945E+04    0.10890E+01    0.00000E+00   -0.45110E+02    0.74526E-07    0.24938E-03   -0.82129E-06
   137    0.42317E+04    0.10856E+01    0.00000E+00   -0.45266E+02    0.74004E-07    0.24714E-03   -0.80594E-06
   138    0.42686E+04    0.10817E+01    0.00000E+00   -0.45396E+02    0.73488E-07    0.24493E-03   -0.79075E-06
   139    0.43052E+04    0.10774E+01    0.00000E+00   -0.45500E+02    0.72976E-07    0.24275E-03   -0.77578E-06
   140    0.43418E+04    0.10724E+01    0.00000E+00   -0.45578E+02    0.72469E-07    0.24060E-03   -0.76109E-06
   141    0.43781E+04    0.10669E+01    0.00000E+00   -0.45627E+02    0.71968E-07    0.23848E-03   -0.74671E-06
   142    0.44142E+04    0.10610E+01    0.00000E+00   -0.45650E+02    0.71470E-07    0.23639E-03   -0.73270E-06
   143    0.44502E+04    0.10546E+01    0.00000E+00   -0.45645E+02    0.70978E-07    0.23432E-03   -0.71911E-06
   144    0.44858E+04    0.10476E+01    0.00000E+00   -0.45611E+02    0.70490E-07    0.23228E-03   -0.70599E-06
   145    0.45211E+04    0.10404E+01    0.00000E+00   -0.45549E+02    0.70007E-07    0.23027E-03   -0.69339E-06
   146    0.45563E+04    0.10326E+01    0.00000E+00   -0.45459E+02    0.69529E-07    0.22828E-03   -0.68136E-06
   147    0.45911E+04    0.10244E+01    0.00000E+00   -0.45338E+02    0.69055E-07    0.22632E-03   -0.66996E-06
   148    0.46255E+04    0.10158E+01    0.00000E+00   -0.45188E+02    0.68585E-07    0.22437E-03   -0.65923E-06
   149    0.46598E+04    0.10067E+01    0.00000E+00   -0.45009E+02    0.68121E-07    0.22245E-03   -0.64923E-06
   150    0.46936E+04    0.99742E+00    0.00000E+00   -0.44797E+02    0.67660E-07    0.22055E-03   -0.64000E-06
   151    0.47271E+04    0.98772E+00    0.00000E+00   -0.44555E+02    0.67204E-07    0.21866E-03   -0.63157E-06
   152    0.47601E+04    0.97758E+00    0.00000E+00   -0.44283E+02    0.66753E-07    0.21680E-03   -0.62391E-06
   153    0.47928E+04    0.96717E+00    0.00000E+00   -0.43979E+02    0.66305E-07    0.21495E-03   -0.61696E-06
   154    0.48252E+04    0.95650E+00    0.00000E+00   -0.43643E+02    0.65862E-07    0.21313E-03   -0.61065E-06
   155    0.48572E+04    0.94559E+00    0.00000E+00   -0.43277E+02    0.65423E-07    0.21132E-03   -0.60493E-06
   156    0.48886E+04    0.93443E+00    0.00000E+00   -0.42880E+02    0.64989E-07    0.20953E-03   -0.59973E-06
   157    0.49198E+04    0.92306E+00    0.00000E+00   -0.42451E+02    0.64558E-07    0.20776E-03   -0.59500E-06
   158    0.49505E+04    0.91154E+00    0.00000E+00   -0.41991E+02    0.64132E-07    0.20601E-03   -0.59067E-06
   159    0.49808E+04    0.89976E+00    0.00000E+00   -0.41499E+02    0.63710E-07    0.20427E-03   -0.58669E-06
   160    0.50106E+04    0.88786E+00    0.00000E+00   -0.40975E+02    0.63292E-07    0.20256E-03   -0.58299E-06
   161    0.50400E+04    0.87593E+00    0.00000E+00   -0.40420E+02    0.62878E-07    0.20086E-03   -0.57952E-06
   162    0.50690E+04    0.86384E+00    0.00000E+00   -0.39835E+02    0.62468E-07    0.19918E-03   -0.57622E-06
   163    0.50976E+04    0.85168E+00    0.00000E+00   -0.39217E+02    0.62061E-07    0.19751E-03   -0.57302E-06
   164    0.51256E+04    0.83952E+00    0.00000E+00   -0.38569E+02    0.61659E-07    0.19587E-03   -0.56987E-06
