#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.463622E-04   0.476352E+06   0.476351E+06   0.635013E+06   0.635005E+06   0.476501E+06   0.476362E+06   0.476351E+06   0.483658E+06  -0.602177E+00   0.475026E+06   0.475026E+06   0.103211E+01
   0.479328E-04   0.476351E+06   0.476351E+06   0.635005E+06   0.634996E+06   0.476500E+06   0.476362E+06   0.476351E+06   0.483658E+06  -0.602176E+00   0.475026E+06   0.475026E+06   0.106707E+01
   0.495567E-04   0.476351E+06   0.476351E+06   0.634995E+06   0.634986E+06   0.476500E+06   0.476362E+06   0.476351E+06   0.483658E+06  -0.602176E+00   0.475026E+06   0.475025E+06   0.110322E+01
   0.512357E-04   0.476351E+06   0.476351E+06   0.634985E+06   0.634975E+06   0.476500E+06   0.476362E+06   0.476351E+06   0.483657E+06  -0.602175E+00   0.475025E+06   0.475025E+06   0.114060E+01
   0.529714E-04   0.476351E+06   0.476350E+06   0.634975E+06   0.634964E+06   0.476499E+06   0.476361E+06   0.476350E+06   0.483657E+06  -0.602175E+00   0.475025E+06   0.475025E+06   0.117924E+01
   0.547660E-04   0.476350E+06   0.476350E+06   0.634963E+06   0.634952E+06   0.476499E+06   0.476361E+06   0.476350E+06   0.483657E+06  -0.602174E+00   0.475025E+06   0.475025E+06   0.121919E+01
   0.566214E-04   0.476350E+06   0.476350E+06   0.634951E+06   0.634939E+06   0.476498E+06   0.476361E+06   0.476350E+06   0.483656E+06  -0.602174E+00   0.475024E+06   0.475024E+06   0.126049E+01
   0.585397E-04   0.476350E+06   0.476349E+06   0.634938E+06   0.634925E+06   0.476498E+06   0.476360E+06   0.476350E+06   0.483656E+06  -0.602173E+00   0.475024E+06   0.475024E+06   0.130319E+01
   0.605229E-04   0.476349E+06   0.476349E+06   0.634924E+06   0.634910E+06   0.476498E+06   0.476360E+06   0.476349E+06   0.483655E+06  -0.602172E+00   0.475024E+06   0.475024E+06   0.134734E+01
   0.625734E-04   0.476349E+06   0.476348E+06   0.634910E+06   0.634895E+06   0.476497E+06   0.476360E+06   0.476349E+06   0.483655E+06  -0.602172E+00   0.475023E+06   0.475023E+06   0.139298E+01
   0.646932E-04   0.476348E+06   0.476348E+06   0.634894E+06   0.634878E+06   0.476496E+06   0.476359E+06   0.476348E+06   0.483654E+06  -0.602171E+00   0.475023E+06   0.475023E+06   0.144017E+01
   0.668850E-04   0.476348E+06   0.476348E+06   0.634877E+06   0.634860E+06   0.476496E+06   0.476359E+06   0.476348E+06   0.483653E+06  -0.602170E+00   0.475022E+06   0.475022E+06   0.148896E+01
   0.691509E-04   0.476348E+06   0.476347E+06   0.634859E+06   0.634841E+06   0.476495E+06   0.476358E+06   0.476348E+06   0.483653E+06  -0.602169E+00   0.475022E+06   0.475022E+06   0.153940E+01
   0.714937E-04   0.476347E+06   0.476347E+06   0.634839E+06   0.634820E+06   0.476495E+06   0.476358E+06   0.476347E+06   0.483652E+06  -0.602168E+00   0.475022E+06   0.475022E+06   0.159155E+01
   0.739158E-04   0.476347E+06   0.476346E+06   0.634819E+06   0.634798E+06   0.476494E+06   0.476357E+06   0.476347E+06   0.483651E+06  -0.602167E+00   0.475021E+06   0.475021E+06   0.164547E+01
   0.764199E-04   0.476346E+06   0.476346E+06   0.634796E+06   0.634774E+06   0.476493E+06   0.476357E+06   0.476346E+06   0.483650E+06  -0.602166E+00   0.475021E+06   0.475020E+06   0.170121E+01
   0.790089E-04   0.476345E+06   0.476345E+06   0.634773E+06   0.634749E+06   0.476492E+06   0.476356E+06   0.476345E+06   0.483649E+06  -0.602165E+00   0.475020E+06   0.475020E+06   0.175884E+01
   0.816856E-04   0.476345E+06   0.476344E+06   0.634748E+06   0.634722E+06   0.476491E+06   0.476356E+06   0.476345E+06   0.483648E+06  -0.602163E+00   0.475019E+06   0.475019E+06   0.181842E+01
   0.844530E-04   0.476344E+06   0.476343E+06   0.634721E+06   0.634694E+06   0.476490E+06   0.476355E+06   0.476344E+06   0.483647E+06  -0.602162E+00   0.475019E+06   0.475018E+06   0.188002E+01
   0.873141E-04   0.476343E+06   0.476343E+06   0.634692E+06   0.634663E+06   0.476489E+06   0.476354E+06   0.476343E+06   0.483646E+06  -0.602161E+00   0.475018E+06   0.475018E+06   0.194371E+01
   0.902722E-04   0.476343E+06   0.476342E+06   0.634661E+06   0.634630E+06   0.476488E+06   0.476353E+06   0.476342E+06   0.483645E+06  -0.602159E+00   0.475017E+06   0.475017E+06   0.200955E+01
   0.933305E-04   0.476342E+06   0.476341E+06   0.634628E+06   0.634595E+06   0.476487E+06   0.476352E+06   0.476342E+06   0.483644E+06  -0.602158E+00   0.475016E+06   0.475016E+06   0.207763E+01
   0.964924E-04   0.476341E+06   0.476340E+06   0.634593E+06   0.634558E+06   0.476486E+06   0.476351E+06   0.476341E+06   0.483643E+06  -0.602156E+00   0.475015E+06   0.475015E+06   0.214801E+01
