#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1026    0.13325E+04   -0.44685E+02    0.58214E-09   -0.44685E+02    0.12779E+02    0.18331E-09    0.58214E-09    0.18331E-09    0.18849E-14
  1027    0.13319E+04   -0.43509E+02    0.58012E-09   -0.43509E+02    0.12681E+02    0.17696E-09    0.58012E-09    0.17696E-09    0.18766E-14
  1028    0.13312E+04   -0.42327E+02    0.57863E-09   -0.42327E+02    0.12589E+02    0.17063E-09    0.57863E-09    0.17063E-09    0.18683E-14
  1029    0.13304E+04   -0.41143E+02    0.57768E-09   -0.41143E+02    0.12502E+02    0.16431E-09    0.57768E-09    0.16431E-09    0.18600E-14
  1030    0.13295E+04   -0.39956E+02    0.57728E-09   -0.39956E+02    0.12422E+02    0.15802E-09    0.57728E-09    0.15802E-09    0.18518E-14
  1031    0.13283E+04   -0.38765E+02    0.57744E-09   -0.38765E+02    0.12348E+02    0.15174E-09    0.57744E-09    0.15174E-09    0.18436E-14
  1032    0.13272E+04   -0.37577E+02    0.57816E-09   -0.37577E+02    0.12278E+02    0.14549E-09    0.57816E-09    0.14549E-09    0.18355E-14
  1033    0.13259E+04   -0.36388E+02    0.57946E-09   -0.36388E+02    0.12216E+02    0.13925E-09    0.57946E-09    0.13925E-09    0.18274E-14
  1034    0.13246E+04   -0.35198E+02    0.58136E-09   -0.35198E+02    0.12161E+02    0.13304E-09    0.58136E-09    0.13304E-09    0.18194E-14
  1035    0.13232E+04   -0.34010E+02    0.58384E-09   -0.34010E+02    0.12111E+02    0.12684E-09    0.58384E-09    0.12684E-09    0.18114E-14
  1036    0.13216E+04   -0.32825E+02    0.58694E-09   -0.32825E+02    0.12066E+02    0.12067E-09    0.58694E-09    0.12067E-09    0.18034E-14
  1037    0.13200E+04   -0.31642E+02    0.59066E-09   -0.31642E+02    0.12029E+02    0.11452E-09    0.59066E-09    0.11452E-09    0.17955E-14
  1038    0.13182E+04   -0.30464E+02    0.59500E-09   -0.30464E+02    0.11999E+02    0.10840E-09    0.59500E-09    0.10840E-09    0.17876E-14
  1039    0.13164E+04   -0.29287E+02    0.59998E-09   -0.29287E+02    0.11974E+02    0.10230E-09    0.59998E-09    0.10230E-09    0.17798E-14
  1040    0.13143E+04   -0.28117E+02    0.60562E-09   -0.28117E+02    0.11956E+02    0.96228E-10    0.60562E-09    0.96228E-10    0.17720E-14
  1041    0.13123E+04   -0.26951E+02    0.61190E-09   -0.26951E+02    0.11946E+02    0.90180E-10    0.61190E-09    0.90180E-10    0.17643E-14
  1042    0.13101E+04   -0.25794E+02    0.61886E-09   -0.25794E+02    0.11940E+02    0.84158E-10    0.61886E-09    0.84158E-10    0.17566E-14
  1043    0.13078E+04   -0.24642E+02    0.62650E-09   -0.24642E+02    0.11942E+02    0.78163E-10    0.62650E-09    0.78163E-10    0.17489E-14
  1044    0.13054E+04   -0.23501E+02    0.63482E-09   -0.23501E+02    0.11950E+02    0.72196E-10    0.63482E-09    0.72196E-10    0.17413E-14
  1045    0.13029E+04   -0.22372E+02    0.64385E-09   -0.22372E+02    0.11966E+02    0.66258E-10    0.64385E-09    0.66258E-10    0.17337E-14
  1046    0.13003E+04   -0.21247E+02    0.65358E-09   -0.21247E+02    0.11988E+02    0.60349E-10    0.65358E-09    0.60349E-10    0.17261E-14
  1047    0.12976E+04   -0.20144E+02    0.66403E-09   -0.20144E+02    0.12016E+02    0.54470E-10    0.66403E-09    0.54470E-10    0.17186E-14
  1048    0.12946E+04   -0.19048E+02    0.67521E-09   -0.19048E+02    0.12052E+02    0.48622E-10    0.67521E-09    0.48622E-10    0.17112E-14
  1049    0.12917E+04   -0.17960E+02    0.68713E-09   -0.17960E+02    0.12095E+02    0.42805E-10    0.68713E-09    0.42805E-10    0.17037E-14
  1050    0.12886E+04   -0.16889E+02    0.69979E-09   -0.16889E+02    0.12144E+02    0.37020E-10    0.69979E-09    0.37020E-10    0.16964E-14
  1051    0.12854E+04   -0.15836E+02    0.71321E-09   -0.15836E+02    0.12200E+02    0.31267E-10    0.71321E-09    0.31267E-10    0.16890E-14
  1052    0.12821E+04   -0.14794E+02    0.72735E-09   -0.14794E+02    0.12264E+02    0.25547E-10    0.72735E-09    0.25547E-10    0.16817E-14
  1053    0.12786E+04   -0.13770E+02    0.74219E-09   -0.13770E+02    0.12334E+02    0.19862E-10    0.74219E-09    0.19862E-10    0.16744E-14
  1054    0.12750E+04   -0.12764E+02    0.75768E-09   -0.12764E+02    0.12411E+02    0.14210E-10    0.75768E-09    0.14210E-10    0.16672E-14
  1055    0.12713E+04   -0.11770E+02    0.77380E-09   -0.11770E+02    0.12495E+02    0.85925E-11    0.77380E-09    0.85925E-11    0.16600E-14
  1056    0.12675E+04   -0.10794E+02    0.79052E-09   -0.10794E+02    0.12585E+02    0.30102E-11    0.79052E-09    0.30102E-11    0.16528E-14
  1057    0.12637E+04   -0.98297E+01    0.80779E-09   -0.98297E+01    0.12681E+02   -0.25366E-11    0.80779E-09   -0.25366E-11    0.16457E-14
  1058    0.12599E+04   -0.88843E+01    0.82559E-09   -0.88843E+01    0.12785E+02   -0.80474E-11    0.82559E-09   -0.80474E-11    0.16386E-14
  1059    0.12559E+04   -0.79506E+01    0.84388E-09   -0.79506E+01    0.12893E+02   -0.13522E-10    0.84388E-09   -0.13522E-10    0.16315E-14
  1060    0.12518E+04   -0.70361E+01    0.86263E-09   -0.70361E+01    0.13007E+02   -0.18959E-10    0.86263E-09   -0.18959E-10    0.16245E-14
  1061    0.12476E+04   -0.61336E+01    0.88180E-09   -0.61336E+01    0.13128E+02   -0.24359E-10    0.88180E-09   -0.24359E-10    0.16175E-14
  1062    0.12433E+04   -0.52506E+01    0.90137E-09   -0.52506E+01    0.13255E+02   -0.29722E-10    0.90137E-09   -0.29722E-10    0.16106E-14
  1063    0.12388E+04   -0.43799E+01    0.92130E-09   -0.43799E+01    0.13387E+02   -0.35045E-10    0.92130E-09   -0.35045E-10    0.16037E-14
  1064    0.12344E+04   -0.35364E+01    0.94156E-09   -0.35364E+01    0.13524E+02   -0.40330E-10    0.94156E-09   -0.40330E-10    0.15968E-14
  1065    0.12298E+04   -0.27055E+01    0.96211E-09   -0.27055E+01    0.13666E+02   -0.45576E-10    0.96211E-09   -0.45576E-10    0.15899E-14
  1066    0.12251E+04   -0.18872E+01    0.98292E-09   -0.18872E+01    0.13814E+02   -0.50782E-10    0.98292E-09   -0.50782E-10    0.15831E-14
  1067    0.12205E+04   -0.10818E+01    0.10040E-08   -0.10818E+01    0.13967E+02   -0.55948E-10    0.10040E-08   -0.55948E-10    0.15764E-14
  1068    0.12157E+04   -0.29670E+00    0.10252E-08   -0.29670E+00    0.14125E+02   -0.61073E-10    0.10252E-08   -0.61073E-10    0.15696E-14
  1069    0.12109E+04    0.46041E+00    0.10466E-08    0.46041E+00    0.14288E+02   -0.66157E-10    0.10466E-08   -0.66157E-10    0.15629E-14
  1070    0.12060E+04    0.12043E+01    0.10681E-08    0.12043E+01    0.14455E+02   -0.71199E-10    0.10681E-08   -0.71199E-10    0.15563E-14
  1071    0.12009E+04    0.19348E+01    0.10897E-08    0.19348E+01    0.14627E+02   -0.76199E-10    0.10897E-08   -0.76199E-10    0.15496E-14
  1072    0.11959E+04    0.26517E+01    0.11114E-08    0.26517E+01    0.14804E+02   -0.81156E-10    0.11114E-08   -0.81156E-10    0.15430E-14
  1073    0.11909E+04    0.33476E+01    0.11331E-08    0.33476E+01    0.14984E+02   -0.86071E-10    0.11331E-08   -0.86071E-10    0.15365E-14
  1074    0.11856E+04    0.40222E+01    0.11548E-08    0.40222E+01    0.15170E+02   -0.90941E-10    0.11548E-08   -0.90941E-10    0.15300E-14
  1075    0.11804E+04    0.46755E+01    0.11764E-08    0.46755E+01    0.15358E+02   -0.95768E-10    0.11764E-08   -0.95768E-10    0.15235E-14
  1076    0.11751E+04    0.53147E+01    0.11980E-08    0.53147E+01    0.15551E+02   -0.10055E-09    0.11980E-08   -0.10055E-09    0.15170E-14
  1077    0.11699E+04    0.59248E+01    0.12195E-08    0.59248E+01    0.15748E+02   -0.10529E-09    0.12195E-08   -0.10529E-09    0.15106E-14
  1078    0.11644E+04    0.65353E+01    0.12408E-08    0.65353E+01    0.15949E+02   -0.10998E-09    0.12408E-08   -0.10998E-09    0.15042E-14
  1079    0.11590E+04    0.71091E+01    0.12620E-08    0.71091E+01    0.16153E+02   -0.11462E-09    0.12620E-08   -0.11462E-09    0.14978E-14
  1080    0.11536E+04    0.76608E+01    0.12829E-08    0.76608E+01    0.16359E+02   -0.11922E-09    0.12829E-08   -0.11922E-09    0.14915E-14
  1081    0.11480E+04    0.81977E+01    0.13036E-08    0.81977E+01    0.16571E+02   -0.12378E-09    0.13036E-08   -0.12378E-09    0.14852E-14
  1082    0.11424E+04    0.87122E+01    0.13241E-08    0.87122E+01    0.16785E+02   -0.12828E-09    0.13241E-08   -0.12828E-09    0.14789E-14
  1083    0.11368E+04    0.92043E+01    0.13442E-08    0.92043E+01    0.17002E+02   -0.13274E-09    0.13442E-08   -0.13274E-09    0.14727E-14
  1084    0.11312E+04    0.96736E+01    0.13640E-08    0.96736E+01    0.17222E+02   -0.13715E-09    0.13640E-08   -0.13715E-09    0.14665E-14
  1085    0.11256E+04    0.10128E+02    0.13835E-08    0.10128E+02    0.17445E+02   -0.14151E-09    0.13835E-08   -0.14151E-09    0.14603E-14
  1086    0.11199E+04    0.10544E+02    0.14025E-08    0.10544E+02    0.17671E+02   -0.14582E-09    0.14025E-08   -0.14582E-09    0.14542E-14
  1087    0.11142E+04    0.10959E+02    0.14211E-08    0.10959E+02    0.17900E+02   -0.15008E-09    0.14211E-08   -0.15008E-09    0.14481E-14
  1088    0.11084E+04    0.11337E+02    0.14392E-08    0.11337E+02    0.18129E+02   -0.15429E-09    0.14392E-08   -0.15429E-09    0.14420E-14
  1089    0.11027E+04    0.11698E+02    0.14568E-08    0.11698E+02    0.18362E+02   -0.15845E-09    0.14568E-08   -0.15845E-09    0.14359E-14
  1090    0.10969E+04    0.12021E+02    0.14739E-08    0.12021E+02    0.18597E+02   -0.16256E-09    0.14739E-08   -0.16256E-09    0.14299E-14
  1091    0.10911E+04    0.12335E+02    0.14904E-08    0.12335E+02    0.18833E+02   -0.16662E-09    0.14904E-08   -0.16662E-09    0.14239E-14
  1092    0.10854E+04    0.12619E+02    0.15063E-08    0.12619E+02    0.19071E+02   -0.17062E-09    0.15063E-08   -0.17062E-09    0.14180E-14
  1093    0.10796E+04    0.12878E+02    0.15216E-08    0.12878E+02    0.19312E+02   -0.17457E-09    0.15216E-08   -0.17457E-09    0.14120E-14
  1094    0.10737E+04    0.13105E+02    0.15361E-08    0.13105E+02    0.19553E+02   -0.17847E-09    0.15361E-08   -0.17847E-09    0.14061E-14
  1095    0.10680E+04    0.13301E+02    0.15500E-08    0.13301E+02    0.19797E+02   -0.18232E-09    0.15500E-08   -0.18232E-09    0.14003E-14
  1096    0.10621E+04    0.13481E+02    0.15632E-08    0.13481E+02    0.20040E+02   -0.18611E-09    0.15632E-08   -0.18611E-09    0.13944E-14
  1097    0.10563E+04    0.13635E+02    0.15756E-08    0.13635E+02    0.20286E+02   -0.18985E-09    0.15756E-08   -0.18985E-09    0.13886E-14
  1098    0.10506E+04    0.13758E+02    0.15871E-08    0.13758E+02    0.20533E+02   -0.19353E-09    0.15871E-08   -0.19353E-09    0.13828E-14
  1099    0.10448E+04    0.13848E+02    0.15979E-08    0.13848E+02    0.20780E+02   -0.19716E-09    0.15979E-08   -0.19716E-09    0.13771E-14
  1100    0.10390E+04    0.13914E+02    0.16077E-08    0.13914E+02    0.21029E+02   -0.20073E-09    0.16077E-08   -0.20073E-09    0.13714E-14
  1101    0.10333E+04    0.13949E+02    0.16167E-08    0.13949E+02    0.21277E+02   -0.20424E-09    0.16167E-08   -0.20424E-09    0.13657E-14
  1102    0.10277E+04    0.13957E+02    0.16248E-08    0.13957E+02    0.21527E+02   -0.20770E-09    0.16248E-08   -0.20770E-09    0.13600E-14
  1103    0.10220E+04    0.13936E+02    0.16321E-08    0.13936E+02    0.21776E+02   -0.21110E-09    0.16321E-08   -0.21110E-09    0.13544E-14
  1104    0.10163E+04    0.13888E+02    0.16386E-08    0.13888E+02    0.22027E+02   -0.21445E-09    0.16386E-08   -0.21445E-09    0.13488E-14
  1105    0.10106E+04    0.13811E+02    0.16443E-08    0.13811E+02    0.22277E+02   -0.21774E-09    0.16443E-08   -0.21774E-09    0.13432E-14
  1106    0.10050E+04    0.13709E+02    0.16493E-08    0.13709E+02    0.22527E+02   -0.22098E-09    0.16493E-08   -0.22098E-09    0.13376E-14
  1107    0.99941E+03    0.13580E+02    0.16536E-08    0.13580E+02    0.22777E+02   -0.22416E-09    0.16536E-08   -0.22416E-09    0.13321E-14
  1108    0.99385E+03    0.13424E+02    0.16573E-08    0.13424E+02    0.23026E+02   -0.22728E-09    0.16573E-08   -0.22728E-09    0.13266E-14
  1109    0.98823E+03    0.13243E+02    0.16603E-08    0.13243E+02    0.23274E+02   -0.23035E-09    0.16603E-08   -0.23035E-09    0.13211E-14
  1110    0.98272E+03    0.13036E+02    0.16628E-08    0.13036E+02    0.23523E+02   -0.23337E-09    0.16628E-08   -0.23337E-09    0.13157E-14
  1111    0.97717E+03    0.12805E+02    0.16647E-08    0.12805E+02    0.23772E+02   -0.23633E-09    0.16647E-08   -0.23633E-09    0.13103E-14
  1112    0.97179E+03    0.12549E+02    0.16661E-08    0.12549E+02    0.24021E+02   -0.23924E-09    0.16661E-08   -0.23924E-09    0.13049E-14
  1113    0.96630E+03    0.12270E+02    0.16671E-08    0.12270E+02    0.24269E+02   -0.24209E-09    0.16671E-08   -0.24209E-09    0.12995E-14
  1114    0.96085E+03    0.11967E+02    0.16676E-08    0.11967E+02    0.24515E+02   -0.24489E-09    0.16676E-08   -0.24489E-09    0.12942E-14
  1115    0.95551E+03    0.11640E+02    0.16677E-08    0.11640E+02    0.24762E+02   -0.24763E-09    0.16677E-08   -0.24763E-09    0.12889E-14
  1116    0.95022E+03    0.11291E+02    0.16674E-08    0.11291E+02    0.25007E+02   -0.25032E-09    0.16674E-08   -0.25032E-09    0.12836E-14
  1117    0.94489E+03    0.10919E+02    0.16668E-08    0.10919E+02    0.25252E+02   -0.25296E-09    0.16668E-08   -0.25296E-09    0.12783E-14
  1118    0.93961E+03    0.10527E+02    0.16659E-08    0.10527E+02    0.25496E+02   -0.25554E-09    0.16659E-08   -0.25554E-09    0.12731E-14
  1119    0.93445E+03    0.10112E+02    0.16648E-08    0.10112E+02    0.25738E+02   -0.25808E-09    0.16648E-08   -0.25808E-09    0.12679E-14
  1120    0.92927E+03    0.96755E+01    0.16635E-08    0.96755E+01    0.25979E+02   -0.26055E-09    0.16635E-08   -0.26055E-09    0.12627E-14
  1121    0.92414E+03    0.92199E+01    0.16619E-08    0.92199E+01    0.26218E+02   -0.26298E-09    0.16619E-08   -0.26298E-09    0.12575E-14
  1122    0.91906E+03    0.87428E+01    0.16603E-08    0.87428E+01    0.26456E+02   -0.26535E-09    0.16603E-08   -0.26535E-09    0.12524E-14
  1123    0.91397E+03    0.82457E+01    0.16585E-08    0.82457E+01    0.26693E+02   -0.26767E-09    0.16585E-08   -0.26767E-09    0.12473E-14
  1124    0.90902E+03    0.77294E+01    0.16566E-08    0.77294E+01    0.26927E+02   -0.26994E-09    0.16566E-08   -0.26994E-09    0.12422E-14
  1125    0.90405E+03    0.71948E+01    0.16547E-08    0.71948E+01    0.27159E+02   -0.27216E-09    0.16547E-08   -0.27216E-09    0.12372E-14
  1126    0.89915E+03    0.66405E+01    0.16528E-08    0.66405E+01    0.27389E+02   -0.27433E-09    0.16528E-08   -0.27433E-09    0.12321E-14
  1127    0.89431E+03    0.60680E+01    0.16509E-08    0.60680E+01    0.27617E+02   -0.27644E-09    0.16509E-08   -0.27644E-09    0.12271E-14
  1128    0.88954E+03    0.54767E+01    0.16491E-08    0.54767E+01    0.27843E+02   -0.27850E-09    0.16491E-08   -0.27850E-09    0.12221E-14
  1129    0.88485E+03    0.48690E+01    0.16474E-08    0.48690E+01    0.28067E+02   -0.28051E-09    0.16474E-08   -0.28051E-09    0.12172E-14
  1130    0.88008E+03    0.42434E+01    0.16458E-08    0.42434E+01    0.28288E+02   -0.28247E-09    0.16458E-08   -0.28247E-09    0.12122E-14
  1131    0.87553E+03    0.36000E+01    0.16444E-08    0.36000E+01    0.28506E+02   -0.28438E-09    0.16444E-08   -0.28438E-09    0.12073E-14
  1132    0.87099E+03    0.29412E+01    0.16433E-08    0.29412E+01    0.28721E+02   -0.28624E-09    0.16433E-08   -0.28624E-09    0.12025E-14
  1133    0.86645E+03    0.22656E+01    0.16423E-08    0.22656E+01    0.28934E+02   -0.28805E-09    0.16423E-08   -0.28805E-09    0.11976E-14
  1134    0.86207E+03    0.15747E+01    0.16417E-08    0.15747E+01    0.29143E+02   -0.28981E-09    0.16417E-08   -0.28981E-09    0.11928E-14
  1135    0.85771E+03    0.86866E+00    0.16414E-08    0.86866E+00    0.29349E+02   -0.29152E-09    0.16414E-08   -0.29152E-09    0.11879E-14
  1136    0.85343E+03    0.14606E+00    0.16414E-08    0.14606E+00    0.29552E+02   -0.29318E-09    0.16414E-08   -0.29318E-09    0.11831E-14
  1137    0.84924E+03   -0.58928E+00    0.16419E-08   -0.58928E+00    0.29750E+02   -0.29478E-09    0.16419E-08   -0.29478E-09    0.11784E-14
  1138    0.84514E+03   -0.13402E+01    0.16427E-08   -0.13402E+01    0.29946E+02   -0.29634E-09    0.16427E-08   -0.29634E-09    0.11736E-14
  1139    0.84113E+03   -0.21038E+01    0.16440E-08   -0.21038E+01    0.30137E+02   -0.29785E-09    0.16440E-08   -0.29785E-09    0.11689E-14
  1140    0.83715E+03   -0.28820E+01    0.16459E-08   -0.28820E+01    0.30325E+02   -0.29931E-09    0.16459E-08   -0.29931E-09    0.11642E-14
  1141    0.83327E+03   -0.36725E+01    0.16482E-08   -0.36725E+01    0.30507E+02   -0.30073E-09    0.16482E-08   -0.30073E-09    0.11595E-14
  1142    0.82949E+03   -0.44761E+01    0.16512E-08   -0.44761E+01    0.30686E+02   -0.30209E-09    0.16512E-08   -0.30209E-09    0.11549E-14
  1143    0.82581E+03   -0.52926E+01    0.16547E-08   -0.52926E+01    0.30859E+02   -0.30340E-09    0.16547E-08   -0.30340E-09    0.11503E-14
  1144    0.82209E+03   -0.61212E+01    0.16589E-08   -0.61212E+01    0.31028E+02   -0.30467E-09    0.16589E-08   -0.30467E-09    0.11456E-14
  1145    0.81863E+03   -0.69610E+01    0.16638E-08   -0.69610E+01    0.31193E+02   -0.30589E-09    0.16638E-08   -0.30589E-09    0.11411E-14
  1146    0.81520E+03   -0.78120E+01    0.16694E-08   -0.78120E+01    0.31352E+02   -0.30706E-09    0.16694E-08   -0.30706E-09    0.11365E-14
  1147    0.81189E+03   -0.86740E+01    0.16757E-08   -0.86740E+01    0.31506E+02   -0.30818E-09    0.16757E-08   -0.30818E-09    0.11320E-14
  1148    0.80862E+03   -0.95462E+01    0.16828E-08   -0.95462E+01    0.31654E+02   -0.30926E-09    0.16828E-08   -0.30926E-09    0.11274E-14
  1149    0.80553E+03   -0.10429E+02    0.16908E-08   -0.10429E+02    0.31798E+02   -0.31028E-09    0.16908E-08   -0.31028E-09    0.11229E-14
  1150    0.80250E+03   -0.11322E+02    0.16996E-08   -0.11322E+02    0.31935E+02   -0.31126E-09    0.16996E-08   -0.31126E-09    0.11185E-14
  1151    0.79966E+03   -0.12223E+02    0.17093E-08   -0.12223E+02    0.32066E+02   -0.31220E-09    0.17093E-08   -0.31220E-09    0.11140E-14
  1152    0.79679E+03   -0.13134E+02    0.17199E-08   -0.13134E+02    0.32191E+02   -0.31308E-09    0.17199E-08   -0.31308E-09    0.11096E-14
  1153    0.79419E+03   -0.14054E+02    0.17313E-08   -0.14054E+02    0.32311E+02   -0.31392E-09    0.17313E-08   -0.31392E-09    0.11051E-14
  1154    0.79163E+03   -0.14980E+02    0.17435E-08   -0.14980E+02    0.32426E+02   -0.31472E-09    0.17435E-08   -0.31472E-09    0.11008E-14
  1155    0.78918E+03   -0.15914E+02    0.17564E-08   -0.15914E+02    0.32534E+02   -0.31546E-09    0.17564E-08   -0.31546E-09    0.10964E-14
  1156    0.78677E+03   -0.16856E+02    0.17701E-08   -0.16856E+02    0.32636E+02   -0.31616E-09    0.17701E-08   -0.31616E-09    0.10920E-14
  1157    0.78447E+03   -0.17804E+02    0.17845E-08   -0.17804E+02    0.32732E+02   -0.31682E-09    0.17845E-08   -0.31682E-09    0.10877E-14
  1158    0.78235E+03   -0.18759E+02    0.17995E-08   -0.18759E+02    0.32824E+02   -0.31743E-09    0.17995E-08   -0.31743E-09    0.10834E-14
  1159    0.78034E+03   -0.19719E+02    0.18151E-08   -0.19719E+02    0.32909E+02   -0.31799E-09    0.18151E-08   -0.31799E-09    0.10791E-14
  1160    0.77828E+03   -0.20686E+02    0.18313E-08   -0.20686E+02    0.32990E+02   -0.31851E-09    0.18313E-08   -0.31851E-09    0.10748E-14
  1161    0.77647E+03   -0.21656E+02    0.18481E-08   -0.21656E+02    0.33064E+02   -0.31899E-09    0.18481E-08   -0.31899E-09    0.10706E-14
  1162    0.77469E+03   -0.22631E+02    0.18654E-08   -0.22631E+02    0.33133E+02   -0.31942E-09    0.18654E-08   -0.31942E-09    0.10663E-14
  1163    0.77300E+03   -0.23611E+02    0.18832E-08   -0.23611E+02    0.33197E+02   -0.31981E-09    0.18832E-08   -0.31981E-09    0.10621E-14
  1164    0.77148E+03   -0.24594E+02    0.19014E-08   -0.24594E+02    0.33256E+02   -0.32015E-09    0.19014E-08   -0.32015E-09    0.10579E-14
  1165    0.76998E+03   -0.25579E+02    0.19200E-08   -0.25579E+02    0.33309E+02   -0.32044E-09    0.19200E-08   -0.32044E-09    0.10538E-14
  1166    0.76850E+03   -0.26568E+02    0.19390E-08   -0.26568E+02    0.33358E+02   -0.32070E-09    0.19390E-08   -0.32070E-09    0.10496E-14
  1167    0.76726E+03   -0.27558E+02    0.19584E-08   -0.27558E+02    0.33400E+02   -0.32091E-09    0.19584E-08   -0.32091E-09    0.10455E-14
  1168    0.76603E+03   -0.28549E+02    0.19781E-08   -0.28549E+02    0.33438E+02   -0.32108E-09    0.19781E-08   -0.32108E-09    0.10414E-14
  1169    0.76495E+03   -0.29543E+02    0.19980E-08   -0.29543E+02    0.33470E+02   -0.32120E-09    0.19980E-08   -0.32120E-09    0.10373E-14
  1170    0.76396E+03   -0.30536E+02    0.20182E-08   -0.30536E+02    0.33496E+02   -0.32128E-09    0.20182E-08   -0.32128E-09    0.10332E-14
  1171    0.76298E+03   -0.31530E+02    0.20386E-08   -0.31530E+02    0.33518E+02   -0.32132E-09    0.20386E-08   -0.32132E-09    0.10292E-14
  1172    0.76215E+03   -0.32524E+02    0.20592E-08   -0.32524E+02    0.33535E+02   -0.32131E-09    0.20592E-08   -0.32131E-09    0.10251E-14
  1173    0.76139E+03   -0.33516E+02    0.20799E-08   -0.33516E+02    0.33547E+02   -0.32127E-09    0.20799E-08   -0.32127E-09    0.10211E-14
  1174    0.76071E+03   -0.34507E+02    0.21007E-08   -0.34507E+02    0.33552E+02   -0.32118E-09    0.21007E-08   -0.32118E-09    0.10171E-14
  1175    0.76010E+03   -0.35496E+02    0.21215E-08   -0.35496E+02    0.33553E+02   -0.32105E-09    0.21215E-08   -0.32105E-09    0.10131E-14
  1176    0.75949E+03   -0.36483E+02    0.21424E-08   -0.36483E+02    0.33548E+02   -0.32088E-09    0.21424E-08   -0.32088E-09    0.10092E-14
  1177    0.75909E+03   -0.37466E+02    0.21633E-08   -0.37466E+02    0.33540E+02   -0.32066E-09    0.21633E-08   -0.32066E-09    0.10052E-14
  1178    0.75869E+03   -0.38445E+02    0.21842E-08   -0.38445E+02    0.33525E+02   -0.32041E-09    0.21842E-08   -0.32041E-09    0.10013E-14
  1179    0.75850E+03   -0.39421E+02    0.22050E-08   -0.39421E+02    0.33506E+02   -0.32011E-09    0.22050E-08   -0.32011E-09    0.99741E-15
  1180    0.75829E+03   -0.40391E+02    0.22257E-08   -0.40391E+02    0.33482E+02   -0.31978E-09    0.22257E-08   -0.31978E-09    0.99353E-15
  1181    0.75822E+03   -0.41356E+02    0.22463E-08   -0.41356E+02    0.33452E+02   -0.31940E-09    0.22463E-08   -0.31940E-09    0.98966E-15
  1182    0.75813E+03   -0.42315E+02    0.22666E-08   -0.42315E+02    0.33418E+02   -0.31899E-09    0.22666E-08   -0.31899E-09    0.98581E-15
  1183    0.75818E+03   -0.43268E+02    0.22868E-08   -0.43268E+02    0.33378E+02   -0.31853E-09    0.22868E-08   -0.31853E-09    0.98198E-15
  1184    0.75827E+03   -0.44213E+02    0.23067E-08   -0.44213E+02    0.33332E+02   -0.31803E-09    0.23067E-08   -0.31803E-09    0.97817E-15
  1185    0.75849E+03   -0.45151E+02    0.23264E-08   -0.45151E+02    0.33283E+02   -0.31750E-09    0.23264E-08   -0.31750E-09    0.97437E-15
  1186    0.75877E+03   -0.46080E+02    0.23457E-08   -0.46080E+02    0.33228E+02   -0.31692E-09    0.23457E-08   -0.31692E-09    0.97059E-15
  1187    0.75916E+03   -0.47000E+02    0.23647E-08   -0.47000E+02    0.33168E+02   -0.31631E-09    0.23647E-08   -0.31631E-09    0.96683E-15
  1188    0.75960E+03   -0.47911E+02    0.23833E-08   -0.47911E+02    0.33102E+02   -0.31565E-09    0.23833E-08   -0.31565E-09    0.96309E-15
  1189    0.76008E+03   -0.48811E+02    0.24015E-08   -0.48811E+02    0.33032E+02   -0.31496E-09    0.24015E-08   -0.31496E-09    0.95937E-15
  1190    0.76067E+03   -0.49700E+02    0.24193E-08   -0.49700E+02    0.32956E+02   -0.31423E-09    0.24193E-08   -0.31423E-09    0.95566E-15
  1191    0.76131E+03   -0.50578E+02    0.24366E-08   -0.50578E+02    0.32875E+02   -0.31346E-09    0.24366E-08   -0.31346E-09    0.95197E-15
  1192    0.76206E+03   -0.51444E+02    0.24533E-08   -0.51444E+02    0.32789E+02   -0.31265E-09    0.24533E-08   -0.31265E-09    0.94829E-15
  1193    0.76284E+03   -0.52296E+02    0.24695E-08   -0.52296E+02    0.32698E+02   -0.31181E-09    0.24695E-08   -0.31181E-09    0.94463E-15
  1194    0.76373E+03   -0.53135E+02    0.24851E-08   -0.53135E+02    0.32601E+02   -0.31093E-09    0.24851E-08   -0.31093E-09    0.94099E-15
  1195    0.76472E+03   -0.53959E+02    0.25001E-08   -0.53959E+02    0.32500E+02   -0.31001E-09    0.25001E-08   -0.31001E-09    0.93737E-15
  1196    0.76567E+03   -0.54768E+02    0.25144E-08   -0.54768E+02    0.32394E+02   -0.30905E-09    0.25144E-08   -0.30905E-09    0.93376E-15
  1197    0.76679E+03   -0.55562E+02    0.25280E-08   -0.55562E+02    0.32281E+02   -0.30806E-09    0.25280E-08   -0.30806E-09    0.93017E-15
  1198    0.76794E+03   -0.56340E+02    0.25409E-08   -0.56340E+02    0.32164E+02   -0.30702E-09    0.25409E-08   -0.30702E-09    0.92660E-15
  1199    0.76918E+03   -0.57100E+02    0.25531E-08   -0.57100E+02    0.32041E+02   -0.30596E-09    0.25531E-08   -0.30596E-09    0.92304E-15
  1200    0.77044E+03   -0.57842E+02    0.25644E-08   -0.57842E+02    0.31914E+02   -0.30485E-09    0.25644E-08   -0.30485E-09    0.91950E-15
  1201    0.77187E+03   -0.58566E+02    0.25749E-08   -0.58566E+02    0.31780E+02   -0.30371E-09    0.25749E-08   -0.30371E-09    0.91597E-15
