#           k/h    P           
    0.67858E-01    0.88043E+04
    0.69229E-01    0.86360E+04
    0.70627E-01    0.84584E+04
    0.72054E-01    0.82709E+04
    0.73510E-01    0.80725E+04
    0.74994E-01    0.78640E+04
    0.76509E-01    0.76457E+04
    0.78055E-01    0.74185E+04
    0.79632E-01    0.71837E+04
    0.81241E-01    0.69429E+04
    0.82882E-01    0.66981E+04
    0.84556E-01    0.64515E+04
    0.86264E-01    0.62056E+04
    0.88007E-01    0.59628E+04
    0.89785E-01    0.57258E+04
    0.91598E-01    0.54971E+04
    0.93449E-01    0.52790E+04
    0.95337E-01    0.50735E+04
    0.97263E-01    0.48824E+04
    0.99227E-01    0.47070E+04
    0.10123E+00    0.45480E+04
    0.10328E+00    0.44057E+04
    0.10536E+00    0.42798E+04
    0.10749E+00    0.41695E+04
    0.10966E+00    0.40733E+04
    0.11188E+00    0.39893E+04
    0.11414E+00    0.39150E+04
    0.11644E+00    0.38476E+04
    0.11880E+00    0.37837E+04
    0.12120E+00    0.37203E+04
    0.12365E+00    0.36539E+04
    0.12614E+00    0.35818E+04
    0.12869E+00    0.35013E+04
    0.13129E+00    0.34108E+04
    0.13394E+00    0.33097E+04
    0.13665E+00    0.31980E+04
    0.13941E+00    0.30772E+04
    0.14223E+00    0.29495E+04
    0.14510E+00    0.28180E+04
    0.14803E+00    0.26862E+04
    0.15102E+00    0.25579E+04
    0.15407E+00    0.24365E+04
    0.15718E+00    0.23250E+04
    0.16036E+00    0.22256E+04
    0.16360E+00    0.21394E+04
    0.16690E+00    0.20664E+04
    0.17028E+00    0.20058E+04
    0.17371E+00    0.19553E+04
    0.17722E+00    0.19122E+04
    0.18080E+00    0.18729E+04
    0.18446E+00    0.18340E+04
    0.18818E+00    0.17919E+04
    0.19198E+00    0.17441E+04
    0.19586E+00    0.16891E+04
    0.19982E+00    0.16268E+04
    0.20386E+00    0.15585E+04
    0.20797E+00    0.14868E+04
    0.21218E+00    0.14148E+04
    0.21646E+00    0.13458E+04
    0.22083E+00    0.12827E+04
    0.22530E+00    0.12274E+04
    0.22985E+00    0.11806E+04
    0.23449E+00    0.11415E+04
    0.23923E+00    0.11086E+04
    0.24406E+00    0.10791E+04
    0.24899E+00    0.10502E+04
    0.25402E+00    0.10194E+04
