#    L    TT             EE             BB             TE             PP             TP             EP          
   156    0.41000E+04    0.94738E+00    0.00000E+00   -0.40048E+02    0.78685E-07    0.19737E-03   -0.66475E-06
   157    0.41264E+04    0.93561E+00    0.00000E+00   -0.39693E+02    0.78102E-07    0.19549E-03   -0.65188E-06
   158    0.41523E+04    0.92368E+00    0.00000E+00   -0.39309E+02    0.77524E-07    0.19364E-03   -0.63933E-06
   159    0.41779E+04    0.91143E+00    0.00000E+00   -0.38897E+02    0.76950E-07    0.19182E-03   -0.62710E-06
   160    0.42031E+04    0.89905E+00    0.00000E+00   -0.38455E+02    0.76382E-07    0.19001E-03   -0.61519E-06
   161    0.42280E+04    0.88660E+00    0.00000E+00   -0.37985E+02    0.75818E-07    0.18823E-03   -0.60358E-06
   162    0.42525E+04    0.87395E+00    0.00000E+00   -0.37488E+02    0.75260E-07    0.18647E-03   -0.59226E-06
   163    0.42767E+04    0.86118E+00    0.00000E+00   -0.36961E+02    0.74706E-07    0.18473E-03   -0.58125E-06
   164    0.43004E+04    0.84839E+00    0.00000E+00   -0.36407E+02    0.74156E-07    0.18301E-03   -0.57052E-06
   165    0.43238E+04    0.83551E+00    0.00000E+00   -0.35823E+02    0.73612E-07    0.18132E-03   -0.56007E-06
   166    0.43469E+04    0.82269E+00    0.00000E+00   -0.35212E+02    0.73072E-07    0.17964E-03   -0.54990E-06
   167    0.43695E+04    0.80974E+00    0.00000E+00   -0.34573E+02    0.72537E-07    0.17798E-03   -0.54000E-06
   168    0.43917E+04    0.79702E+00    0.00000E+00   -0.33905E+02    0.72006E-07    0.17634E-03   -0.53037E-06
   169    0.44134E+04    0.78425E+00    0.00000E+00   -0.33208E+02    0.71480E-07    0.17472E-03   -0.52099E-06
   170    0.44346E+04    0.77167E+00    0.00000E+00   -0.32484E+02    0.70959E-07    0.17312E-03   -0.51187E-06
   171    0.44554E+04    0.75929E+00    0.00000E+00   -0.31730E+02    0.70442E-07    0.17153E-03   -0.50299E-06
   172    0.44756E+04    0.74704E+00    0.00000E+00   -0.30948E+02    0.69929E-07    0.16996E-03   -0.49436E-06
   173    0.44952E+04    0.73494E+00    0.00000E+00   -0.30139E+02    0.69421E-07    0.16841E-03   -0.48596E-06
   174    0.45145E+04    0.72329E+00    0.00000E+00   -0.29302E+02    0.68917E-07    0.16687E-03   -0.47779E-06
   175    0.45332E+04    0.71181E+00    0.00000E+00   -0.28437E+02    0.68418E-07    0.16536E-03   -0.46985E-06
   176    0.45513E+04    0.70073E+00    0.00000E+00   -0.27544E+02    0.67923E-07    0.16385E-03   -0.46212E-06
   177    0.45688E+04    0.69000E+00    0.00000E+00   -0.26625E+02    0.67432E-07    0.16236E-03   -0.45458E-06
   178    0.45858E+04    0.67983E+00    0.00000E+00   -0.25678E+02    0.66946E-07    0.16089E-03   -0.44720E-06
   179    0.46022E+04    0.66997E+00    0.00000E+00   -0.24704E+02    0.66464E-07    0.15943E-03   -0.43994E-06
   180    0.46182E+04    0.66063E+00    0.00000E+00   -0.23705E+02    0.65986E-07    0.15798E-03   -0.43280E-06
   181    0.46336E+04    0.65183E+00    0.00000E+00   -0.22680E+02    0.65512E-07    0.15656E-03   -0.42572E-06
   182    0.46484E+04    0.64366E+00    0.00000E+00   -0.21630E+02    0.65042E-07    0.15514E-03   -0.41869E-06
   183    0.46625E+04    0.63606E+00    0.00000E+00   -0.20555E+02    0.64577E-07    0.15374E-03   -0.41167E-06
