#    L    TT             EE             TE             PP             TP          
   167    0.47790E+04    0.95631E+00   -0.43391E+02    0.37112E+07    0.33927E+04
   168    0.48059E+04    0.94500E+00   -0.42976E+02    0.36915E+07    0.33623E+04
   169    0.48324E+04    0.93337E+00   -0.42533E+02    0.36720E+07    0.33323E+04
   170    0.48586E+04    0.92165E+00   -0.42063E+02    0.36526E+07    0.33027E+04
   171    0.48843E+04    0.90984E+00   -0.41565E+02    0.36334E+07    0.32734E+04
   172    0.49097E+04    0.89787E+00   -0.41040E+02    0.36143E+07    0.32445E+04
   173    0.49345E+04    0.88573E+00   -0.40487E+02    0.35953E+07    0.32159E+04
   174    0.49590E+04    0.87373E+00   -0.39907E+02    0.35765E+07    0.31877E+04
   175    0.49831E+04    0.86156E+00   -0.39299E+02    0.35579E+07    0.31598E+04
   176    0.50066E+04    0.84946E+00   -0.38664E+02    0.35394E+07    0.31323E+04
   177    0.50297E+04    0.83734E+00   -0.38001E+02    0.35210E+07    0.31051E+04
   178    0.50523E+04    0.82542E+00   -0.37311E+02    0.35028E+07    0.30783E+04
   179    0.50744E+04    0.81342E+00   -0.36593E+02    0.34847E+07    0.30518E+04
   180    0.50962E+04    0.80156E+00   -0.35849E+02    0.34667E+07    0.30256E+04
   181    0.51174E+04    0.78984E+00   -0.35078E+02    0.34489E+07    0.29997E+04
   182    0.51381E+04    0.77832E+00   -0.34280E+02    0.34312E+07    0.29741E+04
   183    0.51583E+04    0.76694E+00   -0.33456E+02    0.34137E+07    0.29488E+04
   184    0.51780E+04    0.75577E+00   -0.32604E+02    0.33963E+07    0.29238E+04
   185    0.51973E+04    0.74497E+00   -0.31728E+02    0.33790E+07    0.28991E+04
   186    0.52157E+04    0.73438E+00   -0.30824E+02    0.33619E+07    0.28747E+04
   187    0.52339E+04    0.72415E+00   -0.29894E+02    0.33449E+07    0.28505E+04
   188    0.52516E+04    0.71427E+00   -0.28940E+02    0.33280E+07    0.28266E+04
   189    0.52687E+04    0.70478E+00   -0.27959E+02    0.33113E+07    0.28030E+04
   190    0.52855E+04    0.69572E+00   -0.26955E+02    0.32947E+07    0.27796E+04
   191    0.53015E+04    0.68712E+00   -0.25924E+02    0.32782E+07    0.27565E+04
   192    0.53170E+04    0.67901E+00   -0.24869E+02    0.32618E+07    0.27337E+04
   193    0.53319E+04    0.67142E+00   -0.23791E+02    0.32456E+07    0.27110E+04
   194    0.53464E+04    0.66438E+00   -0.22688E+02    0.32294E+07    0.26886E+04
   195    0.53603E+04    0.65795E+00   -0.21562E+02    0.32134E+07    0.26664E+04
   196    0.53736E+04    0.65214E+00   -0.20412E+02    0.31975E+07    0.26445E+04
   197    0.53864E+04    0.64701E+00   -0.19241E+02    0.31818E+07    0.26227E+04
   198    0.53986E+04    0.64258E+00   -0.18046E+02    0.31661E+07    0.26012E+04
   199    0.54103E+04    0.63889E+00   -0.16830E+02    0.31506E+07    0.25798E+04
   200    0.54214E+04    0.63597E+00   -0.15593E+02    0.31352E+07    0.25587E+04
   201    0.54320E+04    0.63387E+00   -0.14334E+02    0.31199E+07    0.25377E+04
   202    0.54419E+04    0.63260E+00   -0.13054E+02    0.31047E+07    0.25169E+04
   203    0.54513E+04    0.63223E+00   -0.11753E+02    0.30897E+07    0.24963E+04
   204    0.54600E+04    0.63276E+00   -0.10435E+02    0.30747E+07    0.24759E+04
   205    0.54681E+04    0.63425E+00   -0.90957E+01    0.30599E+07    0.24556E+04
   206    0.54755E+04    0.63672E+00   -0.77377E+01    0.30451E+07    0.24356E+04
   207    0.54824E+04    0.64020E+00   -0.63611E+01    0.30305E+07    0.24157E+04
   208    0.54886E+04    0.64474E+00   -0.49666E+01    0.30160E+07    0.23960E+04
   209    0.54941E+04    0.65036E+00   -0.35545E+01    0.30016E+07    0.23764E+04
   210    0.54990E+04    0.65711E+00   -0.21257E+01    0.29873E+07    0.23570E+04
   211    0.55033E+04    0.66501E+00   -0.68027E+00    0.29731E+07    0.23378E+04
   212    0.55068E+04    0.67409E+00    0.78079E+00    0.29590E+07    0.23188E+04
   213    0.55098E+04    0.68440E+00    0.22575E+01    0.29450E+07    0.22999E+04
   214    0.55122E+04    0.69592E+00    0.37487E+01    0.29311E+07    0.22812E+04
   215    0.55139E+04    0.70885E+00    0.52535E+01    0.29173E+07    0.22626E+04
   216    0.55149E+04    0.72300E+00    0.67726E+01    0.29036E+07    0.22442E+04
   217    0.55154E+04    0.73853E+00    0.83038E+01    0.28900E+07    0.22260E+04
   218    0.55152E+04    0.75542E+00    0.98473E+01    0.28765E+07    0.22079E+04
   219    0.55143E+04    0.77368E+00    0.11404E+02    0.28631E+07    0.21900E+04
   220    0.55129E+04    0.79346E+00    0.12970E+02    0.28499E+07    0.21722E+04
   221    0.55109E+04    0.81468E+00    0.14546E+02    0.28367E+07    0.21546E+04
   222    0.55083E+04    0.83748E+00    0.16133E+02    0.28236E+07    0.21371E+04
   223    0.55049E+04    0.86179E+00    0.17729E+02    0.28106E+07    0.21198E+04
   224    0.55011E+04    0.88761E+00    0.19332E+02    0.27977E+07    0.21026E+04
   225    0.54966E+04    0.91508E+00    0.20944E+02    0.27848E+07    0.20855E+04
   226    0.54914E+04    0.94420E+00    0.22563E+02    0.27721E+07    0.20686E+04
   227    0.54857E+04    0.97497E+00    0.24188E+02    0.27595E+07    0.20519E+04
   228    0.54793E+04    0.10074E+01    0.25819E+02    0.27469E+07    0.20352E+04
   229    0.54724E+04    0.10415E+01    0.27454E+02    0.27345E+07    0.20187E+04
   230    0.54648E+04    0.10774E+01    0.29094E+02    0.27221E+07    0.20024E+04
   231    0.54565E+04    0.11150E+01    0.30738E+02    0.27098E+07    0.19861E+04
   232    0.54478E+04    0.11544E+01    0.32385E+02    0.26977E+07    0.19700E+04
   233    0.54384E+04    0.11957E+01    0.34033E+02    0.26856E+07    0.19541E+04
   234    0.54282E+04    0.12388E+01    0.35683E+02    0.26735E+07    0.19382E+04
   235    0.54176E+04    0.12837E+01    0.37333E+02    0.26616E+07    0.19225E+04
   236    0.54062E+04    0.13305E+01    0.38983E+02    0.26497E+07    0.19069E+04
   237    0.53943E+04    0.13792E+01    0.40632E+02    0.26380E+07    0.18914E+04
   238    0.53818E+04    0.14299E+01    0.42280E+02    0.26263E+07    0.18761E+04
   239    0.53687E+04    0.14824E+01    0.43926E+02    0.26147E+07    0.18609E+04
   240    0.53549E+04    0.15369E+01    0.45568E+02    0.26032E+07    0.18457E+04
   241    0.53407E+04    0.15934E+01    0.47206E+02    0.25917E+07    0.18307E+04
   242    0.53259E+04    0.16519E+01    0.48840E+02    0.25803E+07    0.18158E+04
   243    0.53105E+04    0.17124E+01    0.50468E+02    0.25690E+07    0.18010E+04
   244    0.52945E+04    0.17749E+01    0.52091E+02    0.25578E+07    0.17864E+04
   245    0.52779E+04    0.18395E+01    0.53706E+02    0.25467E+07    0.17718E+04
   246    0.52607E+04    0.19061E+01    0.55314E+02    0.25356E+07    0.17573E+04
   247    0.52431E+04    0.19747E+01    0.56914E+02    0.25246E+07    0.17430E+04
   248    0.52249E+04    0.20456E+01    0.58504E+02    0.25137E+07    0.17287E+04
   249    0.52062E+04    0.21184E+01    0.60086E+02    0.25029E+07    0.17146E+04
   250    0.51870E+04    0.21934E+01    0.61655E+02    0.24921E+07    0.17005E+04
   251    0.51673E+04    0.22704E+01    0.63215E+02    0.24814E+07    0.16865E+04
   252    0.51470E+04    0.23496E+01    0.64762E+02    0.24707E+07    0.16727E+04
   253    0.51263E+04    0.24307E+01    0.66297E+02    0.24602E+07    0.16589E+04
   254    0.51051E+04    0.25142E+01    0.67818E+02    0.24496E+07    0.16452E+04
   255    0.50834E+04    0.25995E+01    0.69325E+02    0.24392E+07    0.16316E+04
   256    0.50612E+04    0.26872E+01    0.70820E+02    0.24288E+07    0.16181E+04
   257    0.50386E+04    0.27768E+01    0.72293E+02    0.24185E+07    0.16047E+04
   258    0.50155E+04    0.28686E+01    0.73757E+02    0.24083E+07    0.15914E+04
   259    0.49920E+04    0.29625E+01    0.75198E+02    0.23981E+07    0.15782E+04
   260    0.49681E+04    0.30584E+01    0.76630E+02    0.23880E+07    0.15651E+04
   261    0.49437E+04    0.31564E+01    0.78031E+02    0.23780E+07    0.15520E+04
   262    0.49188E+04    0.32566E+01    0.79424E+02    0.23680E+07    0.15391E+04
   263    0.48937E+04    0.33589E+01    0.80800E+02    0.23581E+07    0.15262E+04
   264    0.48681E+04    0.34631E+01    0.82153E+02    0.23483E+07    0.15135E+04
   265    0.48420E+04    0.35694E+01    0.83476E+02    0.23385E+07    0.15008E+04
   266    0.48156E+04    0.36779E+01    0.84790E+02    0.23288E+07    0.14882E+04
   267    0.47887E+04    0.37882E+01    0.86073E+02    0.23191E+07    0.14757E+04
