#    L    TT             EE             BB             TE          
   385    0.15439E+04    0.15274E+02    0.27632E-01   -0.26069E+02
   386    0.15478E+04    0.15186E+02    0.27744E-01   -0.27412E+02
   387    0.15520E+04    0.15094E+02    0.27857E-01   -0.28731E+02
   388    0.15565E+04    0.15000E+02    0.27970E-01   -0.30025E+02
   389    0.15613E+04    0.14901E+02    0.28085E-01   -0.31294E+02
   390    0.15664E+04    0.14802E+02    0.28201E-01   -0.32536E+02
   391    0.15718E+04    0.14700E+02    0.28318E-01   -0.33752E+02
   392    0.15774E+04    0.14596E+02    0.28436E-01   -0.34939E+02
   393    0.15834E+04    0.14489E+02    0.28555E-01   -0.36099E+02
   394    0.15897E+04    0.14380E+02    0.28675E-01   -0.37228E+02
   395    0.15961E+04    0.14267E+02    0.28796E-01   -0.38329E+02
   396    0.16028E+04    0.14153E+02    0.28918E-01   -0.39397E+02
   397    0.16097E+04    0.14037E+02    0.29041E-01   -0.40435E+02
   398    0.16169E+04    0.13918E+02    0.29165E-01   -0.41440E+02
   399    0.16242E+04    0.13798E+02    0.29291E-01   -0.42413E+02
   400    0.16317E+04    0.13675E+02    0.29417E-01   -0.43351E+02
   401    0.16395E+04    0.13551E+02    0.29545E-01   -0.44255E+02
   402    0.16475E+04    0.13424E+02    0.29673E-01   -0.45125E+02
   403    0.16556E+04    0.13296E+02    0.29803E-01   -0.45960E+02
   404    0.16639E+04    0.13166E+02    0.29933E-01   -0.46760E+02
   405    0.16725E+04    0.13034E+02    0.30065E-01   -0.47525E+02
   406    0.16811E+04    0.12901E+02    0.30197E-01   -0.48256E+02
   407    0.16899E+04    0.12766E+02    0.30331E-01   -0.48953E+02
   408    0.16989E+04    0.12630E+02    0.30465E-01   -0.49613E+02
   409    0.17081E+04    0.12493E+02    0.30601E-01   -0.50240E+02
   410    0.17174E+04    0.12354E+02    0.30737E-01   -0.50832E+02
   411    0.17268E+04    0.12215E+02    0.30874E-01   -0.51390E+02
   412    0.17364E+04    0.12075E+02    0.31013E-01   -0.51913E+02
   413    0.17461E+04    0.11934E+02    0.31152E-01   -0.52401E+02
   414    0.17558E+04    0.11791E+02    0.31292E-01   -0.52855E+02
   415    0.17658E+04    0.11649E+02    0.31433E-01   -0.53274E+02
   416    0.17758E+04    0.11506E+02    0.31575E-01   -0.53659E+02
   417    0.17858E+04    0.11362E+02    0.31718E-01   -0.54011E+02
   418    0.17960E+04    0.11216E+02    0.31862E-01   -0.54327E+02
   419    0.18063E+04    0.11072E+02    0.32006E-01   -0.54610E+02
   420    0.18167E+04    0.10927E+02    0.32152E-01   -0.54858E+02
   421    0.18272E+04    0.10782E+02    0.32298E-01   -0.55073E+02
   422    0.18377E+04    0.10637E+02    0.32445E-01   -0.55255E+02
   423    0.18482E+04    0.10492E+02    0.32592E-01   -0.55403E+02
   424    0.18588E+04    0.10347E+02    0.32740E-01   -0.55517E+02
   425    0.18694E+04    0.10201E+02    0.32890E-01   -0.55598E+02
   426    0.18801E+04    0.10057E+02    0.33039E-01   -0.55646E+02
   427    0.18907E+04    0.99134E+01    0.33190E-01   -0.55662E+02
   428    0.19014E+04    0.97702E+01    0.33341E-01   -0.55645E+02
   429    0.19120E+04    0.96278E+01    0.33492E-01   -0.55595E+02
   430    0.19228E+04    0.94869E+01    0.33645E-01   -0.55513E+02
   431    0.19335E+04    0.93462E+01    0.33797E-01   -0.55400E+02
   432    0.19441E+04    0.92065E+01    0.33951E-01   -0.55255E+02
   433    0.19547E+04    0.90693E+01    0.34105E-01   -0.55078E+02
   434    0.19653E+04    0.89325E+01    0.34259E-01   -0.54871E+02
   435    0.19758E+04    0.87983E+01    0.34414E-01   -0.54634E+02
   436    0.19863E+04    0.86652E+01    0.34569E-01   -0.54367E+02
   437    0.19968E+04    0.85335E+01    0.34725E-01   -0.54068E+02
   438    0.20071E+04    0.84038E+01    0.34881E-01   -0.53740E+02
   439    0.20174E+04    0.82770E+01    0.35037E-01   -0.53383E+02
   440    0.20276E+04    0.81516E+01    0.35194E-01   -0.52997E+02
   441    0.20378E+04    0.80284E+01    0.35351E-01   -0.52583E+02
   442    0.20477E+04    0.79075E+01    0.35508E-01   -0.52141E+02
   443    0.20576E+04    0.77898E+01    0.35666E-01   -0.51671E+02
   444    0.20674E+04    0.76751E+01    0.35823E-01   -0.51173E+02
   445    0.20771E+04    0.75615E+01    0.35981E-01   -0.50649E+02
   446    0.20865E+04    0.74526E+01    0.36139E-01   -0.50097E+02
   447    0.20958E+04    0.73470E+01    0.36297E-01   -0.49521E+02
   448    0.21049E+04    0.72432E+01    0.36456E-01   -0.48919E+02
   449    0.21140E+04    0.71437E+01    0.36614E-01   -0.48292E+02
   450    0.21229E+04    0.70484E+01    0.36772E-01   -0.47642E+02
   451    0.21315E+04    0.69559E+01    0.36930E-01   -0.46967E+02
   452    0.21400E+04    0.68676E+01    0.37089E-01   -0.46270E+02
   453    0.21483E+04    0.67834E+01    0.37247E-01   -0.45550E+02
   454    0.21564E+04    0.67027E+01    0.37405E-01   -0.44809E+02
   455    0.21643E+04    0.66259E+01    0.37562E-01   -0.44047E+02
   456    0.21721E+04    0.65524E+01    0.37720E-01   -0.43258E+02
   457    0.21796E+04    0.64836E+01    0.37878E-01   -0.42458E+02
   458    0.21869E+04    0.64186E+01    0.38035E-01   -0.41628E+02
   459    0.21941E+04    0.63581E+01    0.38192E-01   -0.40784E+02
   460    0.22011E+04    0.63007E+01    0.38349E-01   -0.39922E+02
   461    0.22078E+04    0.62476E+01    0.38505E-01   -0.39042E+02
   462    0.22144E+04    0.61982E+01    0.38661E-01   -0.38139E+02
   463    0.22207E+04    0.61538E+01    0.38817E-01   -0.37232E+02
   464    0.22268E+04    0.61136E+01    0.38972E-01   -0.36293E+02
   465    0.22326E+04    0.60776E+01    0.39127E-01   -0.35351E+02
   466    0.22383E+04    0.60450E+01    0.39281E-01   -0.34385E+02
   467    0.22439E+04    0.60171E+01    0.39435E-01   -0.33411E+02
   468    0.22492E+04    0.59940E+01    0.39589E-01   -0.32421E+02
   469    0.22542E+04    0.59741E+01    0.39741E-01   -0.31424E+02
   470    0.22591E+04    0.59595E+01    0.39893E-01   -0.30413E+02
   471    0.22636E+04    0.59502E+01    0.40045E-01   -0.29388E+02
   472    0.22681E+04    0.59446E+01    0.40196E-01   -0.28358E+02
   473    0.22723E+04    0.59435E+01    0.40346E-01   -0.27315E+02
   474    0.22763E+04    0.59474E+01    0.40496E-01   -0.26268E+02
   475    0.22802E+04    0.59549E+01    0.40645E-01   -0.25210E+02
   476    0.22837E+04    0.59681E+01    0.40793E-01   -0.24143E+02
   477    0.22869E+04    0.59855E+01    0.40940E-01   -0.23079E+02
   478    0.22901E+04    0.60069E+01    0.41086E-01   -0.21998E+02
   479    0.22929E+04    0.60339E+01    0.41232E-01   -0.20927E+02
   480    0.22956E+04    0.60656E+01    0.41377E-01   -0.19846E+02
   481    0.22980E+04    0.61019E+01    0.41520E-01   -0.18760E+02
   482    0.23004E+04    0.61436E+01    0.41663E-01   -0.17675E+02
   483    0.23023E+04    0.61898E+01    0.41805E-01   -0.16594E+02
   484    0.23040E+04    0.62412E+01    0.41946E-01   -0.15512E+02
   485    0.23056E+04    0.62970E+01    0.42086E-01   -0.14431E+02
   486    0.23069E+04    0.63586E+01    0.42225E-01   -0.13354E+02
   487    0.23080E+04    0.64252E+01    0.42363E-01   -0.12281E+02
   488    0.23088E+04    0.64961E+01    0.42500E-01   -0.11212E+02
   489    0.23094E+04    0.65725E+01    0.42636E-01   -0.10149E+02
   490    0.23099E+04    0.66545E+01    0.42771E-01   -0.90925E+01
   491    0.23100E+04    0.67413E+01    0.42904E-01   -0.80455E+01
   492    0.23100E+04    0.68336E+01    0.43036E-01   -0.70079E+01
   493    0.23097E+04    0.69297E+01    0.43167E-01   -0.59788E+01
   494    0.23093E+04    0.70326E+01    0.43297E-01   -0.49626E+01
   495    0.23085E+04    0.71400E+01    0.43426E-01   -0.39583E+01
   496    0.23075E+04    0.72533E+01    0.43554E-01   -0.29680E+01
   497    0.23064E+04    0.73717E+01    0.43680E-01   -0.19914E+01
   498    0.23050E+04    0.74944E+01    0.43805E-01   -0.10323E+01
   499    0.23035E+04    0.76236E+01    0.43928E-01   -0.88137E-01
   500    0.23017E+04    0.77570E+01    0.44051E-01    0.83599E+00
   501    0.22996E+04    0.78967E+01    0.44172E-01    0.17411E+01
   502    0.22974E+04    0.80419E+01    0.44291E-01    0.26275E+01
   503    0.22949E+04    0.81916E+01    0.44409E-01    0.34932E+01
   504    0.22922E+04    0.83465E+01    0.44526E-01    0.43402E+01
   505    0.22895E+04    0.85071E+01    0.44642E-01    0.51649E+01
   506    0.22864E+04    0.86727E+01    0.44756E-01    0.59701E+01
   507    0.22832E+04    0.88429E+01    0.44869E-01    0.67539E+01
   508    0.22797E+04    0.90186E+01    0.44980E-01    0.75172E+01
   509    0.22761E+04    0.91986E+01    0.45090E-01    0.82576E+01
   510    0.22721E+04    0.93835E+01    0.45198E-01    0.89760E+01
   511    0.22682E+04    0.95729E+01    0.45305E-01    0.96729E+01
   512    0.22639E+04    0.97669E+01    0.45411E-01    0.10347E+02
   513    0.22596E+04    0.99654E+01    0.45515E-01    0.10997E+02
   514    0.22551E+04    0.10168E+02    0.45617E-01    0.11624E+02
   515    0.22504E+04    0.10376E+02    0.45718E-01    0.12228E+02
   516    0.22455E+04    0.10587E+02    0.45818E-01    0.12807E+02
   517    0.22404E+04    0.10803E+02    0.45916E-01    0.13362E+02
   518    0.22352E+04    0.11023E+02    0.46013E-01    0.13892E+02
   519    0.22299E+04    0.11246E+02    0.46108E-01    0.14397E+02
   520    0.22244E+04    0.11474E+02    0.46202E-01    0.14877E+02
   521    0.22188E+04    0.11705E+02    0.46294E-01    0.15330E+02
   522    0.22129E+04    0.11940E+02    0.46385E-01    0.15757E+02
   523    0.22070E+04    0.12179E+02    0.46475E-01    0.16157E+02
   524    0.22010E+04    0.12421E+02    0.46562E-01    0.16531E+02
   525    0.21948E+04    0.12666E+02    0.46649E-01    0.16877E+02
   526    0.21885E+04    0.12914E+02    0.46734E-01    0.17196E+02
   527    0.21822E+04    0.13166E+02    0.46818E-01    0.17487E+02
   528    0.21757E+04    0.13421E+02    0.46900E-01    0.17748E+02
   529    0.21692E+04    0.13678E+02    0.46980E-01    0.17981E+02
   530    0.21624E+04    0.13939E+02    0.47060E-01    0.18183E+02
   531    0.21558E+04    0.14201E+02    0.47137E-01    0.18357E+02
   532    0.21489E+04    0.14467E+02    0.47214E-01    0.18501E+02
   533    0.21420E+04    0.14735E+02    0.47289E-01    0.18613E+02
   534    0.21349E+04    0.15005E+02    0.47362E-01    0.18695E+02
   535    0.21279E+04    0.15278E+02    0.47435E-01    0.18745E+02
   536    0.21208E+04    0.15552E+02    0.47506E-01    0.18764E+02
   537    0.21137E+04    0.15829E+02    0.47575E-01    0.18751E+02
   538    0.21064E+04    0.16107E+02    0.47643E-01    0.18706E+02
   539    0.20992E+04    0.16386E+02    0.47710E-01    0.18627E+02
   540    0.20919E+04    0.16668E+02    0.47776E-01    0.18516E+02
   541    0.20846E+04    0.16950E+02    0.47840E-01    0.18372E+02
   542    0.20773E+04    0.17234E+02    0.47903E-01    0.18192E+02
   543    0.20700E+04    0.17519E+02    0.47965E-01    0.17980E+02
   544    0.20627E+04    0.17805E+02    0.48025E-01    0.17732E+02
   545    0.20554E+04    0.18092E+02    0.48085E-01    0.17450E+02
   546    0.20481E+04    0.18379E+02    0.48143E-01    0.17133E+02
   547    0.20408E+04    0.18667E+02    0.48200E-01    0.16781E+02
   548    0.20336E+04    0.18954E+02    0.48256E-01    0.16392E+02
   549    0.20264E+04    0.19243E+02    0.48310E-01    0.15968E+02
   550    0.20192E+04    0.19531E+02    0.48364E-01    0.15507E+02
   551    0.20122E+04    0.19819E+02    0.48417E-01    0.15010E+02
   552    0.20051E+04    0.20107E+02    0.48468E-01    0.14476E+02
   553    0.19982E+04    0.20393E+02    0.48518E-01    0.13906E+02
   554    0.19913E+04    0.20680E+02    0.48568E-01    0.13300E+02
   555    0.19844E+04    0.20967E+02    0.48616E-01    0.12660E+02
   556    0.19776E+04    0.21253E+02    0.48663E-01    0.11985E+02
   557    0.19709E+04    0.21538E+02    0.48710E-01    0.11275E+02
   558    0.19642E+04    0.21823E+02    0.48755E-01    0.10531E+02
   559    0.19575E+04    0.22106E+02    0.48800E-01    0.97543E+01
   560    0.19511E+04    0.22388E+02    0.48843E-01    0.89440E+01
   561    0.19445E+04    0.22670E+02    0.48886E-01    0.81013E+01
   562    0.19382E+04    0.22950E+02    0.48928E-01    0.72263E+01
   563    0.19320E+04    0.23229E+02    0.48969E-01    0.63217E+01
   564    0.19258E+04    0.23507E+02    0.49010E-01    0.53833E+01
   565    0.19197E+04    0.23783E+02    0.49049E-01    0.44159E+01
   566    0.19138E+04    0.24057E+02    0.49089E-01    0.34175E+01
   567    0.19079E+04    0.24330E+02    0.49127E-01    0.23900E+01
   568    0.19021E+04    0.24601E+02    0.49165E-01    0.13328E+01
   569    0.18964E+04    0.24870E+02    0.49202E-01    0.24942E+00
   570    0.18908E+04    0.25137E+02    0.49238E-01   -0.86446E+00
   571    0.18853E+04    0.25402E+02    0.49274E-01   -0.20055E+01
   572    0.18799E+04    0.25665E+02    0.49309E-01   -0.31727E+01
   573    0.18747E+04    0.25924E+02    0.49344E-01   -0.43671E+01
   574    0.18696E+04    0.26182E+02    0.49379E-01   -0.55863E+01
   575    0.18646E+04    0.26436E+02    0.49413E-01   -0.68315E+01
   576    0.18598E+04    0.26688E+02    0.49446E-01   -0.81000E+01
   577    0.18550E+04    0.26937E+02    0.49480E-01   -0.93924E+01
   578    0.18504E+04    0.27183E+02    0.49513E-01   -0.10708E+02
   579    0.18460E+04    0.27426E+02    0.49545E-01   -0.12046E+02
   580    0.18418E+04    0.27666E+02    0.49577E-01   -0.13406E+02
   581    0.18375E+04    0.27901E+02    0.49609E-01   -0.14786E+02
   582    0.18335E+04    0.28134E+02    0.49641E-01   -0.16187E+02
   583    0.18297E+04    0.28362E+02    0.49673E-01   -0.17609E+02
   584    0.18260E+04    0.28587E+02    0.49705E-01   -0.19048E+02
   585    0.18225E+04    0.28808E+02    0.49736E-01   -0.20506E+02
   586    0.18192E+04    0.29024E+02    0.49768E-01   -0.21981E+02
   587    0.18160E+04    0.29236E+02    0.49799E-01   -0.23473E+02
   588    0.18130E+04    0.29444E+02    0.49831E-01   -0.24981E+02
   589    0.18102E+04    0.29647E+02    0.49862E-01   -0.26504E+02
   590    0.18075E+04    0.29845E+02    0.49894E-01   -0.28041E+02
   591    0.18051E+04    0.30039E+02    0.49925E-01   -0.29591E+02
   592    0.18029E+04    0.30227E+02    0.49957E-01   -0.31155E+02
   593    0.18008E+04    0.30411E+02    0.49989E-01   -0.32729E+02
   594    0.17988E+04    0.30590E+02    0.50021E-01   -0.34315E+02
   595    0.17971E+04    0.30761E+02    0.50054E-01   -0.35910E+02
   596    0.17957E+04    0.30929E+02    0.50087E-01   -0.37515E+02
   597    0.17945E+04    0.31089E+02    0.50120E-01   -0.39128E+02
   598    0.17937E+04    0.31244E+02    0.50153E-01   -0.40748E+02
   599    0.17929E+04    0.31393E+02    0.50187E-01   -0.42373E+02
   600    0.17924E+04    0.31536E+02    0.50221E-01   -0.44005E+02
   601    0.17920E+04    0.31673E+02    0.50256E-01   -0.45640E+02
   602    0.17920E+04    0.31802E+02    0.50291E-01   -0.47280E+02
   603    0.17920E+04    0.31926E+02    0.50326E-01   -0.48922E+02
   604    0.17925E+04    0.32043E+02    0.50362E-01   -0.50567E+02
   605    0.17931E+04    0.32154E+02    0.50399E-01   -0.52214E+02
   606    0.17939E+04    0.32258E+02    0.50436E-01   -0.53862E+02
   607    0.17948E+04    0.32356E+02    0.50474E-01   -0.55512E+02
   608    0.17961E+04    0.32449E+02    0.50513E-01   -0.57161E+02
   609    0.17976E+04    0.32534E+02    0.50552E-01   -0.58811E+02
   610    0.17993E+04    0.32612E+02    0.50592E-01   -0.60460E+02
   611    0.18012E+04    0.32685E+02    0.50633E-01   -0.62106E+02
   612    0.18033E+04    0.32753E+02    0.50674E-01   -0.63750E+02
   613    0.18056E+04    0.32812E+02    0.50716E-01   -0.65392E+02
   614    0.18081E+04    0.32866E+02    0.50759E-01   -0.67030E+02
   615    0.18108E+04    0.32913E+02    0.50803E-01   -0.68663E+02
   616    0.18138E+04    0.32956E+02    0.50847E-01   -0.70291E+02
   617    0.18170E+04    0.32992E+02    0.50893E-01   -0.71912E+02
   618    0.18203E+04    0.33022E+02    0.50939E-01   -0.73528E+02
   619    0.18238E+04    0.33046E+02    0.50986E-01   -0.75135E+02
   620    0.18276E+04    0.33063E+02    0.51034E-01   -0.76734E+02
   621    0.18315E+04    0.33075E+02    0.51083E-01   -0.78324E+02
   622    0.18356E+04    0.33081E+02    0.51133E-01   -0.79905E+02
   623    0.18399E+04    0.33080E+02    0.51184E-01   -0.81473E+02
   624    0.18444E+04    0.33072E+02    0.51236E-01   -0.83031E+02
   625    0.18490E+04    0.33059E+02    0.51289E-01   -0.84577E+02
   626    0.18538E+04    0.33041E+02    0.51343E-01   -0.86109E+02
   627    0.18589E+04    0.33016E+02    0.51398E-01   -0.87627E+02
   628    0.18641E+04    0.32985E+02    0.51454E-01   -0.89131E+02
   629    0.18695E+04    0.32947E+02    0.51511E-01   -0.90618E+02
   630    0.18750E+04    0.32904E+02    0.51569E-01   -0.92090E+02
   631    0.18806E+04    0.32856E+02    0.51629E-01   -0.93542E+02
   632    0.18866E+04    0.32800E+02    0.51689E-01   -0.94977E+02
   633    0.18925E+04    0.32741E+02    0.51751E-01   -0.96392E+02
   634    0.18987E+04    0.32673E+02    0.51813E-01   -0.97786E+02
   635    0.19051E+04    0.32601E+02    0.51877E-01   -0.99158E+02
   636    0.19115E+04    0.32524E+02    0.51942E-01   -0.10051E+03
   637    0.19182E+04    0.32440E+02    0.52008E-01   -0.10184E+03
   638    0.19250E+04    0.32351E+02    0.52076E-01   -0.10314E+03
   639    0.19319E+04    0.32255E+02    0.52144E-01   -0.10441E+03
   640    0.19390E+04    0.32155E+02    0.52214E-01   -0.10566E+03
   641    0.19462E+04    0.32049E+02    0.52285E-01   -0.10689E+03
   642    0.19534E+04    0.31937E+02    0.52357E-01   -0.10808E+03
   643    0.19608E+04    0.31820E+02    0.52430E-01   -0.10925E+03
   644    0.19685E+04    0.31696E+02    0.52505E-01   -0.11038E+03
   645    0.19761E+04    0.31567E+02    0.52580E-01   -0.11149E+03
   646    0.19839E+04    0.31434E+02    0.52657E-01   -0.11256E+03
   647    0.19919E+04    0.31294E+02    0.52735E-01   -0.11359E+03
   648    0.19998E+04    0.31150E+02    0.52815E-01   -0.11460E+03
   649    0.20080E+04    0.30999E+02    0.52895E-01   -0.11556E+03
   650    0.20162E+04    0.30843E+02    0.52977E-01   -0.11649E+03
   651    0.20245E+04    0.30684E+02    0.53060E-01   -0.11738E+03
   652    0.20329E+04    0.30519E+02    0.53144E-01   -0.11824E+03
   653    0.20415E+04    0.30347E+02    0.53230E-01   -0.11906E+03
   654    0.20500E+04    0.30172E+02    0.53316E-01   -0.11983E+03
   655    0.20586E+04    0.29992E+02    0.53404E-01   -0.12057E+03
   656    0.20674E+04    0.29807E+02    0.53493E-01   -0.12128E+03
   657    0.20762E+04    0.29618E+02    0.53584E-01   -0.12194E+03
   658    0.20850E+04    0.29424E+02    0.53675E-01   -0.12257E+03
   659    0.20940E+04    0.29227E+02    0.53768E-01   -0.12316E+03
   660    0.21031E+04    0.29024E+02    0.53861E-01   -0.12371E+03
   661    0.21121E+04    0.28817E+02    0.53956E-01   -0.12422E+03
   662    0.21213E+04    0.28608E+02    0.54052E-01   -0.12469E+03
   663    0.21304E+04    0.28394E+02    0.54150E-01   -0.12513E+03
   664    0.21396E+04    0.28176E+02    0.54248E-01   -0.12553E+03
   665    0.21488E+04    0.27955E+02    0.54347E-01   -0.12589E+03
   666    0.21581E+04    0.27730E+02    0.54448E-01   -0.12621E+03
   667    0.21674E+04    0.27502E+02    0.54549E-01   -0.12650E+03
   668    0.21766E+04    0.27271E+02    0.54652E-01   -0.12675E+03
   669    0.21860E+04    0.27037E+02    0.54755E-01   -0.12695E+03
   670    0.21953E+04    0.26800E+02    0.54860E-01   -0.12712E+03
   671    0.22047E+04    0.26561E+02    0.54965E-01   -0.12726E+03
   672    0.22140E+04    0.26319E+02    0.55072E-01   -0.12735E+03
   673    0.22234E+04    0.26075E+02    0.55179E-01   -0.12741E+03
   674    0.22328E+04    0.25828E+02    0.55288E-01   -0.12742E+03
   675    0.22422E+04    0.25580E+02    0.55397E-01   -0.12740E+03
   676    0.22515E+04    0.25329E+02    0.55507E-01   -0.12734E+03
   677    0.22608E+04    0.25077E+02    0.55619E-01   -0.12724E+03
   678    0.22701E+04    0.24822E+02    0.55731E-01   -0.12711E+03
   679    0.22793E+04    0.24567E+02    0.55843E-01   -0.12693E+03
   680    0.22886E+04    0.24310E+02    0.55957E-01   -0.12672E+03
   681    0.22978E+04    0.24052E+02    0.56071E-01   -0.12647E+03
   682    0.23069E+04    0.23792E+02    0.56186E-01   -0.12618E+03
   683    0.23160E+04    0.23533E+02    0.56302E-01   -0.12585E+03
   684    0.23250E+04    0.23272E+02    0.56419E-01   -0.12549E+03
   685    0.23338E+04    0.23011E+02    0.56536E-01   -0.12508E+03
   686    0.23427E+04    0.22749E+02    0.56653E-01   -0.12463E+03
   687    0.23515E+04    0.22488E+02    0.56772E-01   -0.12415E+03
   688    0.23601E+04    0.22226E+02    0.56891E-01   -0.12362E+03
   689    0.23687E+04    0.21965E+02    0.57010E-01   -0.12306E+03
   690    0.23772E+04    0.21705E+02    0.57130E-01   -0.12246E+03
   691    0.23856E+04    0.21443E+02    0.57250E-01   -0.12182E+03
   692    0.23938E+04    0.21184E+02    0.57371E-01   -0.12114E+03
   693    0.24020E+04    0.20925E+02    0.57492E-01   -0.12043E+03
   694    0.24099E+04    0.20668E+02    0.57614E-01   -0.11967E+03
   695    0.24179E+04    0.20413E+02    0.57736E-01   -0.11888E+03
   696    0.24256E+04    0.20158E+02    0.57858E-01   -0.11806E+03
   697    0.24332E+04    0.19905E+02    0.57981E-01   -0.11718E+03
   698    0.24407E+04    0.19654E+02    0.58103E-01   -0.11628E+03
   699    0.24479E+04    0.19406E+02    0.58226E-01   -0.11533E+03
   700    0.24551E+04    0.19159E+02    0.58350E-01   -0.11434E+03
   701    0.24620E+04    0.18915E+02    0.58473E-01   -0.11332E+03
   702    0.24688E+04    0.18675E+02    0.58596E-01   -0.11226E+03
   703    0.24754E+04    0.18436E+02    0.58720E-01   -0.11118E+03
   704    0.24818E+04    0.18201E+02    0.58843E-01   -0.11004E+03
   705    0.24880E+04    0.17968E+02    0.58967E-01   -0.10887E+03
   706    0.24940E+04    0.17738E+02    0.59091E-01   -0.10767E+03
   707    0.24998E+04    0.17511E+02    0.59214E-01   -0.10644E+03
   708    0.25056E+04    0.17288E+02    0.59338E-01   -0.10516E+03
   709    0.25110E+04    0.17067E+02    0.59461E-01   -0.10386E+03
   710    0.25164E+04    0.16849E+02    0.59584E-01   -0.10252E+03
   711    0.25215E+04    0.16635E+02    0.59707E-01   -0.10115E+03
   712    0.25264E+04    0.16424E+02    0.59830E-01   -0.99763E+02
   713    0.25313E+04    0.16216E+02    0.59952E-01   -0.98331E+02
   714    0.25357E+04    0.16012E+02    0.60074E-01   -0.96874E+02
   715    0.25401E+04    0.15812E+02    0.60196E-01   -0.95393E+02
   716    0.25443E+04    0.15615E+02    0.60317E-01   -0.93882E+02
   717    0.25483E+04    0.15422E+02    0.60439E-01   -0.92334E+02
   718    0.25521E+04    0.15233E+02    0.60559E-01   -0.90774E+02
   719    0.25557E+04    0.15046E+02    0.60679E-01   -0.89172E+02
   720    0.25590E+04    0.14865E+02    0.60799E-01   -0.87561E+02
   721    0.25623E+04    0.14688E+02    0.60918E-01   -0.85910E+02
   722    0.25652E+04    0.14515E+02    0.61037E-01   -0.84237E+02
   723    0.25680E+04    0.14346E+02    0.61155E-01   -0.82550E+02
   724    0.25705E+04    0.14182E+02    0.61272E-01   -0.80842E+02
   725    0.25729E+04    0.14023E+02    0.61389E-01   -0.79109E+02
   726    0.25751E+04    0.13869E+02    0.61505E-01   -0.77350E+02
   727    0.25770E+04    0.13719E+02    0.61620E-01   -0.75581E+02
   728    0.25787E+04    0.13572E+02    0.61735E-01   -0.73791E+02
   729    0.25802E+04    0.13432E+02    0.61849E-01   -0.71986E+02
   730    0.25814E+04    0.13296E+02    0.61962E-01   -0.70161E+02
   731    0.25826E+04    0.13165E+02    0.62074E-01   -0.68317E+02
   732    0.25834E+04    0.13041E+02    0.62185E-01   -0.66455E+02
   733    0.25841E+04    0.12921E+02    0.62295E-01   -0.64591E+02
   734    0.25845E+04    0.12807E+02    0.62404E-01   -0.62697E+02
   735    0.25847E+04    0.12697E+02    0.62512E-01   -0.60811E+02
   736    0.25846E+04    0.12594E+02    0.62620E-01   -0.58897E+02
   737    0.25843E+04    0.12497E+02    0.62726E-01   -0.56986E+02
   738    0.25838E+04    0.12406E+02    0.62831E-01   -0.55050E+02
   739    0.25830E+04    0.12321E+02    0.62935E-01   -0.53112E+02
   740    0.25820E+04    0.12242E+02    0.63037E-01   -0.51173E+02
   741    0.25808E+04    0.12168E+02    0.63139E-01   -0.49227E+02
   742    0.25793E+04    0.12103E+02    0.63239E-01   -0.47268E+02
   743    0.25776E+04    0.12045E+02    0.63338E-01   -0.45311E+02
   744    0.25757E+04    0.11992E+02    0.63436E-01   -0.43344E+02
   745    0.25735E+04    0.11946E+02    0.63533E-01   -0.41389E+02
   746    0.25710E+04    0.11907E+02    0.63628E-01   -0.39411E+02
   747    0.25682E+04    0.11875E+02    0.63721E-01   -0.37447E+02
   748    0.25653E+04    0.11850E+02    0.63814E-01   -0.35485E+02
   749    0.25621E+04    0.11832E+02    0.63905E-01   -0.33533E+02
   750    0.25586E+04    0.11822E+02    0.63995E-01   -0.31577E+02
   751    0.25549E+04    0.11819E+02    0.64083E-01   -0.29625E+02
   752    0.25509E+04    0.11824E+02    0.64169E-01   -0.27672E+02
   753    0.25467E+04    0.11836E+02    0.64254E-01   -0.25731E+02
   754    0.25421E+04    0.11855E+02    0.64338E-01   -0.23789E+02
   755    0.25375E+04    0.11882E+02    0.64420E-01   -0.21861E+02
   756    0.25324E+04    0.11916E+02    0.64501E-01   -0.19940E+02
   757    0.25273E+04    0.11957E+02    0.64579E-01   -0.18019E+02
   758    0.25217E+04    0.12005E+02    0.64657E-01   -0.16106E+02
   759    0.25161E+04    0.12060E+02    0.64732E-01   -0.14208E+02
   760    0.25101E+04    0.12121E+02    0.64807E-01   -0.12319E+02
   761    0.25039E+04    0.12190E+02    0.64879E-01   -0.10439E+02
   762    0.24976E+04    0.12265E+02    0.64950E-01   -0.85684E+01
   763    0.24910E+04    0.12348E+02    0.65019E-01   -0.67079E+01
   764    0.24842E+04    0.12437E+02    0.65086E-01   -0.48653E+01
   765    0.24771E+04    0.12531E+02    0.65152E-01   -0.30260E+01
   766    0.24699E+04    0.12634E+02    0.65216E-01   -0.12054E+01
   767    0.24624E+04    0.12743E+02    0.65278E-01    0.60353E+00
   768    0.24547E+04    0.12857E+02    0.65339E-01    0.24079E+01
   769    0.24468E+04    0.12977E+02    0.65398E-01    0.41850E+01
   770    0.24387E+04    0.13104E+02    0.65455E-01    0.59494E+01
   771    0.24304E+04    0.13237E+02    0.65510E-01    0.77005E+01
   772    0.24219E+04    0.13377E+02    0.65564E-01    0.94456E+01
   773    0.24132E+04    0.13522E+02    0.65616E-01    0.11162E+02
   774    0.24043E+04    0.13673E+02    0.65666E-01    0.12856E+02
