#    L    TT             EE             BB             TE             PP             TP             EP          
  1158    0.10990E+04    0.12849E+02    0.00000E+00    0.51182E-01    0.51151E-08    0.14209E-05   -0.74504E-07
  1159    0.10952E+04    0.12978E+02    0.00000E+00    0.73565E+00    0.51062E-08    0.13883E-05   -0.79288E-07
  1160    0.10911E+04    0.13113E+02    0.00000E+00    0.14034E+01    0.50973E-08    0.13522E-05   -0.84011E-07
  1161    0.10872E+04    0.13250E+02    0.00000E+00    0.20568E+01    0.50884E-08    0.13128E-05   -0.88674E-07
  1162    0.10831E+04    0.13391E+02    0.00000E+00    0.26938E+01    0.50795E-08    0.12704E-05   -0.93278E-07
  1163    0.10790E+04    0.13537E+02    0.00000E+00    0.33145E+01    0.50706E-08    0.12251E-05   -0.97824E-07
  1164    0.10749E+04    0.13686E+02    0.00000E+00    0.39192E+01    0.50618E-08    0.11772E-05   -0.10231E-06
  1165    0.10707E+04    0.13838E+02    0.00000E+00    0.45081E+01    0.50529E-08    0.11268E-05   -0.10675E-06
  1166    0.10663E+04    0.13994E+02    0.00000E+00    0.50798E+01    0.50441E-08    0.10742E-05   -0.11113E-06
  1167    0.10621E+04    0.14152E+02    0.00000E+00    0.56344E+01    0.50353E-08    0.10195E-05   -0.11546E-06
  1168    0.10577E+04    0.14315E+02    0.00000E+00    0.61730E+01    0.50266E-08    0.96304E-06   -0.11973E-06
  1169    0.10534E+04    0.14480E+02    0.00000E+00    0.66927E+01    0.50178E-08    0.90492E-06   -0.12396E-06
  1170    0.10490E+04    0.14649E+02    0.00000E+00    0.71966E+01    0.50091E-08    0.84538E-06   -0.12813E-06
  1171    0.10445E+04    0.14821E+02    0.00000E+00    0.76820E+01    0.50004E-08    0.78461E-06   -0.13226E-06
  1172    0.10400E+04    0.14996E+02    0.00000E+00    0.81498E+01    0.49917E-08    0.72284E-06   -0.13634E-06
  1173    0.10355E+04    0.15173E+02    0.00000E+00    0.86002E+01    0.49831E-08    0.66025E-06   -0.14038E-06
  1174    0.10309E+04    0.15353E+02    0.00000E+00    0.90321E+01    0.49744E-08    0.59707E-06   -0.14437E-06
  1175    0.10263E+04    0.15535E+02    0.00000E+00    0.94460E+01    0.49658E-08    0.53348E-06   -0.14832E-06
  1176    0.10216E+04    0.15721E+02    0.00000E+00    0.98411E+01    0.49572E-08    0.46970E-06   -0.15222E-06
  1177    0.10169E+04    0.15909E+02    0.00000E+00    0.10218E+02    0.49486E-08    0.40594E-06   -0.15609E-06
  1178    0.10122E+04    0.16099E+02    0.00000E+00    0.10577E+02    0.49400E-08    0.34239E-06   -0.15991E-06
  1179    0.10076E+04    0.16293E+02    0.00000E+00    0.10916E+02    0.49315E-08    0.27926E-06   -0.16370E-06
  1180    0.10028E+04    0.16488E+02    0.00000E+00    0.11238E+02    0.49230E-08    0.21676E-06   -0.16744E-06
  1181    0.99809E+03    0.16685E+02    0.00000E+00    0.11540E+02    0.49145E-08    0.15510E-06   -0.17116E-06
  1182    0.99325E+03    0.16884E+02    0.00000E+00    0.11823E+02    0.49060E-08    0.94465E-07   -0.17483E-06
  1183    0.98845E+03    0.17085E+02    0.00000E+00    0.12087E+02    0.48975E-08    0.35077E-07   -0.17848E-06
  1184    0.98361E+03    0.17287E+02    0.00000E+00    0.12332E+02    0.48891E-08   -0.22865E-07   -0.18209E-06
  1185    0.97880E+03    0.17492E+02    0.00000E+00    0.12558E+02    0.48806E-08   -0.79155E-07   -0.18567E-06
  1186    0.97395E+03    0.17698E+02    0.00000E+00    0.12765E+02    0.48722E-08   -0.13359E-06   -0.18922E-06
  1187    0.96914E+03    0.17905E+02    0.00000E+00    0.12953E+02    0.48638E-08   -0.18596E-06   -0.19274E-06
  1188    0.96428E+03    0.18114E+02    0.00000E+00    0.13120E+02    0.48554E-08   -0.23606E-06   -0.19623E-06
  1189    0.95939E+03    0.18324E+02    0.00000E+00    0.13269E+02    0.48471E-08   -0.28370E-06   -0.19970E-06
  1190    0.95454E+03    0.18534E+02    0.00000E+00    0.13398E+02    0.48388E-08   -0.32865E-06   -0.20314E-06
  1191    0.94964E+03    0.18746E+02    0.00000E+00    0.13508E+02    0.48304E-08   -0.37073E-06   -0.20656E-06
  1192    0.94479E+03    0.18959E+02    0.00000E+00    0.13598E+02    0.48221E-08   -0.40971E-06   -0.20995E-06
  1193    0.93990E+03    0.19173E+02    0.00000E+00    0.13669E+02    0.48139E-08   -0.44541E-06   -0.21332E-06
  1194    0.93504E+03    0.19387E+02    0.00000E+00    0.13721E+02    0.48056E-08   -0.47761E-06   -0.21668E-06
  1195    0.93023E+03    0.19602E+02    0.00000E+00    0.13753E+02    0.47974E-08   -0.50610E-06   -0.22001E-06
  1196    0.92530E+03    0.19818E+02    0.00000E+00    0.13766E+02    0.47891E-08   -0.53070E-06   -0.22332E-06
  1197    0.92049E+03    0.20033E+02    0.00000E+00    0.13759E+02    0.47809E-08   -0.55118E-06   -0.22662E-06
  1198    0.91565E+03    0.20248E+02    0.00000E+00    0.13732E+02    0.47728E-08   -0.56734E-06   -0.22990E-06
  1199    0.91084E+03    0.20464E+02    0.00000E+00    0.13687E+02    0.47646E-08   -0.57898E-06   -0.23317E-06
  1200    0.90600E+03    0.20680E+02    0.00000E+00    0.13623E+02    0.47564E-08   -0.58590E-06   -0.23642E-06
  1201    0.90128E+03    0.20894E+02    0.00000E+00    0.13538E+02    0.47483E-08   -0.58794E-06   -0.23966E-06
  1202    0.89644E+03    0.21110E+02    0.00000E+00    0.13435E+02    0.47402E-08   -0.58521E-06   -0.24289E-06
  1203    0.89173E+03    0.21325E+02    0.00000E+00    0.13313E+02    0.47321E-08   -0.57788E-06   -0.24610E-06
  1204    0.88697E+03    0.21540E+02    0.00000E+00    0.13172E+02    0.47240E-08   -0.56609E-06   -0.24930E-06
  1205    0.88226E+03    0.21753E+02    0.00000E+00    0.13012E+02    0.47160E-08   -0.55002E-06   -0.25248E-06
  1206    0.87759E+03    0.21966E+02    0.00000E+00    0.12833E+02    0.47079E-08   -0.52981E-06   -0.25565E-06
  1207    0.87303E+03    0.22178E+02    0.00000E+00    0.12635E+02    0.46999E-08   -0.50564E-06   -0.25879E-06
  1208    0.86843E+03    0.22390E+02    0.00000E+00    0.12419E+02    0.46919E-08   -0.47766E-06   -0.26192E-06
  1209    0.86380E+03    0.22601E+02    0.00000E+00    0.12185E+02    0.46839E-08   -0.44604E-06   -0.26503E-06
  1210    0.85927E+03    0.22810E+02    0.00000E+00    0.11932E+02    0.46760E-08   -0.41092E-06   -0.26812E-06
  1211    0.85471E+03    0.23020E+02    0.00000E+00    0.11661E+02    0.46680E-08   -0.37249E-06   -0.27119E-06
  1212    0.85027E+03    0.23228E+02    0.00000E+00    0.11372E+02    0.46601E-08   -0.33088E-06   -0.27423E-06
  1213    0.84578E+03    0.23434E+02    0.00000E+00    0.11066E+02    0.46522E-08   -0.28628E-06   -0.27726E-06
  1214    0.84141E+03    0.23640E+02    0.00000E+00    0.10742E+02    0.46443E-08   -0.23882E-06   -0.28025E-06
  1215    0.83707E+03    0.23844E+02    0.00000E+00    0.10400E+02    0.46364E-08   -0.18869E-06   -0.28322E-06
  1216    0.83276E+03    0.24047E+02    0.00000E+00    0.10041E+02    0.46285E-08   -0.13603E-06   -0.28617E-06
  1217    0.82834E+03    0.24248E+02    0.00000E+00    0.96656E+01    0.46207E-08   -0.81012E-07   -0.28909E-06
  1218    0.82410E+03    0.24448E+02    0.00000E+00    0.92725E+01    0.46128E-08   -0.23790E-07   -0.29198E-06
  1219    0.81983E+03    0.24646E+02    0.00000E+00    0.88641E+01    0.46050E-08    0.35474E-07   -0.29484E-06
  1220    0.81566E+03    0.24842E+02    0.00000E+00    0.84383E+01    0.45972E-08    0.96618E-07   -0.29767E-06
  1221    0.81152E+03    0.25036E+02    0.00000E+00    0.79968E+01    0.45895E-08    0.15948E-06   -0.30048E-06
  1222    0.80742E+03    0.25229E+02    0.00000E+00    0.75383E+01    0.45817E-08    0.22391E-06   -0.30325E-06
  1223    0.80335E+03    0.25420E+02    0.00000E+00    0.70660E+01    0.45740E-08    0.28973E-06   -0.30598E-06
  1224    0.79931E+03    0.25608E+02    0.00000E+00    0.65763E+01    0.45662E-08    0.35679E-06   -0.30869E-06
  1225    0.79538E+03    0.25794E+02    0.00000E+00    0.60716E+01    0.45585E-08    0.42493E-06   -0.31135E-06
  1226    0.79148E+03    0.25978E+02    0.00000E+00    0.55529E+01    0.45509E-08    0.49399E-06   -0.31399E-06
  1227    0.78768E+03    0.26160E+02    0.00000E+00    0.50188E+01    0.45432E-08    0.56380E-06   -0.31659E-06
  1228    0.78384E+03    0.26339E+02    0.00000E+00    0.44710E+01    0.45355E-08    0.63421E-06   -0.31914E-06
  1229    0.78011E+03    0.26516E+02    0.00000E+00    0.39081E+01    0.45279E-08    0.70505E-06   -0.32167E-06
  1230    0.77625E+03    0.26690E+02    0.00000E+00    0.33327E+01    0.45203E-08    0.77617E-06   -0.32415E-06
  1231    0.77257E+03    0.26862E+02    0.00000E+00    0.27434E+01    0.45127E-08    0.84741E-06   -0.32659E-06
  1232    0.76893E+03    0.27030E+02    0.00000E+00    0.21418E+01    0.45051E-08    0.91860E-06   -0.32899E-06
  1233    0.76545E+03    0.27197E+02    0.00000E+00    0.15259E+01    0.44975E-08    0.98958E-06   -0.33135E-06
  1234    0.76194E+03    0.27360E+02    0.00000E+00    0.89880E+00    0.44899E-08    0.10602E-05   -0.33367E-06
  1235    0.75874E+03    0.27521E+02    0.00000E+00    0.25928E+00    0.44824E-08    0.11303E-05   -0.33594E-06
  1236    0.75543E+03    0.27678E+02    0.00000E+00   -0.39179E+00    0.44749E-08    0.11997E-05   -0.33817E-06
  1237    0.75214E+03    0.27832E+02    0.00000E+00   -0.10550E+01    0.44674E-08    0.12682E-05   -0.34035E-06
  1238    0.74896E+03    0.27984E+02    0.00000E+00   -0.17293E+01    0.44599E-08    0.13358E-05   -0.34249E-06
  1239    0.74580E+03    0.28131E+02    0.00000E+00   -0.24147E+01    0.44524E-08    0.14022E-05   -0.34458E-06
  1240    0.74266E+03    0.28275E+02    0.00000E+00   -0.31095E+01    0.44449E-08    0.14672E-05   -0.34662E-06
  1241    0.73970E+03    0.28416E+02    0.00000E+00   -0.38149E+01    0.44375E-08    0.15307E-05   -0.34861E-06
  1242    0.73669E+03    0.28555E+02    0.00000E+00   -0.45285E+01    0.44301E-08    0.15926E-05   -0.35055E-06
  1243    0.73378E+03    0.28688E+02    0.00000E+00   -0.52534E+01    0.44227E-08    0.16527E-05   -0.35244E-06
  1244    0.73096E+03    0.28819E+02    0.00000E+00   -0.59856E+01    0.44153E-08    0.17109E-05   -0.35428E-06
  1245    0.72825E+03    0.28946E+02    0.00000E+00   -0.67266E+01    0.44079E-08    0.17668E-05   -0.35606E-06
  1246    0.72556E+03    0.29069E+02    0.00000E+00   -0.74745E+01    0.44005E-08    0.18205E-05   -0.35779E-06
  1247    0.72289E+03    0.29188E+02    0.00000E+00   -0.82306E+01    0.43932E-08    0.18718E-05   -0.35947E-06
  1248    0.72032E+03    0.29303E+02    0.00000E+00   -0.89941E+01    0.43859E-08    0.19204E-05   -0.36109E-06
  1249    0.71784E+03    0.29416E+02    0.00000E+00   -0.97640E+01    0.43786E-08    0.19662E-05   -0.36265E-06
  1250    0.71546E+03    0.29523E+02    0.00000E+00   -0.10540E+02    0.43713E-08    0.20091E-05   -0.36416E-06
  1251    0.71310E+03    0.29626E+02    0.00000E+00   -0.11322E+02    0.43640E-08    0.20490E-05   -0.36560E-06
  1252    0.71091E+03    0.29726E+02    0.00000E+00   -0.12110E+02    0.43567E-08    0.20858E-05   -0.36699E-06
  1253    0.70867E+03    0.29821E+02    0.00000E+00   -0.12903E+02    0.43495E-08    0.21198E-05   -0.36832E-06
  1254    0.70652E+03    0.29912E+02    0.00000E+00   -0.13701E+02    0.43422E-08    0.21508E-05   -0.36960E-06
  1255    0.70446E+03    0.29999E+02    0.00000E+00   -0.14504E+02    0.43350E-08    0.21792E-05   -0.37081E-06
  1256    0.70257E+03    0.30081E+02    0.00000E+00   -0.15311E+02    0.43278E-08    0.22049E-05   -0.37197E-06
  1257    0.70069E+03    0.30160E+02    0.00000E+00   -0.16122E+02    0.43206E-08    0.22280E-05   -0.37307E-06
  1258    0.69884E+03    0.30234E+02    0.00000E+00   -0.16937E+02    0.43134E-08    0.22486E-05   -0.37412E-06
  1259    0.69707E+03    0.30304E+02    0.00000E+00   -0.17756E+02    0.43063E-08    0.22668E-05   -0.37511E-06
  1260    0.69539E+03    0.30369E+02    0.00000E+00   -0.18577E+02    0.42991E-08    0.22827E-05   -0.37604E-06
  1261    0.69379E+03    0.30430E+02    0.00000E+00   -0.19401E+02    0.42920E-08    0.22963E-05   -0.37692E-06
  1262    0.69229E+03    0.30488E+02    0.00000E+00   -0.20227E+02    0.42849E-08    0.23079E-05   -0.37775E-06
  1263    0.69087E+03    0.30540E+02    0.00000E+00   -0.21056E+02    0.42778E-08    0.23173E-05   -0.37852E-06
  1264    0.68946E+03    0.30589E+02    0.00000E+00   -0.21887E+02    0.42707E-08    0.23248E-05   -0.37924E-06
  1265    0.68821E+03    0.30632E+02    0.00000E+00   -0.22719E+02    0.42636E-08    0.23304E-05   -0.37990E-06
  1266    0.68697E+03    0.30672E+02    0.00000E+00   -0.23552E+02    0.42566E-08    0.23343E-05   -0.38051E-06
  1267    0.68582E+03    0.30707E+02    0.00000E+00   -0.24386E+02    0.42496E-08    0.23364E-05   -0.38106E-06
  1268    0.68475E+03    0.30739E+02    0.00000E+00   -0.25220E+02    0.42425E-08    0.23369E-05   -0.38157E-06
  1269    0.68378E+03    0.30764E+02    0.00000E+00   -0.26054E+02    0.42355E-08    0.23358E-05   -0.38202E-06
  1270    0.68285E+03    0.30786E+02    0.00000E+00   -0.26889E+02    0.42285E-08    0.23333E-05   -0.38242E-06
  1271    0.68201E+03    0.30803E+02    0.00000E+00   -0.27723E+02    0.42216E-08    0.23295E-05   -0.38276E-06
  1272    0.68123E+03    0.30817E+02    0.00000E+00   -0.28556E+02    0.42146E-08    0.23244E-05   -0.38306E-06
  1273    0.68051E+03    0.30825E+02    0.00000E+00   -0.29388E+02    0.42076E-08    0.23181E-05   -0.38330E-06
  1274    0.67987E+03    0.30828E+02    0.00000E+00   -0.30217E+02    0.42007E-08    0.23106E-05   -0.38350E-06
  1275    0.67930E+03    0.30828E+02    0.00000E+00   -0.31045E+02    0.41938E-08    0.23022E-05   -0.38364E-06
  1276    0.67880E+03    0.30824E+02    0.00000E+00   -0.31870E+02    0.41869E-08    0.22929E-05   -0.38373E-06
  1277    0.67837E+03    0.30815E+02    0.00000E+00   -0.32692E+02    0.41800E-08    0.22827E-05   -0.38378E-06
  1278    0.67800E+03    0.30801E+02    0.00000E+00   -0.33512E+02    0.41731E-08    0.22717E-05   -0.38377E-06
  1279    0.67771E+03    0.30783E+02    0.00000E+00   -0.34327E+02    0.41663E-08    0.22601E-05   -0.38372E-06
  1280    0.67750E+03    0.30761E+02    0.00000E+00   -0.35140E+02    0.41594E-08    0.22479E-05   -0.38361E-06
  1281    0.67735E+03    0.30735E+02    0.00000E+00   -0.35947E+02    0.41526E-08    0.22352E-05   -0.38346E-06
  1282    0.67727E+03    0.30704E+02    0.00000E+00   -0.36750E+02    0.41458E-08    0.22221E-05   -0.38326E-06
  1283    0.67725E+03    0.30669E+02    0.00000E+00   -0.37548E+02    0.41390E-08    0.22087E-05   -0.38302E-06
  1284    0.67731E+03    0.30630E+02    0.00000E+00   -0.38341E+02    0.41322E-08    0.21951E-05   -0.38272E-06
  1285    0.67742E+03    0.30586E+02    0.00000E+00   -0.39127E+02    0.41254E-08    0.21813E-05   -0.38238E-06
  1286    0.67760E+03    0.30538E+02    0.00000E+00   -0.39908E+02    0.41186E-08    0.21674E-05   -0.38199E-06
  1287    0.67785E+03    0.30486E+02    0.00000E+00   -0.40682E+02    0.41119E-08    0.21536E-05   -0.38156E-06
  1288    0.67816E+03    0.30429E+02    0.00000E+00   -0.41450E+02    0.41052E-08    0.21399E-05   -0.38108E-06
  1289    0.67853E+03    0.30369E+02    0.00000E+00   -0.42209E+02    0.40985E-08    0.21263E-05   -0.38055E-06
  1290    0.67896E+03    0.30304E+02    0.00000E+00   -0.42962E+02    0.40917E-08    0.21131E-05   -0.37998E-06
  1291    0.67946E+03    0.30235E+02    0.00000E+00   -0.43707E+02    0.40851E-08    0.21003E-05   -0.37937E-06
  1292    0.68001E+03    0.30161E+02    0.00000E+00   -0.44443E+02    0.40784E-08    0.20879E-05   -0.37871E-06
  1293    0.68062E+03    0.30085E+02    0.00000E+00   -0.45172E+02    0.40717E-08    0.20760E-05   -0.37800E-06
  1294    0.68130E+03    0.30004E+02    0.00000E+00   -0.45889E+02    0.40651E-08    0.20648E-05   -0.37726E-06
  1295    0.68203E+03    0.29919E+02    0.00000E+00   -0.46599E+02    0.40584E-08    0.20543E-05   -0.37646E-06
  1296    0.68281E+03    0.29830E+02    0.00000E+00   -0.47297E+02    0.40518E-08    0.20446E-05   -0.37563E-06
  1297    0.68365E+03    0.29738E+02    0.00000E+00   -0.47986E+02    0.40452E-08    0.20358E-05   -0.37475E-06
  1298    0.68454E+03    0.29642E+02    0.00000E+00   -0.48664E+02    0.40386E-08    0.20280E-05   -0.37383E-06
  1299    0.68548E+03    0.29542E+02    0.00000E+00   -0.49332E+02    0.40320E-08    0.20213E-05   -0.37287E-06
  1300    0.68648E+03    0.29437E+02    0.00000E+00   -0.49988E+02    0.40255E-08    0.20157E-05   -0.37187E-06
  1301    0.68753E+03    0.29330E+02    0.00000E+00   -0.50632E+02    0.40189E-08    0.20113E-05   -0.37082E-06
  1302    0.68863E+03    0.29219E+02    0.00000E+00   -0.51263E+02    0.40124E-08    0.20082E-05   -0.36973E-06
  1303    0.68977E+03    0.29104E+02    0.00000E+00   -0.51884E+02    0.40058E-08    0.20062E-05   -0.36861E-06
  1304    0.69096E+03    0.28986E+02    0.00000E+00   -0.52492E+02    0.39993E-08    0.20053E-05   -0.36744E-06
  1305    0.69220E+03    0.28863E+02    0.00000E+00   -0.53089E+02    0.39928E-08    0.20055E-05   -0.36623E-06
  1306    0.69348E+03    0.28739E+02    0.00000E+00   -0.53671E+02    0.39863E-08    0.20068E-05   -0.36499E-06
  1307    0.69481E+03    0.28610E+02    0.00000E+00   -0.54241E+02    0.39799E-08    0.20091E-05   -0.36370E-06
  1308    0.69619E+03    0.28478E+02    0.00000E+00   -0.54799E+02    0.39734E-08    0.20123E-05   -0.36238E-06
  1309    0.69759E+03    0.28341E+02    0.00000E+00   -0.55343E+02    0.39670E-08    0.20165E-05   -0.36102E-06
  1310    0.69905E+03    0.28203E+02    0.00000E+00   -0.55874E+02    0.39605E-08    0.20216E-05   -0.35963E-06
  1311    0.70055E+03    0.28061E+02    0.00000E+00   -0.56392E+02    0.39541E-08    0.20276E-05   -0.35819E-06
  1312    0.70211E+03    0.27916E+02    0.00000E+00   -0.56895E+02    0.39477E-08    0.20344E-05   -0.35672E-06
  1313    0.70368E+03    0.27767E+02    0.00000E+00   -0.57386E+02    0.39413E-08    0.20420E-05   -0.35522E-06
  1314    0.70530E+03    0.27616E+02    0.00000E+00   -0.57861E+02    0.39349E-08    0.20503E-05   -0.35368E-06
  1315    0.70695E+03    0.27462E+02    0.00000E+00   -0.58323E+02    0.39286E-08    0.20593E-05   -0.35210E-06
  1316    0.70865E+03    0.27304E+02    0.00000E+00   -0.58771E+02    0.39222E-08    0.20691E-05   -0.35049E-06
  1317    0.71038E+03    0.27145E+02    0.00000E+00   -0.59204E+02    0.39159E-08    0.20794E-05   -0.34885E-06
  1318    0.71213E+03    0.26982E+02    0.00000E+00   -0.59622E+02    0.39095E-08    0.20903E-05   -0.34717E-06
  1319    0.71391E+03    0.26816E+02    0.00000E+00   -0.60026E+02    0.39032E-08    0.21018E-05   -0.34546E-06
  1320    0.71573E+03    0.26647E+02    0.00000E+00   -0.60415E+02    0.38969E-08    0.21139E-05   -0.34372E-06
  1321    0.71757E+03    0.26477E+02    0.00000E+00   -0.60790E+02    0.38906E-08    0.21264E-05   -0.34194E-06
  1322    0.71944E+03    0.26302E+02    0.00000E+00   -0.61148E+02    0.38843E-08    0.21393E-05   -0.34014E-06
  1323    0.72135E+03    0.26126E+02    0.00000E+00   -0.61491E+02    0.38781E-08    0.21527E-05   -0.33830E-06
  1324    0.72327E+03    0.25948E+02    0.00000E+00   -0.61820E+02    0.38718E-08    0.21664E-05   -0.33643E-06
  1325    0.72522E+03    0.25767E+02    0.00000E+00   -0.62133E+02    0.38656E-08    0.21805E-05   -0.33453E-06
  1326    0.72720E+03    0.25584E+02    0.00000E+00   -0.62431E+02    0.38594E-08    0.21949E-05   -0.33261E-06
  1327    0.72918E+03    0.25400E+02    0.00000E+00   -0.62713E+02    0.38531E-08    0.22095E-05   -0.33065E-06
  1328    0.73120E+03    0.25213E+02    0.00000E+00   -0.62978E+02    0.38469E-08    0.22243E-05   -0.32866E-06
  1329    0.73323E+03    0.25024E+02    0.00000E+00   -0.63228E+02    0.38407E-08    0.22393E-05   -0.32665E-06
  1330    0.73527E+03    0.24832E+02    0.00000E+00   -0.63463E+02    0.38346E-08    0.22545E-05   -0.32461E-06
  1331    0.73734E+03    0.24640E+02    0.00000E+00   -0.63680E+02    0.38284E-08    0.22698E-05   -0.32254E-06
  1332    0.73941E+03    0.24445E+02    0.00000E+00   -0.63883E+02    0.38222E-08    0.22851E-05   -0.32045E-06
  1333    0.74151E+03    0.24248E+02    0.00000E+00   -0.64068E+02    0.38161E-08    0.23005E-05   -0.31832E-06
  1334    0.74361E+03    0.24051E+02    0.00000E+00   -0.64238E+02    0.38100E-08    0.23158E-05   -0.31618E-06
  1335    0.74571E+03    0.23851E+02    0.00000E+00   -0.64391E+02    0.38039E-08    0.23312E-05   -0.31401E-06
  1336    0.74783E+03    0.23651E+02    0.00000E+00   -0.64527E+02    0.37978E-08    0.23464E-05   -0.31181E-06
  1337    0.74996E+03    0.23448E+02    0.00000E+00   -0.64647E+02    0.37917E-08    0.23615E-05   -0.30959E-06
  1338    0.75208E+03    0.23245E+02    0.00000E+00   -0.64751E+02    0.37856E-08    0.23764E-05   -0.30734E-06
  1339    0.75422E+03    0.23040E+02    0.00000E+00   -0.64839E+02    0.37795E-08    0.23912E-05   -0.30507E-06
  1340    0.75636E+03    0.22835E+02    0.00000E+00   -0.64911E+02    0.37735E-08    0.24057E-05   -0.30278E-06
  1341    0.75849E+03    0.22629E+02    0.00000E+00   -0.64966E+02    0.37674E-08    0.24200E-05   -0.30046E-06
  1342    0.76062E+03    0.22422E+02    0.00000E+00   -0.65004E+02    0.37614E-08    0.24339E-05   -0.29813E-06
  1343    0.76275E+03    0.22214E+02    0.00000E+00   -0.65025E+02    0.37554E-08    0.24475E-05   -0.29577E-06
  1344    0.76488E+03    0.22005E+02    0.00000E+00   -0.65031E+02    0.37494E-08    0.24607E-05   -0.29339E-06
  1345    0.76699E+03    0.21797E+02    0.00000E+00   -0.65018E+02    0.37434E-08    0.24734E-05   -0.29099E-06
  1346    0.76910E+03    0.21587E+02    0.00000E+00   -0.64992E+02    0.37374E-08    0.24858E-05   -0.28857E-06
  1347    0.77120E+03    0.21377E+02    0.00000E+00   -0.64947E+02    0.37314E-08    0.24976E-05   -0.28613E-06
  1348    0.77329E+03    0.21167E+02    0.00000E+00   -0.64886E+02    0.37254E-08    0.25088E-05   -0.28367E-06
  1349    0.77538E+03    0.20955E+02    0.00000E+00   -0.64808E+02    0.37195E-08    0.25195E-05   -0.28119E-06
  1350    0.77743E+03    0.20746E+02    0.00000E+00   -0.64714E+02    0.37136E-08    0.25296E-05   -0.27869E-06
  1351    0.77949E+03    0.20535E+02    0.00000E+00   -0.64604E+02    0.37076E-08    0.25391E-05   -0.27618E-06
  1352    0.78151E+03    0.20325E+02    0.00000E+00   -0.64477E+02    0.37017E-08    0.25479E-05   -0.27365E-06
  1353    0.78353E+03    0.20116E+02    0.00000E+00   -0.64333E+02    0.36958E-08    0.25560E-05   -0.27110E-06
  1354    0.78551E+03    0.19906E+02    0.00000E+00   -0.64175E+02    0.36899E-08    0.25636E-05   -0.26853E-06
  1355    0.78750E+03    0.19697E+02    0.00000E+00   -0.63999E+02    0.36840E-08    0.25705E-05   -0.26595E-06
  1356    0.78946E+03    0.19488E+02    0.00000E+00   -0.63809E+02    0.36782E-08    0.25768E-05   -0.26335E-06
  1357    0.79139E+03    0.19280E+02    0.00000E+00   -0.63602E+02    0.36723E-08    0.25826E-05   -0.26073E-06
  1358    0.79329E+03    0.19072E+02    0.00000E+00   -0.63377E+02    0.36665E-08    0.25877E-05   -0.25810E-06
  1359    0.79518E+03    0.18864E+02    0.00000E+00   -0.63139E+02    0.36606E-08    0.25923E-05   -0.25545E-06
  1360    0.79702E+03    0.18659E+02    0.00000E+00   -0.62884E+02    0.36548E-08    0.25963E-05   -0.25279E-06
  1361    0.79885E+03    0.18453E+02    0.00000E+00   -0.62614E+02    0.36490E-08    0.25998E-05   -0.25011E-06
  1362    0.80064E+03    0.18247E+02    0.00000E+00   -0.62327E+02    0.36432E-08    0.26027E-05   -0.24741E-06
  1363    0.80241E+03    0.18043E+02    0.00000E+00   -0.62028E+02    0.36374E-08    0.26051E-05   -0.24470E-06
  1364    0.80412E+03    0.17840E+02    0.00000E+00   -0.61711E+02    0.36317E-08    0.26069E-05   -0.24198E-06
  1365    0.80589E+03    0.17637E+02    0.00000E+00   -0.61379E+02    0.36259E-08    0.26083E-05   -0.23924E-06
  1366    0.80756E+03    0.17436E+02    0.00000E+00   -0.61034E+02    0.36201E-08    0.26091E-05   -0.23648E-06
  1367    0.80919E+03    0.17234E+02    0.00000E+00   -0.60674E+02    0.36144E-08    0.26095E-05   -0.23371E-06
  1368    0.81087E+03    0.17036E+02    0.00000E+00   -0.60299E+02    0.36087E-08    0.26093E-05   -0.23093E-06
  1369    0.81244E+03    0.16838E+02    0.00000E+00   -0.59908E+02    0.36029E-08    0.26087E-05   -0.22813E-06
  1370    0.81397E+03    0.16641E+02    0.00000E+00   -0.59505E+02    0.35972E-08    0.26076E-05   -0.22532E-06
  1371    0.81548E+03    0.16446E+02    0.00000E+00   -0.59087E+02    0.35915E-08    0.26061E-05   -0.22250E-06
  1372    0.81696E+03    0.16252E+02    0.00000E+00   -0.58656E+02    0.35858E-08    0.26041E-05   -0.21966E-06
  1373    0.81841E+03    0.16061E+02    0.00000E+00   -0.58211E+02    0.35802E-08    0.26017E-05   -0.21681E-06
  1374    0.81982E+03    0.15870E+02    0.00000E+00   -0.57753E+02    0.35745E-08    0.25988E-05   -0.21395E-06
  1375    0.82121E+03    0.15681E+02    0.00000E+00   -0.57281E+02    0.35688E-08    0.25955E-05   -0.21107E-06
  1376    0.82257E+03    0.15494E+02    0.00000E+00   -0.56797E+02    0.35632E-08    0.25918E-05   -0.20819E-06
  1377    0.82390E+03    0.15310E+02    0.00000E+00   -0.56300E+02    0.35576E-08    0.25878E-05   -0.20529E-06
  1378    0.82520E+03    0.15125E+02    0.00000E+00   -0.55790E+02    0.35519E-08    0.25833E-05   -0.20237E-06
  1379    0.82640E+03    0.14945E+02    0.00000E+00   -0.55268E+02    0.35463E-08    0.25785E-05   -0.19945E-06
  1380    0.82757E+03    0.14764E+02    0.00000E+00   -0.54735E+02    0.35407E-08    0.25732E-05   -0.19652E-06
  1381    0.82871E+03    0.14587E+02    0.00000E+00   -0.54188E+02    0.35351E-08    0.25677E-05   -0.19357E-06
  1382    0.82967E+03    0.14411E+02    0.00000E+00   -0.53630E+02    0.35296E-08    0.25617E-05   -0.19061E-06
  1383    0.83076E+03    0.14238E+02    0.00000E+00   -0.53061E+02    0.35240E-08    0.25555E-05   -0.18765E-06
