#           k/h    P           
    0.18493E-01    0.24192E+05
    0.18867E-01    0.24105E+05
    0.19248E-01    0.24007E+05
    0.19637E-01    0.23898E+05
    0.20034E-01    0.23778E+05
    0.20438E-01    0.23647E+05
    0.20851E-01    0.23504E+05
    0.21272E-01    0.23350E+05
    0.21702E-01    0.23185E+05
    0.22141E-01    0.23008E+05
    0.22588E-01    0.22821E+05
    0.23044E-01    0.22623E+05
    0.23510E-01    0.22414E+05
    0.23985E-01    0.22194E+05
    0.24469E-01    0.21965E+05
    0.24964E-01    0.21725E+05
    0.25468E-01    0.21475E+05
    0.25982E-01    0.21217E+05
    0.26507E-01    0.20949E+05
    0.27043E-01    0.20673E+05
    0.27589E-01    0.20390E+05
    0.28146E-01    0.20098E+05
    0.28715E-01    0.19800E+05
    0.29295E-01    0.19496E+05
    0.29887E-01    0.19187E+05
    0.30490E-01    0.18872E+05
    0.31106E-01    0.18554E+05
    0.31735E-01    0.18232E+05
    0.32376E-01    0.17907E+05
    0.33030E-01    0.17581E+05
    0.33697E-01    0.17254E+05
    0.34378E-01    0.16927E+05
    0.35072E-01    0.16601E+05
    0.35781E-01    0.16276E+05
    0.36504E-01    0.15953E+05
    0.37241E-01    0.15634E+05
    0.37993E-01    0.15319E+05
    0.38761E-01    0.15009E+05
    0.39544E-01    0.14705E+05
    0.40343E-01    0.14407E+05
    0.41158E-01    0.14116E+05
    0.41989E-01    0.13833E+05
    0.42838E-01    0.13559E+05
    0.43703E-01    0.13293E+05
    0.44586E-01    0.13036E+05
    0.45486E-01    0.12789E+05
    0.46405E-01    0.12552E+05
    0.47343E-01    0.12324E+05
    0.48299E-01    0.12107E+05
    0.49275E-01    0.11899E+05
    0.50270E-01    0.11701E+05
    0.51286E-01    0.11512E+05
    0.52322E-01    0.11332E+05
    0.53379E-01    0.11160E+05
    0.54457E-01    0.10996E+05
    0.55557E-01    0.10838E+05
    0.56680E-01    0.10686E+05
    0.57825E-01    0.10538E+05
    0.58993E-01    0.10394E+05
    0.60184E-01    0.10252E+05
    0.61400E-01    0.10110E+05
    0.62641E-01    0.99671E+04
    0.63906E-01    0.98220E+04
    0.65197E-01    0.96731E+04
    0.66514E-01    0.95190E+04
    0.67858E-01    0.93585E+04
    0.69229E-01    0.91902E+04
    0.70627E-01    0.90134E+04
    0.72054E-01    0.88272E+04
    0.73510E-01    0.86312E+04
    0.74994E-01    0.84252E+04
    0.76509E-01    0.82092E+04
    0.78055E-01    0.79841E+04
    0.79632E-01    0.77509E+04
    0.81241E-01    0.75107E+04
    0.82882E-01    0.72655E+04
    0.84556E-01    0.70170E+04
    0.86264E-01    0.67676E+04
    0.88007E-01    0.65196E+04
    0.89785E-01    0.62756E+04
    0.91598E-01    0.60380E+04
    0.93449E-01    0.58091E+04
    0.95337E-01    0.55912E+04
    0.97263E-01    0.53862E+04
    0.99227E-01    0.51956E+04
    0.10123E+00    0.50205E+04
    0.10328E+00    0.48616E+04
    0.10536E+00    0.47188E+04
    0.10749E+00    0.45918E+04
    0.10966E+00    0.44794E+04
    0.11188E+00    0.43802E+04
    0.11414E+00    0.42919E+04
    0.11644E+00    0.42121E+04
    0.11880E+00    0.41377E+04
    0.12120E+00    0.40657E+04
    0.12365E+00    0.39928E+04
    0.12614E+00    0.39160E+04
    0.12869E+00    0.38326E+04
    0.13129E+00    0.37406E+04
    0.13394E+00    0.36386E+04
    0.13665E+00    0.35264E+04
    0.13941E+00    0.34046E+04
    0.14223E+00    0.32749E+04
    0.14510E+00    0.31399E+04
    0.14803E+00    0.30027E+04
    0.15102E+00    0.28669E+04
    0.15407E+00    0.27360E+04
    0.15718E+00    0.26133E+04
    0.16036E+00    0.25013E+04
    0.16360E+00    0.24018E+04
    0.16690E+00    0.23154E+04
    0.17028E+00    0.22419E+04
    0.17371E+00    0.21797E+04
    0.17722E+00    0.21265E+04
    0.18080E+00    0.20792E+04
    0.18446E+00    0.20343E+04
    0.18818E+00    0.19883E+04
