#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.239667E-04   0.368220E+06   0.368220E+06   0.490941E+06   0.490939E+06   0.368576E+06   0.368319E+06   0.368220E+06   0.372098E+06  -0.601743E+00   0.367383E+06   0.367383E+06   0.378678E+00
   0.247783E-04   0.368220E+06   0.368220E+06   0.490939E+06   0.490938E+06   0.368576E+06   0.368318E+06   0.368220E+06   0.372098E+06  -0.601743E+00   0.367383E+06   0.367383E+06   0.391501E+00
   0.256173E-04   0.368220E+06   0.368220E+06   0.490938E+06   0.490936E+06   0.368576E+06   0.368318E+06   0.368220E+06   0.372097E+06  -0.601743E+00   0.367383E+06   0.367383E+06   0.404758E+00
   0.264848E-04   0.368220E+06   0.368220E+06   0.490936E+06   0.490934E+06   0.368576E+06   0.368318E+06   0.368220E+06   0.372097E+06  -0.601743E+00   0.367383E+06   0.367383E+06   0.418464E+00
   0.273816E-04   0.368220E+06   0.368220E+06   0.490934E+06   0.490933E+06   0.368576E+06   0.368318E+06   0.368220E+06   0.372097E+06  -0.601743E+00   0.367383E+06   0.367383E+06   0.432634E+00
   0.283088E-04   0.368220E+06   0.368220E+06   0.490932E+06   0.490931E+06   0.368576E+06   0.368318E+06   0.368220E+06   0.372097E+06  -0.601743E+00   0.367383E+06   0.367383E+06   0.447284E+00
   0.292674E-04   0.368220E+06   0.368220E+06   0.490931E+06   0.490928E+06   0.368576E+06   0.368318E+06   0.368220E+06   0.372097E+06  -0.601743E+00   0.367383E+06   0.367383E+06   0.462429E+00
   0.302585E-04   0.368220E+06   0.368220E+06   0.490928E+06   0.490926E+06   0.368576E+06   0.368318E+06   0.368220E+06   0.372097E+06  -0.601743E+00   0.367383E+06   0.367383E+06   0.478088E+00
   0.312831E-04   0.368220E+06   0.368220E+06   0.490926E+06   0.490924E+06   0.368576E+06   0.368318E+06   0.368220E+06   0.372097E+06  -0.601743E+00   0.367383E+06   0.367383E+06   0.494277E+00
   0.323424E-04   0.368220E+06   0.368220E+06   0.490924E+06   0.490921E+06   0.368576E+06   0.368318E+06   0.368220E+06   0.372097E+06  -0.601743E+00   0.367383E+06   0.367383E+06   0.511014E+00
   0.334376E-04   0.368220E+06   0.368220E+06   0.490921E+06   0.490918E+06   0.368576E+06   0.368318E+06   0.368220E+06   0.372097E+06  -0.601742E+00   0.367383E+06   0.367383E+06   0.528318E+00
   0.345698E-04   0.368220E+06   0.368220E+06   0.490918E+06   0.490916E+06   0.368576E+06   0.368318E+06   0.368220E+06   0.372097E+06  -0.601742E+00   0.367382E+06   0.367382E+06   0.546208E+00
   0.357405E-04   0.368220E+06   0.368220E+06   0.490916E+06   0.490912E+06   0.368576E+06   0.368318E+06   0.368220E+06   0.372097E+06  -0.601742E+00   0.367382E+06   0.367382E+06   0.564703E+00
   0.369507E-04   0.368220E+06   0.368220E+06   0.490912E+06   0.490909E+06   0.368576E+06   0.368318E+06   0.368220E+06   0.372097E+06  -0.601742E+00   0.367382E+06   0.367382E+06   0.583825E+00
