#           k/h    P           
    0.11880E+00    0.63891E+00
    0.12120E+00    0.61062E+00
    0.12365E+00    0.58256E+00
    0.12614E+00    0.55436E+00
    0.12869E+00    0.52584E+00
    0.13129E+00    0.49694E+00
    0.13394E+00    0.46775E+00
    0.13665E+00    0.43848E+00
    0.13941E+00    0.40944E+00
    0.14223E+00    0.38103E+00
    0.14510E+00    0.35366E+00
    0.14803E+00    0.32772E+00
    0.15102E+00    0.30356E+00
    0.15407E+00    0.28143E+00
    0.15718E+00    0.26146E+00
    0.16036E+00    0.24372E+00
    0.16360E+00    0.22811E+00
    0.16690E+00    0.21445E+00
    0.17028E+00    0.20244E+00
    0.17371E+00    0.19168E+00
    0.17722E+00    0.18179E+00
    0.18080E+00    0.17237E+00
    0.18446E+00    0.16308E+00
    0.18818E+00    0.15370E+00
    0.19198E+00    0.14412E+00
    0.19586E+00    0.13440E+00
    0.19982E+00    0.12465E+00
    0.20386E+00    0.11510E+00
    0.20797E+00    0.10595E+00
    0.21218E+00    0.97412E-01
    0.21646E+00    0.89657E-01
    0.22083E+00    0.82770E-01
    0.22530E+00    0.76757E-01
    0.22985E+00    0.71539E-01
    0.23449E+00    0.66961E-01
    0.23923E+00    0.62836E-01
    0.24406E+00    0.58981E-01
    0.24899E+00    0.55245E-01
    0.25402E+00    0.51528E-01
    0.25915E+00    0.47799E-01
    0.26439E+00    0.44088E-01
    0.26973E+00    0.40482E-01
    0.27518E+00    0.37095E-01
    0.28074E+00    0.34030E-01
    0.28641E+00    0.31332E-01
    0.29219E+00    0.28982E-01
    0.29810E+00    0.26911E-01
    0.30412E+00    0.25028E-01
    0.31026E+00    0.23254E-01
    0.31653E+00    0.21534E-01
    0.32292E+00    0.19853E-01
    0.32945E+00    0.18230E-01
    0.33610E+00    0.16704E-01
    0.34289E+00    0.15306E-01
    0.34982E+00    0.14046E-01
    0.35689E+00    0.12921E-01
    0.36409E+00    0.11915E-01
    0.37145E+00    0.10998E-01
    0.37895E+00    0.10138E-01
    0.38661E+00    0.93144E-02
    0.39442E+00    0.85304E-02
    0.40239E+00    0.77991E-02
    0.41052E+00    0.71335E-02
    0.41881E+00    0.65366E-02
    0.42727E+00    0.59980E-02
    0.43590E+00    0.55023E-02
    0.44471E+00    0.50415E-02
    0.45369E+00    0.46131E-02
    0.46286E+00    0.42148E-02
    0.47221E+00    0.38472E-02
    0.48174E+00    0.35125E-02
    0.49148E+00    0.32094E-02
    0.50141E+00    0.29332E-02
    0.51153E+00    0.26776E-02
    0.52187E+00    0.24406E-02
    0.53241E+00    0.22242E-02
    0.54317E+00    0.20272E-02
    0.55414E+00    0.18467E-02
    0.56533E+00    0.16815E-02
    0.57675E+00    0.15307E-02
    0.58840E+00    0.13927E-02
    0.60029E+00    0.12661E-02
    0.61242E+00    0.11512E-02
    0.62479E+00    0.10464E-02
    0.63741E+00    0.95060E-03
    0.65029E+00    0.86316E-03
    0.66342E+00    0.78340E-03
    0.67683E+00    0.71069E-03
    0.69050E+00    0.64444E-03
    0.70445E+00    0.58413E-03
    0.71868E+00    0.52924E-03
    0.73320E+00    0.47931E-03
    0.74801E+00    0.43393E-03
    0.76312E+00    0.39270E-03
    0.77854E+00    0.35525E-03
    0.79426E+00    0.32125E-03
    0.81031E+00    0.29040E-03
    0.82668E+00    0.26241E-03
    0.84338E+00    0.23704E-03
    0.86041E+00    0.21404E-03
    0.87780E+00    0.19320E-03
    0.89553E+00    0.17432E-03
    0.91362E+00    0.15724E-03
    0.93208E+00    0.14177E-03
    0.95091E+00    0.12778E-03
    0.97011E+00    0.11513E-03
    0.98971E+00    0.10370E-03
    0.10097E+01    0.93369E-04
    0.10301E+01    0.84037E-04
    0.10509E+01    0.75612E-04
    0.10721E+01    0.68008E-04
    0.10938E+01    0.61147E-04
    0.11159E+01    0.54960E-04
    0.11384E+01    0.49382E-04
    0.11614E+01    0.44355E-04
    0.11849E+01    0.39827E-04
    0.12088E+01    0.35749E-04
    0.12333E+01    0.32078E-04
    0.12582E+01    0.28775E-04
    0.12836E+01    0.25803E-04
    0.13095E+01    0.23131E-04
    0.13360E+01    0.20729E-04
    0.13630E+01    0.18570E-04
    0.13905E+01    0.16631E-04
    0.14186E+01    0.14890E-04
    0.14472E+01    0.13327E-04
    0.14765E+01    0.11924E-04
    0.15063E+01    0.10666E-04
    0.15367E+01    0.95377E-05
    0.15678E+01    0.85262E-05
    0.15994E+01    0.76197E-05
    0.16318E+01    0.68076E-05
    0.16647E+01    0.60804E-05
    0.16984E+01    0.54292E-05
    0.17327E+01    0.48465E-05
    0.17677E+01    0.43251E-05
    0.18034E+01    0.38587E-05
    0.18398E+01    0.34416E-05
    0.18770E+01    0.30688E-05
    0.19149E+01    0.27357E-05
    0.19536E+01    0.24380E-05
    0.19930E+01    0.21722E-05
    0.20333E+01    0.19348E-05
    0.20744E+01    0.17229E-05
    0.21163E+01    0.15339E-05
    0.21590E+01    0.13652E-05
    0.22026E+01    0.12147E-05
    0.22471E+01    0.10806E-05
    0.22925E+01    0.96105E-06
    0.23388E+01    0.85450E-06
    0.23861E+01    0.75959E-06
    0.24343E+01    0.67505E-06
    0.24835E+01    0.59978E-06
    0.25336E+01    0.53277E-06
    0.25848E+01    0.47314E-06
    0.26370E+01    0.42009E-06
    0.26903E+01    0.37290E-06
    0.27447E+01    0.33093E-06
    0.28001E+01    0.29362E-06
    0.28567E+01    0.26046E-06
    0.29144E+01    0.23100E-06
    0.29733E+01    0.20482E-06
    0.30333E+01    0.18157E-06
    0.30946E+01    0.16093E-06
    0.31571E+01    0.14260E-06
    0.32209E+01    0.12633E-06
    0.32860E+01    0.11190E-06
    0.33523E+01    0.99096E-07
    0.34201E+01    0.87738E-07
    0.34892E+01    0.77667E-07
    0.35596E+01    0.68738E-07
    0.36316E+01    0.60824E-07
    0.37049E+01    0.53810E-07
    0.37798E+01    0.47596E-07
    0.38561E+01    0.42092E-07
    0.39340E+01    0.37217E-07
    0.40135E+01    0.32901E-07
    0.40946E+01    0.29080E-07
    0.41773E+01    0.25699E-07
    0.42617E+01    0.22706E-07
    0.43478E+01    0.20059E-07
    0.44356E+01    0.17717E-07
    0.45252E+01    0.15646E-07
    0.46166E+01    0.13815E-07
    0.47099E+01    0.12197E-07
    0.48050E+01    0.10766E-07
    0.49021E+01    0.95013E-08
    0.50011E+01    0.83840E-08
    0.51021E+01    0.73969E-08
    0.52052E+01    0.65250E-08
    0.53104E+01    0.57549E-08
    0.54176E+01    0.50749E-08
    0.55271E+01    0.44745E-08
    0.56387E+01    0.39446E-08
    0.57526E+01    0.34768E-08
    0.58689E+01    0.30641E-08
    0.59874E+01    0.26999E-08
    0.61084E+01    0.23787E-08
    0.62318E+01    0.20954E-08
    0.63577E+01    0.18456E-08
    0.64861E+01    0.16253E-08
    0.66171E+01    0.14312E-08
    0.67508E+01    0.12601E-08
    0.68872E+01    0.11093E-08
    0.70263E+01    0.97639E-09
    0.71682E+01    0.85933E-09
    0.73130E+01    0.75621E-09
    0.74608E+01    0.66538E-09
    0.76115E+01    0.58540E-09
    0.77653E+01    0.51497E-09
    0.79221E+01    0.45296E-09
    0.80822E+01    0.39838E-09
    0.82454E+01    0.35033E-09
    0.84120E+01    0.30805E-09
    0.85819E+01    0.27083E-09
    0.87553E+01    0.23809E-09
    0.89322E+01    0.20929E-09
    0.91126E+01    0.18395E-09
    0.92967E+01    0.16166E-09
    0.94845E+01    0.14205E-09
    0.96761E+01    0.12481E-09
    0.98716E+01    0.10966E-09
    0.10071E+02    0.96329E-10
    0.10274E+02    0.84613E-10
    0.10482E+02    0.74314E-10
    0.10694E+02    0.65262E-10
    0.10910E+02    0.57308E-10
    0.11130E+02    0.50318E-10
    0.11355E+02    0.44177E-10
    0.11584E+02    0.38782E-10
    0.11818E+02    0.34042E-10
    0.12057E+02    0.29879E-10
    0.12301E+02    0.26224E-10
    0.12549E+02    0.23013E-10
    0.12803E+02    0.20194E-10
    0.13061E+02    0.17719E-10
    0.13325E+02    0.15546E-10
    0.13594E+02    0.13638E-10
    0.13869E+02    0.11964E-10
    0.14149E+02    0.10494E-10
    0.14435E+02    0.92043E-11
    0.14727E+02    0.80725E-11
    0.15024E+02    0.70793E-11
    0.15328E+02    0.62080E-11
    0.15637E+02    0.54435E-11
    0.15953E+02    0.47728E-11
    0.16275E+02    0.41845E-11
    0.16604E+02    0.36685E-11
    0.16940E+02    0.32159E-11
    0.17282E+02    0.28189E-11
    0.17631E+02    0.24708E-11
    0.17987E+02    0.21655E-11
    0.18351E+02    0.18979E-11
    0.18721E+02    0.16632E-11
    0.19099E+02    0.14574E-11
    0.19485E+02    0.12770E-11
    0.19879E+02    0.11189E-11
    0.20280E+02    0.98034E-12
    0.20690E+02    0.85886E-12
    0.21108E+02    0.75240E-12
    0.21535E+02    0.65910E-12
    0.21970E+02    0.57735E-12
    0.22413E+02    0.50571E-12
    0.22866E+02    0.44294E-12
    0.23328E+02    0.38794E-12
    0.23799E+02    0.33976E-12
    0.24280E+02    0.29755E-12
    0.24771E+02    0.26057E-12
    0.25271E+02    0.22818E-12
    0.25782E+02    0.19980E-12
    0.26302E+02    0.17495E-12
    0.26834E+02    0.15318E-12
    0.27376E+02    0.13411E-12
    0.27929E+02    0.11741E-12
    0.28493E+02    0.10279E-12
    0.29069E+02    0.89984E-13
    0.29656E+02    0.78770E-13
    0.30255E+02    0.68951E-13
    0.30866E+02    0.60353E-13
    0.31490E+02    0.52825E-13
    0.32126E+02    0.46234E-13
    0.32775E+02    0.40464E-13
    0.33437E+02    0.35413E-13
    0.34112E+02    0.30991E-13
    0.34801E+02    0.27120E-13
    0.35504E+02    0.23732E-13
    0.36222E+02    0.20766E-13
    0.36953E+02    0.18171E-13
    0.37700E+02    0.15899E-13
    0.38462E+02    0.13911E-13
    0.39239E+02    0.12171E-13
    0.40031E+02    0.10648E-13
    0.40840E+02    0.93154E-14
    0.41665E+02    0.81494E-14
    0.42507E+02    0.71291E-14
    0.43365E+02    0.62364E-14
    0.44241E+02    0.54553E-14
    0.45135E+02    0.47719E-14
    0.46047E+02    0.41740E-14
    0.46977E+02    0.36509E-14
    0.47926E+02    0.31933E-14
    0.48894E+02    0.27929E-14
    0.49882E+02    0.24427E-14
    0.50890E+02    0.21363E-14
    0.51918E+02    0.18684E-14
    0.52966E+02    0.16339E-14
    0.54036E+02    0.14289E-14
    0.55128E+02    0.12496E-14
    0.56242E+02    0.10927E-14
    0.57378E+02    0.95550E-15
    0.58537E+02    0.83550E-15
    0.59720E+02    0.73055E-15
    0.60926E+02    0.63876E-15
    0.62157E+02    0.55849E-15
    0.63412E+02    0.48829E-15
    0.64693E+02    0.42690E-15
    0.66000E+02    0.37322E-15
    0.67334E+02    0.32629E-15
    0.68694E+02    0.28524E-15
    0.70082E+02    0.24936E-15
    0.71497E+02    0.21798E-15
    0.72942E+02    0.19055E-15
    0.74415E+02    0.16657E-15
    0.75918E+02    0.14560E-15
    0.77452E+02    0.12727E-15
    0.79017E+02    0.11124E-15
    0.80613E+02    0.97233E-16
    0.82241E+02    0.84985E-16
    0.83903E+02    0.74278E-16
    0.85598E+02    0.64917E-16
    0.87327E+02    0.56734E-16
    0.89091E+02    0.49581E-16
    0.90891E+02    0.43328E-16
    0.92727E+02    0.37862E-16
    0.94600E+02    0.33084E-16
    0.96511E+02    0.28909E-16
    0.98461E+02    0.25259E-16
    0.10045E+03    0.22069E-16
    0.10248E+03    0.19282E-16
    0.10455E+03    0.16846E-16
    0.10666E+03    0.14718E-16
    0.10882E+03    0.12858E-16
    0.11101E+03    0.11233E-16
    0.11326E+03    0.98130E-17
    0.11554E+03    0.85724E-17
    0.11788E+03    0.74886E-17
    0.12026E+03    0.65416E-17
    0.12269E+03    0.57143E-17
    0.12517E+03    0.49914E-17
    0.12770E+03    0.43599E-17
    0.13028E+03    0.38082E-17
    0.13291E+03    0.33262E-17
    0.13559E+03    0.29051E-17
    0.13833E+03    0.25372E-17
    0.14113E+03    0.22158E-17
    0.14398E+03    0.19351E-17
    0.14689E+03    0.16898E-17
    0.14985E+03    0.14756E-17
    0.15288E+03    0.12885E-17
    0.15597E+03    0.11251E-17
    0.15912E+03    0.98230E-18
    0.16233E+03    0.85761E-18
    0.16561E+03    0.74871E-18
    0.16896E+03    0.65361E-18
    0.17237E+03    0.57056E-18
    0.17585E+03    0.49804E-18
    0.17941E+03    0.43472E-18
    0.18303E+03    0.37944E-18
    0.18673E+03    0.33118E-18
    0.19050E+03    0.28905E-18
    0.19435E+03    0.25228E-18
    0.19828E+03    0.22018E-18
    0.20228E+03    0.19217E-18
