#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.734646E-04   0.502218E+06   0.502218E+06   0.669280E+06   0.669258E+06   0.503707E+06   0.502341E+06   0.502218E+06   0.509381E+06  -0.602281E+00   0.500775E+06   0.500775E+06   0.164402E+01
   0.759485E-04   0.502218E+06   0.502217E+06   0.669255E+06   0.669232E+06   0.503705E+06   0.502341E+06   0.502218E+06   0.509380E+06  -0.602280E+00   0.500774E+06   0.500774E+06   0.169960E+01
   0.785164E-04   0.502217E+06   0.502216E+06   0.669229E+06   0.669205E+06   0.503704E+06   0.502340E+06   0.502217E+06   0.509379E+06  -0.602279E+00   0.500774E+06   0.500774E+06   0.175706E+01
   0.811711E-04   0.502216E+06   0.502216E+06   0.669201E+06   0.669175E+06   0.503702E+06   0.502339E+06   0.502216E+06   0.509378E+06  -0.602277E+00   0.500773E+06   0.500773E+06   0.181647E+01
   0.839156E-04   0.502215E+06   0.502215E+06   0.669171E+06   0.669143E+06   0.503700E+06   0.502338E+06   0.502215E+06   0.509377E+06  -0.602276E+00   0.500772E+06   0.500772E+06   0.187788E+01
   0.867528E-04   0.502215E+06   0.502214E+06   0.669139E+06   0.669109E+06   0.503698E+06   0.502337E+06   0.502214E+06   0.509376E+06  -0.602274E+00   0.500771E+06   0.500771E+06   0.194136E+01
   0.896860E-04   0.502214E+06   0.502213E+06   0.669105E+06   0.669073E+06   0.503696E+06   0.502336E+06   0.502214E+06   0.509374E+06  -0.602272E+00   0.500770E+06   0.500770E+06   0.200699E+01
   0.927184E-04   0.502213E+06   0.502212E+06   0.669068E+06   0.669034E+06   0.503694E+06   0.502335E+06   0.502213E+06   0.509373E+06  -0.602271E+00   0.500769E+06   0.500769E+06   0.207485E+01
   0.958533E-04   0.502212E+06   0.502211E+06   0.669029E+06   0.668993E+06   0.503692E+06   0.502334E+06   0.502212E+06   0.509371E+06  -0.602269E+00   0.500768E+06   0.500768E+06   0.214499E+01
   0.990942E-04   0.502211E+06   0.502210E+06   0.668987E+06   0.668949E+06   0.503689E+06   0.502333E+06   0.502210E+06   0.509370E+06  -0.602267E+00   0.500767E+06   0.500767E+06   0.221750E+01
   0.102445E-03   0.502210E+06   0.502208E+06   0.668943E+06   0.668901E+06   0.503687E+06   0.502332E+06   0.502209E+06   0.509368E+06  -0.602264E+00   0.500766E+06   0.500766E+06   0.229247E+01
   0.105908E-03   0.502208E+06   0.502207E+06   0.668895E+06   0.668851E+06   0.503684E+06   0.502330E+06   0.502208E+06   0.509366E+06  -0.602262E+00   0.500765E+06   0.500764E+06   0.236997E+01
   0.109489E-03   0.502207E+06   0.502206E+06   0.668844E+06   0.668797E+06   0.503681E+06   0.502329E+06   0.502207E+06   0.509364E+06  -0.602259E+00   0.500763E+06   0.500763E+06   0.245009E+01
   0.113191E-03   0.502206E+06   0.502204E+06   0.668790E+06   0.668739E+06   0.503677E+06   0.502327E+06   0.502205E+06   0.509362E+06  -0.602257E+00   0.500762E+06   0.500762E+06   0.253291E+01
   0.117018E-03   0.502204E+06   0.502203E+06   0.668731E+06   0.668677E+06   0.503674E+06   0.502325E+06   0.502204E+06   0.509359E+06  -0.602254E+00   0.500760E+06   0.500760E+06   0.261854E+01
   0.120975E-03   0.502202E+06   0.502201E+06   0.668669E+06   0.668611E+06   0.503670E+06   0.502324E+06   0.502202E+06   0.509357E+06  -0.602251E+00   0.500759E+06   0.500758E+06   0.270705E+01
   0.125065E-03   0.502201E+06   0.502199E+06   0.668603E+06   0.668541E+06   0.503666E+06   0.502322E+06   0.502200E+06   0.509354E+06  -0.602248E+00   0.500757E+06   0.500757E+06   0.279856E+01
   0.129294E-03   0.502199E+06   0.502197E+06   0.668532E+06   0.668466E+06   0.503662E+06   0.502320E+06   0.502198E+06   0.509352E+06  -0.602244E+00   0.500755E+06   0.500755E+06   0.289316E+01
   0.133665E-03   0.502197E+06   0.502195E+06   0.668456E+06   0.668385E+06   0.503658E+06   0.502317E+06   0.502197E+06   0.509349E+06  -0.602240E+00   0.500753E+06   0.500753E+06   0.299096E+01
   0.138185E-03   0.502195E+06   0.502193E+06   0.668375E+06   0.668299E+06   0.503653E+06   0.502315E+06   0.502194E+06   0.509345E+06  -0.602236E+00   0.500751E+06   0.500750E+06   0.309206E+01
   0.142857E-03   0.502192E+06   0.502190E+06   0.668288E+06   0.668207E+06   0.503647E+06   0.502312E+06   0.502192E+06   0.509342E+06  -0.602232E+00   0.500748E+06   0.500748E+06   0.319658E+01
   0.147687E-03   0.502190E+06   0.502188E+06   0.668195E+06   0.668109E+06   0.503642E+06   0.502310E+06   0.502190E+06   0.509338E+06  -0.602227E+00   0.500746E+06   0.500745E+06   0.330463E+01
   0.152680E-03   0.502188E+06   0.502185E+06   0.668096E+06   0.668004E+06   0.503636E+06   0.502307E+06   0.502187E+06   0.509334E+06  -0.602222E+00   0.500743E+06   0.500743E+06   0.341633E+01
