#    L    TT             EE             BB             TE          
   264    0.50828E+04    0.40709E+01    0.26865E-01    0.88555E+02
   265    0.50565E+04    0.41920E+01    0.27047E-01    0.89901E+02
   266    0.50298E+04    0.43156E+01    0.27228E-01    0.91237E+02
   267    0.50026E+04    0.44411E+01    0.27409E-01    0.92540E+02
   268    0.49751E+04    0.45691E+01    0.27589E-01    0.93826E+02
   269    0.49471E+04    0.46991E+01    0.27768E-01    0.95086E+02
   270    0.49188E+04    0.48312E+01    0.27948E-01    0.96322E+02
   271    0.48901E+04    0.49654E+01    0.28126E-01    0.97532E+02
   272    0.48612E+04    0.51019E+01    0.28304E-01    0.98711E+02
   273    0.48319E+04    0.52402E+01    0.28482E-01    0.99871E+02
   274    0.48023E+04    0.53808E+01    0.28659E-01    0.10099E+03
   275    0.47723E+04    0.55232E+01    0.28835E-01    0.10209E+03
   276    0.47421E+04    0.56677E+01    0.29011E-01    0.10316E+03
   277    0.47115E+04    0.58141E+01    0.29186E-01    0.10420E+03
   278    0.46807E+04    0.59625E+01    0.29361E-01    0.10521E+03
   279    0.46496E+04    0.61128E+01    0.29535E-01    0.10618E+03
   280    0.46183E+04    0.62649E+01    0.29708E-01    0.10714E+03
   281    0.45868E+04    0.64189E+01    0.29881E-01    0.10805E+03
   282    0.45549E+04    0.65746E+01    0.30052E-01    0.10894E+03
   283    0.45228E+04    0.67320E+01    0.30224E-01    0.10979E+03
   284    0.44906E+04    0.68912E+01    0.30394E-01    0.11061E+03
   285    0.44582E+04    0.70522E+01    0.30564E-01    0.11139E+03
   286    0.44255E+04    0.72147E+01    0.30733E-01    0.11214E+03
   287    0.43926E+04    0.73789E+01    0.30901E-01    0.11286E+03
   288    0.43596E+04    0.75446E+01    0.31068E-01    0.11354E+03
   289    0.43264E+04    0.77118E+01    0.31235E-01    0.11419E+03
   290    0.42931E+04    0.78803E+01    0.31401E-01    0.11481E+03
   291    0.42596E+04    0.80509E+01    0.31567E-01    0.11538E+03
   292    0.42258E+04    0.82225E+01    0.31731E-01    0.11592E+03
   293    0.41921E+04    0.83946E+01    0.31895E-01    0.11642E+03
   294    0.41581E+04    0.85689E+01    0.32058E-01    0.11690E+03
   295    0.41243E+04    0.87436E+01    0.32221E-01    0.11732E+03
   296    0.40902E+04    0.89204E+01    0.32382E-01    0.11771E+03
   297    0.40561E+04    0.90971E+01    0.32543E-01    0.11808E+03
   298    0.40218E+04    0.92758E+01    0.32703E-01    0.11839E+03
   299    0.39875E+04    0.94557E+01    0.32862E-01    0.11866E+03
   300    0.39531E+04    0.96354E+01    0.33021E-01    0.11890E+03
   301    0.39187E+04    0.98165E+01    0.33179E-01    0.11910E+03
   302    0.38844E+04    0.99980E+01    0.33336E-01    0.11927E+03
   303    0.38500E+04    0.10181E+02    0.33492E-01    0.11940E+03
   304    0.38155E+04    0.10365E+02    0.33647E-01    0.11947E+03
   305    0.37811E+04    0.10549E+02    0.33802E-01    0.11952E+03
   306    0.37467E+04    0.10733E+02    0.33956E-01    0.11952E+03
   307    0.37123E+04    0.10918E+02    0.34109E-01    0.11948E+03
   308    0.36780E+04    0.11105E+02    0.34261E-01    0.11942E+03
   309    0.36438E+04    0.11291E+02    0.34412E-01    0.11930E+03
   310    0.36095E+04    0.11476E+02    0.34563E-01    0.11915E+03
   311    0.35754E+04    0.11664E+02    0.34713E-01    0.11895E+03
   312    0.35413E+04    0.11850E+02    0.34863E-01    0.11872E+03
   313    0.35074E+04    0.12037E+02    0.35011E-01    0.11845E+03
   314    0.34735E+04    0.12225E+02    0.35159E-01    0.11814E+03
   315    0.34397E+04    0.12411E+02    0.35307E-01    0.11779E+03
   316    0.34061E+04    0.12598E+02    0.35453E-01    0.11740E+03
   317    0.33726E+04    0.12784E+02    0.35599E-01    0.11698E+03
   318    0.33392E+04    0.12971E+02    0.35744E-01    0.11651E+03
   319    0.33060E+04    0.13157E+02    0.35889E-01    0.11601E+03
   320    0.32730E+04    0.13342E+02    0.36033E-01    0.11548E+03
   321    0.32401E+04    0.13529E+02    0.36176E-01    0.11490E+03
   322    0.32074E+04    0.13713E+02    0.36319E-01    0.11428E+03
   323    0.31749E+04    0.13897E+02    0.36461E-01    0.11363E+03
   324    0.31425E+04    0.14081E+02    0.36602E-01    0.11293E+03
   325    0.31105E+04    0.14263E+02    0.36743E-01    0.11221E+03
   326    0.30786E+04    0.14445E+02    0.36883E-01    0.11143E+03
   327    0.30469E+04    0.14626E+02    0.37022E-01    0.11063E+03
   328    0.30155E+04    0.14806E+02    0.37161E-01    0.10979E+03
   329    0.29843E+04    0.14985E+02    0.37300E-01    0.10892E+03
   330    0.29534E+04    0.15162E+02    0.37437E-01    0.10800E+03
   331    0.29228E+04    0.15338E+02    0.37575E-01    0.10706E+03
   332    0.28924E+04    0.15514E+02    0.37712E-01    0.10608E+03
   333    0.28622E+04    0.15688E+02    0.37848E-01    0.10507E+03
   334    0.28324E+04    0.15861E+02    0.37984E-01    0.10403E+03
   335    0.28028E+04    0.16031E+02    0.38120E-01    0.10294E+03
   336    0.27736E+04    0.16200E+02    0.38255E-01    0.10183E+03
   337    0.27447E+04    0.16368E+02    0.38390E-01    0.10067E+03
   338    0.27160E+04    0.16533E+02    0.38524E-01    0.99494E+02
   339    0.26878E+04    0.16698E+02    0.38658E-01    0.98280E+02
   340    0.26598E+04    0.16861E+02    0.38792E-01    0.97045E+02
   341    0.26321E+04    0.17021E+02    0.38925E-01    0.95766E+02
   342    0.26048E+04    0.17180E+02    0.39058E-01    0.94459E+02
   343    0.25779E+04    0.17336E+02    0.39191E-01    0.93123E+02
   344    0.25514E+04    0.17490E+02    0.39324E-01    0.91759E+02
   345    0.25251E+04    0.17642E+02    0.39456E-01    0.90367E+02
   346    0.24993E+04    0.17792E+02    0.39588E-01    0.88954E+02
   347    0.24738E+04    0.17939E+02    0.39720E-01    0.87505E+02
   348    0.24487E+04    0.18083E+02    0.39852E-01    0.86029E+02
   349    0.24240E+04    0.18226E+02    0.39983E-01    0.84524E+02
   350    0.23997E+04    0.18365E+02    0.40115E-01    0.83000E+02
   351    0.23759E+04    0.18502E+02    0.40246E-01    0.81447E+02
   352    0.23524E+04    0.18637E+02    0.40377E-01    0.79867E+02
   353    0.23293E+04    0.18768E+02    0.40508E-01    0.78274E+02
   354    0.23066E+04    0.18896E+02    0.40639E-01    0.76646E+02
   355    0.22843E+04    0.19022E+02    0.40770E-01    0.74998E+02
   356    0.22625E+04    0.19145E+02    0.40901E-01    0.73338E+02
   357    0.22411E+04    0.19265E+02    0.41033E-01    0.71650E+02
   358    0.22202E+04    0.19381E+02    0.41164E-01    0.69950E+02
   359    0.21996E+04    0.19494E+02    0.41295E-01    0.68223E+02
   360    0.21795E+04    0.19605E+02    0.41427E-01    0.66479E+02
   361    0.21598E+04    0.19712E+02    0.41558E-01    0.64715E+02
   362    0.21405E+04    0.19816E+02    0.41690E-01    0.62934E+02
   363    0.21217E+04    0.19918E+02    0.41822E-01    0.61138E+02
   364    0.21034E+04    0.20015E+02    0.41954E-01    0.59323E+02
   365    0.20854E+04    0.20109E+02    0.42087E-01    0.57496E+02
   366    0.20680E+04    0.20200E+02    0.42219E-01    0.55653E+02
   367    0.20510E+04    0.20286E+02    0.42352E-01    0.53797E+02
   368    0.20343E+04    0.20370E+02    0.42485E-01    0.51928E+02
   369    0.20183E+04    0.20450E+02    0.42619E-01    0.50047E+02
   370    0.20027E+04    0.20527E+02    0.42752E-01    0.48156E+02
   371    0.19874E+04    0.20599E+02    0.42887E-01    0.46253E+02
   372    0.19727E+04    0.20668E+02    0.43021E-01    0.44342E+02
   373    0.19584E+04    0.20734E+02    0.43156E-01    0.42421E+02
   374    0.19445E+04    0.20796E+02    0.43291E-01    0.40493E+02
   375    0.19311E+04    0.20854E+02    0.43427E-01    0.38557E+02
   376    0.19182E+04    0.20909E+02    0.43564E-01    0.36616E+02
   377    0.19058E+04    0.20959E+02    0.43700E-01    0.34670E+02
   378    0.18937E+04    0.21006E+02    0.43838E-01    0.32717E+02
   379    0.18822E+04    0.21049E+02    0.43976E-01    0.30763E+02
   380    0.18711E+04    0.21089E+02    0.44114E-01    0.28804E+02
   381    0.18605E+04    0.21122E+02    0.44254E-01    0.26844E+02
   382    0.18502E+04    0.21154E+02    0.44393E-01    0.24883E+02
   383    0.18405E+04    0.21181E+02    0.44534E-01    0.22920E+02
   384    0.18313E+04    0.21203E+02    0.44675E-01    0.20959E+02
   385    0.18224E+04    0.21223E+02    0.44817E-01    0.18999E+02
   386    0.18141E+04    0.21239E+02    0.44960E-01    0.17041E+02
   387    0.18061E+04    0.21250E+02    0.45103E-01    0.15086E+02
   388    0.17986E+04    0.21257E+02    0.45247E-01    0.13135E+02
   389    0.17915E+04    0.21258E+02    0.45392E-01    0.11189E+02
   390    0.17849E+04    0.21258E+02    0.45537E-01    0.92495E+01
   391    0.17788E+04    0.21253E+02    0.45683E-01    0.73150E+01
   392    0.17730E+04    0.21245E+02    0.45831E-01    0.53887E+01
   393    0.17678E+04    0.21233E+02    0.45978E-01    0.34700E+01
   394    0.17629E+04    0.21216E+02    0.46127E-01    0.15611E+01
