#    L    TT             EE             BB             TE          
   395    0.18563E+04    0.22346E+02    0.38064E-01    0.58743E+01
   396    0.18508E+04    0.22324E+02    0.38183E-01    0.38323E+01
   397    0.18456E+04    0.22298E+02    0.38302E-01    0.18003E+01
   398    0.18409E+04    0.22267E+02    0.38421E-01   -0.22015E+00
   399    0.18367E+04    0.22232E+02    0.38542E-01   -0.22281E+01
   400    0.18329E+04    0.22193E+02    0.38663E-01   -0.42226E+01
   401    0.18296E+04    0.22149E+02    0.38785E-01   -0.62028E+01
   402    0.18267E+04    0.22101E+02    0.38908E-01   -0.81680E+01
   403    0.18243E+04    0.22050E+02    0.39031E-01   -0.10117E+02
   404    0.18223E+04    0.21994E+02    0.39156E-01   -0.12050E+02
   405    0.18208E+04    0.21933E+02    0.39281E-01   -0.13965E+02
   406    0.18196E+04    0.21869E+02    0.39407E-01   -0.15863E+02
   407    0.18189E+04    0.21801E+02    0.39534E-01   -0.17743E+02
   408    0.18187E+04    0.21728E+02    0.39662E-01   -0.19601E+02
   409    0.18189E+04    0.21653E+02    0.39791E-01   -0.21440E+02
   410    0.18194E+04    0.21572E+02    0.39920E-01   -0.23259E+02
   411    0.18204E+04    0.21489E+02    0.40050E-01   -0.25055E+02
   412    0.18217E+04    0.21401E+02    0.40182E-01   -0.26830E+02
   413    0.18235E+04    0.21310E+02    0.40314E-01   -0.28582E+02
   414    0.18255E+04    0.21215E+02    0.40447E-01   -0.30311E+02
   415    0.18281E+04    0.21117E+02    0.40581E-01   -0.32014E+02
   416    0.18309E+04    0.21015E+02    0.40715E-01   -0.33694E+02
   417    0.18341E+04    0.20909E+02    0.40851E-01   -0.35349E+02
   418    0.18377E+04    0.20799E+02    0.40988E-01   -0.36977E+02
   419    0.18417E+04    0.20686E+02    0.41125E-01   -0.38577E+02
   420    0.18459E+04    0.20571E+02    0.41264E-01   -0.40152E+02
   421    0.18506E+04    0.20451E+02    0.41403E-01   -0.41698E+02
   422    0.18556E+04    0.20329E+02    0.41544E-01   -0.43216E+02
   423    0.18608E+04    0.20202E+02    0.41685E-01   -0.44705E+02
   424    0.18664E+04    0.20073E+02    0.41827E-01   -0.46165E+02
   425    0.18723E+04    0.19940E+02    0.41971E-01   -0.47594E+02
   426    0.18785E+04    0.19805E+02    0.42115E-01   -0.48992E+02
   427    0.18850E+04    0.19667E+02    0.42260E-01   -0.50361E+02
   428    0.18918E+04    0.19526E+02    0.42407E-01   -0.51696E+02
   429    0.18988E+04    0.19382E+02    0.42554E-01   -0.52999E+02
   430    0.19062E+04    0.19236E+02    0.42702E-01   -0.54271E+02
   431    0.19138E+04    0.19086E+02    0.42851E-01   -0.55509E+02
   432    0.19216E+04    0.18934E+02    0.43001E-01   -0.56715E+02
   433    0.19297E+04    0.18781E+02    0.43152E-01   -0.57885E+02
   434    0.19380E+04    0.18624E+02    0.43304E-01   -0.59023E+02
   435    0.19466E+04    0.18466E+02    0.43457E-01   -0.60126E+02
   436    0.19554E+04    0.18306E+02    0.43610E-01   -0.61194E+02
   437    0.19644E+04    0.18143E+02    0.43765E-01   -0.62225E+02
   438    0.19736E+04    0.17978E+02    0.43920E-01   -0.63221E+02
   439    0.19831E+04    0.17811E+02    0.44077E-01   -0.64182E+02
   440    0.19927E+04    0.17643E+02    0.44234E-01   -0.65105E+02
   441    0.20026E+04    0.17472E+02    0.44393E-01   -0.65992E+02
   442    0.20125E+04    0.17300E+02    0.44552E-01   -0.66842E+02
   443    0.20227E+04    0.17126E+02    0.44712E-01   -0.67655E+02
   444    0.20330E+04    0.16952E+02    0.44873E-01   -0.68429E+02
   445    0.20435E+04    0.16774E+02    0.45035E-01   -0.69166E+02
   446    0.20540E+04    0.16596E+02    0.45198E-01   -0.69864E+02
   447    0.20648E+04    0.16418E+02    0.45361E-01   -0.70525E+02
   448    0.20756E+04    0.16237E+02    0.45526E-01   -0.71147E+02
   449    0.20866E+04    0.16056E+02    0.45691E-01   -0.71730E+02
   450    0.20977E+04    0.15875E+02    0.45857E-01   -0.72275E+02
   451    0.21089E+04    0.15692E+02    0.46024E-01   -0.72780E+02
   452    0.21202E+04    0.15509E+02    0.46192E-01   -0.73247E+02
   453    0.21317E+04    0.15326E+02    0.46361E-01   -0.73675E+02
   454    0.21431E+04    0.15142E+02    0.46530E-01   -0.74065E+02
   455    0.21546E+04    0.14957E+02    0.46700E-01   -0.74417E+02
   456    0.21663E+04    0.14772E+02    0.46871E-01   -0.74725E+02
   457    0.21779E+04    0.14587E+02    0.47042E-01   -0.75003E+02
   458    0.21896E+04    0.14402E+02    0.47214E-01   -0.75232E+02
   459    0.22014E+04    0.14218E+02    0.47387E-01   -0.75428E+02
   460    0.22132E+04    0.14033E+02    0.47561E-01   -0.75586E+02
   461    0.22251E+04    0.13849E+02    0.47735E-01   -0.75705E+02
   462    0.22369E+04    0.13664E+02    0.47910E-01   -0.75782E+02
   463    0.22488E+04    0.13481E+02    0.48085E-01   -0.75833E+02
   464    0.22606E+04    0.13298E+02    0.48261E-01   -0.75830E+02
   465    0.22724E+04    0.13116E+02    0.48438E-01   -0.75802E+02
   466    0.22842E+04    0.12934E+02    0.48615E-01   -0.75728E+02
   467    0.22961E+04    0.12753E+02    0.48793E-01   -0.75621E+02
   468    0.23079E+04    0.12574E+02    0.48971E-01   -0.75476E+02
   469    0.23196E+04    0.12395E+02    0.49150E-01   -0.75299E+02
   470    0.23314E+04    0.12218E+02    0.49329E-01   -0.75084E+02
   471    0.23430E+04    0.12043E+02    0.49509E-01   -0.74829E+02
   472    0.23547E+04    0.11868E+02    0.49689E-01   -0.74544E+02
   473    0.23663E+04    0.11696E+02    0.49870E-01   -0.74220E+02
   474    0.23778E+04    0.11525E+02    0.50051E-01   -0.73865E+02
   475    0.23893E+04    0.11355E+02    0.50232E-01   -0.73472E+02
   476    0.24007E+04    0.11188E+02    0.50414E-01   -0.73043E+02
   477    0.24119E+04    0.11022E+02    0.50596E-01   -0.72589E+02
   478    0.24231E+04    0.10858E+02    0.50778E-01   -0.72089E+02
   479    0.24342E+04    0.10697E+02    0.50961E-01   -0.71570E+02
   480    0.24452E+04    0.10538E+02    0.51144E-01   -0.71012E+02
   481    0.24561E+04    0.10382E+02    0.51327E-01   -0.70418E+02
   482    0.24670E+04    0.10228E+02    0.51510E-01   -0.69796E+02
   483    0.24776E+04    0.10077E+02    0.51693E-01   -0.69146E+02
   484    0.24880E+04    0.99282E+01    0.51877E-01   -0.68464E+02
   485    0.24984E+04    0.97820E+01    0.52060E-01   -0.67751E+02
   486    0.25087E+04    0.96396E+01    0.52244E-01   -0.67010E+02
   487    0.25188E+04    0.95002E+01    0.52428E-01   -0.66240E+02
   488    0.25287E+04    0.93631E+01    0.52612E-01   -0.65441E+02
   489    0.25385E+04    0.92297E+01    0.52796E-01   -0.64614E+02
   490    0.25482E+04    0.91001E+01    0.52980E-01   -0.63759E+02
   491    0.25576E+04    0.89735E+01    0.53164E-01   -0.62879E+02
   492    0.25669E+04    0.88508E+01    0.53348E-01   -0.61973E+02
   493    0.25761E+04    0.87303E+01    0.53532E-01   -0.61041E+02
   494    0.25850E+04    0.86151E+01    0.53715E-01   -0.60085E+02
   495    0.25937E+04    0.85029E+01    0.53899E-01   -0.59104E+02
   496    0.26022E+04    0.83953E+01    0.54083E-01   -0.58101E+02
   497    0.26105E+04    0.82915E+01    0.54266E-01   -0.57074E+02
   498    0.26187E+04    0.81908E+01    0.54449E-01   -0.56026E+02
   499    0.26267E+04    0.80954E+01    0.54631E-01   -0.54955E+02
   500    0.26345E+04    0.80030E+01    0.54814E-01   -0.53865E+02
   501    0.26419E+04    0.79160E+01    0.54996E-01   -0.52755E+02
   502    0.26493E+04    0.78335E+01    0.55178E-01   -0.51625E+02
   503    0.26563E+04    0.77549E+01    0.55359E-01   -0.50478E+02
   504    0.26631E+04    0.76807E+01    0.55540E-01   -0.49311E+02
   505    0.26699E+04    0.76118E+01    0.55721E-01   -0.48128E+02
   506    0.26762E+04    0.75475E+01    0.55901E-01   -0.46928E+02
   507    0.26824E+04    0.74876E+01    0.56080E-01   -0.45714E+02
   508    0.26883E+04    0.74330E+01    0.56260E-01   -0.44483E+02
   509    0.26941E+04    0.73827E+01    0.56438E-01   -0.43239E+02
   510    0.26995E+04    0.73375E+01    0.56617E-01   -0.41982E+02
   511    0.27047E+04    0.72970E+01    0.56794E-01   -0.40712E+02
   512    0.27097E+04    0.72616E+01    0.56971E-01   -0.39431E+02
   513    0.27145E+04    0.72311E+01    0.57148E-01   -0.38139E+02
   514    0.27190E+04    0.72058E+01    0.57324E-01   -0.36837E+02
   515    0.27233E+04    0.71856E+01    0.57499E-01   -0.35525E+02
   516    0.27273E+04    0.71705E+01    0.57674E-01   -0.34204E+02
   517    0.27310E+04    0.71607E+01    0.57847E-01   -0.32877E+02
   518    0.27345E+04    0.71560E+01    0.58020E-01   -0.31542E+02
   519    0.27379E+04    0.71566E+01    0.58193E-01   -0.30200E+02
   520    0.27409E+04    0.71625E+01    0.58364E-01   -0.28854E+02
   521    0.27436E+04    0.71736E+01    0.58535E-01   -0.27503E+02
   522    0.27460E+04    0.71902E+01    0.58705E-01   -0.26149E+02
   523    0.27483E+04    0.72122E+01    0.58873E-01   -0.24792E+02
   524    0.27504E+04    0.72394E+01    0.59041E-01   -0.23433E+02
   525    0.27520E+04    0.72721E+01    0.59208E-01   -0.22071E+02
   526    0.27535E+04    0.73103E+01    0.59375E-01   -0.20710E+02
   527    0.27549E+04    0.73538E+01    0.59540E-01   -0.19349E+02
   528    0.27559E+04    0.74027E+01    0.59704E-01   -0.17991E+02
   529    0.27566E+04    0.74573E+01    0.59867E-01   -0.16634E+02
   530    0.27571E+04    0.75174E+01    0.60030E-01   -0.15281E+02
   531    0.27575E+04    0.75827E+01    0.60191E-01   -0.13930E+02
   532    0.27575E+04    0.76538E+01    0.60351E-01   -0.12585E+02
   533    0.27572E+04    0.77302E+01    0.60510E-01   -0.11246E+02
   534    0.27567E+04    0.78122E+01    0.60668E-01   -0.99128E+01
   535    0.27559E+04    0.78998E+01    0.60825E-01   -0.85872E+01
   536    0.27549E+04    0.79928E+01    0.60981E-01   -0.72691E+01
   537    0.27537E+04    0.80913E+01    0.61136E-01   -0.59600E+01
   538    0.27522E+04    0.81954E+01    0.61290E-01   -0.46606E+01
   539    0.27505E+04    0.83048E+01    0.61442E-01   -0.33720E+01
   540    0.27486E+04    0.84199E+01    0.61593E-01   -0.20947E+01
   541    0.27463E+04    0.85402E+01    0.61743E-01   -0.82904E+00
   542    0.27439E+04    0.86661E+01    0.61892E-01    0.42282E+00
   543    0.27412E+04    0.87974E+01    0.62039E-01    0.16612E+01
   544    0.27384E+04    0.89341E+01    0.62186E-01    0.28851E+01
   545    0.27352E+04    0.90762E+01    0.62330E-01    0.40938E+01
   546    0.27319E+04    0.92234E+01    0.62474E-01    0.52862E+01
   547    0.27283E+04    0.93759E+01    0.62616E-01    0.64619E+01
   548    0.27245E+04    0.95337E+01    0.62757E-01    0.76198E+01
   549    0.27205E+04    0.96968E+01    0.62897E-01    0.87592E+01
   550    0.27163E+04    0.98652E+01    0.63035E-01    0.98793E+01
   551    0.27119E+04    0.10039E+02    0.63172E-01    0.10980E+02
   552    0.27072E+04    0.10218E+02    0.63308E-01    0.12059E+02
   553    0.27024E+04    0.10400E+02    0.63442E-01    0.13117E+02
   554    0.26973E+04    0.10590E+02    0.63575E-01    0.14154E+02
   555    0.26921E+04    0.10783E+02    0.63707E-01    0.15168E+02
   556    0.26866E+04    0.10982E+02    0.63837E-01    0.16159E+02
   557    0.26809E+04    0.11185E+02    0.63966E-01    0.17126E+02
   558    0.26750E+04    0.11394E+02    0.64094E-01    0.18069E+02
   559    0.26690E+04    0.11607E+02    0.64220E-01    0.18988E+02
   560    0.26628E+04    0.11824E+02    0.64344E-01    0.19882E+02
   561    0.26563E+04    0.12046E+02    0.64468E-01    0.20749E+02
   562    0.26498E+04    0.12273E+02    0.64589E-01    0.21590E+02
   563    0.26430E+04    0.12503E+02    0.64710E-01    0.22407E+02
   564    0.26362E+04    0.12739E+02    0.64829E-01    0.23194E+02
   565    0.26291E+04    0.12978E+02    0.64946E-01    0.23954E+02
   566    0.26219E+04    0.13221E+02    0.65062E-01    0.24686E+02
   567    0.26145E+04    0.13468E+02    0.65177E-01    0.25389E+02
   568    0.26071E+04    0.13720E+02    0.65290E-01    0.26063E+02
   569    0.25994E+04    0.13976E+02    0.65402E-01    0.26710E+02
   570    0.25916E+04    0.14235E+02    0.65512E-01    0.27324E+02
   571    0.25836E+04    0.14498E+02    0.65621E-01    0.27908E+02
   572    0.25755E+04    0.14765E+02    0.65729E-01    0.28462E+02
   573    0.25674E+04    0.15035E+02    0.65835E-01    0.28984E+02
   574    0.25591E+04    0.15308E+02    0.65939E-01    0.29475E+02
   575    0.25507E+04    0.15584E+02    0.66043E-01    0.29934E+02
   576    0.25422E+04    0.15865E+02    0.66145E-01    0.30361E+02
   577    0.25336E+04    0.16148E+02    0.66245E-01    0.30756E+02
   578    0.25248E+04    0.16433E+02    0.66344E-01    0.31117E+02
   579    0.25161E+04    0.16723E+02    0.66442E-01    0.31446E+02
   580    0.25072E+04    0.17014E+02    0.66538E-01    0.31740E+02
   581    0.24981E+04    0.17309E+02    0.66634E-01    0.32002E+02
   582    0.24890E+04    0.17606E+02    0.66727E-01    0.32229E+02
   583    0.24799E+04    0.17905E+02    0.66820E-01    0.32422E+02
   584    0.24708E+04    0.18207E+02    0.66910E-01    0.32581E+02
   585    0.24615E+04    0.18510E+02    0.67000E-01    0.32704E+02
   586    0.24522E+04    0.18816E+02    0.67088E-01    0.32793E+02
   587    0.24429E+04    0.19124E+02    0.67175E-01    0.32847E+02
   588    0.24335E+04    0.19434E+02    0.67261E-01    0.32865E+02
   589    0.24240E+04    0.19745E+02    0.67345E-01    0.32848E+02
   590    0.24145E+04    0.20058E+02    0.67428E-01    0.32796E+02
   591    0.24050E+04    0.20373E+02    0.67510E-01    0.32708E+02
   592    0.23955E+04    0.20688E+02    0.67590E-01    0.32583E+02
   593    0.23859E+04    0.21006E+02    0.67670E-01    0.32423E+02
   594    0.23763E+04    0.21324E+02    0.67748E-01    0.32226E+02
   595    0.23666E+04    0.21642E+02    0.67824E-01    0.31995E+02
   596    0.23571E+04    0.21963E+02    0.67900E-01    0.31726E+02
   597    0.23475E+04    0.22282E+02    0.67975E-01    0.31421E+02
   598    0.23382E+04    0.22603E+02    0.68048E-01    0.31080E+02
   599    0.23287E+04    0.22925E+02    0.68120E-01    0.30704E+02
   600    0.23192E+04    0.23247E+02    0.68192E-01    0.30291E+02
   601    0.23097E+04    0.23569E+02    0.68262E-01    0.29842E+02
   602    0.23002E+04    0.23891E+02    0.68331E-01    0.29356E+02
   603    0.22907E+04    0.24213E+02    0.68399E-01    0.28836E+02
   604    0.22815E+04    0.24534E+02    0.68466E-01    0.28279E+02
   605    0.22721E+04    0.24855E+02    0.68532E-01    0.27687E+02
   606    0.22629E+04    0.25176E+02    0.68596E-01    0.27060E+02
   607    0.22535E+04    0.25496E+02    0.68660E-01    0.26398E+02
   608    0.22444E+04    0.25816E+02    0.68723E-01    0.25702E+02
   609    0.22354E+04    0.26134E+02    0.68785E-01    0.24970E+02
   610    0.22263E+04    0.26451E+02    0.68846E-01    0.24204E+02
   611    0.22174E+04    0.26768E+02    0.68906E-01    0.23405E+02
   612    0.22086E+04    0.27084E+02    0.68966E-01    0.22573E+02
   613    0.21997E+04    0.27397E+02    0.69024E-01    0.21706E+02
   614    0.21911E+04    0.27709E+02    0.69081E-01    0.20806E+02
   615    0.21824E+04    0.28019E+02    0.69138E-01    0.19874E+02
   616    0.21739E+04    0.28329E+02    0.69194E-01    0.18909E+02
   617    0.21656E+04    0.28636E+02    0.69249E-01    0.17914E+02
   618    0.21573E+04    0.28942E+02    0.69304E-01    0.16885E+02
   619    0.21491E+04    0.29247E+02    0.69358E-01    0.15828E+02
   620    0.21411E+04    0.29547E+02    0.69411E-01    0.14739E+02
   621    0.21330E+04    0.29847E+02    0.69464E-01    0.13620E+02
   622    0.21252E+04    0.30144E+02    0.69516E-01    0.12470E+02
   623    0.21175E+04    0.30437E+02    0.69567E-01    0.11293E+02
   624    0.21099E+04    0.30728E+02    0.69618E-01    0.10087E+02
   625    0.21024E+04    0.31016E+02    0.69668E-01    0.88513E+01
   626    0.20951E+04    0.31302E+02    0.69718E-01    0.75886E+01
   627    0.20880E+04    0.31585E+02    0.69767E-01    0.62987E+01
   628    0.20809E+04    0.31864E+02    0.69816E-01    0.49818E+01
   629    0.20741E+04    0.32139E+02    0.69864E-01    0.36387E+01
   630    0.20673E+04    0.32411E+02    0.69912E-01    0.22690E+01
   631    0.20607E+04    0.32680E+02    0.69960E-01    0.87579E+00
   632    0.20544E+04    0.32945E+02    0.70007E-01   -0.54310E+00
   633    0.20480E+04    0.33207E+02    0.70053E-01   -0.19852E+01
   634    0.20420E+04    0.33464E+02    0.70100E-01   -0.34504E+01
   635    0.20361E+04    0.33718E+02    0.70146E-01   -0.49382E+01
   636    0.20303E+04    0.33969E+02    0.70192E-01   -0.64478E+01
   637    0.20247E+04    0.34213E+02    0.70237E-01   -0.79795E+01
   638    0.20193E+04    0.34454E+02    0.70283E-01   -0.95310E+01
   639    0.20141E+04    0.34691E+02    0.70328E-01   -0.11103E+02
   640    0.20091E+04    0.34923E+02    0.70373E-01   -0.12695E+02
   641    0.20043E+04    0.35151E+02    0.70419E-01   -0.14305E+02
   642    0.19995E+04    0.35373E+02    0.70464E-01   -0.15932E+02
   643    0.19951E+04    0.35592E+02    0.70509E-01   -0.17578E+02
   644    0.19909E+04    0.35804E+02    0.70554E-01   -0.19239E+02
   645    0.19867E+04    0.36012E+02    0.70599E-01   -0.20917E+02
   646    0.19828E+04    0.36215E+02    0.70644E-01   -0.22610E+02
   647    0.19792E+04    0.36412E+02    0.70689E-01   -0.24317E+02
   648    0.19757E+04    0.36605E+02    0.70734E-01   -0.26038E+02
   649    0.19725E+04    0.36791E+02    0.70779E-01   -0.27772E+02
   650    0.19694E+04    0.36971E+02    0.70825E-01   -0.29517E+02
   651    0.19666E+04    0.37148E+02    0.70870E-01   -0.31275E+02
   652    0.19639E+04    0.37318E+02    0.70916E-01   -0.33043E+02
   653    0.19616E+04    0.37481E+02    0.70962E-01   -0.34820E+02
   654    0.19593E+04    0.37640E+02    0.71008E-01   -0.36606E+02
   655    0.19573E+04    0.37793E+02    0.71054E-01   -0.38401E+02
   656    0.19555E+04    0.37939E+02    0.71101E-01   -0.40203E+02
   657    0.19540E+04    0.38080E+02    0.71148E-01   -0.42012E+02
   658    0.19525E+04    0.38215E+02    0.71195E-01   -0.43827E+02
   659    0.19515E+04    0.38344E+02    0.71243E-01   -0.45647E+02
   660    0.19506E+04    0.38467E+02    0.71291E-01   -0.47472E+02
   661    0.19499E+04    0.38583E+02    0.71339E-01   -0.49299E+02
   662    0.19494E+04    0.38694E+02    0.71388E-01   -0.51130E+02
   663    0.19491E+04    0.38799E+02    0.71437E-01   -0.52964E+02
   664    0.19491E+04    0.38897E+02    0.71487E-01   -0.54798E+02
   665    0.19492E+04    0.38988E+02    0.71537E-01   -0.56634E+02
   666    0.19495E+04    0.39074E+02    0.71588E-01   -0.58468E+02
   667    0.19501E+04    0.39153E+02    0.71640E-01   -0.60302E+02
   668    0.19508E+04    0.39226E+02    0.71691E-01   -0.62134E+02
   669    0.19519E+04    0.39293E+02    0.71744E-01   -0.63963E+02
   670    0.19531E+04    0.39353E+02    0.71797E-01   -0.65788E+02
   671    0.19545E+04    0.39408E+02    0.71851E-01   -0.67610E+02
   672    0.19561E+04    0.39455E+02    0.71905E-01   -0.69426E+02
   673    0.19580E+04    0.39498E+02    0.71960E-01   -0.71236E+02
   674    0.19600E+04    0.39533E+02    0.72016E-01   -0.73039E+02
   675    0.19623E+04    0.39561E+02    0.72072E-01   -0.74836E+02
   676    0.19647E+04    0.39583E+02    0.72129E-01   -0.76622E+02
   677    0.19674E+04    0.39599E+02    0.72187E-01   -0.78400E+02
   678    0.19703E+04    0.39608E+02    0.72246E-01   -0.80169E+02
   679    0.19733E+04    0.39611E+02    0.72305E-01   -0.81926E+02
   680    0.19767E+04    0.39608E+02    0.72365E-01   -0.83672E+02
   681    0.19802E+04    0.39598E+02    0.72426E-01   -0.85405E+02
   682    0.19838E+04    0.39582E+02    0.72487E-01   -0.87126E+02
   683    0.19878E+04    0.39560E+02    0.72550E-01   -0.88834E+02
   684    0.19918E+04    0.39530E+02    0.72613E-01   -0.90527E+02
   685    0.19960E+04    0.39495E+02    0.72677E-01   -0.92204E+02
   686    0.20003E+04    0.39452E+02    0.72742E-01   -0.93858E+02
   687    0.20050E+04    0.39405E+02    0.72808E-01   -0.95499E+02
   688    0.20098E+04    0.39350E+02    0.72875E-01   -0.97124E+02
   689    0.20148E+04    0.39289E+02    0.72943E-01   -0.98726E+02
   690    0.20199E+04    0.39222E+02    0.73012E-01   -0.10031E+03
   691    0.20252E+04    0.39148E+02    0.73081E-01   -0.10188E+03
   692    0.20307E+04    0.39069E+02    0.73152E-01   -0.10342E+03
   693    0.20364E+04    0.38983E+02    0.73223E-01   -0.10494E+03
   694    0.20422E+04    0.38891E+02    0.73296E-01   -0.10644E+03
   695    0.20483E+04    0.38794E+02    0.73369E-01   -0.10791E+03
   696    0.20545E+04    0.38690E+02    0.73443E-01   -0.10937E+03
   697    0.20608E+04    0.38580E+02    0.73518E-01   -0.11080E+03
   698    0.20673E+04    0.38464E+02    0.73594E-01   -0.11220E+03
   699    0.20739E+04    0.38343E+02    0.73672E-01   -0.11357E+03
   700    0.20807E+04    0.38215E+02    0.73750E-01   -0.11492E+03
   701    0.20877E+04    0.38081E+02    0.73829E-01   -0.11624E+03
   702    0.20948E+04    0.37943E+02    0.73909E-01   -0.11753E+03
   703    0.21020E+04    0.37798E+02    0.73990E-01   -0.11881E+03
   704    0.21094E+04    0.37648E+02    0.74072E-01   -0.12004E+03
   705    0.21168E+04    0.37492E+02    0.74155E-01   -0.12124E+03
   706    0.21244E+04    0.37331E+02    0.74239E-01   -0.12242E+03
   707    0.21321E+04    0.37164E+02    0.74324E-01   -0.12357E+03
   708    0.21400E+04    0.36993E+02    0.74410E-01   -0.12468E+03
   709    0.21479E+04    0.36816E+02    0.74497E-01   -0.12577E+03
   710    0.21561E+04    0.36634E+02    0.74585E-01   -0.12682E+03
   711    0.21642E+04    0.36447E+02    0.74674E-01   -0.12783E+03
   712    0.21725E+04    0.36256E+02    0.74765E-01   -0.12883E+03
   713    0.21811E+04    0.36059E+02    0.74856E-01   -0.12978E+03
   714    0.21895E+04    0.35858E+02    0.74948E-01   -0.13070E+03
   715    0.21981E+04    0.35652E+02    0.75041E-01   -0.13159E+03
   716    0.22068E+04    0.35442E+02    0.75135E-01   -0.13244E+03
   717    0.22156E+04    0.35228E+02    0.75230E-01   -0.13325E+03
   718    0.22244E+04    0.35009E+02    0.75325E-01   -0.13404E+03
   719    0.22333E+04    0.34784E+02    0.75422E-01   -0.13478E+03
   720    0.22422E+04    0.34557E+02    0.75520E-01   -0.13550E+03
   721    0.22514E+04    0.34326E+02    0.75619E-01   -0.13617E+03
   722    0.22605E+04    0.34091E+02    0.75718E-01   -0.13680E+03
   723    0.22697E+04    0.33852E+02    0.75819E-01   -0.13740E+03
   724    0.22789E+04    0.33610E+02    0.75920E-01   -0.13797E+03
   725    0.22882E+04    0.33364E+02    0.76022E-01   -0.13849E+03
   726    0.22975E+04    0.33117E+02    0.76125E-01   -0.13898E+03
   727    0.23069E+04    0.32864E+02    0.76229E-01   -0.13943E+03
   728    0.23163E+04    0.32607E+02    0.76334E-01   -0.13985E+03
   729    0.23257E+04    0.32349E+02    0.76440E-01   -0.14023E+03
   730    0.23351E+04    0.32088E+02    0.76547E-01   -0.14056E+03
   731    0.23446E+04    0.31822E+02    0.76654E-01   -0.14086E+03
   732    0.23541E+04    0.31557E+02    0.76762E-01   -0.14111E+03
   733    0.23637E+04    0.31287E+02    0.76871E-01   -0.14134E+03
   734    0.23732E+04    0.31015E+02    0.76981E-01   -0.14151E+03
   735    0.23827E+04    0.30741E+02    0.77092E-01   -0.14166E+03
   736    0.23922E+04    0.30464E+02    0.77203E-01   -0.14175E+03
   737    0.24017E+04    0.30186E+02    0.77315E-01   -0.14182E+03
   738    0.24111E+04    0.29907E+02    0.77428E-01   -0.14183E+03
   739    0.24206E+04    0.29625E+02    0.77541E-01   -0.14181E+03
   740    0.24300E+04    0.29342E+02    0.77655E-01   -0.14176E+03
   741    0.24394E+04    0.29056E+02    0.77770E-01   -0.14167E+03
   742    0.24488E+04    0.28772E+02    0.77885E-01   -0.14152E+03
   743    0.24582E+04    0.28487E+02    0.78001E-01   -0.14135E+03
   744    0.24676E+04    0.28199E+02    0.78117E-01   -0.14112E+03
   745    0.24768E+04    0.27911E+02    0.78234E-01   -0.14088E+03
   746    0.24860E+04    0.27622E+02    0.78352E-01   -0.14056E+03
   747    0.24950E+04    0.27332E+02    0.78470E-01   -0.14023E+03
   748    0.25041E+04    0.27043E+02    0.78588E-01   -0.13985E+03
   749    0.25132E+04    0.26752E+02    0.78707E-01   -0.13945E+03
   750    0.25221E+04    0.26462E+02    0.78827E-01   -0.13899E+03
   751    0.25310E+04    0.26172E+02    0.78947E-01   -0.13850E+03
   752    0.25398E+04    0.25883E+02    0.79067E-01   -0.13796E+03
   753    0.25485E+04    0.25593E+02    0.79188E-01   -0.13738E+03
   754    0.25571E+04    0.25304E+02    0.79309E-01   -0.13676E+03
   755    0.25657E+04    0.25016E+02    0.79431E-01   -0.13611E+03
   756    0.25740E+04    0.24728E+02    0.79553E-01   -0.13543E+03
   757    0.25824E+04    0.24442E+02    0.79675E-01   -0.13469E+03
   758    0.25905E+04    0.24155E+02    0.79797E-01   -0.13392E+03
   759    0.25987E+04    0.23870E+02    0.79920E-01   -0.13312E+03
   760    0.26067E+04    0.23586E+02    0.80042E-01   -0.13228E+03
   761    0.26145E+04    0.23304E+02    0.80165E-01   -0.13140E+03
   762    0.26224E+04    0.23023E+02    0.80288E-01   -0.13049E+03
   763    0.26300E+04    0.22745E+02    0.80412E-01   -0.12953E+03
   764    0.26375E+04    0.22467E+02    0.80535E-01   -0.12855E+03
   765    0.26449E+04    0.22191E+02    0.80658E-01   -0.12753E+03
   766    0.26522E+04    0.21918E+02    0.80782E-01   -0.12647E+03
   767    0.26593E+04    0.21647E+02    0.80905E-01   -0.12538E+03
   768    0.26662E+04    0.21378E+02    0.81029E-01   -0.12425E+03
   769    0.26731E+04    0.21110E+02    0.81152E-01   -0.12310E+03
   770    0.26798E+04    0.20846E+02    0.81275E-01   -0.12191E+03
   771    0.26863E+04    0.20584E+02    0.81399E-01   -0.12068E+03
   772    0.26927E+04    0.20325E+02    0.81522E-01   -0.11941E+03
   773    0.26989E+04    0.20069E+02    0.81645E-01   -0.11812E+03
   774    0.27049E+04    0.19816E+02    0.81768E-01   -0.11681E+03
   775    0.27109E+04    0.19566E+02    0.81890E-01   -0.11545E+03
   776    0.27165E+04    0.19319E+02    0.82013E-01   -0.11408E+03
   777    0.27221E+04    0.19076E+02    0.82135E-01   -0.11266E+03
   778    0.27276E+04    0.18836E+02    0.82257E-01   -0.11122E+03
   779    0.27327E+04    0.18600E+02    0.82379E-01   -0.10975E+03
   780    0.27378E+04    0.18367E+02    0.82500E-01   -0.10825E+03
   781    0.27427E+04    0.18139E+02    0.82621E-01   -0.10673E+03
   782    0.27473E+04    0.17914E+02    0.82742E-01   -0.10519E+03
   783    0.27518E+04    0.17693E+02    0.82862E-01   -0.10362E+03
   784    0.27561E+04    0.17477E+02    0.82982E-01   -0.10201E+03
   785    0.27602E+04    0.17264E+02    0.83101E-01   -0.10039E+03
