#    L    TT             EE             TE             PP             TP          
  1102    0.13098E+04    0.15458E+02   -0.62890E+02    0.24598E+06   -0.38053E+01
  1103    0.13107E+04    0.15269E+02   -0.61922E+02    0.24554E+06   -0.35646E+01
  1104    0.13116E+04    0.15087E+02   -0.60943E+02    0.24510E+06   -0.32785E+01
  1105    0.13124E+04    0.14910E+02   -0.59954E+02    0.24466E+06   -0.29488E+01
  1106    0.13131E+04    0.14737E+02   -0.58955E+02    0.24422E+06   -0.25775E+01
  1107    0.13137E+04    0.14570E+02   -0.57946E+02    0.24378E+06   -0.21663E+01
  1108    0.13143E+04    0.14407E+02   -0.56929E+02    0.24334E+06   -0.17172E+01
  1109    0.13146E+04    0.14248E+02   -0.55904E+02    0.24290E+06   -0.12321E+01
  1110    0.13150E+04    0.14098E+02   -0.54871E+02    0.24247E+06   -0.71297E+00
  1111    0.13151E+04    0.13952E+02   -0.53829E+02    0.24203E+06   -0.16160E+00
  1112    0.13153E+04    0.13812E+02   -0.52782E+02    0.24160E+06    0.42009E+00
  1113    0.13153E+04    0.13678E+02   -0.51727E+02    0.24117E+06    0.10302E+01
  1114    0.13152E+04    0.13549E+02   -0.50666E+02    0.24074E+06    0.16668E+01
  1115    0.13150E+04    0.13426E+02   -0.49601E+02    0.24031E+06    0.23280E+01
  1116    0.13148E+04    0.13308E+02   -0.48530E+02    0.23988E+06    0.30120E+01
  1117    0.13144E+04    0.13196E+02   -0.47455E+02    0.23945E+06    0.37167E+01
  1118    0.13139E+04    0.13091E+02   -0.46374E+02    0.23902E+06    0.44405E+01
  1119    0.13134E+04    0.12990E+02   -0.45291E+02    0.23860E+06    0.51812E+01
  1120    0.13128E+04    0.12896E+02   -0.44205E+02    0.23817E+06    0.59371E+01
  1121    0.13120E+04    0.12807E+02   -0.43114E+02    0.23775E+06    0.67062E+01
  1122    0.13112E+04    0.12724E+02   -0.42023E+02    0.23732E+06    0.74866E+01
  1123    0.13102E+04    0.12647E+02   -0.40930E+02    0.23690E+06    0.82765E+01
  1124    0.13091E+04    0.12575E+02   -0.39836E+02    0.23648E+06    0.90740E+01
  1125    0.13080E+04    0.12509E+02   -0.38740E+02    0.23606E+06    0.98771E+01
  1126    0.13067E+04    0.12450E+02   -0.37644E+02    0.23564E+06    0.10684E+02
  1127    0.13054E+04    0.12395E+02   -0.36549E+02    0.23522E+06    0.11493E+02
  1128    0.13039E+04    0.12347E+02   -0.35456E+02    0.23480E+06    0.12301E+02
  1129    0.13024E+04    0.12305E+02   -0.34362E+02    0.23439E+06    0.13108E+02
  1130    0.13007E+04    0.12268E+02   -0.33272E+02    0.23397E+06    0.13911E+02
  1131    0.12990E+04    0.12237E+02   -0.32184E+02    0.23356E+06    0.14708E+02
  1132    0.12972E+04    0.12212E+02   -0.31098E+02    0.23314E+06    0.15498E+02
  1133    0.12952E+04    0.12193E+02   -0.30017E+02    0.23273E+06    0.16278E+02
  1134    0.12932E+04    0.12180E+02   -0.28938E+02    0.23232E+06    0.17046E+02
  1135    0.12911E+04    0.12172E+02   -0.27864E+02    0.23191E+06    0.17802E+02
  1136    0.12889E+04    0.12170E+02   -0.26797E+02    0.23150E+06    0.18542E+02
  1137    0.12866E+04    0.12173E+02   -0.25733E+02    0.23109E+06    0.19265E+02
  1138    0.12843E+04    0.12183E+02   -0.24676E+02    0.23068E+06    0.19969E+02
  1139    0.12818E+04    0.12197E+02   -0.23624E+02    0.23028E+06    0.20652E+02
  1140    0.12792E+04    0.12218E+02   -0.22581E+02    0.22987E+06    0.21312E+02
  1141    0.12766E+04    0.12243E+02   -0.21544E+02    0.22947E+06    0.21948E+02
  1142    0.12738E+04    0.12275E+02   -0.20516E+02    0.22906E+06    0.22557E+02
  1143    0.12710E+04    0.12312E+02   -0.19497E+02    0.22866E+06    0.23137E+02
  1144    0.12680E+04    0.12354E+02   -0.18486E+02    0.22826E+06    0.23687E+02
  1145    0.12651E+04    0.12403E+02   -0.17485E+02    0.22786E+06    0.24205E+02
  1146    0.12620E+04    0.12456E+02   -0.16494E+02    0.22746E+06    0.24689E+02
  1147    0.12588E+04    0.12515E+02   -0.15514E+02    0.22706E+06    0.25136E+02
  1148    0.12555E+04    0.12578E+02   -0.14544E+02    0.22666E+06    0.25546E+02
  1149    0.12523E+04    0.12648E+02   -0.13587E+02    0.22626E+06    0.25916E+02
  1150    0.12488E+04    0.12722E+02   -0.12642E+02    0.22587E+06    0.26244E+02
  1151    0.12454E+04    0.12801E+02   -0.11709E+02    0.22547E+06    0.26528E+02
  1152    0.12418E+04    0.12886E+02   -0.10788E+02    0.22508E+06    0.26771E+02
  1153    0.12382E+04    0.12976E+02   -0.98821E+01    0.22468E+06    0.26973E+02
  1154    0.12345E+04    0.13071E+02   -0.89878E+01    0.22429E+06    0.27134E+02
  1155    0.12308E+04    0.13171E+02   -0.81076E+01    0.22390E+06    0.27258E+02
  1156    0.12269E+04    0.13275E+02   -0.72423E+01    0.22351E+06    0.27345E+02
  1157    0.12230E+04    0.13384E+02   -0.63902E+01    0.22312E+06    0.27396E+02
  1158    0.12190E+04    0.13498E+02   -0.55533E+01    0.22273E+06    0.27413E+02
  1159    0.12150E+04    0.13617E+02   -0.47309E+01    0.22234E+06    0.27397E+02
  1160    0.12108E+04    0.13741E+02   -0.39251E+01    0.22195E+06    0.27350E+02
  1161    0.12067E+04    0.13869E+02   -0.31334E+01    0.22157E+06    0.27272E+02
  1162    0.12024E+04    0.14001E+02   -0.23581E+01    0.22118E+06    0.27166E+02
  1163    0.11981E+04    0.14138E+02   -0.15989E+01    0.22080E+06    0.27032E+02
  1164    0.11938E+04    0.14280E+02   -0.85581E+00    0.22041E+06    0.26872E+02
  1165    0.11894E+04    0.14425E+02   -0.12865E+00    0.22003E+06    0.26687E+02
  1166    0.11848E+04    0.14575E+02    0.58121E+00    0.21965E+06    0.26479E+02
  1167    0.11804E+04    0.14729E+02    0.12739E+01    0.21927E+06    0.26249E+02
  1168    0.11758E+04    0.14887E+02    0.19502E+01    0.21889E+06    0.25998E+02
  1169    0.11712E+04    0.15049E+02    0.26074E+01    0.21851E+06    0.25727E+02
  1170    0.11665E+04    0.15215E+02    0.32485E+01    0.21813E+06    0.25439E+02
  1171    0.11618E+04    0.15384E+02    0.38707E+01    0.21775E+06    0.25134E+02
  1172    0.11570E+04    0.15558E+02    0.44748E+01    0.21737E+06    0.24813E+02
  1173    0.11522E+04    0.15735E+02    0.50610E+01    0.21700E+06    0.24479E+02
  1174    0.11474E+04    0.15914E+02    0.56282E+01    0.21662E+06    0.24132E+02
  1175    0.11425E+04    0.16097E+02    0.61768E+01    0.21625E+06    0.23773E+02
  1176    0.11374E+04    0.16284E+02    0.67059E+01    0.21588E+06    0.23405E+02
  1177    0.11325E+04    0.16474E+02    0.72162E+01    0.21550E+06    0.23028E+02
  1178    0.11274E+04    0.16667E+02    0.77073E+01    0.21513E+06    0.22644E+02
  1179    0.11224E+04    0.16864E+02    0.81788E+01    0.21476E+06    0.22254E+02
  1180    0.11173E+04    0.17064E+02    0.86308E+01    0.21439E+06    0.21859E+02
  1181    0.11123E+04    0.17265E+02    0.90629E+01    0.21402E+06    0.21462E+02
  1182    0.11071E+04    0.17470E+02    0.94751E+01    0.21365E+06    0.21062E+02
  1183    0.11019E+04    0.17677E+02    0.98673E+01    0.21329E+06    0.20662E+02
  1184    0.10967E+04    0.17886E+02    0.10239E+02    0.21292E+06    0.20262E+02
  1185    0.10915E+04    0.18098E+02    0.10591E+02    0.21255E+06    0.19865E+02
  1186    0.10862E+04    0.18313E+02    0.10922E+02    0.21219E+06    0.19472E+02
  1187    0.10810E+04    0.18529E+02    0.11233E+02    0.21183E+06    0.19083E+02
  1188    0.10758E+04    0.18747E+02    0.11522E+02    0.21146E+06    0.18701E+02
  1189    0.10704E+04    0.18967E+02    0.11792E+02    0.21110E+06    0.18326E+02
  1190    0.10652E+04    0.19189E+02    0.12040E+02    0.21074E+06    0.17960E+02
  1191    0.10598E+04    0.19413E+02    0.12267E+02    0.21038E+06    0.17605E+02
  1192    0.10545E+04    0.19638E+02    0.12474E+02    0.21002E+06    0.17261E+02
  1193    0.10492E+04    0.19864E+02    0.12659E+02    0.20966E+06    0.16930E+02
  1194    0.10439E+04    0.20092E+02    0.12824E+02    0.20930E+06    0.16613E+02
  1195    0.10386E+04    0.20321E+02    0.12968E+02    0.20894E+06    0.16312E+02
  1196    0.10332E+04    0.20552E+02    0.13090E+02    0.20859E+06    0.16029E+02
  1197    0.10279E+04    0.20783E+02    0.13191E+02    0.20823E+06    0.15763E+02
  1198    0.10226E+04    0.21015E+02    0.13270E+02    0.20788E+06    0.15517E+02
  1199    0.10173E+04    0.21247E+02    0.13329E+02    0.20752E+06    0.15293E+02
  1200    0.10120E+04    0.21480E+02    0.13367E+02    0.20717E+06    0.15090E+02
  1201    0.10067E+04    0.21713E+02    0.13382E+02    0.20682E+06    0.14912E+02
  1202    0.10014E+04    0.21948E+02    0.13378E+02    0.20646E+06    0.14756E+02
  1203    0.99613E+03    0.22182E+02    0.13351E+02    0.20611E+06    0.14624E+02
  1204    0.99085E+03    0.22416E+02    0.13304E+02    0.20576E+06    0.14514E+02
  1205    0.98560E+03    0.22650E+02    0.13236E+02    0.20541E+06    0.14426E+02
  1206    0.98039E+03    0.22884E+02    0.13147E+02    0.20506E+06    0.14360E+02
  1207    0.97528E+03    0.23118E+02    0.13037E+02    0.20472E+06    0.14315E+02
  1208    0.97013E+03    0.23353E+02    0.12907E+02    0.20437E+06    0.14291E+02
  1209    0.96494E+03    0.23586E+02    0.12757E+02    0.20402E+06    0.14287E+02
  1210    0.95985E+03    0.23819E+02    0.12585E+02    0.20368E+06    0.14304E+02
  1211    0.95473E+03    0.24052E+02    0.12393E+02    0.20333E+06    0.14340E+02
  1212    0.94970E+03    0.24284E+02    0.12181E+02    0.20299E+06    0.14395E+02
  1213    0.94464E+03    0.24515E+02    0.11951E+02    0.20264E+06    0.14468E+02
  1214    0.93968E+03    0.24746E+02    0.11699E+02    0.20230E+06    0.14560E+02
  1215    0.93475E+03    0.24975E+02    0.11428E+02    0.20196E+06    0.14670E+02
  1216    0.92985E+03    0.25204E+02    0.11138E+02    0.20162E+06    0.14798E+02
  1217    0.92484E+03    0.25432E+02    0.10829E+02    0.20128E+06    0.14942E+02
  1218    0.92000E+03    0.25660E+02    0.10500E+02    0.20094E+06    0.15103E+02
  1219    0.91512E+03    0.25884E+02    0.10153E+02    0.20060E+06    0.15280E+02
  1220    0.91034E+03    0.26108E+02    0.97868E+01    0.20026E+06    0.15473E+02
  1221    0.90560E+03    0.26330E+02    0.94026E+01    0.19992E+06    0.15681E+02
  1222    0.90088E+03    0.26551E+02    0.89992E+01    0.19959E+06    0.15905E+02
  1223    0.89619E+03    0.26771E+02    0.85796E+01    0.19925E+06    0.16142E+02
  1224    0.89153E+03    0.26987E+02    0.81404E+01    0.19892E+06    0.16394E+02
  1225    0.88698E+03    0.27203E+02    0.76839E+01    0.19858E+06    0.16659E+02
  1226    0.88245E+03    0.27417E+02    0.72109E+01    0.19825E+06    0.16938E+02
  1227    0.87803E+03    0.27628E+02    0.67203E+01    0.19792E+06    0.17230E+02
  1228    0.87356E+03    0.27838E+02    0.62136E+01    0.19758E+06    0.17533E+02
  1229    0.86919E+03    0.28045E+02    0.56895E+01    0.19725E+06    0.17849E+02
  1230    0.86470E+03    0.28249E+02    0.51504E+01    0.19692E+06    0.18177E+02
  1231    0.86039E+03    0.28452E+02    0.45950E+01    0.19659E+06    0.18515E+02
  1232    0.85611E+03    0.28651E+02    0.40249E+01    0.19626E+06    0.18864E+02
  1233    0.85200E+03    0.28850E+02    0.34381E+01    0.19593E+06    0.19224E+02
  1234    0.84784E+03    0.29044E+02    0.28378E+01    0.19561E+06    0.19593E+02
  1235    0.84401E+03    0.29236E+02    0.22225E+01    0.19528E+06    0.19972E+02
  1236    0.84006E+03    0.29425E+02    0.15932E+01    0.19495E+06    0.20360E+02
  1237    0.83613E+03    0.29611E+02    0.94926E+00    0.19463E+06    0.20756E+02
  1238    0.83231E+03    0.29794E+02    0.29168E+00    0.19430E+06    0.21161E+02
  1239    0.82851E+03    0.29973E+02   -0.37941E+00    0.19398E+06    0.21573E+02
  1240    0.82473E+03    0.30150E+02   -0.10624E+01    0.19365E+06    0.21993E+02
  1241    0.82114E+03    0.30323E+02   -0.17585E+01    0.19333E+06    0.22419E+02
  1242    0.81749E+03    0.30494E+02   -0.24654E+01    0.19301E+06    0.22852E+02
  1243    0.81394E+03    0.30659E+02   -0.31862E+01    0.19269E+06    0.23291E+02
  1244    0.81049E+03    0.30823E+02   -0.39169E+01    0.19237E+06    0.23736E+02
  1245    0.80714E+03    0.30982E+02   -0.46588E+01    0.19205E+06    0.24186E+02
  1246    0.80381E+03    0.31137E+02   -0.54103E+01    0.19173E+06    0.24641E+02
  1247    0.80051E+03    0.31289E+02   -0.61726E+01    0.19141E+06    0.25100E+02
  1248    0.79731E+03    0.31436E+02   -0.69450E+01    0.19109E+06    0.25563E+02
  1249    0.79421E+03    0.31581E+02   -0.77263E+01    0.19077E+06    0.26029E+02
  1250    0.79120E+03    0.31721E+02   -0.85166E+01    0.19046E+06    0.26499E+02
  1251    0.78822E+03    0.31856E+02   -0.93156E+01    0.19014E+06    0.26971E+02
  1252    0.78541E+03    0.31988E+02   -0.10123E+02    0.18983E+06    0.27446E+02
  1253    0.78255E+03    0.32115E+02   -0.10938E+02    0.18951E+06    0.27922E+02
  1254    0.77978E+03    0.32237E+02   -0.11761E+02    0.18920E+06    0.28401E+02
  1255    0.77711E+03    0.32357E+02   -0.12590E+02    0.18888E+06    0.28880E+02
  1256    0.77461E+03    0.32471E+02   -0.13427E+02    0.18857E+06    0.29360E+02
  1257    0.77212E+03    0.32581E+02   -0.14270E+02    0.18826E+06    0.29840E+02
  1258    0.76966E+03    0.32686E+02   -0.15120E+02    0.18795E+06    0.30321E+02
  1259    0.76729E+03    0.32787E+02   -0.15975E+02    0.18764E+06    0.30801E+02
  1260    0.76501E+03    0.32883E+02   -0.16835E+02    0.18733E+06    0.31281E+02
  1261    0.76283E+03    0.32976E+02   -0.17701E+02    0.18702E+06    0.31759E+02
  1262    0.76073E+03    0.33064E+02   -0.18571E+02    0.18671E+06    0.32236E+02
  1263    0.75873E+03    0.33147E+02   -0.19446E+02    0.18640E+06    0.32711E+02
  1264    0.75674E+03    0.33226E+02   -0.20325E+02    0.18609E+06    0.33183E+02
  1265    0.75491E+03    0.33299E+02   -0.21207E+02    0.18579E+06    0.33653E+02
  1266    0.75310E+03    0.33369E+02   -0.22093E+02    0.18548E+06    0.34120E+02
  1267    0.75138E+03    0.33433E+02   -0.22981E+02    0.18518E+06    0.34584E+02
  1268    0.74975E+03    0.33495E+02   -0.23873E+02    0.18487E+06    0.35044E+02
  1269    0.74821E+03    0.33549E+02   -0.24766E+02    0.18457E+06    0.35499E+02
  1270    0.74673E+03    0.33599E+02   -0.25661E+02    0.18426E+06    0.35951E+02
  1271    0.74534E+03    0.33645E+02   -0.26558E+02    0.18396E+06    0.36397E+02
  1272    0.74402E+03    0.33687E+02   -0.27456E+02    0.18366E+06    0.36838E+02
  1273    0.74276E+03    0.33723E+02   -0.28354E+02    0.18336E+06    0.37273E+02
  1274    0.74158E+03    0.33754E+02   -0.29252E+02    0.18306E+06    0.37702E+02
  1275    0.74049E+03    0.33781E+02   -0.30150E+02    0.18276E+06    0.38125E+02
  1276    0.73946E+03    0.33803E+02   -0.31048E+02    0.18246E+06    0.38541E+02
  1277    0.73851E+03    0.33821E+02   -0.31944E+02    0.18216E+06    0.38950E+02
  1278    0.73763E+03    0.33833E+02   -0.32839E+02    0.18186E+06    0.39351E+02
  1279    0.73684E+03    0.33841E+02   -0.33732E+02    0.18156E+06    0.39744E+02
  1280    0.73612E+03    0.33844E+02   -0.34623E+02    0.18127E+06    0.40129E+02
  1281    0.73548E+03    0.33843E+02   -0.35511E+02    0.18097E+06    0.40505E+02
  1282    0.73491E+03    0.33836E+02   -0.36396E+02    0.18067E+06    0.40873E+02
  1283    0.73442E+03    0.33825E+02   -0.37278E+02    0.18038E+06    0.41230E+02
  1284    0.73400E+03    0.33809E+02   -0.38157E+02    0.18008E+06    0.41578E+02
  1285    0.73364E+03    0.33789E+02   -0.39030E+02    0.17979E+06    0.41916E+02
  1286    0.73336E+03    0.33763E+02   -0.39900E+02    0.17950E+06    0.42242E+02
  1287    0.73315E+03    0.33733E+02   -0.40763E+02    0.17920E+06    0.42558E+02
  1288    0.73302E+03    0.33698E+02   -0.41622E+02    0.17891E+06    0.42863E+02
  1289    0.73295E+03    0.33659E+02   -0.42474E+02    0.17862E+06    0.43156E+02
  1290    0.73295E+03    0.33615E+02   -0.43321E+02    0.17833E+06    0.43436E+02
  1291    0.73303E+03    0.33566E+02   -0.44161E+02    0.17804E+06    0.43705E+02
  1292    0.73316E+03    0.33511E+02   -0.44994E+02    0.17775E+06    0.43960E+02
  1293    0.73336E+03    0.33454E+02   -0.45821E+02    0.17746E+06    0.44202E+02
  1294    0.73364E+03    0.33392E+02   -0.46637E+02    0.17717E+06    0.44430E+02
  1295    0.73398E+03    0.33324E+02   -0.47446E+02    0.17688E+06    0.44644E+02
  1296    0.73437E+03    0.33253E+02   -0.48245E+02    0.17660E+06    0.44844E+02
  1297    0.73484E+03    0.33177E+02   -0.49037E+02    0.17631E+06    0.45029E+02
  1298    0.73536E+03    0.33097E+02   -0.49818E+02    0.17602E+06    0.45199E+02
  1299    0.73594E+03    0.33012E+02   -0.50590E+02    0.17574E+06    0.45354E+02
  1300    0.73659E+03    0.32923E+02   -0.51351E+02    0.17545E+06    0.45492E+02
  1301    0.73730E+03    0.32830E+02   -0.52102E+02    0.17517E+06    0.45614E+02
  1302    0.73806E+03    0.32732E+02   -0.52840E+02    0.17488E+06    0.45721E+02
  1303    0.73888E+03    0.32630E+02   -0.53569E+02    0.17460E+06    0.45812E+02
  1304    0.73975E+03    0.32524E+02   -0.54286E+02    0.17432E+06    0.45889E+02
  1305    0.74069E+03    0.32413E+02   -0.54992E+02    0.17404E+06    0.45952E+02
  1306    0.74166E+03    0.32299E+02   -0.55685E+02    0.17376E+06    0.46001E+02
  1307    0.74271E+03    0.32181E+02   -0.56366E+02    0.17347E+06    0.46037E+02
  1308    0.74380E+03    0.32058E+02   -0.57036E+02    0.17319E+06    0.46061E+02
  1309    0.74494E+03    0.31930E+02   -0.57691E+02    0.17291E+06    0.46073E+02
  1310    0.74613E+03    0.31800E+02   -0.58336E+02    0.17264E+06    0.46074E+02
  1311    0.74737E+03    0.31666E+02   -0.58966E+02    0.17236E+06    0.46064E+02
  1312    0.74868E+03    0.31528E+02   -0.59584E+02    0.17208E+06    0.46044E+02
  1313    0.75002E+03    0.31386E+02   -0.60188E+02    0.17180E+06    0.46014E+02
  1314    0.75141E+03    0.31240E+02   -0.60778E+02    0.17152E+06    0.45975E+02
  1315    0.75284E+03    0.31091E+02   -0.61355E+02    0.17125E+06    0.45928E+02
  1316    0.75432E+03    0.30938E+02   -0.61917E+02    0.17097E+06    0.45873E+02
  1317    0.75584E+03    0.30783E+02   -0.62465E+02    0.17070E+06    0.45811E+02
  1318    0.75740E+03    0.30622E+02   -0.62999E+02    0.17042E+06    0.45742E+02
  1319    0.75900E+03    0.30459E+02   -0.63519E+02    0.17015E+06    0.45667E+02
  1320    0.76063E+03    0.30292E+02   -0.64023E+02    0.16987E+06    0.45586E+02
  1321    0.76230E+03    0.30123E+02   -0.64513E+02    0.16960E+06    0.45500E+02
  1322    0.76401E+03    0.29949E+02   -0.64987E+02    0.16933E+06    0.45410E+02
  1323    0.76576E+03    0.29773E+02   -0.65446E+02    0.16906E+06    0.45315E+02
  1324    0.76754E+03    0.29594E+02   -0.65890E+02    0.16879E+06    0.45217E+02
  1325    0.76934E+03    0.29412E+02   -0.66318E+02    0.16851E+06    0.45117E+02
  1326    0.77119E+03    0.29227E+02   -0.66730E+02    0.16824E+06    0.45014E+02
  1327    0.77305E+03    0.29041E+02   -0.67127E+02    0.16797E+06    0.44909E+02
  1328    0.77495E+03    0.28851E+02   -0.67507E+02    0.16771E+06    0.44804E+02
  1329    0.77688E+03    0.28658E+02   -0.67871E+02    0.16744E+06    0.44698E+02
  1330    0.77882E+03    0.28462E+02   -0.68219E+02    0.16717E+06    0.44591E+02
  1331    0.78080E+03    0.28264E+02   -0.68550E+02    0.16690E+06    0.44486E+02
  1332    0.78279E+03    0.28064E+02   -0.68865E+02    0.16663E+06    0.44381E+02
  1333    0.78480E+03    0.27861E+02   -0.69163E+02    0.16637E+06    0.44278E+02
  1334    0.78683E+03    0.27657E+02   -0.69444E+02    0.16610E+06    0.44177E+02
  1335    0.78888E+03    0.27449E+02   -0.69709E+02    0.16584E+06    0.44080E+02
  1336    0.79095E+03    0.27241E+02   -0.69955E+02    0.16557E+06    0.43985E+02
  1337    0.79303E+03    0.27029E+02   -0.70185E+02    0.16531E+06    0.43895E+02
  1338    0.79512E+03    0.26817E+02   -0.70397E+02    0.16504E+06    0.43808E+02
  1339    0.79722E+03    0.26602E+02   -0.70593E+02    0.16478E+06    0.43727E+02
  1340    0.79934E+03    0.26386E+02   -0.70772E+02    0.16452E+06    0.43652E+02
  1341    0.80145E+03    0.26169E+02   -0.70933E+02    0.16425E+06    0.43583E+02
  1342    0.80358E+03    0.25950E+02   -0.71077E+02    0.16399E+06    0.43520E+02
  1343    0.80571E+03    0.25730E+02   -0.71202E+02    0.16373E+06    0.43465E+02
  1344    0.80785E+03    0.25508E+02   -0.71311E+02    0.16347E+06    0.43418E+02
  1345    0.80997E+03    0.25286E+02   -0.71401E+02    0.16321E+06    0.43379E+02
  1346    0.81211E+03    0.25062E+02   -0.71475E+02    0.16295E+06    0.43349E+02
  1347    0.81424E+03    0.24837E+02   -0.71530E+02    0.16269E+06    0.43328E+02
  1348    0.81637E+03    0.24611E+02   -0.71568E+02    0.16243E+06    0.43318E+02
  1349    0.81850E+03    0.24384E+02   -0.71587E+02    0.16217E+06    0.43319E+02
  1350    0.82061E+03    0.24157E+02   -0.71589E+02    0.16192E+06    0.43330E+02
  1351    0.82272E+03    0.23929E+02   -0.71574E+02    0.16166E+06    0.43354E+02
  1352    0.82481E+03    0.23701E+02   -0.71540E+02    0.16140E+06    0.43388E+02
  1353    0.82690E+03    0.23474E+02   -0.71488E+02    0.16115E+06    0.43434E+02
  1354    0.82897E+03    0.23245E+02   -0.71420E+02    0.16089E+06    0.43490E+02
  1355    0.83104E+03    0.23016E+02   -0.71334E+02    0.16064E+06    0.43556E+02
  1356    0.83310E+03    0.22787E+02   -0.71231E+02    0.16038E+06    0.43631E+02
  1357    0.83514E+03    0.22558E+02   -0.71110E+02    0.16013E+06    0.43716E+02
  1358    0.83714E+03    0.22328E+02   -0.70970E+02    0.15987E+06    0.43809E+02
  1359    0.83914E+03    0.22099E+02   -0.70814E+02    0.15962E+06    0.43910E+02
  1360    0.84110E+03    0.21872E+02   -0.70641E+02    0.15937E+06    0.44020E+02
  1361    0.84306E+03    0.21642E+02   -0.70451E+02    0.15912E+06    0.44136E+02
  1362    0.84498E+03    0.21414E+02   -0.70242E+02    0.15886E+06    0.44260E+02
  1363    0.84688E+03    0.21186E+02   -0.70020E+02    0.15861E+06    0.44389E+02
  1364    0.84874E+03    0.20958E+02   -0.69778E+02    0.15836E+06    0.44525E+02
  1365    0.85066E+03    0.20731E+02   -0.69520E+02    0.15811E+06    0.44667E+02
  1366    0.85247E+03    0.20504E+02   -0.69247E+02    0.15786E+06    0.44813E+02
  1367    0.85426E+03    0.20277E+02   -0.68957E+02    0.15761E+06    0.44964E+02
  1368    0.85610E+03    0.20053E+02   -0.68651E+02    0.15736E+06    0.45119E+02
  1369    0.85784E+03    0.19828E+02   -0.68327E+02    0.15711E+06    0.45278E+02
  1370    0.85955E+03    0.19605E+02   -0.67989E+02    0.15687E+06    0.45440E+02
  1371    0.86123E+03    0.19383E+02   -0.67635E+02    0.15662E+06    0.45605E+02
  1372    0.86289E+03    0.19162E+02   -0.67266E+02    0.15637E+06    0.45772E+02
  1373    0.86453E+03    0.18942E+02   -0.66881E+02    0.15613E+06    0.45942E+02
  1374    0.86613E+03    0.18723E+02   -0.66481E+02    0.15588E+06    0.46112E+02
  1375    0.86771E+03    0.18506E+02   -0.66066E+02    0.15563E+06    0.46284E+02
  1376    0.86927E+03    0.18290E+02   -0.65636E+02    0.15539E+06    0.46456E+02
  1377    0.87080E+03    0.18076E+02   -0.65192E+02    0.15515E+06    0.46629E+02
  1378    0.87230E+03    0.17862E+02   -0.64734E+02    0.15490E+06    0.46801E+02
  1379    0.87371E+03    0.17651E+02   -0.64261E+02    0.15466E+06    0.46972E+02
  1380    0.87509E+03    0.17441E+02   -0.63775E+02    0.15441E+06    0.47143E+02
  1381    0.87644E+03    0.17233E+02   -0.63274E+02    0.15417E+06    0.47311E+02
  1382    0.87763E+03    0.17027E+02   -0.62759E+02    0.15393E+06    0.47477E+02
  1383    0.87893E+03    0.16823E+02   -0.62232E+02    0.15369E+06    0.47641E+02
  1384    0.88007E+03    0.16621E+02   -0.61691E+02    0.15345E+06    0.47802E+02
  1385    0.88117E+03    0.16421E+02   -0.61138E+02    0.15321E+06    0.47959E+02
  1386    0.88226E+03    0.16223E+02   -0.60572E+02    0.15297E+06    0.48113E+02
  1387    0.88325E+03    0.16027E+02   -0.59993E+02    0.15273E+06    0.48262E+02
  1388    0.88436E+03    0.15834E+02   -0.59403E+02    0.15249E+06    0.48406E+02
  1389    0.88530E+03    0.15642E+02   -0.58801E+02    0.15225E+06    0.48545E+02
  1390    0.88614E+03    0.15454E+02   -0.58188E+02    0.15201E+06    0.48678E+02
  1391    0.88703E+03    0.15268E+02   -0.57564E+02    0.15177E+06    0.48805E+02
  1392    0.88783E+03    0.15085E+02   -0.56928E+02    0.15153E+06    0.48926E+02
  1393    0.88860E+03    0.14905E+02   -0.56282E+02    0.15130E+06    0.49039E+02
  1394    0.88928E+03    0.14727E+02   -0.55627E+02    0.15106E+06    0.49145E+02
  1395    0.88993E+03    0.14551E+02   -0.54960E+02    0.15082E+06    0.49243E+02
  1396    0.89056E+03    0.14380E+02   -0.54286E+02    0.15059E+06    0.49333E+02
  1397    0.89110E+03    0.14211E+02   -0.53601E+02    0.15035E+06    0.49414E+02
  1398    0.89153E+03    0.14044E+02   -0.52906E+02    0.15012E+06    0.49485E+02
  1399    0.89195E+03    0.13882E+02   -0.52204E+02    0.14988E+06    0.49547E+02
  1400    0.89234E+03    0.13722E+02   -0.51492E+02    0.14965E+06    0.49598E+02
  1401    0.89264E+03    0.13565E+02   -0.50773E+02    0.14941E+06    0.49639E+02
  1402    0.89291E+03    0.13412E+02   -0.50047E+02    0.14918E+06    0.49670E+02
  1403    0.89309E+03    0.13262E+02   -0.49312E+02    0.14895E+06    0.49691E+02
  1404    0.89318E+03    0.13117E+02   -0.48570E+02    0.14872E+06    0.49702E+02
  1405    0.89332E+03    0.12973E+02   -0.47821E+02    0.14848E+06    0.49704E+02
  1406    0.89329E+03    0.12834E+02   -0.47066E+02    0.14825E+06    0.49697E+02
  1407    0.89317E+03    0.12698E+02   -0.46304E+02    0.14802E+06    0.49682E+02
  1408    0.89318E+03    0.12564E+02   -0.45535E+02    0.14779E+06    0.49658E+02
  1409    0.89295E+03    0.12436E+02   -0.44761E+02    0.14756E+06    0.49626E+02
  1410    0.89278E+03    0.12310E+02   -0.43981E+02    0.14733E+06    0.49587E+02
  1411    0.89252E+03    0.12187E+02   -0.43196E+02    0.14710E+06    0.49541E+02
  1412    0.89216E+03    0.12069E+02   -0.42405E+02    0.14687E+06    0.49488E+02
  1413    0.89165E+03    0.11954E+02   -0.41609E+02    0.14664E+06    0.49429E+02
