#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.140886E-04   0.467370E+06   0.467370E+06   0.623148E+06   0.623148E+06   0.505225E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.271362E+00
   0.145652E-04   0.467370E+06   0.467370E+06   0.623148E+06   0.623147E+06   0.505225E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.280542E+00
   0.150580E-04   0.467370E+06   0.467370E+06   0.623147E+06   0.623146E+06   0.505224E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.290032E+00
   0.155674E-04   0.467370E+06   0.467370E+06   0.623146E+06   0.623145E+06   0.505224E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.299844E+00
   0.160940E-04   0.467370E+06   0.467370E+06   0.623145E+06   0.623144E+06   0.505223E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.309988E+00
   0.166385E-04   0.467370E+06   0.467370E+06   0.623144E+06   0.623143E+06   0.505223E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.320475E+00
   0.172014E-04   0.467370E+06   0.467370E+06   0.623143E+06   0.623142E+06   0.505222E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.331316E+00
   0.177833E-04   0.467370E+06   0.467370E+06   0.623142E+06   0.623140E+06   0.505222E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.342525E+00
   0.183849E-04   0.467370E+06   0.467370E+06   0.623140E+06   0.623139E+06   0.505221E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.354112E+00
   0.190069E-04   0.467370E+06   0.467370E+06   0.623139E+06   0.623138E+06   0.505220E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602512E+00   0.465882E+06   0.465882E+06   0.366092E+00
   0.196499E-04   0.467370E+06   0.467370E+06   0.623137E+06   0.623136E+06   0.505220E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602512E+00   0.465882E+06   0.465882E+06   0.378477E+00
   0.203146E-04   0.467370E+06   0.467369E+06   0.623136E+06   0.623134E+06   0.505219E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602512E+00   0.465882E+06   0.465882E+06   0.391280E+00
   0.210019E-04   0.467369E+06   0.467369E+06   0.623134E+06   0.623133E+06   0.505218E+06   0.467832E+06   0.467369E+06   0.472936E+06  -0.602512E+00   0.465882E+06   0.465882E+06   0.404517E+00
   0.217124E-04   0.467369E+06   0.467369E+06   0.623132E+06   0.623131E+06   0.505217E+06   0.467832E+06   0.467369E+06   0.472936E+06  -0.602512E+00   0.465882E+06   0.465882E+06   0.418202E+00
   0.224469E-04   0.467369E+06   0.467369E+06   0.623130E+06   0.623129E+06   0.505216E+06   0.467831E+06   0.467369E+06   0.472935E+06  -0.602512E+00   0.465882E+06   0.465882E+06   0.432350E+00
   0.232063E-04   0.467369E+06   0.467369E+06   0.623128E+06   0.623126E+06   0.505215E+06   0.467831E+06   0.467369E+06   0.472935E+06  -0.602512E+00   0.465882E+06   0.465882E+06   0.446976E+00
   0.239913E-04   0.467369E+06   0.467369E+06   0.623126E+06   0.623124E+06   0.505214E+06   0.467831E+06   0.467369E+06   0.472935E+06  -0.602512E+00   0.465882E+06   0.465882E+06   0.462097E+00
   0.248030E-04   0.467369E+06   0.467369E+06   0.623124E+06   0.623122E+06   0.505212E+06   0.467831E+06   0.467369E+06   0.472935E+06  -0.602512E+00   0.465882E+06   0.465882E+06   0.477730E+00
   0.256420E-04   0.467369E+06   0.467369E+06   0.623121E+06   0.623119E+06   0.505211E+06   0.467831E+06   0.467369E+06   0.472935E+06  -0.602511E+00   0.465881E+06   0.465881E+06   0.493891E+00
   0.265095E-04   0.467369E+06   0.467369E+06   0.623119E+06   0.623116E+06   0.505210E+06   0.467831E+06   0.467369E+06   0.472935E+06  -0.602511E+00   0.465881E+06   0.465881E+06   0.510599E+00
   0.274063E-04   0.467369E+06   0.467369E+06   0.623116E+06   0.623113E+06   0.505208E+06   0.467831E+06   0.467369E+06   0.472935E+06  -0.602511E+00   0.465881E+06   0.465881E+06   0.527873E+00
   0.283335E-04   0.467369E+06   0.467369E+06   0.623113E+06   0.623110E+06   0.505207E+06   0.467831E+06   0.467369E+06   0.472935E+06  -0.602511E+00   0.465881E+06   0.465881E+06   0.545731E+00
   0.292920E-04   0.467369E+06   0.467369E+06   0.623109E+06   0.623106E+06   0.505205E+06   0.467831E+06   0.467369E+06   0.472935E+06  -0.602511E+00   0.465881E+06   0.465881E+06   0.564192E+00
   0.302830E-04   0.467369E+06   0.467369E+06   0.623106E+06   0.623103E+06   0.505203E+06   0.467831E+06   0.467369E+06   0.472934E+06  -0.602511E+00   0.465881E+06   0.465881E+06   0.583279E+00
   0.313074E-04   0.467369E+06   0.467368E+06   0.623102E+06   0.623099E+06   0.505201E+06   0.467830E+06   0.467369E+06   0.472934E+06  -0.602510E+00   0.465881E+06   0.465881E+06   0.603011E+00
   0.323666E-04   0.467368E+06   0.467368E+06   0.623098E+06   0.623095E+06   0.505199E+06   0.467830E+06   0.467368E+06   0.472934E+06  -0.602510E+00   0.465881E+06   0.465881E+06   0.623411E+00
   0.334615E-04   0.467368E+06   0.467368E+06   0.623094E+06   0.623090E+06   0.505197E+06   0.467830E+06   0.467368E+06   0.472934E+06  -0.602510E+00   0.465881E+06   0.465881E+06   0.644500E+00
   0.345935E-04   0.467368E+06   0.467368E+06   0.623089E+06   0.623085E+06   0.505194E+06   0.467830E+06   0.467368E+06   0.472934E+06  -0.602510E+00   0.465881E+06   0.465881E+06   0.666303E+00
   0.357638E-04   0.467368E+06   0.467368E+06   0.623084E+06   0.623080E+06   0.505192E+06   0.467830E+06   0.467368E+06   0.472934E+06  -0.602509E+00   0.465880E+06   0.465880E+06   0.688844E+00
   0.369737E-04   0.467368E+06   0.467368E+06   0.623079E+06   0.623075E+06   0.505189E+06   0.467830E+06   0.467368E+06   0.472933E+06  -0.602509E+00   0.465880E+06   0.465880E+06   0.712147E+00
   0.382245E-04   0.467368E+06   0.467368E+06   0.623074E+06   0.623069E+06   0.505186E+06   0.467830E+06   0.467368E+06   0.472933E+06  -0.602509E+00   0.465880E+06   0.465880E+06   0.736239E+00
   0.395177E-04   0.467368E+06   0.467368E+06   0.623068E+06   0.623062E+06   0.505183E+06   0.467829E+06   0.467368E+06   0.472933E+06  -0.602508E+00   0.465880E+06   0.465880E+06   0.761145E+00
   0.408546E-04   0.467367E+06   0.467367E+06   0.623061E+06   0.623056E+06   0.505180E+06   0.467829E+06   0.467367E+06   0.472933E+06  -0.602508E+00   0.465880E+06   0.465880E+06   0.786894E+00
   0.422367E-04   0.467367E+06   0.467367E+06   0.623054E+06   0.623048E+06   0.505176E+06   0.467829E+06   0.467367E+06   0.472932E+06  -0.602508E+00   0.465880E+06   0.465880E+06   0.813514E+00
   0.436655E-04   0.467367E+06   0.467367E+06   0.623047E+06   0.623041E+06   0.505172E+06   0.467829E+06   0.467367E+06   0.472932E+06  -0.602507E+00   0.465879E+06   0.465879E+06   0.841035E+00
   0.451427E-04   0.467367E+06   0.467367E+06   0.623040E+06   0.623033E+06   0.505168E+06   0.467828E+06   0.467367E+06   0.472932E+06  -0.602507E+00   0.465879E+06   0.465879E+06   0.869486E+00
   0.466699E-04   0.467367E+06   0.467366E+06   0.623031E+06   0.623024E+06   0.505164E+06   0.467828E+06   0.467367E+06   0.472931E+06  -0.602506E+00   0.465879E+06   0.465879E+06   0.898900E+00
   0.482488E-04   0.467366E+06   0.467366E+06   0.623022E+06   0.623014E+06   0.505159E+06   0.467828E+06   0.467366E+06   0.472931E+06  -0.602506E+00   0.465879E+06   0.465879E+06   0.929309E+00
   0.498810E-04   0.467366E+06   0.467366E+06   0.623013E+06   0.623004E+06   0.505154E+06   0.467828E+06   0.467366E+06   0.472931E+06  -0.602505E+00   0.465878E+06   0.465878E+06   0.960746E+00
   0.515685E-04   0.467366E+06   0.467366E+06   0.623003E+06   0.622994E+06   0.505149E+06   0.467827E+06   0.467366E+06   0.472930E+06  -0.602505E+00   0.465878E+06   0.465878E+06   0.993247E+00
   0.533131E-04   0.467366E+06   0.467365E+06   0.622992E+06   0.622982E+06   0.505143E+06   0.467827E+06   0.467366E+06   0.472930E+06  -0.602504E+00   0.465878E+06   0.465878E+06   0.102685E+01
   0.551166E-04   0.467365E+06   0.467365E+06   0.622980E+06   0.622970E+06   0.505137E+06   0.467826E+06   0.467365E+06   0.472929E+06  -0.602504E+00   0.465878E+06   0.465877E+06   0.106158E+01
