#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1185    0.10915E+04    0.10591E+02    0.99203E-09    0.10591E+02    0.18098E+02   -0.15112E-09    0.99203E-09   -0.15112E-09    0.32458E-14
  1186    0.10862E+04    0.10922E+02    0.97110E-09    0.10922E+02    0.18313E+02   -0.15476E-09    0.97110E-09   -0.15476E-09    0.32348E-14
  1187    0.10810E+04    0.11233E+02    0.95042E-09    0.11233E+02    0.18529E+02   -0.15835E-09    0.95042E-09   -0.15835E-09    0.32238E-14
  1188    0.10758E+04    0.11522E+02    0.93005E-09    0.11522E+02    0.18747E+02   -0.16188E-09    0.93005E-09   -0.16188E-09    0.32129E-14
  1189    0.10704E+04    0.11792E+02    0.91005E-09    0.11792E+02    0.18967E+02   -0.16537E-09    0.91005E-09   -0.16537E-09    0.32020E-14
  1190    0.10652E+04    0.12040E+02    0.89050E-09    0.12040E+02    0.19189E+02   -0.16880E-09    0.89050E-09   -0.16880E-09    0.31911E-14
  1191    0.10598E+04    0.12267E+02    0.87147E-09    0.12267E+02    0.19413E+02   -0.17218E-09    0.87147E-09   -0.17218E-09    0.31803E-14
  1192    0.10545E+04    0.12474E+02    0.85302E-09    0.12474E+02    0.19638E+02   -0.17551E-09    0.85302E-09   -0.17551E-09    0.31695E-14
  1193    0.10492E+04    0.12659E+02    0.83523E-09    0.12659E+02    0.19864E+02   -0.17878E-09    0.83523E-09   -0.17878E-09    0.31588E-14
  1194    0.10439E+04    0.12824E+02    0.81817E-09    0.12824E+02    0.20092E+02   -0.18200E-09    0.81817E-09   -0.18200E-09    0.31481E-14
  1195    0.10386E+04    0.12968E+02    0.80190E-09    0.12968E+02    0.20321E+02   -0.18516E-09    0.80190E-09   -0.18516E-09    0.31375E-14
  1196    0.10332E+04    0.13090E+02    0.78650E-09    0.13090E+02    0.20552E+02   -0.18827E-09    0.78650E-09   -0.18827E-09    0.31269E-14
  1197    0.10279E+04    0.13191E+02    0.77204E-09    0.13191E+02    0.20783E+02   -0.19132E-09    0.77204E-09   -0.19132E-09    0.31164E-14
  1198    0.10226E+04    0.13270E+02    0.75858E-09    0.13270E+02    0.21015E+02   -0.19431E-09    0.75858E-09   -0.19431E-09    0.31058E-14
  1199    0.10173E+04    0.13329E+02    0.74619E-09    0.13329E+02    0.21247E+02   -0.19725E-09    0.74619E-09   -0.19725E-09    0.30954E-14
  1200    0.10120E+04    0.13367E+02    0.73495E-09    0.13367E+02    0.21480E+02   -0.20013E-09    0.73495E-09   -0.20013E-09    0.30850E-14
  1201    0.10067E+04    0.13382E+02    0.72490E-09    0.13382E+02    0.21713E+02   -0.20295E-09    0.72490E-09   -0.20295E-09    0.30746E-14
  1202    0.10014E+04    0.13378E+02    0.71605E-09    0.13378E+02    0.21948E+02   -0.20571E-09    0.71605E-09   -0.20571E-09    0.30642E-14
  1203    0.99613E+03    0.13351E+02    0.70836E-09    0.13351E+02    0.22182E+02   -0.20841E-09    0.70836E-09   -0.20841E-09    0.30539E-14
  1204    0.99085E+03    0.13304E+02    0.70182E-09    0.13304E+02    0.22416E+02   -0.21106E-09    0.70182E-09   -0.21106E-09    0.30437E-14
  1205    0.98560E+03    0.13236E+02    0.69640E-09    0.13236E+02    0.22650E+02   -0.21365E-09    0.69640E-09   -0.21365E-09    0.30335E-14
  1206    0.98039E+03    0.13147E+02    0.69208E-09    0.13147E+02    0.22884E+02   -0.21619E-09    0.69208E-09   -0.21619E-09    0.30233E-14
  1207    0.97528E+03    0.13037E+02    0.68883E-09    0.13037E+02    0.23118E+02   -0.21867E-09    0.68883E-09   -0.21867E-09    0.30132E-14
  1208    0.97013E+03    0.12907E+02    0.68664E-09    0.12907E+02    0.23353E+02   -0.22110E-09    0.68664E-09   -0.22110E-09    0.30031E-14
  1209    0.96494E+03    0.12757E+02    0.68547E-09    0.12757E+02    0.23586E+02   -0.22347E-09    0.68547E-09   -0.22347E-09    0.29930E-14
  1210    0.95985E+03    0.12585E+02    0.68531E-09    0.12585E+02    0.23819E+02   -0.22580E-09    0.68531E-09   -0.22580E-09    0.29830E-14
  1211    0.95473E+03    0.12393E+02    0.68613E-09    0.12393E+02    0.24052E+02   -0.22807E-09    0.68613E-09   -0.22807E-09    0.29730E-14
  1212    0.94970E+03    0.12181E+02    0.68791E-09    0.12181E+02    0.24284E+02   -0.23030E-09    0.68791E-09   -0.23030E-09    0.29631E-14
  1213    0.94464E+03    0.11951E+02    0.69063E-09    0.11951E+02    0.24515E+02   -0.23248E-09    0.69063E-09   -0.23248E-09    0.29532E-14
  1214    0.93968E+03    0.11699E+02    0.69427E-09    0.11699E+02    0.24746E+02   -0.23460E-09    0.69427E-09   -0.23460E-09    0.29434E-14
  1215    0.93475E+03    0.11428E+02    0.69879E-09    0.11428E+02    0.24975E+02   -0.23669E-09    0.69879E-09   -0.23669E-09    0.29336E-14
  1216    0.92985E+03    0.11138E+02    0.70418E-09    0.11138E+02    0.25204E+02   -0.23872E-09    0.70418E-09   -0.23872E-09    0.29238E-14
  1217    0.92484E+03    0.10829E+02    0.71042E-09    0.10829E+02    0.25432E+02   -0.24071E-09    0.71042E-09   -0.24071E-09    0.29141E-14
  1218    0.92000E+03    0.10500E+02    0.71748E-09    0.10500E+02    0.25660E+02   -0.24265E-09    0.71748E-09   -0.24265E-09    0.29044E-14
  1219    0.91512E+03    0.10153E+02    0.72533E-09    0.10153E+02    0.25884E+02   -0.24455E-09    0.72533E-09   -0.24455E-09    0.28947E-14
  1220    0.91034E+03    0.97868E+01    0.73396E-09    0.97868E+01    0.26108E+02   -0.24641E-09    0.73396E-09   -0.24641E-09    0.28851E-14
  1221    0.90560E+03    0.94026E+01    0.74334E-09    0.94026E+01    0.26330E+02   -0.24823E-09    0.74334E-09   -0.24823E-09    0.28755E-14
  1222    0.90088E+03    0.89992E+01    0.75346E-09    0.89992E+01    0.26551E+02   -0.25000E-09    0.75346E-09   -0.25000E-09    0.28660E-14
  1223    0.89619E+03    0.85796E+01    0.76427E-09    0.85796E+01    0.26771E+02   -0.25174E-09    0.76427E-09   -0.25174E-09    0.28565E-14
  1224    0.89153E+03    0.81404E+01    0.77577E-09    0.81404E+01    0.26987E+02   -0.25343E-09    0.77577E-09   -0.25343E-09    0.28470E-14
  1225    0.88698E+03    0.76839E+01    0.78793E-09    0.76839E+01    0.27203E+02   -0.25509E-09    0.78793E-09   -0.25509E-09    0.28376E-14
  1226    0.88245E+03    0.72109E+01    0.80073E-09    0.72109E+01    0.27417E+02   -0.25670E-09    0.80073E-09   -0.25670E-09    0.28282E-14
  1227    0.87803E+03    0.67203E+01    0.81414E-09    0.67203E+01    0.27628E+02   -0.25828E-09    0.81414E-09   -0.25828E-09    0.28188E-14
  1228    0.87356E+03    0.62136E+01    0.82814E-09    0.62136E+01    0.27838E+02   -0.25983E-09    0.82814E-09   -0.25983E-09    0.28095E-14
  1229    0.86919E+03    0.56895E+01    0.84271E-09    0.56895E+01    0.28045E+02   -0.26134E-09    0.84271E-09   -0.26134E-09    0.28002E-14
  1230    0.86470E+03    0.51504E+01    0.85783E-09    0.51504E+01    0.28249E+02   -0.26281E-09    0.85783E-09   -0.26281E-09    0.27910E-14
  1231    0.86039E+03    0.45950E+01    0.87346E-09    0.45950E+01    0.28452E+02   -0.26425E-09    0.87346E-09   -0.26425E-09    0.27818E-14
  1232    0.85611E+03    0.40249E+01    0.88960E-09    0.40249E+01    0.28651E+02   -0.26566E-09    0.88960E-09   -0.26566E-09    0.27726E-14
  1233    0.85200E+03    0.34381E+01    0.90620E-09    0.34381E+01    0.28850E+02   -0.26704E-09    0.90620E-09   -0.26704E-09    0.27635E-14
  1234    0.84784E+03    0.28378E+01    0.92327E-09    0.28378E+01    0.29044E+02   -0.26838E-09    0.92327E-09   -0.26838E-09    0.27544E-14
  1235    0.84401E+03    0.22225E+01    0.94076E-09    0.22225E+01    0.29236E+02   -0.26970E-09    0.94076E-09   -0.26970E-09    0.27454E-14
  1236    0.84006E+03    0.15932E+01    0.95865E-09    0.15932E+01    0.29425E+02   -0.27098E-09    0.95865E-09   -0.27098E-09    0.27363E-14
  1237    0.83613E+03    0.94926E+00    0.97693E-09    0.94926E+00    0.29611E+02   -0.27224E-09    0.97693E-09   -0.27224E-09    0.27273E-14
  1238    0.83231E+03    0.29168E+00    0.99557E-09    0.29168E+00    0.29794E+02   -0.27347E-09    0.99557E-09   -0.27347E-09    0.27184E-14
  1239    0.82851E+03   -0.37941E+00    0.10145E-08   -0.37941E+00    0.29973E+02   -0.27467E-09    0.10145E-08   -0.27467E-09    0.27095E-14
  1240    0.82473E+03   -0.10624E+01    0.10338E-08   -0.10624E+01    0.30150E+02   -0.27585E-09    0.10338E-08   -0.27585E-09    0.27006E-14
  1241    0.82114E+03   -0.17585E+01    0.10534E-08   -0.17585E+01    0.30323E+02   -0.27700E-09    0.10534E-08   -0.27700E-09    0.26917E-14
  1242    0.81749E+03   -0.24654E+01    0.10733E-08   -0.24654E+01    0.30494E+02   -0.27813E-09    0.10733E-08   -0.27813E-09    0.26829E-14
  1243    0.81394E+03   -0.31862E+01    0.10934E-08   -0.31862E+01    0.30659E+02   -0.27923E-09    0.10934E-08   -0.27923E-09    0.26742E-14
  1244    0.81049E+03   -0.39169E+01    0.11137E-08   -0.39169E+01    0.30823E+02   -0.28031E-09    0.11137E-08   -0.28031E-09    0.26654E-14
  1245    0.80714E+03   -0.46588E+01    0.11342E-08   -0.46588E+01    0.30982E+02   -0.28137E-09    0.11342E-08   -0.28137E-09    0.26567E-14
  1246    0.80381E+03   -0.54103E+01    0.11549E-08   -0.54103E+01    0.31137E+02   -0.28241E-09    0.11549E-08   -0.28241E-09    0.26480E-14
  1247    0.80051E+03   -0.61726E+01    0.11757E-08   -0.61726E+01    0.31289E+02   -0.28343E-09    0.11757E-08   -0.28343E-09    0.26394E-14
  1248    0.79731E+03   -0.69450E+01    0.11967E-08   -0.69450E+01    0.31436E+02   -0.28442E-09    0.11967E-08   -0.28442E-09    0.26308E-14
  1249    0.79421E+03   -0.77263E+01    0.12177E-08   -0.77263E+01    0.31581E+02   -0.28540E-09    0.12177E-08   -0.28540E-09    0.26222E-14
  1250    0.79120E+03   -0.85166E+01    0.12389E-08   -0.85166E+01    0.31721E+02   -0.28637E-09    0.12389E-08   -0.28637E-09    0.26137E-14
  1251    0.78822E+03   -0.93156E+01    0.12601E-08   -0.93156E+01    0.31856E+02   -0.28731E-09    0.12601E-08   -0.28731E-09    0.26052E-14
  1252    0.78541E+03   -0.10123E+02    0.12814E-08   -0.10123E+02    0.31988E+02   -0.28824E-09    0.12814E-08   -0.28824E-09    0.25967E-14
  1253    0.78255E+03   -0.10938E+02    0.13027E-08   -0.10938E+02    0.32115E+02   -0.28915E-09    0.13027E-08   -0.28915E-09    0.25883E-14
  1254    0.77978E+03   -0.11761E+02    0.13240E-08   -0.11761E+02    0.32237E+02   -0.29004E-09    0.13240E-08   -0.29004E-09    0.25798E-14
  1255    0.77711E+03   -0.12590E+02    0.13453E-08   -0.12590E+02    0.32357E+02   -0.29091E-09    0.13453E-08   -0.29091E-09    0.25715E-14
  1256    0.77461E+03   -0.13427E+02    0.13666E-08   -0.13427E+02    0.32471E+02   -0.29177E-09    0.13666E-08   -0.29177E-09    0.25631E-14
  1257    0.77212E+03   -0.14270E+02    0.13878E-08   -0.14270E+02    0.32581E+02   -0.29260E-09    0.13878E-08   -0.29260E-09    0.25548E-14
  1258    0.76966E+03   -0.15120E+02    0.14090E-08   -0.15120E+02    0.32686E+02   -0.29341E-09    0.14090E-08   -0.29341E-09    0.25465E-14
  1259    0.76729E+03   -0.15975E+02    0.14301E-08   -0.15975E+02    0.32787E+02   -0.29420E-09    0.14301E-08   -0.29420E-09    0.25383E-14
  1260    0.76501E+03   -0.16835E+02    0.14512E-08   -0.16835E+02    0.32883E+02   -0.29496E-09    0.14512E-08   -0.29496E-09    0.25301E-14
  1261    0.76283E+03   -0.17701E+02    0.14721E-08   -0.17701E+02    0.32976E+02   -0.29570E-09    0.14721E-08   -0.29570E-09    0.25219E-14
  1262    0.76073E+03   -0.18571E+02    0.14930E-08   -0.18571E+02    0.33064E+02   -0.29642E-09    0.14930E-08   -0.29642E-09    0.25137E-14
  1263    0.75873E+03   -0.19446E+02    0.15137E-08   -0.19446E+02    0.33147E+02   -0.29711E-09    0.15137E-08   -0.29711E-09    0.25056E-14
  1264    0.75674E+03   -0.20325E+02    0.15343E-08   -0.20325E+02    0.33226E+02   -0.29778E-09    0.15343E-08   -0.29778E-09    0.24975E-14
  1265    0.75491E+03   -0.21207E+02    0.15547E-08   -0.21207E+02    0.33299E+02   -0.29842E-09    0.15547E-08   -0.29842E-09    0.24895E-14
  1266    0.75310E+03   -0.22093E+02    0.15749E-08   -0.22093E+02    0.33369E+02   -0.29904E-09    0.15749E-08   -0.29904E-09    0.24814E-14
  1267    0.75138E+03   -0.22981E+02    0.15949E-08   -0.22981E+02    0.33433E+02   -0.29963E-09    0.15949E-08   -0.29963E-09    0.24734E-14
  1268    0.74975E+03   -0.23873E+02    0.16147E-08   -0.23873E+02    0.33495E+02   -0.30018E-09    0.16147E-08   -0.30018E-09    0.24655E-14
  1269    0.74821E+03   -0.24766E+02    0.16343E-08   -0.24766E+02    0.33549E+02   -0.30072E-09    0.16343E-08   -0.30072E-09    0.24575E-14
  1270    0.74673E+03   -0.25661E+02    0.16537E-08   -0.25661E+02    0.33599E+02   -0.30122E-09    0.16537E-08   -0.30122E-09    0.24496E-14
  1271    0.74534E+03   -0.26558E+02    0.16728E-08   -0.26558E+02    0.33645E+02   -0.30169E-09    0.16728E-08   -0.30169E-09    0.24418E-14
  1272    0.74402E+03   -0.27456E+02    0.16916E-08   -0.27456E+02    0.33687E+02   -0.30213E-09    0.16916E-08   -0.30213E-09    0.24339E-14
  1273    0.74276E+03   -0.28354E+02    0.17102E-08   -0.28354E+02    0.33723E+02   -0.30254E-09    0.17102E-08   -0.30254E-09    0.24261E-14
  1274    0.74158E+03   -0.29252E+02    0.17284E-08   -0.29252E+02    0.33754E+02   -0.30291E-09    0.17284E-08   -0.30291E-09    0.24183E-14
  1275    0.74049E+03   -0.30150E+02    0.17464E-08   -0.30150E+02    0.33781E+02   -0.30326E-09    0.17464E-08   -0.30326E-09    0.24106E-14
  1276    0.73946E+03   -0.31048E+02    0.17640E-08   -0.31048E+02    0.33803E+02   -0.30357E-09    0.17640E-08   -0.30357E-09    0.24029E-14
  1277    0.73851E+03   -0.31944E+02    0.17812E-08   -0.31944E+02    0.33821E+02   -0.30385E-09    0.17812E-08   -0.30385E-09    0.23952E-14
  1278    0.73763E+03   -0.32839E+02    0.17981E-08   -0.32839E+02    0.33833E+02   -0.30409E-09    0.17981E-08   -0.30409E-09    0.23875E-14
  1279    0.73684E+03   -0.33732E+02    0.18146E-08   -0.33732E+02    0.33841E+02   -0.30429E-09    0.18146E-08   -0.30429E-09    0.23799E-14
  1280    0.73612E+03   -0.34623E+02    0.18307E-08   -0.34623E+02    0.33844E+02   -0.30446E-09    0.18307E-08   -0.30446E-09    0.23723E-14
  1281    0.73548E+03   -0.35511E+02    0.18464E-08   -0.35511E+02    0.33843E+02   -0.30460E-09    0.18464E-08   -0.30460E-09    0.23647E-14
  1282    0.73491E+03   -0.36396E+02    0.18616E-08   -0.36396E+02    0.33836E+02   -0.30469E-09    0.18616E-08   -0.30469E-09    0.23571E-14
  1283    0.73442E+03   -0.37278E+02    0.18765E-08   -0.37278E+02    0.33825E+02   -0.30475E-09    0.18765E-08   -0.30475E-09    0.23496E-14
  1284    0.73400E+03   -0.38157E+02    0.18908E-08   -0.38157E+02    0.33809E+02   -0.30477E-09    0.18908E-08   -0.30477E-09    0.23421E-14
  1285    0.73364E+03   -0.39030E+02    0.19047E-08   -0.39030E+02    0.33789E+02   -0.30475E-09    0.19047E-08   -0.30475E-09    0.23347E-14
  1286    0.73336E+03   -0.39900E+02    0.19181E-08   -0.39900E+02    0.33763E+02   -0.30469E-09    0.19181E-08   -0.30469E-09    0.23272E-14
  1287    0.73315E+03   -0.40763E+02    0.19310E-08   -0.40763E+02    0.33733E+02   -0.30459E-09    0.19310E-08   -0.30459E-09    0.23198E-14
  1288    0.73302E+03   -0.41622E+02    0.19433E-08   -0.41622E+02    0.33698E+02   -0.30445E-09    0.19433E-08   -0.30445E-09    0.23124E-14
  1289    0.73295E+03   -0.42474E+02    0.19551E-08   -0.42474E+02    0.33659E+02   -0.30426E-09    0.19551E-08   -0.30426E-09    0.23051E-14
  1290    0.73295E+03   -0.43321E+02    0.19664E-08   -0.43321E+02    0.33615E+02   -0.30404E-09    0.19664E-08   -0.30404E-09    0.22978E-14
  1291    0.73303E+03   -0.44161E+02    0.19771E-08   -0.44161E+02    0.33566E+02   -0.30377E-09    0.19771E-08   -0.30377E-09    0.22905E-14
  1292    0.73316E+03   -0.44994E+02    0.19872E-08   -0.44994E+02    0.33511E+02   -0.30345E-09    0.19872E-08   -0.30345E-09    0.22832E-14
  1293    0.73336E+03   -0.45821E+02    0.19967E-08   -0.45821E+02    0.33454E+02   -0.30309E-09    0.19967E-08   -0.30309E-09    0.22760E-14
  1294    0.73364E+03   -0.46637E+02    0.20056E-08   -0.46637E+02    0.33392E+02   -0.30269E-09    0.20056E-08   -0.30269E-09    0.22688E-14
  1295    0.73398E+03   -0.47446E+02    0.20138E-08   -0.47446E+02    0.33324E+02   -0.30224E-09    0.20138E-08   -0.30224E-09    0.22616E-14
  1296    0.73437E+03   -0.48245E+02    0.20214E-08   -0.48245E+02    0.33253E+02   -0.30174E-09    0.20214E-08   -0.30174E-09    0.22544E-14
  1297    0.73484E+03   -0.49037E+02    0.20284E-08   -0.49037E+02    0.33177E+02   -0.30119E-09    0.20284E-08   -0.30119E-09    0.22473E-14
  1298    0.73536E+03   -0.49818E+02    0.20346E-08   -0.49818E+02    0.33097E+02   -0.30060E-09    0.20346E-08   -0.30060E-09    0.22402E-14
  1299    0.73594E+03   -0.50590E+02    0.20402E-08   -0.50590E+02    0.33012E+02   -0.29996E-09    0.20402E-08   -0.29996E-09    0.22331E-14
  1300    0.73659E+03   -0.51351E+02    0.20450E-08   -0.51351E+02    0.32923E+02   -0.29927E-09    0.20450E-08   -0.29927E-09    0.22261E-14
  1301    0.73730E+03   -0.52102E+02    0.20492E-08   -0.52102E+02    0.32830E+02   -0.29853E-09    0.20492E-08   -0.29853E-09    0.22190E-14
  1302    0.73806E+03   -0.52840E+02    0.20526E-08   -0.52840E+02    0.32732E+02   -0.29773E-09    0.20526E-08   -0.29773E-09    0.22120E-14
  1303    0.73888E+03   -0.53569E+02    0.20553E-08   -0.53569E+02    0.32630E+02   -0.29690E-09    0.20553E-08   -0.29690E-09    0.22051E-14
  1304    0.73975E+03   -0.54286E+02    0.20574E-08   -0.54286E+02    0.32524E+02   -0.29601E-09    0.20574E-08   -0.29601E-09    0.21981E-14
  1305    0.74069E+03   -0.54992E+02    0.20589E-08   -0.54992E+02    0.32413E+02   -0.29508E-09    0.20589E-08   -0.29508E-09    0.21912E-14
  1306    0.74166E+03   -0.55685E+02    0.20597E-08   -0.55685E+02    0.32299E+02   -0.29410E-09    0.20597E-08   -0.29410E-09    0.21843E-14
  1307    0.74271E+03   -0.56366E+02    0.20600E-08   -0.56366E+02    0.32181E+02   -0.29308E-09    0.20600E-08   -0.29308E-09    0.21774E-14
  1308    0.74380E+03   -0.57036E+02    0.20598E-08   -0.57036E+02    0.32058E+02   -0.29201E-09    0.20598E-08   -0.29201E-09    0.21706E-14
  1309    0.74494E+03   -0.57691E+02    0.20589E-08   -0.57691E+02    0.31930E+02   -0.29090E-09    0.20589E-08   -0.29090E-09    0.21638E-14
  1310    0.74613E+03   -0.58336E+02    0.20576E-08   -0.58336E+02    0.31800E+02   -0.28975E-09    0.20576E-08   -0.28975E-09    0.21570E-14
  1311    0.74737E+03   -0.58966E+02    0.20558E-08   -0.58966E+02    0.31666E+02   -0.28856E-09    0.20558E-08   -0.28856E-09    0.21502E-14
  1312    0.74868E+03   -0.59584E+02    0.20536E-08   -0.59584E+02    0.31528E+02   -0.28733E-09    0.20536E-08   -0.28733E-09    0.21435E-14
  1313    0.75002E+03   -0.60188E+02    0.20509E-08   -0.60188E+02    0.31386E+02   -0.28607E-09    0.20509E-08   -0.28607E-09    0.21368E-14
  1314    0.75141E+03   -0.60778E+02    0.20478E-08   -0.60778E+02    0.31240E+02   -0.28476E-09    0.20478E-08   -0.28476E-09    0.21301E-14
  1315    0.75284E+03   -0.61355E+02    0.20444E-08   -0.61355E+02    0.31091E+02   -0.28342E-09    0.20444E-08   -0.28342E-09    0.21234E-14
  1316    0.75432E+03   -0.61917E+02    0.20406E-08   -0.61917E+02    0.30938E+02   -0.28204E-09    0.20406E-08   -0.28204E-09    0.21168E-14
  1317    0.75584E+03   -0.62465E+02    0.20364E-08   -0.62465E+02    0.30783E+02   -0.28062E-09    0.20364E-08   -0.28062E-09    0.21101E-14
  1318    0.75740E+03   -0.62999E+02    0.20320E-08   -0.62999E+02    0.30622E+02   -0.27918E-09    0.20320E-08   -0.27918E-09    0.21035E-14
  1319    0.75900E+03   -0.63519E+02    0.20272E-08   -0.63519E+02    0.30459E+02   -0.27770E-09    0.20272E-08   -0.27770E-09    0.20970E-14
  1320    0.76063E+03   -0.64023E+02    0.20222E-08   -0.64023E+02    0.30292E+02   -0.27618E-09    0.20222E-08   -0.27618E-09    0.20904E-14
  1321    0.76230E+03   -0.64513E+02    0.20170E-08   -0.64513E+02    0.30123E+02   -0.27464E-09    0.20170E-08   -0.27464E-09    0.20839E-14
  1322    0.76401E+03   -0.64987E+02    0.20115E-08   -0.64987E+02    0.29949E+02   -0.27307E-09    0.20115E-08   -0.27307E-09    0.20774E-14
  1323    0.76576E+03   -0.65446E+02    0.20059E-08   -0.65446E+02    0.29773E+02   -0.27146E-09    0.20059E-08   -0.27146E-09    0.20709E-14
  1324    0.76754E+03   -0.65890E+02    0.20002E-08   -0.65890E+02    0.29594E+02   -0.26983E-09    0.20002E-08   -0.26983E-09    0.20645E-14
  1325    0.76934E+03   -0.66318E+02    0.19942E-08   -0.66318E+02    0.29412E+02   -0.26817E-09    0.19942E-08   -0.26817E-09    0.20581E-14
  1326    0.77119E+03   -0.66730E+02    0.19882E-08   -0.66730E+02    0.29227E+02   -0.26649E-09    0.19882E-08   -0.26649E-09    0.20517E-14
  1327    0.77305E+03   -0.67127E+02    0.19821E-08   -0.67127E+02    0.29041E+02   -0.26478E-09    0.19821E-08   -0.26478E-09    0.20453E-14
  1328    0.77495E+03   -0.67507E+02    0.19760E-08   -0.67507E+02    0.28851E+02   -0.26305E-09    0.19760E-08   -0.26305E-09    0.20389E-14
  1329    0.77688E+03   -0.67871E+02    0.19698E-08   -0.67871E+02    0.28658E+02   -0.26129E-09    0.19698E-08   -0.26129E-09    0.20326E-14
  1330    0.77882E+03   -0.68219E+02    0.19636E-08   -0.68219E+02    0.28462E+02   -0.25951E-09    0.19636E-08   -0.25951E-09    0.20263E-14
  1331    0.78080E+03   -0.68550E+02    0.19574E-08   -0.68550E+02    0.28264E+02   -0.25771E-09    0.19574E-08   -0.25771E-09    0.20200E-14
  1332    0.78279E+03   -0.68865E+02    0.19512E-08   -0.68865E+02    0.28064E+02   -0.25588E-09    0.19512E-08   -0.25588E-09    0.20138E-14
  1333    0.78480E+03   -0.69163E+02    0.19451E-08   -0.69163E+02    0.27861E+02   -0.25404E-09    0.19451E-08   -0.25404E-09    0.20075E-14
  1334    0.78683E+03   -0.69444E+02    0.19391E-08   -0.69444E+02    0.27657E+02   -0.25218E-09    0.19391E-08   -0.25218E-09    0.20013E-14
  1335    0.78888E+03   -0.69709E+02    0.19333E-08   -0.69709E+02    0.27449E+02   -0.25030E-09    0.19333E-08   -0.25030E-09    0.19951E-14
  1336    0.79095E+03   -0.69955E+02    0.19275E-08   -0.69955E+02    0.27241E+02   -0.24841E-09    0.19275E-08   -0.24841E-09    0.19889E-14
  1337    0.79303E+03   -0.70185E+02    0.19219E-08   -0.70185E+02    0.27029E+02   -0.24650E-09    0.19219E-08   -0.24650E-09    0.19828E-14
  1338    0.79512E+03   -0.70397E+02    0.19165E-08   -0.70397E+02    0.26817E+02   -0.24457E-09    0.19165E-08   -0.24457E-09    0.19767E-14
  1339    0.79722E+03   -0.70593E+02    0.19114E-08   -0.70593E+02    0.26602E+02   -0.24263E-09    0.19114E-08   -0.24263E-09    0.19706E-14
  1340    0.79934E+03   -0.70772E+02    0.19064E-08   -0.70772E+02    0.26386E+02   -0.24068E-09    0.19064E-08   -0.24068E-09    0.19645E-14
  1341    0.80145E+03   -0.70933E+02    0.19018E-08   -0.70933E+02    0.26169E+02   -0.23871E-09    0.19018E-08   -0.23871E-09    0.19584E-14
  1342    0.80358E+03   -0.71077E+02    0.18974E-08   -0.71077E+02    0.25950E+02   -0.23674E-09    0.18974E-08   -0.23674E-09    0.19524E-14
  1343    0.80571E+03   -0.71202E+02    0.18933E-08   -0.71202E+02    0.25730E+02   -0.23475E-09    0.18933E-08   -0.23475E-09    0.19464E-14
  1344    0.80785E+03   -0.71311E+02    0.18896E-08   -0.71311E+02    0.25508E+02   -0.23276E-09    0.18896E-08   -0.23276E-09    0.19404E-14
  1345    0.80997E+03   -0.71401E+02    0.18862E-08   -0.71401E+02    0.25286E+02   -0.23075E-09    0.18862E-08   -0.23075E-09    0.19344E-14
  1346    0.81211E+03   -0.71475E+02    0.18832E-08   -0.71475E+02    0.25062E+02   -0.22874E-09    0.18832E-08   -0.22874E-09    0.19285E-14
  1347    0.81424E+03   -0.71530E+02    0.18807E-08   -0.71530E+02    0.24837E+02   -0.22673E-09    0.18807E-08   -0.22673E-09    0.19226E-14
  1348    0.81637E+03   -0.71568E+02    0.18785E-08   -0.71568E+02    0.24611E+02   -0.22470E-09    0.18785E-08   -0.22470E-09    0.19167E-14
  1349    0.81850E+03   -0.71587E+02    0.18768E-08   -0.71587E+02    0.24384E+02   -0.22268E-09    0.18768E-08   -0.22268E-09    0.19108E-14
  1350    0.82061E+03   -0.71589E+02    0.18757E-08   -0.71589E+02    0.24157E+02   -0.22065E-09    0.18757E-08   -0.22065E-09    0.19049E-14
  1351    0.82272E+03   -0.71574E+02    0.18750E-08   -0.71574E+02    0.23929E+02   -0.21862E-09    0.18750E-08   -0.21862E-09    0.18991E-14
  1352    0.82481E+03   -0.71540E+02    0.18748E-08   -0.71540E+02    0.23701E+02   -0.21658E-09    0.18748E-08   -0.21658E-09    0.18932E-14
  1353    0.82690E+03   -0.71488E+02    0.18751E-08   -0.71488E+02    0.23474E+02   -0.21454E-09    0.18751E-08   -0.21454E-09    0.18874E-14
  1354    0.82897E+03   -0.71420E+02    0.18758E-08   -0.71420E+02    0.23245E+02   -0.21250E-09    0.18758E-08   -0.21250E-09    0.18817E-14
  1355    0.83104E+03   -0.71334E+02    0.18770E-08   -0.71334E+02    0.23016E+02   -0.21046E-09    0.18770E-08   -0.21046E-09    0.18759E-14
  1356    0.83310E+03   -0.71231E+02    0.18786E-08   -0.71231E+02    0.22787E+02   -0.20842E-09    0.18786E-08   -0.20842E-09    0.18702E-14
  1357    0.83514E+03   -0.71110E+02    0.18805E-08   -0.71110E+02    0.22558E+02   -0.20637E-09    0.18805E-08   -0.20637E-09    0.18645E-14
  1358    0.83714E+03   -0.70970E+02    0.18829E-08   -0.70970E+02    0.22328E+02   -0.20432E-09    0.18829E-08   -0.20432E-09    0.18588E-14
  1359    0.83914E+03   -0.70814E+02    0.18856E-08   -0.70814E+02    0.22099E+02   -0.20226E-09    0.18856E-08   -0.20226E-09    0.18531E-14
