#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   423    0.17511E+04   -0.46983E+02    0.57988E-07   -0.46983E+02    0.18938E+02    0.29682E-08    0.57988E-07    0.29682E-08    0.14853E-12
   424    0.17570E+04   -0.48305E+02    0.57318E-07   -0.48305E+02    0.18812E+02    0.29499E-08    0.57318E-07    0.29499E-08    0.14734E-12
   425    0.17634E+04   -0.49597E+02    0.56657E-07   -0.49597E+02    0.18683E+02    0.29316E-08    0.56657E-07    0.29316E-08    0.14617E-12
   426    0.17700E+04   -0.50859E+02    0.56004E-07   -0.50859E+02    0.18551E+02    0.29131E-08    0.56004E-07    0.29131E-08    0.14501E-12
   427    0.17768E+04   -0.52093E+02    0.55360E-07   -0.52093E+02    0.18416E+02    0.28946E-08    0.55360E-07    0.28946E-08    0.14385E-12
   428    0.17839E+04   -0.53295E+02    0.54725E-07   -0.53295E+02    0.18279E+02    0.28759E-08    0.54725E-07    0.28759E-08    0.14271E-12
   429    0.17912E+04   -0.54466E+02    0.54097E-07   -0.54466E+02    0.18139E+02    0.28571E-08    0.54097E-07    0.28571E-08    0.14159E-12
   430    0.17988E+04   -0.55606E+02    0.53479E-07   -0.55606E+02    0.17997E+02    0.28382E-08    0.53479E-07    0.28382E-08    0.14047E-12
   431    0.18067E+04   -0.56715E+02    0.52868E-07   -0.56715E+02    0.17851E+02    0.28192E-08    0.52868E-07    0.28192E-08    0.13936E-12
   432    0.18146E+04   -0.57792E+02    0.52265E-07   -0.57792E+02    0.17704E+02    0.28001E-08    0.52265E-07    0.28001E-08    0.13827E-12
   433    0.18229E+04   -0.58835E+02    0.51670E-07   -0.58835E+02    0.17555E+02    0.27809E-08    0.51670E-07    0.27809E-08    0.13718E-12
   434    0.18314E+04   -0.59847E+02    0.51083E-07   -0.59847E+02    0.17402E+02    0.27615E-08    0.51083E-07    0.27615E-08    0.13611E-12
   435    0.18400E+04   -0.60826E+02    0.50504E-07   -0.60826E+02    0.17249E+02    0.27421E-08    0.50504E-07    0.27421E-08    0.13505E-12
   436    0.18489E+04   -0.61771E+02    0.49933E-07   -0.61771E+02    0.17093E+02    0.27226E-08    0.49933E-07    0.27226E-08    0.13399E-12
   437    0.18579E+04   -0.62682E+02    0.49369E-07   -0.62682E+02    0.16935E+02    0.27029E-08    0.49369E-07    0.27029E-08    0.13295E-12
   438    0.18671E+04   -0.63558E+02    0.48812E-07   -0.63558E+02    0.16775E+02    0.26832E-08    0.48812E-07    0.26832E-08    0.13192E-12
   439    0.18766E+04   -0.64402E+02    0.48263E-07   -0.64402E+02    0.16614E+02    0.26634E-08    0.48263E-07    0.26634E-08    0.13090E-12
   440    0.18862E+04   -0.65209E+02    0.47721E-07   -0.65209E+02    0.16450E+02    0.26435E-08    0.47721E-07    0.26435E-08    0.12988E-12
   441    0.18959E+04   -0.65982E+02    0.47187E-07   -0.65982E+02    0.16285E+02    0.26235E-08    0.47187E-07    0.26235E-08    0.12888E-12
   442    0.19057E+04   -0.66720E+02    0.46659E-07   -0.66720E+02    0.16118E+02    0.26034E-08    0.46659E-07    0.26034E-08    0.12789E-12
   443    0.19158E+04   -0.67423E+02    0.46138E-07   -0.67423E+02    0.15950E+02    0.25832E-08    0.46138E-07    0.25832E-08    0.12690E-12
   444    0.19260E+04   -0.68089E+02    0.45624E-07   -0.68089E+02    0.15781E+02    0.25629E-08    0.45624E-07    0.25629E-08    0.12593E-12
   445    0.19363E+04   -0.68719E+02    0.45117E-07   -0.68719E+02    0.15609E+02    0.25425E-08    0.45117E-07    0.25425E-08    0.12496E-12
   446    0.19466E+04   -0.69313E+02    0.44617E-07   -0.69313E+02    0.15438E+02    0.25220E-08    0.44617E-07    0.25220E-08    0.12400E-12
   447    0.19571E+04   -0.69871E+02    0.44123E-07   -0.69871E+02    0.15266E+02    0.25015E-08    0.44123E-07    0.25015E-08    0.12306E-12
   448    0.19676E+04   -0.70393E+02    0.43635E-07   -0.70393E+02    0.15091E+02    0.24808E-08    0.43635E-07    0.24808E-08    0.12212E-12
   449    0.19784E+04   -0.70878E+02    0.43154E-07   -0.70878E+02    0.14916E+02    0.24601E-08    0.43154E-07    0.24601E-08    0.12119E-12
   450    0.19892E+04   -0.71327E+02    0.42679E-07   -0.71327E+02    0.14741E+02    0.24393E-08    0.42679E-07    0.24393E-08    0.12026E-12
   451    0.20001E+04   -0.71738E+02    0.42210E-07   -0.71738E+02    0.14565E+02    0.24184E-08    0.42210E-07    0.24184E-08    0.11935E-12
   452    0.20110E+04   -0.72114E+02    0.41747E-07   -0.72114E+02    0.14389E+02    0.23974E-08    0.41747E-07    0.23974E-08    0.11844E-12
   453    0.20220E+04   -0.72453E+02    0.41291E-07   -0.72453E+02    0.14212E+02    0.23764E-08    0.41291E-07    0.23764E-08    0.11755E-12
   454    0.20331E+04   -0.72756E+02    0.40840E-07   -0.72756E+02    0.14035E+02    0.23553E-08    0.40840E-07    0.23553E-08    0.11666E-12
   455    0.20442E+04   -0.73024E+02    0.40396E-07   -0.73024E+02    0.13857E+02    0.23341E-08    0.40396E-07    0.23341E-08    0.11578E-12
   456    0.20554E+04   -0.73249E+02    0.39957E-07   -0.73249E+02    0.13679E+02    0.23128E-08    0.39957E-07    0.23128E-08    0.11490E-12
   457    0.20665E+04   -0.73447E+02    0.39524E-07   -0.73447E+02    0.13501E+02    0.22915E-08    0.39524E-07    0.22915E-08    0.11404E-12
   458    0.20778E+04   -0.73598E+02    0.39097E-07   -0.73598E+02    0.13324E+02    0.22701E-08    0.39097E-07    0.22701E-08    0.11318E-12
   459    0.20891E+04   -0.73718E+02    0.38676E-07   -0.73718E+02    0.13147E+02    0.22486E-08    0.38676E-07    0.22486E-08    0.11233E-12
   460    0.21004E+04   -0.73802E+02    0.38261E-07   -0.73802E+02    0.12969E+02    0.22271E-08    0.38261E-07    0.22271E-08    0.11149E-12
   461    0.21117E+04   -0.73850E+02    0.37852E-07   -0.73850E+02    0.12792E+02    0.22055E-08    0.37852E-07    0.22055E-08    0.11066E-12
   462    0.21230E+04   -0.73857E+02    0.37448E-07   -0.73857E+02    0.12615E+02    0.21839E-08    0.37448E-07    0.21839E-08    0.10983E-12
   463    0.21342E+04   -0.73842E+02    0.37050E-07   -0.73842E+02    0.12439E+02    0.21622E-08    0.37050E-07    0.21622E-08    0.10901E-12
   464    0.21455E+04   -0.73774E+02    0.36658E-07   -0.73774E+02    0.12264E+02    0.21404E-08    0.36658E-07    0.21404E-08    0.10820E-12
   465    0.21566E+04   -0.73683E+02    0.36271E-07   -0.73683E+02    0.12089E+02    0.21186E-08    0.36271E-07    0.21186E-08    0.10739E-12
   466    0.21679E+04   -0.73548E+02    0.35890E-07   -0.73548E+02    0.11915E+02    0.20967E-08    0.35890E-07    0.20967E-08    0.10660E-12
   467    0.21791E+04   -0.73383E+02    0.35514E-07   -0.73383E+02    0.11742E+02    0.20748E-08    0.35514E-07    0.20748E-08    0.10581E-12
   468    0.21903E+04   -0.73181E+02    0.35144E-07   -0.73181E+02    0.11571E+02    0.20529E-08    0.35144E-07    0.20529E-08    0.10502E-12
   469    0.22014E+04   -0.72950E+02    0.34779E-07   -0.72950E+02    0.11399E+02    0.20308E-08    0.34779E-07    0.20308E-08    0.10425E-12
   470    0.22125E+04   -0.72682E+02    0.34420E-07   -0.72682E+02    0.11230E+02    0.20088E-08    0.34420E-07    0.20088E-08    0.10348E-12
   471    0.22234E+04   -0.72378E+02    0.34066E-07   -0.72378E+02    0.11062E+02    0.19867E-08    0.34066E-07    0.19867E-08    0.10272E-12
   472    0.22344E+04   -0.72045E+02    0.33718E-07   -0.72045E+02    0.10896E+02    0.19646E-08    0.33718E-07    0.19646E-08    0.10197E-12
   473    0.22453E+04   -0.71675E+02    0.33374E-07   -0.71675E+02    0.10731E+02    0.19424E-08    0.33374E-07    0.19424E-08    0.10122E-12
   474    0.22561E+04   -0.71277E+02    0.33036E-07   -0.71277E+02    0.10568E+02    0.19202E-08    0.33036E-07    0.19202E-08    0.10048E-12
   475    0.22669E+04   -0.70842E+02    0.32704E-07   -0.70842E+02    0.10406E+02    0.18980E-08    0.32704E-07    0.18980E-08    0.99743E-13
   476    0.22775E+04   -0.70374E+02    0.32376E-07   -0.70374E+02    0.10247E+02    0.18757E-08    0.32376E-07    0.18757E-08    0.99015E-13
   477    0.22880E+04   -0.69882E+02    0.32054E-07   -0.69882E+02    0.10089E+02    0.18534E-08    0.32054E-07    0.18534E-08    0.98294E-13
   478    0.22985E+04   -0.69347E+02    0.31736E-07   -0.69347E+02    0.99330E+01    0.18311E-08    0.31736E-07    0.18311E-08    0.97580E-13
   479    0.23088E+04   -0.68795E+02    0.31424E-07   -0.68795E+02    0.97797E+01    0.18087E-08    0.31424E-07    0.18087E-08    0.96872E-13
   480    0.23191E+04   -0.68206E+02    0.31117E-07   -0.68206E+02    0.96286E+01    0.17864E-08    0.31117E-07    0.17864E-08    0.96171E-13
   481    0.23292E+04   -0.67583E+02    0.30815E-07   -0.67583E+02    0.94798E+01    0.17640E-08    0.30815E-07    0.17640E-08    0.95475E-13
   482    0.23393E+04   -0.66934E+02    0.30518E-07   -0.66934E+02    0.93339E+01    0.17416E-08    0.30518E-07    0.17416E-08    0.94786E-13
   483    0.23491E+04   -0.66260E+02    0.30225E-07   -0.66260E+02    0.91903E+01    0.17191E-08    0.30225E-07    0.17191E-08    0.94104E-13
   484    0.23588E+04   -0.65556E+02    0.29938E-07   -0.65556E+02    0.90496E+01    0.16967E-08    0.29938E-07    0.16967E-08    0.93427E-13
   485    0.23685E+04   -0.64823E+02    0.29655E-07   -0.64823E+02    0.89111E+01    0.16742E-08    0.29655E-07    0.16742E-08    0.92756E-13
   486    0.23780E+04   -0.64063E+02    0.29378E-07   -0.64063E+02    0.87764E+01    0.16518E-08    0.29378E-07    0.16518E-08    0.92091E-13
   487    0.23873E+04   -0.63277E+02    0.29105E-07   -0.63277E+02    0.86446E+01    0.16293E-08    0.29105E-07    0.16293E-08    0.91433E-13
   488    0.23964E+04   -0.62464E+02    0.28836E-07   -0.62464E+02    0.85151E+01    0.16068E-08    0.28836E-07    0.16068E-08    0.90780E-13
   489    0.24054E+04   -0.61625E+02    0.28573E-07   -0.61625E+02    0.83893E+01    0.15843E-08    0.28573E-07    0.15843E-08    0.90132E-13
   490    0.24144E+04   -0.60761E+02    0.28314E-07   -0.60761E+02    0.82672E+01    0.15618E-08    0.28314E-07    0.15618E-08    0.89491E-13
   491    0.24229E+04   -0.59873E+02    0.28060E-07   -0.59873E+02    0.81482E+01    0.15393E-08    0.28060E-07    0.15393E-08    0.88855E-13
   492    0.24315E+04   -0.58962E+02    0.27810E-07   -0.58962E+02    0.80328E+01    0.15168E-08    0.27810E-07    0.15168E-08    0.88225E-13
   493    0.24399E+04   -0.58027E+02    0.27565E-07   -0.58027E+02    0.79197E+01    0.14943E-08    0.27565E-07    0.14943E-08    0.87600E-13
   494    0.24480E+04   -0.57070E+02    0.27324E-07   -0.57070E+02    0.78118E+01    0.14719E-08    0.27324E-07    0.14719E-08    0.86981E-13
   495    0.24560E+04   -0.56090E+02    0.27088E-07   -0.56090E+02    0.77069E+01    0.14494E-08    0.27088E-07    0.14494E-08    0.86366E-13
   496    0.24637E+04   -0.55090E+02    0.26856E-07   -0.55090E+02    0.76065E+01    0.14269E-08    0.26856E-07    0.14269E-08    0.85758E-13
   497    0.24713E+04   -0.54069E+02    0.26629E-07   -0.54069E+02    0.75098E+01    0.14044E-08    0.26629E-07    0.14044E-08    0.85154E-13
   498    0.24786E+04   -0.53029E+02    0.26406E-07   -0.53029E+02    0.74161E+01    0.13820E-08    0.26406E-07    0.13820E-08    0.84556E-13
   499    0.24859E+04   -0.51968E+02    0.26188E-07   -0.51968E+02    0.73277E+01    0.13596E-08    0.26188E-07    0.13596E-08    0.83963E-13
   500    0.24929E+04   -0.50891E+02    0.25973E-07   -0.50891E+02    0.72423E+01    0.13372E-08    0.25973E-07    0.13372E-08    0.83374E-13
   501    0.24996E+04   -0.49795E+02    0.25763E-07   -0.49795E+02    0.71621E+01    0.13148E-08    0.25763E-07    0.13148E-08    0.82791E-13
   502    0.25062E+04   -0.48682E+02    0.25557E-07   -0.48682E+02    0.70864E+01    0.12924E-08    0.25557E-07    0.12924E-08    0.82213E-13
   503    0.25126E+04   -0.47553E+02    0.25355E-07   -0.47553E+02    0.70144E+01    0.12700E-08    0.25355E-07    0.12700E-08    0.81639E-13
   504    0.25186E+04   -0.46407E+02    0.25157E-07   -0.46407E+02    0.69469E+01    0.12477E-08    0.25157E-07    0.12477E-08    0.81070E-13
   505    0.25247E+04   -0.45248E+02    0.24964E-07   -0.45248E+02    0.68845E+01    0.12254E-08    0.24964E-07    0.12254E-08    0.80507E-13
   506    0.25303E+04   -0.44073E+02    0.24774E-07   -0.44073E+02    0.68266E+01    0.12031E-08    0.24774E-07    0.12031E-08    0.79948E-13
   507    0.25358E+04   -0.42885E+02    0.24588E-07   -0.42885E+02    0.67731E+01    0.11808E-08    0.24588E-07    0.11808E-08    0.79393E-13
   508    0.25410E+04   -0.41683E+02    0.24406E-07   -0.41683E+02    0.67247E+01    0.11586E-08    0.24406E-07    0.11586E-08    0.78843E-13
   509    0.25461E+04   -0.40470E+02    0.24227E-07   -0.40470E+02    0.66807E+01    0.11364E-08    0.24227E-07    0.11364E-08    0.78298E-13
   510    0.25508E+04   -0.39246E+02    0.24053E-07   -0.39246E+02    0.66416E+01    0.11142E-08    0.24053E-07    0.11142E-08    0.77758E-13
   511    0.25554E+04   -0.38010E+02    0.23882E-07   -0.38010E+02    0.66071E+01    0.10920E-08    0.23882E-07    0.10920E-08    0.77222E-13
   512    0.25597E+04   -0.36765E+02    0.23714E-07   -0.36765E+02    0.65776E+01    0.10699E-08    0.23714E-07    0.10699E-08    0.76691E-13
   513    0.25638E+04   -0.35510E+02    0.23550E-07   -0.35510E+02    0.65530E+01    0.10478E-08    0.23550E-07    0.10478E-08    0.76164E-13
   514    0.25677E+04   -0.34248E+02    0.23390E-07   -0.34248E+02    0.65334E+01    0.10258E-08    0.23390E-07    0.10258E-08    0.75642E-13
   515    0.25713E+04   -0.32977E+02    0.23233E-07   -0.32977E+02    0.65189E+01    0.10037E-08    0.23233E-07    0.10037E-08    0.75124E-13
   516    0.25747E+04   -0.31699E+02    0.23079E-07   -0.31699E+02    0.65093E+01    0.98172E-09    0.23079E-07    0.98172E-09    0.74610E-13
   517    0.25778E+04   -0.30415E+02    0.22929E-07   -0.30415E+02    0.65050E+01    0.95976E-09    0.22929E-07    0.95976E-09    0.74101E-13
   518    0.25807E+04   -0.29125E+02    0.22782E-07   -0.29125E+02    0.65056E+01    0.93783E-09    0.22782E-07    0.93783E-09    0.73596E-13
   519    0.25835E+04   -0.27830E+02    0.22638E-07   -0.27830E+02    0.65115E+01    0.91593E-09    0.22638E-07    0.91593E-09    0.73095E-13
   520    0.25859E+04   -0.26532E+02    0.22497E-07   -0.26532E+02    0.65225E+01    0.89407E-09    0.22497E-07    0.89407E-09    0.72599E-13
   521    0.25880E+04   -0.25231E+02    0.22359E-07   -0.25231E+02    0.65387E+01    0.87225E-09    0.22359E-07    0.87225E-09    0.72106E-13
   522    0.25899E+04   -0.23927E+02    0.22224E-07   -0.23927E+02    0.65603E+01    0.85047E-09    0.22224E-07    0.85047E-09    0.71618E-13
   523    0.25916E+04   -0.22622E+02    0.22093E-07   -0.22622E+02    0.65871E+01    0.82873E-09    0.22093E-07    0.82873E-09    0.71134E-13
   524    0.25931E+04   -0.21317E+02    0.21964E-07   -0.21317E+02    0.66191E+01    0.80702E-09    0.21964E-07    0.80702E-09    0.70654E-13
   525    0.25942E+04   -0.20010E+02    0.21837E-07   -0.20010E+02    0.66564E+01    0.78536E-09    0.21837E-07    0.78536E-09    0.70178E-13
   526    0.25952E+04   -0.18704E+02    0.21714E-07   -0.18704E+02    0.66990E+01    0.76374E-09    0.21714E-07    0.76374E-09    0.69706E-13
   527    0.25961E+04   -0.17400E+02    0.21593E-07   -0.17400E+02    0.67470E+01    0.74217E-09    0.21593E-07    0.74217E-09    0.69238E-13
   528    0.25966E+04   -0.16099E+02    0.21475E-07   -0.16099E+02    0.68002E+01    0.72064E-09    0.21475E-07    0.72064E-09    0.68774E-13
   529    0.25968E+04   -0.14800E+02    0.21360E-07   -0.14800E+02    0.68589E+01    0.69915E-09    0.21360E-07    0.69915E-09    0.68314E-13
   530    0.25968E+04   -0.13507E+02    0.21247E-07   -0.13507E+02    0.69230E+01    0.67771E-09    0.21247E-07    0.67771E-09    0.67858E-13
   531    0.25967E+04   -0.12217E+02    0.21136E-07   -0.12217E+02    0.69924E+01    0.65632E-09    0.21136E-07    0.65632E-09    0.67405E-13
   532    0.25962E+04   -0.10933E+02    0.21028E-07   -0.10933E+02    0.70672E+01    0.63498E-09    0.21028E-07    0.63498E-09    0.66957E-13
   533    0.25955E+04   -0.96563E+01    0.20922E-07   -0.96563E+01    0.71474E+01    0.61368E-09    0.20922E-07    0.61368E-09    0.66512E-13
   534    0.25946E+04   -0.83866E+01    0.20819E-07   -0.83866E+01    0.72329E+01    0.59243E-09    0.20819E-07    0.59243E-09    0.66070E-13
   535    0.25934E+04   -0.71250E+01    0.20718E-07   -0.71250E+01    0.73239E+01    0.57124E-09    0.20718E-07    0.57124E-09    0.65632E-13
   536    0.25920E+04   -0.58715E+01    0.20619E-07   -0.58715E+01    0.74202E+01    0.55010E-09    0.20619E-07    0.55010E-09    0.65198E-13
   537    0.25905E+04   -0.46279E+01    0.20522E-07   -0.46279E+01    0.75219E+01    0.52900E-09    0.20522E-07    0.52900E-09    0.64768E-13
   538    0.25886E+04   -0.33947E+01    0.20427E-07   -0.33947E+01    0.76290E+01    0.50797E-09    0.20427E-07    0.50797E-09    0.64341E-13
   539    0.25865E+04   -0.21729E+01    0.20334E-07   -0.21729E+01    0.77413E+01    0.48698E-09    0.20334E-07    0.48698E-09    0.63917E-13
   540    0.25842E+04   -0.96314E+00    0.20243E-07   -0.96314E+00    0.78591E+01    0.46606E-09    0.20243E-07    0.46606E-09    0.63497E-13
   541    0.25817E+04    0.23446E+00    0.20154E-07    0.23446E+00    0.79821E+01    0.44519E-09    0.20154E-07    0.44519E-09    0.63081E-13
   542    0.25790E+04    0.14176E+01    0.20066E-07    0.14176E+01    0.81104E+01    0.42437E-09    0.20066E-07    0.42437E-09    0.62667E-13
   543    0.25760E+04    0.25868E+01    0.19981E-07    0.25868E+01    0.82441E+01    0.40362E-09    0.19981E-07    0.40362E-09    0.62258E-13
   544    0.25728E+04    0.37409E+01    0.19897E-07    0.37409E+01    0.83830E+01    0.38292E-09    0.19897E-07    0.38292E-09    0.61851E-13
   545    0.25694E+04    0.48793E+01    0.19815E-07    0.48793E+01    0.85271E+01    0.36229E-09    0.19815E-07    0.36229E-09    0.61448E-13
   546    0.25658E+04    0.60010E+01    0.19734E-07    0.60010E+01    0.86762E+01    0.34171E-09    0.19734E-07    0.34171E-09    0.61048E-13
   547    0.25620E+04    0.71056E+01    0.19655E-07    0.71056E+01    0.88305E+01    0.32120E-09    0.19655E-07    0.32120E-09    0.60651E-13
   548    0.25580E+04    0.81920E+01    0.19577E-07    0.81920E+01    0.89899E+01    0.30075E-09    0.19577E-07    0.30075E-09    0.60257E-13
   549    0.25538E+04    0.92594E+01    0.19501E-07    0.92594E+01    0.91544E+01    0.28037E-09    0.19501E-07    0.28037E-09    0.59866E-13
   550    0.25493E+04    0.10307E+02    0.19426E-07    0.10307E+02    0.93240E+01    0.26005E-09    0.19426E-07    0.26005E-09    0.59479E-13
   551    0.25448E+04    0.11335E+02    0.19352E-07    0.11335E+02    0.94987E+01    0.23979E-09    0.19352E-07    0.23979E-09    0.59094E-13
   552    0.25400E+04    0.12342E+02    0.19280E-07    0.12342E+02    0.96785E+01    0.21961E-09    0.19280E-07    0.21961E-09    0.58712E-13
   553    0.25350E+04    0.13327E+02    0.19208E-07    0.13327E+02    0.98619E+01    0.19951E-09    0.19208E-07    0.19951E-09    0.58334E-13
   554    0.25298E+04    0.14290E+02    0.19138E-07    0.14290E+02    0.10052E+02    0.17948E-09    0.19138E-07    0.17948E-09    0.57958E-13
   555    0.25245E+04    0.15230E+02    0.19070E-07    0.15230E+02    0.10246E+02    0.15955E-09    0.19070E-07    0.15955E-09    0.57586E-13
   556    0.25189E+04    0.16148E+02    0.19002E-07    0.16148E+02    0.10445E+02    0.13971E-09    0.19002E-07    0.13971E-09    0.57216E-13
   557    0.25132E+04    0.17041E+02    0.18935E-07    0.17041E+02    0.10648E+02    0.11998E-09    0.18935E-07    0.11998E-09    0.56849E-13
   558    0.25073E+04    0.17911E+02    0.18870E-07    0.17911E+02    0.10857E+02    0.10035E-09    0.18870E-07    0.10035E-09    0.56485E-13
   559    0.25012E+04    0.18756E+02    0.18806E-07    0.18756E+02    0.11070E+02    0.80827E-10    0.18806E-07    0.80827E-10    0.56124E-13
   560    0.24950E+04    0.19575E+02    0.18743E-07    0.19575E+02    0.11287E+02    0.61427E-10    0.18743E-07    0.61427E-10    0.55766E-13
   561    0.24885E+04    0.20369E+02    0.18680E-07    0.20369E+02    0.11508E+02    0.42151E-10    0.18680E-07    0.42151E-10    0.55411E-13
   562    0.24820E+04    0.21136E+02    0.18619E-07    0.21136E+02    0.11734E+02    0.23004E-10    0.18619E-07    0.23004E-10    0.55058E-13
   563    0.24753E+04    0.21879E+02    0.18559E-07    0.21879E+02    0.11964E+02    0.39926E-11    0.18559E-07    0.39926E-11    0.54708E-13
   564    0.24684E+04    0.22592E+02    0.18500E-07    0.22592E+02    0.12199E+02   -0.14877E-10    0.18500E-07   -0.14877E-10    0.54361E-13
   565    0.24614E+04    0.23279E+02    0.18442E-07    0.23279E+02    0.12437E+02   -0.33600E-10    0.18442E-07   -0.33600E-10    0.54017E-13
   566    0.24543E+04    0.23937E+02    0.18385E-07    0.23937E+02    0.12680E+02   -0.52171E-10    0.18385E-07   -0.52171E-10    0.53675E-13
   567    0.24470E+04    0.24567E+02    0.18328E-07    0.24567E+02    0.12926E+02   -0.70582E-10    0.18328E-07   -0.70582E-10    0.53336E-13
   568    0.24396E+04    0.25168E+02    0.18273E-07    0.25168E+02    0.13176E+02   -0.88829E-10    0.18273E-07   -0.88829E-10    0.53000E-13
   569    0.24320E+04    0.25742E+02    0.18219E-07    0.25742E+02    0.13431E+02   -0.10691E-09    0.18219E-07   -0.10691E-09    0.52666E-13
   570    0.24244E+04    0.26284E+02    0.18165E-07    0.26284E+02    0.13688E+02   -0.12481E-09    0.18165E-07   -0.12481E-09    0.52335E-13
   571    0.24166E+04    0.26796E+02    0.18112E-07    0.26796E+02    0.13950E+02   -0.14252E-09    0.18112E-07   -0.14252E-09    0.52006E-13
   572    0.24086E+04    0.27278E+02    0.18060E-07    0.27278E+02    0.14215E+02   -0.16006E-09    0.18060E-07   -0.16006E-09    0.51680E-13
   573    0.24006E+04    0.27728E+02    0.18009E-07    0.27728E+02    0.14483E+02   -0.17739E-09    0.18009E-07   -0.17739E-09    0.51357E-13
   574    0.23925E+04    0.28149E+02    0.17959E-07    0.28149E+02    0.14755E+02   -0.19453E-09    0.17959E-07   -0.19453E-09    0.51036E-13
   575    0.23843E+04    0.28537E+02    0.17909E-07    0.28537E+02    0.15029E+02   -0.21146E-09    0.17909E-07   -0.21146E-09    0.50718E-13
   576    0.23760E+04    0.28894E+02    0.17860E-07    0.28894E+02    0.15307E+02   -0.22819E-09    0.17860E-07   -0.22819E-09    0.50402E-13
   577    0.23675E+04    0.29219E+02    0.17812E-07    0.29219E+02    0.15588E+02   -0.24469E-09    0.17812E-07   -0.24469E-09    0.50088E-13
   578    0.23590E+04    0.29511E+02    0.17764E-07    0.29511E+02    0.15871E+02   -0.26097E-09    0.17764E-07   -0.26097E-09    0.49777E-13
   579    0.23505E+04    0.29772E+02    0.17717E-07    0.29772E+02    0.16158E+02   -0.27703E-09    0.17717E-07   -0.27703E-09    0.49469E-13
   580    0.23419E+04    0.29998E+02    0.17671E-07    0.29998E+02    0.16447E+02   -0.29285E-09    0.17671E-07   -0.29285E-09    0.49163E-13
   581    0.23331E+04    0.30193E+02    0.17625E-07    0.30193E+02    0.16739E+02   -0.30843E-09    0.17625E-07   -0.30843E-09    0.48859E-13
   582    0.23242E+04    0.30354E+02    0.17580E-07    0.30354E+02    0.17033E+02   -0.32376E-09    0.17580E-07   -0.32376E-09    0.48558E-13
   583    0.23154E+04    0.30481E+02    0.17536E-07    0.30481E+02    0.17330E+02   -0.33885E-09    0.17536E-07   -0.33885E-09    0.48258E-13
   584    0.23065E+04    0.30574E+02    0.17492E-07    0.30574E+02    0.17629E+02   -0.35367E-09    0.17492E-07   -0.35367E-09    0.47962E-13
   585    0.22976E+04    0.30634E+02    0.17449E-07    0.30634E+02    0.17930E+02   -0.36824E-09    0.17449E-07   -0.36824E-09    0.47667E-13
   586    0.22886E+04    0.30659E+02    0.17406E-07    0.30659E+02    0.18232E+02   -0.38253E-09    0.17406E-07   -0.38253E-09    0.47375E-13
   587    0.22796E+04    0.30651E+02    0.17363E-07    0.30651E+02    0.18537E+02   -0.39655E-09    0.17363E-07   -0.39655E-09    0.47085E-13
   588    0.22705E+04    0.30607E+02    0.17321E-07    0.30607E+02    0.18843E+02   -0.41029E-09    0.17321E-07   -0.41029E-09    0.46797E-13
   589    0.22613E+04    0.30529E+02    0.17280E-07    0.30529E+02    0.19152E+02   -0.42374E-09    0.17280E-07   -0.42374E-09    0.46511E-13
   590    0.22521E+04    0.30417E+02    0.17239E-07    0.30417E+02    0.19461E+02   -0.43690E-09    0.17239E-07   -0.43690E-09    0.46228E-13
   591    0.22430E+04    0.30270E+02    0.17198E-07    0.30270E+02    0.19772E+02   -0.44976E-09    0.17198E-07   -0.44976E-09    0.45947E-13
   592    0.22339E+04    0.30087E+02    0.17158E-07    0.30087E+02    0.20084E+02   -0.46232E-09    0.17158E-07   -0.46232E-09    0.45668E-13
   593    0.22247E+04    0.29871E+02    0.17118E-07    0.29871E+02    0.20398E+02   -0.47457E-09    0.17118E-07   -0.47457E-09    0.45390E-13
   594    0.22154E+04    0.29618E+02    0.17078E-07    0.29618E+02    0.20713E+02   -0.48650E-09    0.17078E-07   -0.48650E-09    0.45116E-13
   595    0.22061E+04    0.29332E+02    0.17039E-07    0.29332E+02    0.21027E+02   -0.49811E-09    0.17039E-07   -0.49811E-09    0.44843E-13
   596    0.21970E+04    0.29009E+02    0.17000E-07    0.29009E+02    0.21344E+02   -0.50940E-09    0.17000E-07   -0.50940E-09    0.44572E-13
   597    0.21878E+04    0.28653E+02    0.16961E-07    0.28653E+02    0.21659E+02   -0.52035E-09    0.16961E-07   -0.52035E-09    0.44303E-13
   598    0.21789E+04    0.28261E+02    0.16922E-07    0.28261E+02    0.21976E+02   -0.53096E-09    0.16922E-07   -0.53096E-09    0.44036E-13
   599    0.21698E+04    0.27835E+02    0.16884E-07    0.27835E+02    0.22293E+02   -0.54123E-09    0.16884E-07   -0.54123E-09    0.43771E-13
   600    0.21607E+04    0.27373E+02    0.16846E-07    0.27373E+02    0.22611E+02   -0.55115E-09    0.16846E-07   -0.55115E-09    0.43508E-13
   601    0.21517E+04    0.26877E+02    0.16808E-07    0.26877E+02    0.22929E+02   -0.56072E-09    0.16808E-07   -0.56072E-09    0.43247E-13
   602    0.21427E+04    0.26345E+02    0.16770E-07    0.26345E+02    0.23246E+02   -0.56995E-09    0.16770E-07   -0.56995E-09    0.42988E-13
   603    0.21336E+04    0.25781E+02    0.16733E-07    0.25781E+02    0.23563E+02   -0.57886E-09    0.16733E-07   -0.57886E-09    0.42731E-13
