#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1144    0.13579E+04   -0.19164E+02    0.25902E-08   -0.19164E+02    0.12955E+02    0.31203E-10    0.25902E-08    0.31203E-10    0.27809E-14
  1145    0.13550E+04   -0.18075E+02    0.26123E-08   -0.18075E+02    0.12999E+02    0.26101E-10    0.26123E-08    0.26101E-10    0.27712E-14
  1146    0.13520E+04   -0.16995E+02    0.26312E-08   -0.16995E+02    0.13047E+02    0.21050E-10    0.26312E-08    0.21050E-10    0.27614E-14
  1147    0.13489E+04   -0.15925E+02    0.26467E-08   -0.15925E+02    0.13103E+02    0.16051E-10    0.26467E-08    0.16051E-10    0.27517E-14
  1148    0.13456E+04   -0.14866E+02    0.26587E-08   -0.14866E+02    0.13163E+02    0.11105E-10    0.26587E-08    0.11105E-10    0.27421E-14
  1149    0.13424E+04   -0.13819E+02    0.26671E-08   -0.13819E+02    0.13229E+02    0.62149E-11    0.26671E-08    0.62149E-11    0.27325E-14
  1150    0.13390E+04   -0.12784E+02    0.26716E-08   -0.12784E+02    0.13300E+02    0.13814E-11    0.26716E-08    0.13814E-11    0.27229E-14
  1151    0.13356E+04   -0.11760E+02    0.26722E-08   -0.11760E+02    0.13377E+02   -0.33940E-11    0.26722E-08   -0.33940E-11    0.27134E-14
  1152    0.13319E+04   -0.10750E+02    0.26689E-08   -0.10750E+02    0.13460E+02   -0.81115E-11    0.26689E-08   -0.81115E-11    0.27039E-14
  1153    0.13284E+04   -0.97527E+01    0.26620E-08   -0.97527E+01    0.13548E+02   -0.12772E-10    0.26620E-08   -0.12772E-10    0.26945E-14
  1154    0.13247E+04   -0.87678E+01    0.26515E-08   -0.87678E+01    0.13642E+02   -0.17376E-10    0.26515E-08   -0.17376E-10    0.26851E-14
  1155    0.13209E+04   -0.77969E+01    0.26377E-08   -0.77969E+01    0.13741E+02   -0.21924E-10    0.26377E-08   -0.21924E-10    0.26757E-14
  1156    0.13170E+04   -0.68409E+01    0.26206E-08   -0.68409E+01    0.13845E+02   -0.26418E-10    0.26206E-08   -0.26418E-10    0.26664E-14
  1157    0.13130E+04   -0.58980E+01    0.26004E-08   -0.58980E+01    0.13953E+02   -0.30857E-10    0.26004E-08   -0.30857E-10    0.26571E-14
  1158    0.13090E+04   -0.49706E+01    0.25772E-08   -0.49706E+01    0.14068E+02   -0.35243E-10    0.25772E-08   -0.35243E-10    0.26478E-14
  1159    0.13049E+04   -0.40576E+01    0.25513E-08   -0.40576E+01    0.14187E+02   -0.39576E-10    0.25513E-08   -0.39576E-10    0.26386E-14
  1160    0.13006E+04   -0.31614E+01    0.25227E-08   -0.31614E+01    0.14312E+02   -0.43857E-10    0.25227E-08   -0.43857E-10    0.26295E-14
  1161    0.12964E+04   -0.22795E+01    0.24917E-08   -0.22795E+01    0.14441E+02   -0.48087E-10    0.24917E-08   -0.48087E-10    0.26203E-14
  1162    0.12920E+04   -0.14142E+01    0.24583E-08   -0.14142E+01    0.14575E+02   -0.52266E-10    0.24583E-08   -0.52266E-10    0.26112E-14
  1163    0.12876E+04   -0.56531E+00    0.24227E-08   -0.56531E+00    0.14714E+02   -0.56395E-10    0.24227E-08   -0.56395E-10    0.26022E-14
  1164    0.12832E+04    0.26724E+00    0.23850E-08    0.26724E+00    0.14858E+02   -0.60475E-10    0.23850E-08   -0.60475E-10    0.25932E-14
  1165    0.12786E+04    0.10835E+01    0.23455E-08    0.10835E+01    0.15006E+02   -0.64507E-10    0.23455E-08   -0.64507E-10    0.25842E-14
  1166    0.12739E+04    0.18821E+01    0.23042E-08    0.18821E+01    0.15159E+02   -0.68492E-10    0.23042E-08   -0.68492E-10    0.25752E-14
  1167    0.12693E+04    0.26631E+01    0.22614E-08    0.26631E+01    0.15316E+02   -0.72429E-10    0.22614E-08   -0.72429E-10    0.25663E-14
  1168    0.12645E+04    0.34274E+01    0.22170E-08    0.34274E+01    0.15478E+02   -0.76321E-10    0.22170E-08   -0.76321E-10    0.25575E-14
  1169    0.12598E+04    0.41720E+01    0.21714E-08    0.41720E+01    0.15644E+02   -0.80167E-10    0.21714E-08   -0.80167E-10    0.25486E-14
  1170    0.12550E+04    0.49000E+01    0.21246E-08    0.49000E+01    0.15813E+02   -0.83968E-10    0.21246E-08   -0.83968E-10    0.25398E-14
  1171    0.12500E+04    0.56085E+01    0.20769E-08    0.56085E+01    0.15988E+02   -0.87725E-10    0.20769E-08   -0.87725E-10    0.25311E-14
  1172    0.12451E+04    0.62983E+01    0.20283E-08    0.62983E+01    0.16166E+02   -0.91439E-10    0.20283E-08   -0.91439E-10    0.25224E-14
  1173    0.12401E+04    0.69696E+01    0.19790E-08    0.69696E+01    0.16348E+02   -0.95111E-10    0.19790E-08   -0.95111E-10    0.25137E-14
  1174    0.12350E+04    0.76212E+01    0.19291E-08    0.76212E+01    0.16533E+02   -0.98740E-10    0.19291E-08   -0.98740E-10    0.25050E-14
  1175    0.12299E+04    0.82534E+01    0.18789E-08    0.82534E+01    0.16722E+02   -0.10233E-09    0.18789E-08   -0.10233E-09    0.24964E-14
  1176    0.12246E+04    0.88655E+01    0.18283E-08    0.88655E+01    0.16915E+02   -0.10588E-09    0.18283E-08   -0.10588E-09    0.24878E-14
  1177    0.12194E+04    0.94581E+01    0.17777E-08    0.94581E+01    0.17112E+02   -0.10939E-09    0.17777E-08   -0.10939E-09    0.24793E-14
  1178    0.12141E+04    0.10030E+02    0.17272E-08    0.10030E+02    0.17311E+02   -0.11286E-09    0.17272E-08   -0.11286E-09    0.24708E-14
  1179    0.12089E+04    0.10582E+02    0.16768E-08    0.10582E+02    0.17515E+02   -0.11629E-09    0.16768E-08   -0.11629E-09    0.24623E-14
  1180    0.12035E+04    0.11114E+02    0.16268E-08    0.11114E+02    0.17722E+02   -0.11968E-09    0.16268E-08   -0.11968E-09    0.24539E-14
  1181    0.11981E+04    0.11625E+02    0.15773E-08    0.11625E+02    0.17931E+02   -0.12304E-09    0.15773E-08   -0.12304E-09    0.24455E-14
  1182    0.11927E+04    0.12115E+02    0.15284E-08    0.12115E+02    0.18144E+02   -0.12636E-09    0.15284E-08   -0.12636E-09    0.24371E-14
  1183    0.11872E+04    0.12583E+02    0.14803E-08    0.12583E+02    0.18359E+02   -0.12965E-09    0.14803E-08   -0.12965E-09    0.24288E-14
  1184    0.11817E+04    0.13031E+02    0.14332E-08    0.13031E+02    0.18576E+02   -0.13290E-09    0.14332E-08   -0.13290E-09    0.24205E-14
  1185    0.11762E+04    0.13457E+02    0.13872E-08    0.13457E+02    0.18798E+02   -0.13612E-09    0.13872E-08   -0.13612E-09    0.24122E-14
  1186    0.11706E+04    0.13862E+02    0.13424E-08    0.13862E+02    0.19021E+02   -0.13931E-09    0.13424E-08   -0.13931E-09    0.24040E-14
  1187    0.11651E+04    0.14244E+02    0.12990E-08    0.14244E+02    0.19247E+02   -0.14246E-09    0.12990E-08   -0.14246E-09    0.23958E-14
  1188    0.11595E+04    0.14605E+02    0.12571E-08    0.14605E+02    0.19474E+02   -0.14558E-09    0.12571E-08   -0.14558E-09    0.23877E-14
  1189    0.11539E+04    0.14944E+02    0.12170E-08    0.14944E+02    0.19704E+02   -0.14867E-09    0.12170E-08   -0.14867E-09    0.23795E-14
  1190    0.11483E+04    0.15261E+02    0.11787E-08    0.15261E+02    0.19936E+02   -0.15173E-09    0.11787E-08   -0.15173E-09    0.23715E-14
  1191    0.11426E+04    0.15555E+02    0.11423E-08    0.15555E+02    0.20170E+02   -0.15476E-09    0.11423E-08   -0.15476E-09    0.23634E-14
  1192    0.11369E+04    0.15828E+02    0.11081E-08    0.15828E+02    0.20405E+02   -0.15777E-09    0.11081E-08   -0.15777E-09    0.23554E-14
  1193    0.11312E+04    0.16077E+02    0.10762E-08    0.16077E+02    0.20643E+02   -0.16074E-09    0.10762E-08   -0.16074E-09    0.23474E-14
  1194    0.11256E+04    0.16305E+02    0.10468E-08    0.16305E+02    0.20881E+02   -0.16369E-09    0.10468E-08   -0.16369E-09    0.23394E-14
  1195    0.11199E+04    0.16510E+02    0.10199E-08    0.16510E+02    0.21122E+02   -0.16661E-09    0.10199E-08   -0.16661E-09    0.23315E-14
  1196    0.11141E+04    0.16692E+02    0.99581E-09    0.16692E+02    0.21364E+02   -0.16951E-09    0.99581E-09   -0.16951E-09    0.23236E-14
  1197    0.11085E+04    0.16852E+02    0.97457E-09    0.16852E+02    0.21607E+02   -0.17238E-09    0.97457E-09   -0.17238E-09    0.23157E-14
  1198    0.11027E+04    0.16987E+02    0.95637E-09    0.16987E+02    0.21851E+02   -0.17522E-09    0.95637E-09   -0.17522E-09    0.23079E-14
  1199    0.10970E+04    0.17102E+02    0.94136E-09    0.17102E+02    0.22095E+02   -0.17805E-09    0.94136E-09   -0.17805E-09    0.23001E-14
  1200    0.10913E+04    0.17193E+02    0.92969E-09    0.17193E+02    0.22341E+02   -0.18085E-09    0.92969E-09   -0.18085E-09    0.22923E-14
  1201    0.10857E+04    0.17260E+02    0.92146E-09    0.17260E+02    0.22586E+02   -0.18363E-09    0.92146E-09   -0.18363E-09    0.22846E-14
  1202    0.10799E+04    0.17306E+02    0.91661E-09    0.17306E+02    0.22834E+02   -0.18638E-09    0.91661E-09   -0.18638E-09    0.22769E-14
  1203    0.10742E+04    0.17328E+02    0.91502E-09    0.17328E+02    0.23081E+02   -0.18911E-09    0.91502E-09   -0.18911E-09    0.22692E-14
  1204    0.10685E+04    0.17328E+02    0.91659E-09    0.17328E+02    0.23329E+02   -0.19182E-09    0.91659E-09   -0.19182E-09    0.22616E-14
  1205    0.10629E+04    0.17304E+02    0.92121E-09    0.17304E+02    0.23576E+02   -0.19451E-09    0.92121E-09   -0.19451E-09    0.22540E-14
  1206    0.10572E+04    0.17259E+02    0.92876E-09    0.17259E+02    0.23824E+02   -0.19717E-09    0.92876E-09   -0.19717E-09    0.22464E-14
  1207    0.10517E+04    0.17190E+02    0.93915E-09    0.17190E+02    0.24072E+02   -0.19981E-09    0.93915E-09   -0.19981E-09    0.22389E-14
  1208    0.10461E+04    0.17100E+02    0.95225E-09    0.17100E+02    0.24320E+02   -0.20242E-09    0.95225E-09   -0.20242E-09    0.22313E-14
  1209    0.10404E+04    0.16987E+02    0.96796E-09    0.16987E+02    0.24568E+02   -0.20501E-09    0.96796E-09   -0.20501E-09    0.22238E-14
  1210    0.10349E+04    0.16852E+02    0.98616E-09    0.16852E+02    0.24815E+02   -0.20757E-09    0.98616E-09   -0.20757E-09    0.22164E-14
  1211    0.10293E+04    0.16695E+02    0.10068E-08    0.16695E+02    0.25063E+02   -0.21010E-09    0.10068E-08   -0.21010E-09    0.22090E-14
  1212    0.10238E+04    0.16516E+02    0.10296E-08    0.16516E+02    0.25309E+02   -0.21261E-09    0.10296E-08   -0.21261E-09    0.22016E-14
  1213    0.10183E+04    0.16317E+02    0.10547E-08    0.16317E+02    0.25555E+02   -0.21509E-09    0.10547E-08   -0.21509E-09    0.21942E-14
  1214    0.10129E+04    0.16095E+02    0.10818E-08    0.16095E+02    0.25801E+02   -0.21755E-09    0.10818E-08   -0.21755E-09    0.21869E-14
  1215    0.10075E+04    0.15852E+02    0.11108E-08    0.15852E+02    0.26045E+02   -0.21997E-09    0.11108E-08   -0.21997E-09    0.21796E-14
  1216    0.10021E+04    0.15587E+02    0.11417E-08    0.15587E+02    0.26289E+02   -0.22237E-09    0.11417E-08   -0.22237E-09    0.21723E-14
  1217    0.99663E+03    0.15302E+02    0.11743E-08    0.15302E+02    0.26532E+02   -0.22474E-09    0.11743E-08   -0.22474E-09    0.21650E-14
  1218    0.99132E+03    0.14996E+02    0.12086E-08    0.14996E+02    0.26775E+02   -0.22708E-09    0.12086E-08   -0.22708E-09    0.21578E-14
  1219    0.98597E+03    0.14670E+02    0.12443E-08    0.14670E+02    0.27015E+02   -0.22939E-09    0.12443E-08   -0.22939E-09    0.21506E-14
  1220    0.98071E+03    0.14323E+02    0.12815E-08    0.14323E+02    0.27255E+02   -0.23167E-09    0.12815E-08   -0.23167E-09    0.21435E-14
  1221    0.97548E+03    0.13956E+02    0.13199E-08    0.13956E+02    0.27492E+02   -0.23392E-09    0.13199E-08   -0.23392E-09    0.21363E-14
  1222    0.97029E+03    0.13569E+02    0.13595E-08    0.13569E+02    0.27729E+02   -0.23614E-09    0.13595E-08   -0.23614E-09    0.21292E-14
  1223    0.96512E+03    0.13163E+02    0.14002E-08    0.13163E+02    0.27965E+02   -0.23833E-09    0.14002E-08   -0.23833E-09    0.21221E-14
  1224    0.95997E+03    0.12736E+02    0.14418E-08    0.12736E+02    0.28197E+02   -0.24049E-09    0.14418E-08   -0.24049E-09    0.21151E-14
  1225    0.95493E+03    0.12290E+02    0.14843E-08    0.12290E+02    0.28428E+02   -0.24262E-09    0.14843E-08   -0.24262E-09    0.21081E-14
  1226    0.94992E+03    0.11826E+02    0.15276E-08    0.11826E+02    0.28658E+02   -0.24471E-09    0.15276E-08   -0.24471E-09    0.21011E-14
  1227    0.94501E+03    0.11342E+02    0.15714E-08    0.11342E+02    0.28885E+02   -0.24677E-09    0.15714E-08   -0.24677E-09    0.20941E-14
  1228    0.94006E+03    0.10840E+02    0.16158E-08    0.10840E+02    0.29111E+02   -0.24879E-09    0.16158E-08   -0.24879E-09    0.20872E-14
  1229    0.93521E+03    0.10320E+02    0.16606E-08    0.10320E+02    0.29334E+02   -0.25079E-09    0.16606E-08   -0.25079E-09    0.20803E-14
  1230    0.93023E+03    0.97825E+01    0.17057E-08    0.97825E+01    0.29554E+02   -0.25275E-09    0.17057E-08   -0.25275E-09    0.20734E-14
  1231    0.92544E+03    0.92271E+01    0.17510E-08    0.92271E+01    0.29773E+02   -0.25467E-09    0.17510E-08   -0.25467E-09    0.20666E-14
  1232    0.92067E+03    0.86552E+01    0.17964E-08    0.86552E+01    0.29988E+02   -0.25656E-09    0.17964E-08   -0.25656E-09    0.20597E-14
  1233    0.91608E+03    0.80649E+01    0.18418E-08    0.80649E+01    0.30202E+02   -0.25842E-09    0.18418E-08   -0.25842E-09    0.20529E-14
  1234    0.91144E+03    0.74593E+01    0.18870E-08    0.74593E+01    0.30412E+02   -0.26023E-09    0.18870E-08   -0.26023E-09    0.20462E-14
  1235    0.90713E+03    0.68369E+01    0.19319E-08    0.68369E+01    0.30621E+02   -0.26202E-09    0.19319E-08   -0.26202E-09    0.20394E-14
  1236    0.90269E+03    0.61988E+01    0.19765E-08    0.61988E+01    0.30825E+02   -0.26376E-09    0.19765E-08   -0.26376E-09    0.20327E-14
  1237    0.89829E+03    0.55444E+01    0.20207E-08    0.55444E+01    0.31027E+02   -0.26547E-09    0.20207E-08   -0.26547E-09    0.20260E-14
  1238    0.89399E+03    0.48745E+01    0.20642E-08    0.48745E+01    0.31226E+02   -0.26714E-09    0.20642E-08   -0.26714E-09    0.20193E-14
  1239    0.88972E+03    0.41893E+01    0.21071E-08    0.41893E+01    0.31421E+02   -0.26878E-09    0.21071E-08   -0.26878E-09    0.20127E-14
  1240    0.88547E+03    0.34905E+01    0.21492E-08    0.34905E+01    0.31613E+02   -0.27037E-09    0.21492E-08   -0.27037E-09    0.20061E-14
  1241    0.88140E+03    0.27768E+01    0.21903E-08    0.27768E+01    0.31801E+02   -0.27193E-09    0.21903E-08   -0.27193E-09    0.19995E-14
  1242    0.87729E+03    0.20505E+01    0.22305E-08    0.20505E+01    0.31988E+02   -0.27345E-09    0.22305E-08   -0.27345E-09    0.19930E-14
  1243    0.87327E+03    0.13086E+01    0.22695E-08    0.13086E+01    0.32169E+02   -0.27493E-09    0.22695E-08   -0.27493E-09    0.19864E-14
  1244    0.86937E+03    0.55504E+00    0.23073E-08    0.55504E+00    0.32348E+02   -0.27637E-09    0.23073E-08   -0.27637E-09    0.19799E-14
  1245    0.86556E+03   -0.21162E+00    0.23438E-08   -0.21162E+00    0.32522E+02   -0.27777E-09    0.23438E-08   -0.27777E-09    0.19734E-14
  1246    0.86178E+03   -0.98953E+00    0.23787E-08   -0.98953E+00    0.32692E+02   -0.27912E-09    0.23787E-08   -0.27912E-09    0.19670E-14
  1247    0.85803E+03   -0.17801E+01    0.24122E-08   -0.17801E+01    0.32859E+02   -0.28044E-09    0.24122E-08   -0.28044E-09    0.19606E-14
  1248    0.85438E+03   -0.25824E+01    0.24439E-08   -0.25824E+01    0.33022E+02   -0.28172E-09    0.24439E-08   -0.28172E-09    0.19541E-14
  1249    0.85084E+03   -0.33955E+01    0.24739E-08   -0.33955E+01    0.33181E+02   -0.28295E-09    0.24739E-08   -0.28295E-09    0.19478E-14
  1250    0.84739E+03   -0.42194E+01    0.25019E-08   -0.42194E+01    0.33336E+02   -0.28414E-09    0.25019E-08   -0.28414E-09    0.19414E-14
  1251    0.84398E+03   -0.50537E+01    0.25280E-08   -0.50537E+01    0.33485E+02   -0.28529E-09    0.25280E-08   -0.28529E-09    0.19351E-14
  1252    0.84074E+03   -0.58981E+01    0.25521E-08   -0.58981E+01    0.33632E+02   -0.28640E-09    0.25521E-08   -0.28640E-09    0.19288E-14
  1253    0.83745E+03   -0.67519E+01    0.25744E-08   -0.67519E+01    0.33773E+02   -0.28746E-09    0.25744E-08   -0.28746E-09    0.19225E-14
  1254    0.83427E+03   -0.76150E+01    0.25948E-08   -0.76150E+01    0.33909E+02   -0.28848E-09    0.25948E-08   -0.28848E-09    0.19162E-14
  1255    0.83118E+03   -0.84870E+01    0.26134E-08   -0.84870E+01    0.34042E+02   -0.28946E-09    0.26134E-08   -0.28946E-09    0.19100E-14
  1256    0.82827E+03   -0.93673E+01    0.26302E-08   -0.93673E+01    0.34170E+02   -0.29040E-09    0.26302E-08   -0.29040E-09    0.19038E-14
  1257    0.82539E+03   -0.10256E+02    0.26454E-08   -0.10256E+02    0.34294E+02   -0.29129E-09    0.26454E-08   -0.29129E-09    0.18976E-14
  1258    0.82253E+03   -0.11152E+02    0.26590E-08   -0.11152E+02    0.34412E+02   -0.29215E-09    0.26590E-08   -0.29215E-09    0.18915E-14
  1259    0.81976E+03   -0.12055E+02    0.26710E-08   -0.12055E+02    0.34527E+02   -0.29296E-09    0.26710E-08   -0.29296E-09    0.18853E-14
  1260    0.81710E+03   -0.12966E+02    0.26814E-08   -0.12966E+02    0.34636E+02   -0.29373E-09    0.26814E-08   -0.29373E-09    0.18792E-14
  1261    0.81453E+03   -0.13883E+02    0.26904E-08   -0.13883E+02    0.34741E+02   -0.29446E-09    0.26904E-08   -0.29446E-09    0.18731E-14
  1262    0.81206E+03   -0.14806E+02    0.26980E-08   -0.14806E+02    0.34842E+02   -0.29515E-09    0.26980E-08   -0.29515E-09    0.18671E-14
  1263    0.80969E+03   -0.15735E+02    0.27042E-08   -0.15735E+02    0.34937E+02   -0.29580E-09    0.27042E-08   -0.29580E-09    0.18610E-14
  1264    0.80733E+03   -0.16669E+02    0.27091E-08   -0.16669E+02    0.35028E+02   -0.29640E-09    0.27091E-08   -0.29640E-09    0.18550E-14
  1265    0.80515E+03   -0.17608E+02    0.27127E-08   -0.17608E+02    0.35114E+02   -0.29697E-09    0.27127E-08   -0.29697E-09    0.18490E-14
  1266    0.80298E+03   -0.18552E+02    0.27152E-08   -0.18552E+02    0.35196E+02   -0.29750E-09    0.27152E-08   -0.29750E-09    0.18430E-14
  1267    0.80091E+03   -0.19500E+02    0.27165E-08   -0.19500E+02    0.35272E+02   -0.29798E-09    0.27165E-08   -0.29798E-09    0.18371E-14
  1268    0.79894E+03   -0.20452E+02    0.27167E-08   -0.20452E+02    0.35344E+02   -0.29843E-09    0.27167E-08   -0.29843E-09    0.18312E-14
  1269    0.79707E+03   -0.21407E+02    0.27159E-08   -0.21407E+02    0.35410E+02   -0.29883E-09    0.27159E-08   -0.29883E-09    0.18253E-14
  1270    0.79526E+03   -0.22365E+02    0.27141E-08   -0.22365E+02    0.35471E+02   -0.29920E-09    0.27141E-08   -0.29920E-09    0.18194E-14
  1271    0.79356E+03   -0.23326E+02    0.27113E-08   -0.23326E+02    0.35528E+02   -0.29953E-09    0.27113E-08   -0.29953E-09    0.18135E-14
  1272    0.79192E+03   -0.24288E+02    0.27077E-08   -0.24288E+02    0.35580E+02   -0.29981E-09    0.27077E-08   -0.29981E-09    0.18077E-14
  1273    0.79035E+03   -0.25253E+02    0.27033E-08   -0.25253E+02    0.35627E+02   -0.30006E-09    0.27033E-08   -0.30006E-09    0.18019E-14
  1274    0.78887E+03   -0.26219E+02    0.26981E-08   -0.26219E+02    0.35668E+02   -0.30027E-09    0.26981E-08   -0.30027E-09    0.17961E-14
  1275    0.78748E+03   -0.27185E+02    0.26921E-08   -0.27185E+02    0.35705E+02   -0.30044E-09    0.26921E-08   -0.30044E-09    0.17903E-14
  1276    0.78616E+03   -0.28151E+02    0.26855E-08   -0.28151E+02    0.35736E+02   -0.30057E-09    0.26855E-08   -0.30057E-09    0.17846E-14
  1277    0.78493E+03   -0.29117E+02    0.26783E-08   -0.29117E+02    0.35764E+02   -0.30067E-09    0.26783E-08   -0.30067E-09    0.17789E-14
  1278    0.78379E+03   -0.30084E+02    0.26706E-08   -0.30084E+02    0.35785E+02   -0.30072E-09    0.26706E-08   -0.30072E-09    0.17732E-14
  1279    0.78273E+03   -0.31048E+02    0.26623E-08   -0.31048E+02    0.35801E+02   -0.30074E-09    0.26623E-08   -0.30074E-09    0.17675E-14
  1280    0.78175E+03   -0.32013E+02    0.26536E-08   -0.32013E+02    0.35814E+02   -0.30071E-09    0.26536E-08   -0.30071E-09    0.17618E-14
  1281    0.78086E+03   -0.32974E+02    0.26445E-08   -0.32974E+02    0.35820E+02   -0.30065E-09    0.26445E-08   -0.30065E-09    0.17562E-14
  1282    0.78005E+03   -0.33933E+02    0.26350E-08   -0.33933E+02    0.35822E+02   -0.30056E-09    0.26350E-08   -0.30056E-09    0.17506E-14
  1283    0.77932E+03   -0.34890E+02    0.26253E-08   -0.34890E+02    0.35819E+02   -0.30042E-09    0.26253E-08   -0.30042E-09    0.17450E-14
  1284    0.77867E+03   -0.35844E+02    0.26153E-08   -0.35844E+02    0.35810E+02   -0.30025E-09    0.26153E-08   -0.30025E-09    0.17394E-14
  1285    0.77809E+03   -0.36794E+02    0.26052E-08   -0.36794E+02    0.35797E+02   -0.30004E-09    0.26052E-08   -0.30004E-09    0.17339E-14
  1286    0.77760E+03   -0.37741E+02    0.25949E-08   -0.37741E+02    0.35778E+02   -0.29979E-09    0.25949E-08   -0.29979E-09    0.17284E-14
  1287    0.77719E+03   -0.38682E+02    0.25846E-08   -0.38682E+02    0.35755E+02   -0.29950E-09    0.25846E-08   -0.29950E-09    0.17229E-14
  1288    0.77686E+03   -0.39619E+02    0.25742E-08   -0.39619E+02    0.35726E+02   -0.29918E-09    0.25742E-08   -0.29918E-09    0.17174E-14
  1289    0.77660E+03   -0.40549E+02    0.25639E-08   -0.40549E+02    0.35693E+02   -0.29882E-09    0.25639E-08   -0.29882E-09    0.17119E-14
  1290    0.77642E+03   -0.41475E+02    0.25536E-08   -0.41475E+02    0.35655E+02   -0.29843E-09    0.25536E-08   -0.29843E-09    0.17065E-14
  1291    0.77632E+03   -0.42395E+02    0.25435E-08   -0.42395E+02    0.35612E+02   -0.29799E-09    0.25435E-08   -0.29799E-09    0.17011E-14
  1292    0.77630E+03   -0.43308E+02    0.25336E-08   -0.43308E+02    0.35562E+02   -0.29753E-09    0.25336E-08   -0.29753E-09    0.16957E-14
  1293    0.77634E+03   -0.44215E+02    0.25240E-08   -0.44215E+02    0.35509E+02   -0.29702E-09    0.25240E-08   -0.29702E-09    0.16903E-14
  1294    0.77648E+03   -0.45112E+02    0.25146E-08   -0.45112E+02    0.35451E+02   -0.29648E-09    0.25146E-08   -0.29648E-09    0.16849E-14
  1295    0.77667E+03   -0.46003E+02    0.25056E-08   -0.46003E+02    0.35388E+02   -0.29591E-09    0.25056E-08   -0.29591E-09    0.16796E-14
  1296    0.77694E+03   -0.46883E+02    0.24970E-08   -0.46883E+02    0.35321E+02   -0.29530E-09    0.24970E-08   -0.29530E-09    0.16743E-14
  1297    0.77729E+03   -0.47757E+02    0.24889E-08   -0.47757E+02    0.35248E+02   -0.29465E-09    0.24889E-08   -0.29465E-09    0.16690E-14
  1298    0.77770E+03   -0.48620E+02    0.24813E-08   -0.48620E+02    0.35171E+02   -0.29397E-09    0.24813E-08   -0.29397E-09    0.16637E-14
  1299    0.77818E+03   -0.49474E+02    0.24743E-08   -0.49474E+02    0.35090E+02   -0.29325E-09    0.24743E-08   -0.29325E-09    0.16584E-14
  1300    0.77874E+03   -0.50318E+02    0.24679E-08   -0.50318E+02    0.35002E+02   -0.29250E-09    0.24679E-08   -0.29250E-09    0.16532E-14
  1301    0.77936E+03   -0.51151E+02    0.24621E-08   -0.51151E+02    0.34912E+02   -0.29171E-09    0.24621E-08   -0.29171E-09    0.16480E-14
  1302    0.78005E+03   -0.51972E+02    0.24571E-08   -0.51972E+02    0.34815E+02   -0.29089E-09    0.24571E-08   -0.29089E-09    0.16428E-14
  1303    0.78081E+03   -0.52783E+02    0.24526E-08   -0.52783E+02    0.34715E+02   -0.29003E-09    0.24526E-08   -0.29003E-09    0.16376E-14
  1304    0.78163E+03   -0.53583E+02    0.24488E-08   -0.53583E+02    0.34610E+02   -0.28915E-09    0.24488E-08   -0.28915E-09    0.16324E-14
  1305    0.78252E+03   -0.54372E+02    0.24456E-08   -0.54372E+02    0.34500E+02   -0.28822E-09    0.24456E-08   -0.28822E-09    0.16273E-14
  1306    0.78346E+03   -0.55148E+02    0.24430E-08   -0.55148E+02    0.34387E+02   -0.28727E-09    0.24430E-08   -0.28727E-09    0.16221E-14
  1307    0.78447E+03   -0.55911E+02    0.24409E-08   -0.55911E+02    0.34268E+02   -0.28628E-09    0.24409E-08   -0.28628E-09    0.16170E-14
  1308    0.78555E+03   -0.56664E+02    0.24393E-08   -0.56664E+02    0.34145E+02   -0.28527E-09    0.24393E-08   -0.28527E-09    0.16120E-14
  1309    0.78667E+03   -0.57402E+02    0.24383E-08   -0.57402E+02    0.34017E+02   -0.28422E-09    0.24383E-08   -0.28422E-09    0.16069E-14
  1310    0.78787E+03   -0.58128E+02    0.24378E-08   -0.58128E+02    0.33886E+02   -0.28314E-09    0.24378E-08   -0.28314E-09    0.16018E-14
  1311    0.78911E+03   -0.58841E+02    0.24378E-08   -0.58841E+02    0.33750E+02   -0.28203E-09    0.24378E-08   -0.28203E-09    0.15968E-14
  1312    0.79044E+03   -0.59540E+02    0.24382E-08   -0.59540E+02    0.33611E+02   -0.28089E-09    0.24382E-08   -0.28089E-09    0.15918E-14
  1313    0.79180E+03   -0.60227E+02    0.24391E-08   -0.60227E+02    0.33467E+02   -0.27973E-09    0.24391E-08   -0.27973E-09    0.15868E-14
  1314    0.79322E+03   -0.60898E+02    0.24404E-08   -0.60898E+02    0.33319E+02   -0.27853E-09    0.24404E-08   -0.27853E-09    0.15818E-14
  1315    0.79469E+03   -0.61556E+02    0.24421E-08   -0.61556E+02    0.33168E+02   -0.27731E-09    0.24421E-08   -0.27731E-09    0.15769E-14
  1316    0.79621E+03   -0.62199E+02    0.24442E-08   -0.62199E+02    0.33012E+02   -0.27605E-09    0.24442E-08   -0.27605E-09    0.15720E-14
  1317    0.79779E+03   -0.62827E+02    0.24466E-08   -0.62827E+02    0.32854E+02   -0.27478E-09    0.24466E-08   -0.27478E-09    0.15670E-14
  1318    0.79941E+03   -0.63441E+02    0.24494E-08   -0.63441E+02    0.32690E+02   -0.27347E-09    0.24494E-08   -0.27347E-09    0.15621E-14
  1319    0.80108E+03   -0.64040E+02    0.24525E-08   -0.64040E+02    0.32523E+02   -0.27214E-09    0.24525E-08   -0.27214E-09    0.15573E-14
