#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1013    0.10984E+04   -0.55852E+02    0.30969E-08   -0.55852E+02    0.44025E+02    0.71836E-09    0.30969E-08    0.71836E-09    0.54119E-14
  1014    0.10993E+04   -0.57165E+02    0.30833E-08   -0.57165E+02    0.43816E+02    0.71505E-09    0.30833E-08    0.71505E-09    0.53910E-14
  1015    0.11003E+04   -0.58457E+02    0.30702E-08   -0.58457E+02    0.43603E+02    0.71169E-09    0.30702E-08    0.71169E-09    0.53702E-14
  1016    0.11014E+04   -0.59728E+02    0.30573E-08   -0.59728E+02    0.43383E+02    0.70827E-09    0.30573E-08    0.70827E-09    0.53494E-14
  1017    0.11027E+04   -0.60979E+02    0.30447E-08   -0.60979E+02    0.43159E+02    0.70480E-09    0.30447E-08    0.70480E-09    0.53288E-14
  1018    0.11040E+04   -0.62208E+02    0.30322E-08   -0.62208E+02    0.42929E+02    0.70127E-09    0.30322E-08    0.70127E-09    0.53083E-14
  1019    0.11055E+04   -0.63415E+02    0.30199E-08   -0.63415E+02    0.42695E+02    0.69770E-09    0.30199E-08    0.69770E-09    0.52878E-14
  1020    0.11071E+04   -0.64600E+02    0.30076E-08   -0.64600E+02    0.42454E+02    0.69407E-09    0.30076E-08    0.69407E-09    0.52675E-14
  1021    0.11089E+04   -0.65763E+02    0.29952E-08   -0.65763E+02    0.42209E+02    0.69040E-09    0.29952E-08    0.69040E-09    0.52472E-14
  1022    0.11107E+04   -0.66903E+02    0.29828E-08   -0.66903E+02    0.41959E+02    0.68668E-09    0.29828E-08    0.68668E-09    0.52270E-14
  1023    0.11126E+04   -0.68017E+02    0.29702E-08   -0.68017E+02    0.41704E+02    0.68291E-09    0.29702E-08    0.68291E-09    0.52070E-14
  1024    0.11147E+04   -0.69109E+02    0.29573E-08   -0.69109E+02    0.41444E+02    0.67910E-09    0.29573E-08    0.67910E-09    0.51870E-14
  1025    0.11168E+04   -0.70173E+02    0.29441E-08   -0.70173E+02    0.41181E+02    0.67524E-09    0.29441E-08    0.67524E-09    0.51671E-14
  1026    0.11193E+04   -0.71215E+02    0.29305E-08   -0.71215E+02    0.40913E+02    0.67133E-09    0.29305E-08    0.67133E-09    0.51473E-14
  1027    0.11216E+04   -0.72232E+02    0.29164E-08   -0.72232E+02    0.40641E+02    0.66739E-09    0.29164E-08    0.66739E-09    0.51276E-14
  1028    0.11240E+04   -0.73222E+02    0.29019E-08   -0.73222E+02    0.40365E+02    0.66340E-09    0.29019E-08    0.66340E-09    0.51080E-14
  1029    0.11265E+04   -0.74188E+02    0.28867E-08   -0.74188E+02    0.40085E+02    0.65938E-09    0.28867E-08    0.65938E-09    0.50885E-14
  1030    0.11291E+04   -0.75128E+02    0.28708E-08   -0.75128E+02    0.39801E+02    0.65531E-09    0.28708E-08    0.65531E-09    0.50690E-14
  1031    0.11316E+04   -0.76040E+02    0.28542E-08   -0.76040E+02    0.39514E+02    0.65121E-09    0.28542E-08    0.65121E-09    0.50497E-14
  1032    0.11344E+04   -0.76930E+02    0.28367E-08   -0.76930E+02    0.39221E+02    0.64706E-09    0.28367E-08    0.64706E-09    0.50304E-14
  1033    0.11372E+04   -0.77791E+02    0.28184E-08   -0.77791E+02    0.38925E+02    0.64289E-09    0.28184E-08    0.64289E-09    0.50113E-14
  1034    0.11403E+04   -0.78626E+02    0.27991E-08   -0.78626E+02    0.38628E+02    0.63867E-09    0.27991E-08    0.63867E-09    0.49922E-14
  1035    0.11433E+04   -0.79434E+02    0.27788E-08   -0.79434E+02    0.38326E+02    0.63443E-09    0.27788E-08    0.63443E-09    0.49732E-14
  1036    0.11464E+04   -0.80215E+02    0.27573E-08   -0.80215E+02    0.38020E+02    0.63015E-09    0.27573E-08    0.63015E-09    0.49543E-14
  1037    0.11495E+04   -0.80969E+02    0.27347E-08   -0.80969E+02    0.37712E+02    0.62583E-09    0.27347E-08    0.62583E-09    0.49355E-14
  1038    0.11528E+04   -0.81695E+02    0.27109E-08   -0.81695E+02    0.37402E+02    0.62149E-09    0.27109E-08    0.62149E-09    0.49167E-14
  1039    0.11561E+04   -0.82390E+02    0.26857E-08   -0.82390E+02    0.37088E+02    0.61712E-09    0.26857E-08    0.61712E-09    0.48981E-14
  1040    0.11594E+04   -0.83060E+02    0.26592E-08   -0.83060E+02    0.36771E+02    0.61271E-09    0.26592E-08    0.61271E-09    0.48795E-14
  1041    0.11628E+04   -0.83698E+02    0.26311E-08   -0.83698E+02    0.36453E+02    0.60828E-09    0.26311E-08    0.60828E-09    0.48611E-14
  1042    0.11663E+04   -0.84310E+02    0.26016E-08   -0.84310E+02    0.36131E+02    0.60383E-09    0.26016E-08    0.60383E-09    0.48427E-14
  1043    0.11698E+04   -0.84890E+02    0.25704E-08   -0.84890E+02    0.35808E+02    0.59935E-09    0.25704E-08    0.59935E-09    0.48244E-14
  1044    0.11735E+04   -0.85444E+02    0.25376E-08   -0.85444E+02    0.35481E+02    0.59484E-09    0.25376E-08    0.59484E-09    0.48061E-14
  1045    0.11770E+04   -0.85970E+02    0.25030E-08   -0.85970E+02    0.35155E+02    0.59031E-09    0.25030E-08    0.59031E-09    0.47880E-14
  1046    0.11807E+04   -0.86462E+02    0.24666E-08   -0.86462E+02    0.34826E+02    0.58575E-09    0.24666E-08    0.58575E-09    0.47699E-14
  1047    0.11845E+04   -0.86934E+02    0.24284E-08   -0.86934E+02    0.34494E+02    0.58118E-09    0.24284E-08    0.58118E-09    0.47519E-14
  1048    0.11882E+04   -0.87371E+02    0.23881E-08   -0.87371E+02    0.34162E+02    0.57658E-09    0.23881E-08    0.57658E-09    0.47340E-14
  1049    0.11920E+04   -0.87775E+02    0.23459E-08   -0.87775E+02    0.33828E+02    0.57197E-09    0.23459E-08    0.57197E-09    0.47162E-14
  1050    0.11957E+04   -0.88151E+02    0.23015E-08   -0.88151E+02    0.33492E+02    0.56734E-09    0.23015E-08    0.56734E-09    0.46985E-14
  1051    0.11996E+04   -0.88500E+02    0.22550E-08   -0.88500E+02    0.33156E+02    0.56269E-09    0.22550E-08    0.56269E-09    0.46808E-14
  1052    0.12035E+04   -0.88815E+02    0.22065E-08   -0.88815E+02    0.32818E+02    0.55802E-09    0.22065E-08    0.55802E-09    0.46633E-14
  1053    0.12073E+04   -0.89104E+02    0.21560E-08   -0.89104E+02    0.32479E+02    0.55333E-09    0.21560E-08    0.55333E-09    0.46458E-14
  1054    0.12111E+04   -0.89366E+02    0.21037E-08   -0.89366E+02    0.32140E+02    0.54863E-09    0.21037E-08    0.54863E-09    0.46283E-14
  1055    0.12149E+04   -0.89594E+02    0.20498E-08   -0.89594E+02    0.31801E+02    0.54391E-09    0.20498E-08    0.54391E-09    0.46110E-14
  1056    0.12188E+04   -0.89796E+02    0.19944E-08   -0.89796E+02    0.31461E+02    0.53917E-09    0.19944E-08    0.53917E-09    0.45937E-14
  1057    0.12228E+04   -0.89964E+02    0.19375E-08   -0.89964E+02    0.31120E+02    0.53442E-09    0.19375E-08    0.53442E-09    0.45765E-14
  1058    0.12268E+04   -0.90106E+02    0.18794E-08   -0.90106E+02    0.30780E+02    0.52964E-09    0.18794E-08    0.52964E-09    0.45594E-14
  1059    0.12308E+04   -0.90215E+02    0.18201E-08   -0.90215E+02    0.30439E+02    0.52485E-09    0.18201E-08    0.52485E-09    0.45424E-14
  1060    0.12348E+04   -0.90299E+02    0.17598E-08   -0.90299E+02    0.30098E+02    0.52003E-09    0.17598E-08    0.52003E-09    0.45254E-14
  1061    0.12387E+04   -0.90349E+02    0.16986E-08   -0.90349E+02    0.29757E+02    0.51520E-09    0.16986E-08    0.51520E-09    0.45085E-14
  1062    0.12427E+04   -0.90373E+02    0.16366E-08   -0.90373E+02    0.29417E+02    0.51035E-09    0.16366E-08    0.51035E-09    0.44917E-14
  1063    0.12465E+04   -0.90365E+02    0.15740E-08   -0.90365E+02    0.29077E+02    0.50548E-09    0.15740E-08    0.50548E-09    0.44750E-14
  1064    0.12505E+04   -0.90339E+02    0.15109E-08   -0.90339E+02    0.28738E+02    0.50059E-09    0.15109E-08    0.50059E-09    0.44584E-14
  1065    0.12544E+04   -0.90281E+02    0.14474E-08   -0.90281E+02    0.28398E+02    0.49568E-09    0.14474E-08    0.49568E-09    0.44418E-14
  1066    0.12583E+04   -0.90190E+02    0.13837E-08   -0.90190E+02    0.28060E+02    0.49076E-09    0.13837E-08    0.49076E-09    0.44253E-14
  1067    0.12622E+04   -0.90067E+02    0.13198E-08   -0.90067E+02    0.27723E+02    0.48581E-09    0.13198E-08    0.48581E-09    0.44088E-14
  1068    0.12661E+04   -0.89919E+02    0.12559E-08   -0.89919E+02    0.27387E+02    0.48084E-09    0.12559E-08    0.48084E-09    0.43925E-14
  1069    0.12700E+04   -0.89754E+02    0.11921E-08   -0.89754E+02    0.27052E+02    0.47585E-09    0.11921E-08    0.47585E-09    0.43762E-14
  1070    0.12739E+04   -0.89557E+02    0.11286E-08   -0.89557E+02    0.26718E+02    0.47084E-09    0.11286E-08    0.47084E-09    0.43600E-14
  1071    0.12776E+04   -0.89328E+02    0.10655E-08   -0.89328E+02    0.26386E+02    0.46582E-09    0.10655E-08    0.46582E-09    0.43438E-14
  1072    0.12814E+04   -0.89068E+02    0.10029E-08   -0.89068E+02    0.26055E+02    0.46077E-09    0.10029E-08    0.46077E-09    0.43278E-14
  1073    0.12852E+04   -0.88783E+02    0.94096E-09   -0.88783E+02    0.25726E+02    0.45570E-09    0.94096E-09    0.45570E-09    0.43118E-14
  1074    0.12889E+04   -0.88475E+02    0.87976E-09   -0.88475E+02    0.25399E+02    0.45061E-09    0.87976E-09    0.45061E-09    0.42958E-14
  1075    0.12926E+04   -0.88142E+02    0.81945E-09   -0.88142E+02    0.25072E+02    0.44549E-09    0.81945E-09    0.44549E-09    0.42800E-14
  1076    0.12962E+04   -0.87779E+02    0.76017E-09   -0.87779E+02    0.24748E+02    0.44036E-09    0.76017E-09    0.44036E-09    0.42642E-14
  1077    0.12999E+04   -0.87400E+02    0.70203E-09   -0.87400E+02    0.24427E+02    0.43521E-09    0.70203E-09    0.43521E-09    0.42485E-14
  1078    0.13034E+04   -0.86974E+02    0.64518E-09   -0.86974E+02    0.24108E+02    0.43003E-09    0.64518E-09    0.43003E-09    0.42328E-14
  1079    0.13069E+04   -0.86541E+02    0.58973E-09   -0.86541E+02    0.23791E+02    0.42483E-09    0.58973E-09    0.42483E-09    0.42173E-14
  1080    0.13104E+04   -0.86084E+02    0.53581E-09   -0.86084E+02    0.23476E+02    0.41961E-09    0.53581E-09    0.41961E-09    0.42017E-14
  1081    0.13138E+04   -0.85596E+02    0.48355E-09   -0.85596E+02    0.23165E+02    0.41437E-09    0.48355E-09    0.41437E-09    0.41863E-14
  1082    0.13171E+04   -0.85086E+02    0.43308E-09   -0.85086E+02    0.22856E+02    0.40911E-09    0.43308E-09    0.40911E-09    0.41709E-14
  1083    0.13204E+04   -0.84553E+02    0.38453E-09   -0.84553E+02    0.22549E+02    0.40382E-09    0.38453E-09    0.40382E-09    0.41556E-14
  1084    0.13237E+04   -0.83997E+02    0.33802E-09   -0.83997E+02    0.22246E+02    0.39851E-09    0.33802E-09    0.39851E-09    0.41404E-14
  1085    0.13269E+04   -0.83412E+02    0.29369E-09   -0.83412E+02    0.21946E+02    0.39318E-09    0.29369E-09    0.39318E-09    0.41252E-14
  1086    0.13301E+04   -0.82818E+02    0.25165E-09   -0.82818E+02    0.21650E+02    0.38783E-09    0.25165E-09    0.38783E-09    0.41101E-14
  1087    0.13332E+04   -0.82181E+02    0.21204E-09   -0.82181E+02    0.21357E+02    0.38245E-09    0.21204E-09    0.38245E-09    0.40951E-14
  1088    0.13361E+04   -0.81536E+02    0.17499E-09   -0.81536E+02    0.21066E+02    0.37705E-09    0.17499E-09    0.37705E-09    0.40801E-14
  1089    0.13391E+04   -0.80861E+02    0.14061E-09   -0.80861E+02    0.20779E+02    0.37163E-09    0.14061E-09    0.37163E-09    0.40652E-14
  1090    0.13419E+04   -0.80179E+02    0.10905E-09   -0.80179E+02    0.20497E+02    0.36618E-09    0.10905E-09    0.36618E-09    0.40504E-14
  1091    0.13447E+04   -0.79461E+02    0.80433E-10   -0.79461E+02    0.20217E+02    0.36071E-09    0.80433E-10    0.36071E-09    0.40356E-14
  1092    0.13475E+04   -0.78729E+02    0.54878E-10   -0.78729E+02    0.19941E+02    0.35522E-09    0.54878E-10    0.35522E-09    0.40209E-14
  1093    0.13502E+04   -0.77975E+02    0.32516E-10   -0.77975E+02    0.19671E+02    0.34970E-09    0.32516E-10    0.34970E-09    0.40063E-14
  1094    0.13526E+04   -0.77207E+02    0.13477E-10   -0.77207E+02    0.19403E+02    0.34416E-09    0.13477E-10    0.34416E-09    0.39917E-14
  1095    0.13552E+04   -0.76425E+02   -0.21133E-11   -0.76425E+02    0.19141E+02    0.33859E-09   -0.21133E-11    0.33859E-09    0.39772E-14
  1096    0.13576E+04   -0.75615E+02   -0.14126E-10   -0.75615E+02    0.18881E+02    0.33300E-09   -0.14126E-10    0.33300E-09    0.39628E-14
  1097    0.13599E+04   -0.74784E+02   -0.22433E-10   -0.74784E+02    0.18627E+02    0.32738E-09   -0.22433E-10    0.32738E-09    0.39484E-14
  1098    0.13622E+04   -0.73939E+02   -0.26908E-10   -0.73939E+02    0.18377E+02    0.32174E-09   -0.26908E-10    0.32174E-09    0.39341E-14
  1099    0.13644E+04   -0.73081E+02   -0.27422E-10   -0.73081E+02    0.18133E+02    0.31608E-09   -0.27422E-10    0.31608E-09    0.39198E-14
  1100    0.13664E+04   -0.72202E+02   -0.23848E-10   -0.72202E+02    0.17893E+02    0.31039E-09   -0.23848E-10    0.31039E-09    0.39056E-14
  1101    0.13684E+04   -0.71308E+02   -0.16107E-10   -0.71308E+02    0.17657E+02    0.30467E-09   -0.16107E-10    0.30467E-09    0.38915E-14
  1102    0.13704E+04   -0.70397E+02   -0.43176E-11   -0.70397E+02    0.17427E+02    0.29894E-09   -0.43176E-11    0.29894E-09    0.38774E-14
  1103    0.13722E+04   -0.69471E+02    0.11352E-10   -0.69471E+02    0.17201E+02    0.29318E-09    0.11352E-10    0.29318E-09    0.38634E-14
  1104    0.13740E+04   -0.68530E+02    0.30732E-10   -0.68530E+02    0.16982E+02    0.28739E-09    0.30732E-10    0.28739E-09    0.38494E-14
  1105    0.13755E+04   -0.67575E+02    0.53657E-10   -0.67575E+02    0.16766E+02    0.28160E-09    0.53657E-10    0.28160E-09    0.38355E-14
  1106    0.13771E+04   -0.66605E+02    0.79957E-10   -0.66605E+02    0.16556E+02    0.27578E-09    0.79957E-10    0.27578E-09    0.38217E-14
  1107    0.13786E+04   -0.65622E+02    0.10946E-09   -0.65622E+02    0.16351E+02    0.26994E-09    0.10946E-09    0.26994E-09    0.38079E-14
  1108    0.13799E+04   -0.64627E+02    0.14201E-09   -0.64627E+02    0.16150E+02    0.26410E-09    0.14201E-09    0.26410E-09    0.37942E-14
  1109    0.13811E+04   -0.63618E+02    0.17743E-09   -0.63618E+02    0.15953E+02    0.25824E-09    0.17743E-09    0.25824E-09    0.37806E-14
  1110    0.13823E+04   -0.62598E+02    0.21555E-09   -0.62598E+02    0.15764E+02    0.25237E-09    0.21555E-09    0.25237E-09    0.37670E-14
  1111    0.13833E+04   -0.61565E+02    0.25621E-09   -0.61565E+02    0.15580E+02    0.24648E-09    0.25621E-09    0.24648E-09    0.37534E-14
  1112    0.13843E+04   -0.60523E+02    0.29923E-09   -0.60523E+02    0.15401E+02    0.24060E-09    0.29923E-09    0.24060E-09    0.37399E-14
  1113    0.13851E+04   -0.59468E+02    0.34445E-09   -0.59468E+02    0.15228E+02    0.23470E-09    0.34445E-09    0.23470E-09    0.37265E-14
  1114    0.13858E+04   -0.58405E+02    0.39170E-09   -0.58405E+02    0.15060E+02    0.22880E-09    0.39170E-09    0.22880E-09    0.37132E-14
  1115    0.13865E+04   -0.57333E+02    0.44081E-09   -0.57333E+02    0.14898E+02    0.22289E-09    0.44081E-09    0.22289E-09    0.36999E-14
  1116    0.13871E+04   -0.56251E+02    0.49162E-09   -0.56251E+02    0.14741E+02    0.21699E-09    0.49162E-09    0.21699E-09    0.36866E-14
  1117    0.13875E+04   -0.55161E+02    0.54396E-09   -0.55161E+02    0.14591E+02    0.21108E-09    0.54396E-09    0.21108E-09    0.36734E-14
  1118    0.13878E+04   -0.54061E+02    0.59765E-09   -0.54061E+02    0.14446E+02    0.20518E-09    0.59765E-09    0.20518E-09    0.36603E-14
  1119    0.13881E+04   -0.52956E+02    0.65253E-09   -0.52956E+02    0.14307E+02    0.19927E-09    0.65253E-09    0.19927E-09    0.36472E-14
  1120    0.13883E+04   -0.51843E+02    0.70843E-09   -0.51843E+02    0.14173E+02    0.19337E-09    0.70843E-09    0.19337E-09    0.36342E-14
  1121    0.13883E+04   -0.50723E+02    0.76519E-09   -0.50723E+02    0.14045E+02    0.18748E-09    0.76519E-09    0.18748E-09    0.36212E-14
  1122    0.13883E+04   -0.49598E+02    0.82263E-09   -0.49598E+02    0.13923E+02    0.18160E-09    0.82263E-09    0.18160E-09    0.36083E-14
  1123    0.13881E+04   -0.48467E+02    0.88059E-09   -0.48467E+02    0.13808E+02    0.17572E-09    0.88059E-09    0.17572E-09    0.35955E-14
  1124    0.13878E+04   -0.47332E+02    0.93890E-09   -0.47332E+02    0.13697E+02    0.16985E-09    0.93890E-09    0.16985E-09    0.35827E-14
  1125    0.13874E+04   -0.46191E+02    0.99739E-09   -0.46191E+02    0.13592E+02    0.16400E-09    0.99739E-09    0.16400E-09    0.35700E-14
  1126    0.13870E+04   -0.45048E+02    0.10559E-08   -0.45048E+02    0.13494E+02    0.15816E-09    0.10559E-08    0.15816E-09    0.35573E-14
  1127    0.13864E+04   -0.43901E+02    0.11142E-08   -0.43901E+02    0.13401E+02    0.15234E-09    0.11142E-08    0.15234E-09    0.35446E-14
  1128    0.13857E+04   -0.42752E+02    0.11723E-08   -0.42752E+02    0.13315E+02    0.14653E-09    0.11723E-08    0.14653E-09    0.35321E-14
  1129    0.13850E+04   -0.41600E+02    0.12298E-08   -0.41600E+02    0.13235E+02    0.14074E-09    0.12298E-08    0.14074E-09    0.35195E-14
  1130    0.13840E+04   -0.40447E+02    0.12867E-08   -0.40447E+02    0.13160E+02    0.13497E-09    0.12867E-08    0.13497E-09    0.35071E-14
  1131    0.13830E+04   -0.39294E+02    0.13427E-08   -0.39294E+02    0.13091E+02    0.12922E-09    0.13427E-08    0.12922E-09    0.34947E-14
  1132    0.13820E+04   -0.38139E+02    0.13978E-08   -0.38139E+02    0.13029E+02    0.12349E-09    0.13978E-08    0.12349E-09    0.34823E-14
  1133    0.13807E+04   -0.36985E+02    0.14517E-08   -0.36985E+02    0.12973E+02    0.11779E-09    0.14517E-08    0.11779E-09    0.34700E-14
  1134    0.13794E+04   -0.35831E+02    0.15042E-08   -0.35831E+02    0.12922E+02    0.11211E-09    0.15042E-08    0.11211E-09    0.34577E-14
  1135    0.13780E+04   -0.34678E+02    0.15553E-08   -0.34678E+02    0.12877E+02    0.10647E-09    0.15553E-08    0.10647E-09    0.34455E-14
  1136    0.13765E+04   -0.33528E+02    0.16046E-08   -0.33528E+02    0.12839E+02    0.10085E-09    0.16046E-08    0.10085E-09    0.34334E-14
  1137    0.13749E+04   -0.32379E+02    0.16522E-08   -0.32379E+02    0.12806E+02    0.95258E-10    0.16522E-08    0.95258E-10    0.34213E-14
  1138    0.13732E+04   -0.31234E+02    0.16977E-08   -0.31234E+02    0.12781E+02    0.89701E-10    0.16977E-08    0.89701E-10    0.34092E-14
  1139    0.13714E+04   -0.30090E+02    0.17411E-08   -0.30090E+02    0.12760E+02    0.84179E-10    0.17411E-08    0.84179E-10    0.33972E-14
  1140    0.13695E+04   -0.28952E+02    0.17821E-08   -0.28952E+02    0.12746E+02    0.78691E-10    0.17821E-08    0.78691E-10    0.33853E-14
  1141    0.13674E+04   -0.27817E+02    0.18207E-08   -0.27817E+02    0.12736E+02    0.73241E-10    0.18207E-08    0.73241E-10    0.33734E-14
  1142    0.13653E+04   -0.26688E+02    0.18565E-08   -0.26688E+02    0.12734E+02    0.67828E-10    0.18565E-08    0.67828E-10    0.33615E-14
  1143    0.13631E+04   -0.25565E+02    0.18895E-08   -0.25565E+02    0.12736E+02    0.62456E-10    0.18895E-08    0.62456E-10    0.33497E-14
  1144    0.13607E+04   -0.24447E+02    0.19195E-08   -0.24447E+02    0.12745E+02    0.57125E-10    0.19195E-08    0.57125E-10    0.33380E-14
  1145    0.13584E+04   -0.23336E+02    0.19463E-08   -0.23336E+02    0.12761E+02    0.51838E-10    0.19463E-08    0.51838E-10    0.33263E-14
  1146    0.13558E+04   -0.22232E+02    0.19697E-08   -0.22232E+02    0.12781E+02    0.46594E-10    0.19697E-08    0.46594E-10    0.33147E-14
  1147    0.13532E+04   -0.21136E+02    0.19897E-08   -0.21136E+02    0.12808E+02    0.41397E-10    0.19897E-08    0.41397E-10    0.33031E-14
  1148    0.13505E+04   -0.20048E+02    0.20059E-08   -0.20048E+02    0.12840E+02    0.36248E-10    0.20059E-08    0.36248E-10    0.32915E-14
  1149    0.13477E+04   -0.18969E+02    0.20183E-08   -0.18969E+02    0.12878E+02    0.31148E-10    0.20183E-08    0.31148E-10    0.32800E-14
  1150    0.13448E+04   -0.17899E+02    0.20267E-08   -0.17899E+02    0.12922E+02    0.26098E-10    0.20267E-08    0.26098E-10    0.32686E-14
  1151    0.13419E+04   -0.16839E+02    0.20309E-08   -0.16839E+02    0.12972E+02    0.21101E-10    0.20309E-08    0.21101E-10    0.32572E-14
  1152    0.13387E+04   -0.15789E+02    0.20311E-08   -0.15789E+02    0.13027E+02    0.16155E-10    0.20311E-08    0.16155E-10    0.32458E-14
  1153    0.13356E+04   -0.14750E+02    0.20274E-08   -0.14750E+02    0.13088E+02    0.11261E-10    0.20274E-08    0.11261E-10    0.32345E-14
  1154    0.13324E+04   -0.13721E+02    0.20200E-08   -0.13721E+02    0.13155E+02    0.64177E-11    0.20200E-08    0.64177E-11    0.32232E-14
  1155    0.13291E+04   -0.12704E+02    0.20090E-08   -0.12704E+02    0.13227E+02    0.16249E-11    0.20090E-08    0.16249E-11    0.32120E-14
  1156    0.13256E+04   -0.11699E+02    0.19946E-08   -0.11699E+02    0.13304E+02   -0.31180E-11    0.19946E-08   -0.31180E-11    0.32009E-14
  1157    0.13221E+04   -0.10704E+02    0.19769E-08   -0.10704E+02    0.13387E+02   -0.78114E-11    0.19769E-08   -0.78114E-11    0.31897E-14
  1158    0.13185E+04   -0.97234E+01    0.19561E-08   -0.97234E+01    0.13475E+02   -0.12456E-10    0.19561E-08   -0.12456E-10    0.31787E-14
  1159    0.13149E+04   -0.87547E+01    0.19323E-08   -0.87547E+01    0.13568E+02   -0.17052E-10    0.19323E-08   -0.17052E-10    0.31676E-14
  1160    0.13110E+04   -0.78005E+01    0.19057E-08   -0.78005E+01    0.13668E+02   -0.21599E-10    0.19057E-08   -0.21599E-10    0.31567E-14
  1161    0.13072E+04   -0.68586E+01    0.18765E-08   -0.68586E+01    0.13771E+02   -0.26100E-10    0.18765E-08   -0.26100E-10    0.31457E-14
  1162    0.13033E+04   -0.59312E+01    0.18447E-08   -0.59312E+01    0.13880E+02   -0.30553E-10    0.18447E-08   -0.30553E-10    0.31348E-14
  1163    0.12993E+04   -0.50181E+01    0.18106E-08   -0.50181E+01    0.13995E+02   -0.34959E-10    0.18106E-08   -0.34959E-10    0.31240E-14
  1164    0.12953E+04   -0.41194E+01    0.17743E-08   -0.41194E+01    0.14114E+02   -0.39319E-10    0.17743E-08   -0.39319E-10    0.31132E-14
  1165    0.12911E+04   -0.32350E+01    0.17359E-08   -0.32350E+01    0.14238E+02   -0.43633E-10    0.17359E-08   -0.43633E-10    0.31024E-14
  1166    0.12868E+04   -0.23664E+01    0.16957E-08   -0.23664E+01    0.14367E+02   -0.47903E-10    0.16957E-08   -0.47903E-10    0.30917E-14
  1167    0.12826E+04   -0.15135E+01    0.16537E-08   -0.15135E+01    0.14500E+02   -0.52127E-10    0.16537E-08   -0.52127E-10    0.30811E-14
  1168    0.12782E+04   -0.67553E+00    0.16101E-08   -0.67553E+00    0.14639E+02   -0.56307E-10    0.16101E-08   -0.56307E-10    0.30704E-14
  1169    0.12738E+04    0.14453E+00    0.15650E-08    0.14453E+00    0.14782E+02   -0.60443E-10    0.15650E-08   -0.60443E-10    0.30599E-14
  1170    0.12694E+04    0.94973E+00    0.15187E-08    0.94973E+00    0.14929E+02   -0.64536E-10    0.15187E-08   -0.64536E-10    0.30493E-14
  1171    0.12648E+04    0.17371E+01    0.14713E-08    0.17371E+01    0.15081E+02   -0.68586E-10    0.14713E-08   -0.68586E-10    0.30388E-14
  1172    0.12602E+04    0.25075E+01    0.14229E-08    0.25075E+01    0.15237E+02   -0.72594E-10    0.14229E-08   -0.72594E-10    0.30284E-14
  1173    0.12555E+04    0.32609E+01    0.13736E-08    0.32609E+01    0.15398E+02   -0.76560E-10    0.13736E-08   -0.76560E-10    0.30180E-14
  1174    0.12508E+04    0.39963E+01    0.13237E-08    0.39963E+01    0.15561E+02   -0.80484E-10    0.13237E-08   -0.80484E-10    0.30076E-14
  1175    0.12460E+04    0.47137E+01    0.12733E-08    0.47137E+01    0.15730E+02   -0.84367E-10    0.12733E-08   -0.84367E-10    0.29973E-14
  1176    0.12411E+04    0.54124E+01    0.12225E-08    0.54124E+01    0.15902E+02   -0.88210E-10    0.12225E-08   -0.88210E-10    0.29871E-14
  1177    0.12362E+04    0.60930E+01    0.11715E-08    0.60930E+01    0.16079E+02   -0.92012E-10    0.11715E-08   -0.92012E-10    0.29768E-14
  1178    0.12312E+04    0.67549E+01    0.11204E-08    0.67549E+01    0.16258E+02   -0.95775E-10    0.11204E-08   -0.95775E-10    0.29666E-14
  1179    0.12263E+04    0.73977E+01    0.10694E-08    0.73977E+01    0.16443E+02   -0.99499E-10    0.10694E-08   -0.99499E-10    0.29565E-14
  1180    0.12212E+04    0.80213E+01    0.10187E-08    0.80213E+01    0.16632E+02   -0.10318E-09    0.10187E-08   -0.10318E-09    0.29464E-14
  1181    0.12161E+04    0.86255E+01    0.96834E-09    0.86255E+01    0.16822E+02   -0.10683E-09    0.96834E-09   -0.10683E-09    0.29363E-14
  1182    0.12109E+04    0.92099E+01    0.91856E-09    0.92099E+01    0.17017E+02   -0.11044E-09    0.91856E-09   -0.11044E-09    0.29263E-14
  1183    0.12057E+04    0.97744E+01    0.86948E-09    0.97744E+01    0.17215E+02   -0.11401E-09    0.86948E-09   -0.11401E-09    0.29163E-14
  1184    0.12005E+04    0.10319E+02    0.82126E-09    0.10319E+02    0.17415E+02   -0.11755E-09    0.82126E-09   -0.11755E-09    0.29064E-14
  1185    0.11952E+04    0.10843E+02    0.77406E-09    0.10843E+02    0.17620E+02   -0.12105E-09    0.77406E-09   -0.12105E-09    0.28965E-14
  1186    0.11899E+04    0.11346E+02    0.72802E-09    0.11346E+02    0.17827E+02   -0.12451E-09    0.72802E-09   -0.12451E-09    0.28867E-14
  1187    0.11846E+04    0.11829E+02    0.68330E-09    0.11829E+02    0.18038E+02   -0.12794E-09    0.68330E-09   -0.12794E-09    0.28768E-14
  1188    0.11792E+04    0.12291E+02    0.64004E-09    0.12291E+02    0.18250E+02   -0.13133E-09    0.64004E-09   -0.13133E-09    0.28671E-14
  1189    0.11738E+04    0.12731E+02    0.59842E-09    0.12731E+02    0.18466E+02   -0.13469E-09    0.59842E-09   -0.13469E-09    0.28573E-14
  1190    0.11684E+04    0.13151E+02    0.55856E-09    0.13151E+02    0.18683E+02   -0.13801E-09    0.55856E-09   -0.13801E-09    0.28476E-14
