#           k/h    P           
    0.13429E-01    0.10993E+02
    0.13700E-01    0.10918E+02
    0.13977E-01    0.10837E+02
    0.14259E-01    0.10750E+02
    0.14547E-01    0.10658E+02
    0.14841E-01    0.10559E+02
    0.15141E-01    0.10455E+02
    0.15447E-01    0.10345E+02
    0.15759E-01    0.10230E+02
    0.16077E-01    0.10110E+02
    0.16402E-01    0.99850E+01
    0.16734E-01    0.98552E+01
    0.17072E-01    0.97206E+01
    0.17416E-01    0.95814E+01
    0.17768E-01    0.94375E+01
    0.18127E-01    0.92892E+01
    0.18493E-01    0.91368E+01
    0.18867E-01    0.89804E+01
    0.19248E-01    0.88203E+01
    0.19637E-01    0.86567E+01
    0.20034E-01    0.84898E+01
    0.20438E-01    0.83200E+01
    0.20851E-01    0.81475E+01
    0.21272E-01    0.79726E+01
    0.21702E-01    0.77955E+01
    0.22141E-01    0.76164E+01
    0.22588E-01    0.74355E+01
    0.23044E-01    0.72531E+01
    0.23510E-01    0.70693E+01
    0.23985E-01    0.68846E+01
    0.24469E-01    0.66991E+01
    0.24964E-01    0.65133E+01
    0.25468E-01    0.63275E+01
    0.25982E-01    0.61420E+01
    0.26507E-01    0.59572E+01
    0.27043E-01    0.57733E+01
    0.27589E-01    0.55906E+01
    0.28146E-01    0.54092E+01
    0.28715E-01    0.52295E+01
    0.29295E-01    0.50518E+01
    0.29887E-01    0.48763E+01
    0.30490E-01    0.47033E+01
    0.31106E-01    0.45332E+01
    0.31735E-01    0.43662E+01
    0.32376E-01    0.42023E+01
    0.33030E-01    0.40417E+01
    0.33697E-01    0.38846E+01
    0.34378E-01    0.37310E+01
    0.35072E-01    0.35813E+01
    0.35781E-01    0.34355E+01
    0.36504E-01    0.32939E+01
    0.37241E-01    0.31565E+01
    0.37993E-01    0.30235E+01
    0.38761E-01    0.28950E+01
    0.39544E-01    0.27710E+01
    0.40343E-01    0.26517E+01
    0.41158E-01    0.25371E+01
    0.41989E-01    0.24274E+01
    0.42838E-01    0.23226E+01
    0.43703E-01    0.22225E+01
    0.44586E-01    0.21271E+01
    0.45486E-01    0.20363E+01
    0.46405E-01    0.19499E+01
    0.47343E-01    0.18676E+01
    0.48299E-01    0.17893E+01
    0.49275E-01    0.17147E+01
    0.50270E-01    0.16434E+01
    0.51286E-01    0.15753E+01
    0.52322E-01    0.15100E+01
    0.53379E-01    0.14473E+01
    0.54457E-01    0.13872E+01
    0.55557E-01    0.13292E+01
    0.56680E-01    0.12734E+01
    0.57825E-01    0.12196E+01
    0.58993E-01    0.11677E+01
    0.60184E-01    0.11174E+01
    0.61400E-01    0.10687E+01
    0.62641E-01    0.10213E+01
    0.63906E-01    0.97520E+00
    0.65197E-01    0.93017E+00
    0.66514E-01    0.88609E+00
    0.67858E-01    0.84289E+00
    0.69229E-01    0.80053E+00
    0.70627E-01    0.75899E+00
    0.72054E-01    0.71828E+00
    0.73510E-01    0.67842E+00
    0.74994E-01    0.63946E+00
    0.76509E-01    0.60144E+00
    0.78055E-01    0.56443E+00
    0.79632E-01    0.52853E+00
    0.81241E-01    0.49382E+00
    0.82882E-01    0.46046E+00
    0.84556E-01    0.42862E+00
    0.86264E-01    0.39840E+00
    0.88007E-01    0.36992E+00
    0.89785E-01    0.34325E+00
    0.91598E-01    0.31836E+00
    0.93449E-01    0.29525E+00
    0.95337E-01    0.27393E+00
    0.97263E-01    0.25436E+00
    0.99227E-01    0.23658E+00
    0.10123E+00    0.22052E+00
    0.10328E+00    0.20609E+00
    0.10536E+00    0.19311E+00
    0.10749E+00    0.18135E+00
    0.10966E+00    0.17059E+00
    0.11188E+00    0.16062E+00
    0.11414E+00    0.15132E+00
    0.11644E+00    0.14261E+00
    0.11880E+00    0.13440E+00
    0.12120E+00    0.12659E+00
    0.12365E+00    0.11905E+00
    0.12614E+00    0.11168E+00
    0.12869E+00    0.10442E+00
    0.13129E+00    0.97248E-01
    0.13394E+00    0.90166E-01
    0.13665E+00    0.83220E-01
    0.13941E+00    0.76481E-01
    0.14223E+00    0.70049E-01
    0.14510E+00    0.64020E-01
    0.14803E+00    0.58438E-01
    0.15102E+00    0.53311E-01
    0.15407E+00    0.48638E-01
    0.15718E+00    0.44445E-01
    0.16036E+00    0.40757E-01
    0.16360E+00    0.37555E-01
    0.16690E+00    0.34762E-01
    0.17028E+00    0.32282E-01
    0.17371E+00    0.30041E-01
    0.17722E+00    0.27989E-01
    0.18080E+00    0.26078E-01
    0.18446E+00    0.24269E-01
    0.18818E+00    0.22528E-01
    0.19198E+00    0.20818E-01
    0.19586E+00    0.19118E-01
    0.19982E+00    0.17450E-01
    0.20386E+00    0.15861E-01
    0.20797E+00    0.14379E-01
    0.21218E+00    0.13013E-01
    0.21646E+00    0.11781E-01
    0.22083E+00    0.10700E-01
    0.22530E+00    0.97681E-02
    0.22985E+00    0.89589E-02
    0.23449E+00    0.82424E-02
    0.23923E+00    0.75943E-02
    0.24406E+00    0.70023E-02
    0.24899E+00    0.64513E-02
    0.25402E+00    0.59177E-02
    0.25915E+00    0.53969E-02
    0.26439E+00    0.48993E-02
    0.26973E+00    0.44302E-02
    0.27518E+00    0.39974E-02
    0.28074E+00    0.36108E-02
    0.28641E+00    0.32738E-02
    0.29219E+00    0.29792E-02
    0.29810E+00    0.27160E-02
    0.30412E+00    0.24820E-02
    0.31026E+00    0.22690E-02
    0.31653E+00    0.20680E-02
    0.32292E+00    0.18779E-02
    0.32945E+00    0.16981E-02
    0.33610E+00    0.15309E-02
    0.34289E+00    0.13806E-02
    0.34982E+00    0.12481E-02
    0.35689E+00    0.11292E-02
    0.36409E+00    0.10243E-02
    0.37145E+00    0.93002E-03
    0.37895E+00    0.84356E-03
    0.38661E+00    0.76328E-03
    0.39442E+00    0.68808E-03
    0.40239E+00    0.61978E-03
    0.41052E+00    0.55856E-03
    0.41881E+00    0.50342E-03
    0.42727E+00    0.45453E-03
    0.43590E+00    0.41063E-03
    0.44471E+00    0.37085E-03
    0.45369E+00    0.33393E-03
    0.46286E+00    0.30055E-03
    0.47221E+00    0.27030E-03
    0.48174E+00    0.24303E-03
    0.49148E+00    0.21871E-03
    0.50141E+00    0.19694E-03
    0.51153E+00    0.17709E-03
    0.52187E+00    0.15917E-03
    0.53241E+00    0.14294E-03
    0.54317E+00    0.12827E-03
    0.55414E+00    0.11514E-03
    0.56533E+00    0.10341E-03
    0.57675E+00    0.92755E-04
    0.58840E+00    0.83229E-04
    0.60029E+00    0.74590E-04
    0.61242E+00    0.66834E-04
    0.62479E+00    0.59872E-04
    0.63741E+00    0.53622E-04
    0.65029E+00    0.48013E-04
    0.66342E+00    0.42979E-04
    0.67683E+00    0.38462E-04
    0.69050E+00    0.34409E-04
    0.70445E+00    0.30774E-04
    0.71868E+00    0.27514E-04
    0.73320E+00    0.24591E-04
    0.74801E+00    0.21971E-04
    0.76312E+00    0.19624E-04
    0.77854E+00    0.17523E-04
    0.79426E+00    0.15642E-04
    0.81031E+00    0.13959E-04
    0.82668E+00    0.12453E-04
    0.84338E+00    0.11107E-04
    0.86041E+00    0.99033E-05
    0.87780E+00    0.88281E-05
    0.89553E+00    0.78675E-05
    0.91362E+00    0.70097E-05
    0.93208E+00    0.62438E-05
    0.95091E+00    0.55602E-05
    0.97011E+00    0.49502E-05
    0.98971E+00    0.44060E-05
    0.10097E+01    0.39207E-05
    0.10301E+01    0.34879E-05
    0.10509E+01    0.31022E-05
    0.10721E+01    0.27584E-05
    0.10938E+01    0.24521E-05
    0.11159E+01    0.21793E-05
    0.11384E+01    0.19364E-05
    0.11614E+01    0.17201E-05
    0.11849E+01    0.15277E-05
    0.12088E+01    0.13564E-05
    0.12333E+01    0.12041E-05
    0.12582E+01    0.10687E-05
    0.12836E+01    0.94828E-06
    0.13095E+01    0.84125E-06
    0.13360E+01    0.74615E-06
    0.13630E+01    0.66166E-06
    0.13905E+01    0.58661E-06
    0.14186E+01    0.51997E-06
    0.14472E+01    0.46081E-06
    0.14765E+01    0.40830E-06
    0.15063E+01    0.36170E-06
    0.15367E+01    0.32035E-06
    0.15678E+01    0.28368E-06
    0.15994E+01    0.25115E-06
    0.16318E+01    0.22232E-06
    0.16647E+01    0.19675E-06
    0.16984E+01    0.17410E-06
    0.17327E+01    0.15402E-06
    0.17677E+01    0.13624E-06
    0.18034E+01    0.12048E-06
    0.18398E+01    0.10653E-06
    0.18770E+01    0.94179E-07
    0.19149E+01    0.83244E-07
    0.19536E+01    0.73566E-07
    0.19930E+01    0.65002E-07
    0.20333E+01    0.57426E-07
    0.20744E+01    0.50724E-07
    0.21163E+01    0.44797E-07
    0.21590E+01    0.39556E-07
    0.22026E+01    0.34923E-07
    0.22471E+01    0.30828E-07
    0.22925E+01    0.27210E-07
