#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.353353E-04   0.469036E+06   0.469036E+06   0.625313E+06   0.625308E+06   0.472298E+06   0.469278E+06   0.469036E+06   0.475423E+06  -0.602219E+00   0.467701E+06   0.467701E+06   0.726712E+00
   0.365291E-04   0.469036E+06   0.469036E+06   0.625308E+06   0.625303E+06   0.472298E+06   0.469278E+06   0.469036E+06   0.475423E+06  -0.602219E+00   0.467701E+06   0.467701E+06   0.751264E+00
   0.377633E-04   0.469036E+06   0.469036E+06   0.625302E+06   0.625297E+06   0.472297E+06   0.469278E+06   0.469036E+06   0.475422E+06  -0.602219E+00   0.467701E+06   0.467701E+06   0.776645E+00
   0.390391E-04   0.469036E+06   0.469036E+06   0.625297E+06   0.625292E+06   0.472297E+06   0.469278E+06   0.469036E+06   0.475422E+06  -0.602218E+00   0.467700E+06   0.467700E+06   0.802884E+00
   0.403581E-04   0.469036E+06   0.469035E+06   0.625291E+06   0.625285E+06   0.472297E+06   0.469278E+06   0.469036E+06   0.475422E+06  -0.602218E+00   0.467700E+06   0.467700E+06   0.830009E+00
   0.417216E-04   0.469035E+06   0.469035E+06   0.625284E+06   0.625278E+06   0.472296E+06   0.469277E+06   0.469035E+06   0.475422E+06  -0.602218E+00   0.467700E+06   0.467700E+06   0.858051E+00
   0.431312E-04   0.469035E+06   0.469035E+06   0.625278E+06   0.625271E+06   0.472296E+06   0.469277E+06   0.469035E+06   0.475421E+06  -0.602217E+00   0.467700E+06   0.467700E+06   0.887039E+00
   0.445884E-04   0.469035E+06   0.469035E+06   0.625270E+06   0.625263E+06   0.472295E+06   0.469277E+06   0.469035E+06   0.475421E+06  -0.602217E+00   0.467700E+06   0.467700E+06   0.917008E+00
   0.460948E-04   0.469035E+06   0.469035E+06   0.625263E+06   0.625255E+06   0.472295E+06   0.469277E+06   0.469035E+06   0.475421E+06  -0.602217E+00   0.467700E+06   0.467700E+06   0.947988E+00
   0.476521E-04   0.469035E+06   0.469034E+06   0.625254E+06   0.625246E+06   0.472294E+06   0.469277E+06   0.469035E+06   0.475421E+06  -0.602216E+00   0.467699E+06   0.467699E+06   0.980015E+00
   0.492620E-04   0.469034E+06   0.469034E+06   0.625245E+06   0.625237E+06   0.472294E+06   0.469276E+06   0.469034E+06   0.475420E+06  -0.602216E+00   0.467699E+06   0.467699E+06   0.101312E+01
   0.509264E-04   0.469034E+06   0.469034E+06   0.625236E+06   0.625227E+06   0.472293E+06   0.469276E+06   0.469034E+06   0.475420E+06  -0.602215E+00   0.467699E+06   0.467699E+06   0.104735E+01
   0.526469E-04   0.469034E+06   0.469034E+06   0.625226E+06   0.625216E+06   0.472293E+06   0.469276E+06   0.469034E+06   0.475419E+06  -0.602215E+00   0.467699E+06   0.467699E+06   0.108274E+01
   0.544256E-04   0.469034E+06   0.469033E+06   0.625215E+06   0.625204E+06   0.472292E+06   0.469275E+06   0.469034E+06   0.475419E+06  -0.602214E+00   0.467698E+06   0.467698E+06   0.111932E+01
   0.562644E-04   0.469033E+06   0.469033E+06   0.625203E+06   0.625192E+06   0.472291E+06   0.469275E+06   0.469033E+06   0.475419E+06  -0.602214E+00   0.467698E+06   0.467698E+06   0.115713E+01
   0.581653E-04   0.469033E+06   0.469033E+06   0.625191E+06   0.625179E+06   0.472291E+06   0.469275E+06   0.469033E+06   0.475418E+06  -0.602213E+00   0.467698E+06   0.467698E+06   0.119622E+01
   0.601305E-04   0.469033E+06   0.469032E+06   0.625178E+06   0.625165E+06   0.472290E+06   0.469274E+06   0.469033E+06   0.475418E+06  -0.602212E+00   0.467697E+06   0.467697E+06   0.123664E+01
   0.621620E-04   0.469032E+06   0.469032E+06   0.625163E+06   0.625150E+06   0.472289E+06   0.469274E+06   0.469032E+06   0.475417E+06  -0.602212E+00   0.467697E+06   0.467697E+06   0.127841E+01
   0.642621E-04   0.469032E+06   0.469032E+06   0.625148E+06   0.625134E+06   0.472288E+06   0.469274E+06   0.469032E+06   0.475416E+06  -0.602211E+00   0.467697E+06   0.467697E+06   0.132160E+01
   0.664333E-04   0.469032E+06   0.469031E+06   0.625132E+06   0.625116E+06   0.472287E+06   0.469273E+06   0.469032E+06   0.475416E+06  -0.602210E+00   0.467696E+06   0.467696E+06   0.136625E+01
