#    L    TT             EE             TE             PP             TP          
  1103    0.12839E+04    0.12424E+02   -0.15512E+02    0.15246E+06    0.27699E+02
  1104    0.12806E+04    0.12488E+02   -0.14497E+02    0.15218E+06    0.28023E+02
  1105    0.12772E+04    0.12557E+02   -0.13495E+02    0.15189E+06    0.28380E+02
  1106    0.12738E+04    0.12631E+02   -0.12506E+02    0.15160E+06    0.28768E+02
  1107    0.12703E+04    0.12711E+02   -0.11531E+02    0.15132E+06    0.29186E+02
  1108    0.12667E+04    0.12796E+02   -0.10570E+02    0.15104E+06    0.29632E+02
  1109    0.12630E+04    0.12885E+02   -0.96220E+01    0.15075E+06    0.30105E+02
  1110    0.12592E+04    0.12982E+02   -0.86887E+01    0.15047E+06    0.30602E+02
  1111    0.12552E+04    0.13085E+02   -0.77690E+01    0.15019E+06    0.31122E+02
  1112    0.12514E+04    0.13192E+02   -0.68649E+01    0.14991E+06    0.31663E+02
  1113    0.12473E+04    0.13305E+02   -0.59741E+01    0.14963E+06    0.32224E+02
  1114    0.12431E+04    0.13423E+02   -0.50993E+01    0.14935E+06    0.32803E+02
  1115    0.12390E+04    0.13546E+02   -0.42404E+01    0.14907E+06    0.33397E+02
  1116    0.12347E+04    0.13675E+02   -0.33964E+01    0.14879E+06    0.34006E+02
  1117    0.12304E+04    0.13809E+02   -0.25687E+01    0.14851E+06    0.34628E+02
  1118    0.12259E+04    0.13948E+02   -0.17554E+01    0.14823E+06    0.35261E+02
  1119    0.12215E+04    0.14091E+02   -0.95957E+00    0.14796E+06    0.35903E+02
  1120    0.12169E+04    0.14239E+02   -0.18011E+00    0.14768E+06    0.36553E+02
  1121    0.12123E+04    0.14392E+02    0.58387E+00    0.14741E+06    0.37209E+02
  1122    0.12076E+04    0.14549E+02    0.13296E+01    0.14713E+06    0.37869E+02
  1123    0.12028E+04    0.14711E+02    0.20580E+01    0.14686E+06    0.38531E+02
  1124    0.11981E+04    0.14877E+02    0.27692E+01    0.14659E+06    0.39195E+02
  1125    0.11932E+04    0.15047E+02    0.34634E+01    0.14632E+06    0.39857E+02
  1126    0.11882E+04    0.15222E+02    0.41387E+01    0.14604E+06    0.40517E+02
  1127    0.11832E+04    0.15400E+02    0.47959E+01    0.14577E+06    0.41173E+02
  1128    0.11782E+04    0.15583E+02    0.54336E+01    0.14550E+06    0.41823E+02
  1129    0.11731E+04    0.15769E+02    0.60537E+01    0.14523E+06    0.42465E+02
  1130    0.11679E+04    0.15959E+02    0.66540E+01    0.14497E+06    0.43098E+02
  1131    0.11628E+04    0.16153E+02    0.72341E+01    0.14470E+06    0.43720E+02
  1132    0.11575E+04    0.16350E+02    0.77954E+01    0.14443E+06    0.44329E+02
  1133    0.11522E+04    0.16551E+02    0.83361E+01    0.14416E+06    0.44923E+02
  1134    0.11469E+04    0.16755E+02    0.88571E+01    0.14390E+06    0.45502E+02
  1135    0.11415E+04    0.16961E+02    0.93577E+01    0.14363E+06    0.46062E+02
  1136    0.11361E+04    0.17171E+02    0.98360E+01    0.14337E+06    0.46604E+02
  1137    0.11307E+04    0.17384E+02    0.10295E+02    0.14310E+06    0.47123E+02
  1138    0.11253E+04    0.17600E+02    0.10732E+02    0.14284E+06    0.47620E+02
  1139    0.11199E+04    0.17818E+02    0.11148E+02    0.14258E+06    0.48093E+02
  1140    0.11143E+04    0.18039E+02    0.11541E+02    0.14232E+06    0.48539E+02
  1141    0.11088E+04    0.18261E+02    0.11912E+02    0.14205E+06    0.48957E+02
  1142    0.11033E+04    0.18486E+02    0.12261E+02    0.14179E+06    0.49345E+02
  1143    0.10977E+04    0.18712E+02    0.12587E+02    0.14153E+06    0.49702E+02
  1144    0.10920E+04    0.18941E+02    0.12889E+02    0.14127E+06    0.50026E+02
  1145    0.10865E+04    0.19172E+02    0.13169E+02    0.14102E+06    0.50315E+02
  1146    0.10809E+04    0.19404E+02    0.13425E+02    0.14076E+06    0.50567E+02
  1147    0.10753E+04    0.19638E+02    0.13657E+02    0.14050E+06    0.50782E+02
  1148    0.10697E+04    0.19873E+02    0.13865E+02    0.14024E+06    0.50956E+02
  1149    0.10641E+04    0.20109E+02    0.14048E+02    0.13999E+06    0.51089E+02
  1150    0.10585E+04    0.20346E+02    0.14207E+02    0.13973E+06    0.51178E+02
  1151    0.10529E+04    0.20583E+02    0.14341E+02    0.13948E+06    0.51223E+02
  1152    0.10473E+04    0.20822E+02    0.14450E+02    0.13922E+06    0.51225E+02
  1153    0.10418E+04    0.21062E+02    0.14535E+02    0.13897E+06    0.51186E+02
  1154    0.10362E+04    0.21302E+02    0.14596E+02    0.13872E+06    0.51108E+02
  1155    0.10307E+04    0.21543E+02    0.14632E+02    0.13846E+06    0.50992E+02
  1156    0.10251E+04    0.21783E+02    0.14644E+02    0.13821E+06    0.50840E+02
  1157    0.10196E+04    0.22024E+02    0.14633E+02    0.13796E+06    0.50655E+02
  1158    0.10141E+04    0.22266E+02    0.14598E+02    0.13771E+06    0.50438E+02
  1159    0.10087E+04    0.22507E+02    0.14539E+02    0.13746E+06    0.50192E+02
  1160    0.10031E+04    0.22750E+02    0.14456E+02    0.13721E+06    0.49917E+02
  1161    0.99769E+03    0.22992E+02    0.14351E+02    0.13696E+06    0.49617E+02
  1162    0.99224E+03    0.23234E+02    0.14223E+02    0.13671E+06    0.49292E+02
  1163    0.98681E+03    0.23476E+02    0.14072E+02    0.13647E+06    0.48945E+02
  1164    0.98148E+03    0.23718E+02    0.13898E+02    0.13622E+06    0.48578E+02
  1165    0.97610E+03    0.23960E+02    0.13702E+02    0.13597E+06    0.48192E+02
  1166    0.97067E+03    0.24201E+02    0.13484E+02    0.13573E+06    0.47789E+02
  1167    0.96541E+03    0.24441E+02    0.13244E+02    0.13548E+06    0.47372E+02
  1168    0.96011E+03    0.24682E+02    0.12983E+02    0.13524E+06    0.46942E+02
  1169    0.95490E+03    0.24921E+02    0.12699E+02    0.13499E+06    0.46502E+02
  1170    0.94972E+03    0.25159E+02    0.12395E+02    0.13475E+06    0.46052E+02
  1171    0.94449E+03    0.25397E+02    0.12069E+02    0.13451E+06    0.45595E+02
  1172    0.93936E+03    0.25634E+02    0.11723E+02    0.13426E+06    0.45133E+02
  1173    0.93426E+03    0.25870E+02    0.11357E+02    0.13402E+06    0.44668E+02
  1174    0.92919E+03    0.26103E+02    0.10970E+02    0.13378E+06    0.44201E+02
  1175    0.92414E+03    0.26336E+02    0.10563E+02    0.13354E+06    0.43735E+02
  1176    0.91905E+03    0.26567E+02    0.10136E+02    0.13330E+06    0.43271E+02
  1177    0.91413E+03    0.26797E+02    0.96899E+01    0.13306E+06    0.42811E+02
  1178    0.90917E+03    0.27025E+02    0.92248E+01    0.13282E+06    0.42358E+02
  1179    0.90438E+03    0.27252E+02    0.87409E+01    0.13259E+06    0.41912E+02
  1180    0.89955E+03    0.27478E+02    0.82386E+01    0.13235E+06    0.41477E+02
  1181    0.89482E+03    0.27700E+02    0.77181E+01    0.13211E+06    0.41053E+02
  1182    0.89005E+03    0.27920E+02    0.71797E+01    0.13188E+06    0.40643E+02
  1183    0.88539E+03    0.28138E+02    0.66239E+01    0.13164E+06    0.40249E+02
  1184    0.88075E+03    0.28353E+02    0.60507E+01    0.13140E+06    0.39872E+02
  1185    0.87622E+03    0.28567E+02    0.54609E+01    0.13117E+06    0.39515E+02
  1186    0.87172E+03    0.28777E+02    0.48544E+01    0.13094E+06    0.39179E+02
  1187    0.86733E+03    0.28985E+02    0.42317E+01    0.13070E+06    0.38867E+02
  1188    0.86297E+03    0.29190E+02    0.35931E+01    0.13047E+06    0.38579E+02
  1189    0.85864E+03    0.29391E+02    0.29393E+01    0.13024E+06    0.38318E+02
  1190    0.85442E+03    0.29589E+02    0.22703E+01    0.13001E+06    0.38087E+02
  1191    0.85024E+03    0.29785E+02    0.15868E+01    0.12977E+06    0.37886E+02
  1192    0.84616E+03    0.29976E+02    0.88895E+00    0.12954E+06    0.37718E+02
  1193    0.84211E+03    0.30164E+02    0.17737E+00    0.12931E+06    0.37584E+02
  1194    0.83817E+03    0.30348E+02   -0.54745E+00    0.12908E+06    0.37487E+02
  1195    0.83435E+03    0.30529E+02   -0.12852E+01    0.12885E+06    0.37428E+02
  1196    0.83048E+03    0.30706E+02   -0.20358E+01    0.12863E+06    0.37410E+02
  1197    0.82680E+03    0.30878E+02   -0.27983E+01    0.12840E+06    0.37433E+02
  1198    0.82315E+03    0.31046E+02   -0.35736E+01    0.12817E+06    0.37501E+02
  1199    0.81961E+03    0.31209E+02   -0.43588E+01    0.12794E+06    0.37615E+02
  1200    0.81611E+03    0.31368E+02   -0.51550E+01    0.12772E+06    0.37776E+02
  1201    0.81280E+03    0.31521E+02   -0.59622E+01    0.12749E+06    0.37987E+02
  1202    0.80944E+03    0.31672E+02   -0.67787E+01    0.12727E+06    0.38246E+02
  1203    0.80627E+03    0.31816E+02   -0.76054E+01    0.12704E+06    0.38550E+02
  1204    0.80313E+03    0.31957E+02   -0.84414E+01    0.12682E+06    0.38899E+02
  1205    0.80009E+03    0.32091E+02   -0.92870E+01    0.12659E+06    0.39290E+02
  1206    0.79715E+03    0.32222E+02   -0.10141E+02    0.12637E+06    0.39722E+02
  1207    0.79439E+03    0.32347E+02   -0.11005E+02    0.12615E+06    0.40192E+02
  1208    0.79165E+03    0.32469E+02   -0.11875E+02    0.12592E+06    0.40699E+02
  1209    0.78894E+03    0.32584E+02   -0.12754E+02    0.12570E+06    0.41241E+02
  1210    0.78639E+03    0.32695E+02   -0.13641E+02    0.12548E+06    0.41817E+02
  1211    0.78386E+03    0.32802E+02   -0.14535E+02    0.12526E+06    0.42423E+02
  1212    0.78150E+03    0.32904E+02   -0.15436E+02    0.12504E+06    0.43059E+02
  1213    0.77915E+03    0.33000E+02   -0.16342E+02    0.12482E+06    0.43722E+02
  1214    0.77696E+03    0.33093E+02   -0.17255E+02    0.12460E+06    0.44412E+02
  1215    0.77485E+03    0.33180E+02   -0.18174E+02    0.12438E+06    0.45125E+02
  1216    0.77283E+03    0.33263E+02   -0.19099E+02    0.12417E+06    0.45860E+02
  1217    0.77074E+03    0.33340E+02   -0.20028E+02    0.12395E+06    0.46615E+02
  1218    0.76888E+03    0.33414E+02   -0.20962E+02    0.12373E+06    0.47388E+02
  1219    0.76703E+03    0.33481E+02   -0.21899E+02    0.12352E+06    0.48178E+02
  1220    0.76532E+03    0.33544E+02   -0.22841E+02    0.12330E+06    0.48983E+02
  1221    0.76368E+03    0.33602E+02   -0.23785E+02    0.12308E+06    0.49800E+02
  1222    0.76212E+03    0.33656E+02   -0.24734E+02    0.12287E+06    0.50628E+02
  1223    0.76063E+03    0.33705E+02   -0.25683E+02    0.12265E+06    0.51466E+02
  1224    0.75921E+03    0.33747E+02   -0.26636E+02    0.12244E+06    0.52310E+02
  1225    0.75792E+03    0.33786E+02   -0.27590E+02    0.12223E+06    0.53160E+02
  1226    0.75671E+03    0.33819E+02   -0.28545E+02    0.12201E+06    0.54014E+02
  1227    0.75562E+03    0.33847E+02   -0.29501E+02    0.12180E+06    0.54869E+02
  1228    0.75453E+03    0.33871E+02   -0.30456E+02    0.12159E+06    0.55724E+02
  1229    0.75357E+03    0.33890E+02   -0.31412E+02    0.12138E+06    0.56577E+02
  1230    0.75251E+03    0.33903E+02   -0.32365E+02    0.12117E+06    0.57426E+02
  1231    0.75166E+03    0.33912E+02   -0.33318E+02    0.12096E+06    0.58270E+02
  1232    0.75086E+03    0.33915E+02   -0.34268E+02    0.12075E+06    0.59105E+02
  1233    0.75027E+03    0.33915E+02   -0.35217E+02    0.12054E+06    0.59932E+02
  1234    0.74964E+03    0.33909E+02   -0.36162E+02    0.12033E+06    0.60747E+02
  1235    0.74937E+03    0.33898E+02   -0.37103E+02    0.12012E+06    0.61549E+02
  1236    0.74899E+03    0.33881E+02   -0.38041E+02    0.11991E+06    0.62336E+02
  1237    0.74865E+03    0.33860E+02   -0.38974E+02    0.11970E+06    0.63107E+02
  1238    0.74843E+03    0.33834E+02   -0.39902E+02    0.11950E+06    0.63858E+02
  1239    0.74825E+03    0.33802E+02   -0.40825E+02    0.11929E+06    0.64589E+02
  1240    0.74811E+03    0.33766E+02   -0.41740E+02    0.11908E+06    0.65298E+02
  1241    0.74815E+03    0.33725E+02   -0.42650E+02    0.11888E+06    0.65983E+02
  1242    0.74815E+03    0.33679E+02   -0.43550E+02    0.11867E+06    0.66641E+02
  1243    0.74826E+03    0.33627E+02   -0.44445E+02    0.11847E+06    0.67272E+02
  1244    0.74848E+03    0.33572E+02   -0.45329E+02    0.11826E+06    0.67873E+02
  1245    0.74880E+03    0.33511E+02   -0.46205E+02    0.11806E+06    0.68442E+02
  1246    0.74914E+03    0.33444E+02   -0.47069E+02    0.11785E+06    0.68978E+02
  1247    0.74951E+03    0.33373E+02   -0.47924E+02    0.11765E+06    0.69479E+02
  1248    0.74998E+03    0.33297E+02   -0.48768E+02    0.11745E+06    0.69942E+02
  1249    0.75054E+03    0.33217E+02   -0.49600E+02    0.11725E+06    0.70367E+02
  1250    0.75120E+03    0.33131E+02   -0.50419E+02    0.11704E+06    0.70750E+02
  1251    0.75187E+03    0.33039E+02   -0.51226E+02    0.11684E+06    0.71092E+02
  1252    0.75271E+03    0.32945E+02   -0.52020E+02    0.11664E+06    0.71392E+02
  1253    0.75349E+03    0.32844E+02   -0.52801E+02    0.11644E+06    0.71652E+02
  1254    0.75436E+03    0.32738E+02   -0.53568E+02    0.11624E+06    0.71873E+02
  1255    0.75530E+03    0.32628E+02   -0.54322E+02    0.11604E+06    0.72056E+02
  1256    0.75641E+03    0.32513E+02   -0.55062E+02    0.11584E+06    0.72203E+02
  1257    0.75752E+03    0.32394E+02   -0.55789E+02    0.11565E+06    0.72316E+02
  1258    0.75863E+03    0.32269E+02   -0.56502E+02    0.11545E+06    0.72394E+02
  1259    0.75982E+03    0.32141E+02   -0.57201E+02    0.11525E+06    0.72440E+02
  1260    0.76108E+03    0.32008E+02   -0.57886E+02    0.11505E+06    0.72455E+02
  1261    0.76242E+03    0.31871E+02   -0.58557E+02    0.11486E+06    0.72440E+02
  1262    0.76382E+03    0.31730E+02   -0.59214E+02    0.11466E+06    0.72397E+02
  1263    0.76529E+03    0.31584E+02   -0.59856E+02    0.11446E+06    0.72326E+02
  1264    0.76676E+03    0.31435E+02   -0.60484E+02    0.11427E+06    0.72229E+02
  1265    0.76836E+03    0.31281E+02   -0.61097E+02    0.11407E+06    0.72108E+02
  1266    0.76995E+03    0.31124E+02   -0.61695E+02    0.11388E+06    0.71963E+02
  1267    0.77160E+03    0.30961E+02   -0.62279E+02    0.11368E+06    0.71796E+02
  1268    0.77331E+03    0.30797E+02   -0.62847E+02    0.11349E+06    0.71608E+02
  1269    0.77509E+03    0.30627E+02   -0.63400E+02    0.11330E+06    0.71400E+02
  1270    0.77689E+03    0.30454E+02   -0.63939E+02    0.11310E+06    0.71174E+02
  1271    0.77875E+03    0.30278E+02   -0.64461E+02    0.11291E+06    0.70931E+02
  1272    0.78064E+03    0.30098E+02   -0.64967E+02    0.11272E+06    0.70672E+02
  1273    0.78255E+03    0.29915E+02   -0.65458E+02    0.11253E+06    0.70399E+02
  1274    0.78452E+03    0.29727E+02   -0.65933E+02    0.11234E+06    0.70113E+02
  1275    0.78652E+03    0.29537E+02   -0.66390E+02    0.11215E+06    0.69814E+02
  1276    0.78855E+03    0.29344E+02   -0.66832E+02    0.11196E+06    0.69505E+02
  1277    0.79062E+03    0.29149E+02   -0.67257E+02    0.11177E+06    0.69187E+02
  1278    0.79271E+03    0.28950E+02   -0.67666E+02    0.11158E+06    0.68861E+02
  1279    0.79485E+03    0.28747E+02   -0.68057E+02    0.11139E+06    0.68528E+02
  1280    0.79702E+03    0.28543E+02   -0.68432E+02    0.11120E+06    0.68189E+02
  1281    0.79921E+03    0.28336E+02   -0.68789E+02    0.11101E+06    0.67846E+02
  1282    0.80143E+03    0.28126E+02   -0.69128E+02    0.11082E+06    0.67500E+02
  1283    0.80367E+03    0.27914E+02   -0.69450E+02    0.11064E+06    0.67153E+02
  1284    0.80594E+03    0.27700E+02   -0.69755E+02    0.11045E+06    0.66805E+02
  1285    0.80821E+03    0.27483E+02   -0.70040E+02    0.11026E+06    0.66458E+02
  1286    0.81051E+03    0.27264E+02   -0.70308E+02    0.11008E+06    0.66114E+02
  1287    0.81282E+03    0.27043E+02   -0.70557E+02    0.10989E+06    0.65773E+02
  1288    0.81516E+03    0.26820E+02   -0.70789E+02    0.10970E+06    0.65436E+02
  1289    0.81750E+03    0.26596E+02   -0.71000E+02    0.10952E+06    0.65106E+02
  1290    0.81985E+03    0.26369E+02   -0.71194E+02    0.10933E+06    0.64783E+02
  1291    0.82221E+03    0.26142E+02   -0.71369E+02    0.10915E+06    0.64468E+02
  1292    0.82457E+03    0.25911E+02   -0.71524E+02    0.10897E+06    0.64164E+02
  1293    0.82693E+03    0.25681E+02   -0.71661E+02    0.10878E+06    0.63870E+02
  1294    0.82930E+03    0.25449E+02   -0.71776E+02    0.10860E+06    0.63589E+02
  1295    0.83166E+03    0.25216E+02   -0.71873E+02    0.10842E+06    0.63322E+02
  1296    0.83402E+03    0.24983E+02   -0.71948E+02    0.10824E+06    0.63070E+02
  1297    0.83637E+03    0.24749E+02   -0.72004E+02    0.10805E+06    0.62834E+02
  1298    0.83872E+03    0.24514E+02   -0.72039E+02    0.10787E+06    0.62616E+02
  1299    0.84104E+03    0.24278E+02   -0.72055E+02    0.10769E+06    0.62416E+02
  1300    0.84337E+03    0.24041E+02   -0.72049E+02    0.10751E+06    0.62237E+02
  1301    0.84568E+03    0.23806E+02   -0.72023E+02    0.10733E+06    0.62079E+02
  1302    0.84797E+03    0.23569E+02   -0.71975E+02    0.10715E+06    0.61941E+02
  1303    0.85023E+03    0.23332E+02   -0.71908E+02    0.10697E+06    0.61824E+02
  1304    0.85249E+03    0.23096E+02   -0.71820E+02    0.10679E+06    0.61726E+02
  1305    0.85472E+03    0.22859E+02   -0.71713E+02    0.10661E+06    0.61646E+02
  1306    0.85693E+03    0.22623E+02   -0.71584E+02    0.10643E+06    0.61583E+02
  1307    0.85913E+03    0.22386E+02   -0.71436E+02    0.10626E+06    0.61538E+02
  1308    0.86130E+03    0.22149E+02   -0.71269E+02    0.10608E+06    0.61509E+02
  1309    0.86345E+03    0.21912E+02   -0.71082E+02    0.10590E+06    0.61495E+02
  1310    0.86558E+03    0.21676E+02   -0.70876E+02    0.10572E+06    0.61496E+02
  1311    0.86768E+03    0.21440E+02   -0.70651E+02    0.10555E+06    0.61511E+02
  1312    0.86978E+03    0.21205E+02   -0.70407E+02    0.10537E+06    0.61539E+02
  1313    0.87184E+03    0.20970E+02   -0.70145E+02    0.10520E+06    0.61579E+02
  1314    0.87387E+03    0.20736E+02   -0.69863E+02    0.10502E+06    0.61632E+02
  1315    0.87587E+03    0.20502E+02   -0.69563E+02    0.10485E+06    0.61695E+02
  1316    0.87786E+03    0.20268E+02   -0.69245E+02    0.10467E+06    0.61768E+02
  1317    0.87981E+03    0.20037E+02   -0.68910E+02    0.10450E+06    0.61851E+02
  1318    0.88172E+03    0.19805E+02   -0.68556E+02    0.10432E+06    0.61942E+02
  1319    0.88361E+03    0.19574E+02   -0.68186E+02    0.10415E+06    0.62041E+02
  1320    0.88546E+03    0.19344E+02   -0.67798E+02    0.10398E+06    0.62147E+02
  1321    0.88728E+03    0.19116E+02   -0.67394E+02    0.10380E+06    0.62260E+02
  1322    0.88906E+03    0.18887E+02   -0.66972E+02    0.10363E+06    0.62379E+02
  1323    0.89082E+03    0.18661E+02   -0.66534E+02    0.10346E+06    0.62502E+02
  1324    0.89253E+03    0.18435E+02   -0.66080E+02    0.10329E+06    0.62630E+02
  1325    0.89420E+03    0.18212E+02   -0.65609E+02    0.10312E+06    0.62761E+02
  1326    0.89585E+03    0.17990E+02   -0.65124E+02    0.10294E+06    0.62894E+02
  1327    0.89743E+03    0.17770E+02   -0.64623E+02    0.10277E+06    0.63030E+02
  1328    0.89899E+03    0.17551E+02   -0.64105E+02    0.10260E+06    0.63166E+02
  1329    0.90051E+03    0.17334E+02   -0.63573E+02    0.10243E+06    0.63303E+02
  1330    0.90197E+03    0.17118E+02   -0.63027E+02    0.10226E+06    0.63440E+02
  1331    0.90340E+03    0.16905E+02   -0.62465E+02    0.10209E+06    0.63576E+02
  1332    0.90477E+03    0.16694E+02   -0.61890E+02    0.10193E+06    0.63710E+02
  1333    0.90610E+03    0.16484E+02   -0.61300E+02    0.10176E+06    0.63841E+02
  1334    0.90738E+03    0.16278E+02   -0.60698E+02    0.10159E+06    0.63969E+02
  1335    0.90860E+03    0.16073E+02   -0.60082E+02    0.10142E+06    0.64092E+02
  1336    0.90978E+03    0.15871E+02   -0.59452E+02    0.10125E+06    0.64211E+02
  1337    0.91091E+03    0.15671E+02   -0.58810E+02    0.10109E+06    0.64324E+02
  1338    0.91197E+03    0.15474E+02   -0.58156E+02    0.10092E+06    0.64431E+02
  1339    0.91299E+03    0.15279E+02   -0.57490E+02    0.10075E+06    0.64531E+02
  1340    0.91395E+03    0.15088E+02   -0.56813E+02    0.10059E+06    0.64623E+02
  1341    0.91484E+03    0.14901E+02   -0.56124E+02    0.10042E+06    0.64707E+02
  1342    0.91568E+03    0.14716E+02   -0.55424E+02    0.10026E+06    0.64781E+02
  1343    0.91646E+03    0.14533E+02   -0.54713E+02    0.10009E+06    0.64844E+02
  1344    0.91717E+03    0.14354E+02   -0.53992E+02    0.99926E+05    0.64898E+02
  1345    0.91781E+03    0.14180E+02   -0.53260E+02    0.99762E+05    0.64939E+02
  1346    0.91839E+03    0.14008E+02   -0.52521E+02    0.99598E+05    0.64968E+02
  1347    0.91891E+03    0.13839E+02   -0.51771E+02    0.99434E+05    0.64984E+02
  1348    0.91935E+03    0.13675E+02   -0.51012E+02    0.99271E+05    0.64986E+02
  1349    0.91974E+03    0.13514E+02   -0.50245E+02    0.99108E+05    0.64974E+02
  1350    0.92004E+03    0.13357E+02   -0.49469E+02    0.98945E+05    0.64946E+02
  1351    0.92028E+03    0.13205E+02   -0.48686E+02    0.98782E+05    0.64902E+02
  1352    0.92043E+03    0.13056E+02   -0.47896E+02    0.98620E+05    0.64842E+02
  1353    0.92052E+03    0.12913E+02   -0.47098E+02    0.98458E+05    0.64767E+02
  1354    0.92053E+03    0.12772E+02   -0.46293E+02    0.98297E+05    0.64678E+02
  1355    0.92048E+03    0.12636E+02   -0.45482E+02    0.98136E+05    0.64573E+02
  1356    0.92036E+03    0.12505E+02   -0.44666E+02    0.97975E+05    0.64455E+02
  1357    0.92016E+03    0.12377E+02   -0.43841E+02    0.97815E+05    0.64323E+02
  1358    0.91988E+03    0.12253E+02   -0.43009E+02    0.97655E+05    0.64177E+02
  1359    0.91954E+03    0.12133E+02   -0.42174E+02    0.97495E+05    0.64019E+02
  1360    0.91911E+03    0.12019E+02   -0.41332E+02    0.97335E+05    0.63847E+02
  1361    0.91862E+03    0.11906E+02   -0.40485E+02    0.97176E+05    0.63664E+02
  1362    0.91805E+03    0.11799E+02   -0.39633E+02    0.97017E+05    0.63469E+02
  1363    0.91742E+03    0.11695E+02   -0.38778E+02    0.96859E+05    0.63263E+02
  1364    0.91669E+03    0.11596E+02   -0.37916E+02    0.96701E+05    0.63045E+02
  1365    0.91598E+03    0.11500E+02   -0.37051E+02    0.96543E+05    0.62817E+02
  1366    0.91512E+03    0.11408E+02   -0.36183E+02    0.96385E+05    0.62579E+02
  1367    0.91420E+03    0.11320E+02   -0.35311E+02    0.96228E+05    0.62331E+02
  1368    0.91328E+03    0.11238E+02   -0.34436E+02    0.96071E+05    0.62074E+02
  1369    0.91222E+03    0.11158E+02   -0.33557E+02    0.95914E+05    0.61808E+02
  1370    0.91110E+03    0.11083E+02   -0.32677E+02    0.95758E+05    0.61533E+02
  1371    0.90992E+03    0.11012E+02   -0.31794E+02    0.95602E+05    0.61250E+02
  1372    0.90867E+03    0.10944E+02   -0.30910E+02    0.95446E+05    0.60959E+02
  1373    0.90737E+03    0.10882E+02   -0.30025E+02    0.95291E+05    0.60660E+02
  1374    0.90601E+03    0.10823E+02   -0.29137E+02    0.95136E+05    0.60355E+02
  1375    0.90459E+03    0.10768E+02   -0.28250E+02    0.94981E+05    0.60043E+02
  1376    0.90311E+03    0.10717E+02   -0.27362E+02    0.94827E+05    0.59724E+02
  1377    0.90158E+03    0.10671E+02   -0.26475E+02    0.94673E+05    0.59400E+02
  1378    0.90000E+03    0.10627E+02   -0.25588E+02    0.94519E+05    0.59071E+02
  1379    0.89830E+03    0.10590E+02   -0.24702E+02    0.94365E+05    0.58736E+02
  1380    0.89655E+03    0.10554E+02   -0.23817E+02    0.94212E+05    0.58397E+02
  1381    0.89475E+03    0.10523E+02   -0.22934E+02    0.94059E+05    0.58053E+02
  1382    0.89275E+03    0.10497E+02   -0.22051E+02    0.93907E+05    0.57706E+02
  1383    0.89086E+03    0.10474E+02   -0.21172E+02    0.93754E+05    0.57355E+02
  1384    0.88878E+03    0.10456E+02   -0.20296E+02    0.93602E+05    0.57001E+02
  1385    0.88666E+03    0.10441E+02   -0.19422E+02    0.93451E+05    0.56644E+02
  1386    0.88450E+03    0.10430E+02   -0.18553E+02    0.93299E+05    0.56285E+02
  1387    0.88223E+03    0.10424E+02   -0.17687E+02    0.93148E+05    0.55924E+02
  1388    0.88007E+03    0.10421E+02   -0.16826E+02    0.92997E+05    0.55562E+02
  1389    0.87772E+03    0.10422E+02   -0.15970E+02    0.92847E+05    0.55198E+02
  1390    0.87527E+03    0.10428E+02   -0.15120E+02    0.92697E+05    0.54834E+02
  1391    0.87286E+03    0.10437E+02   -0.14276E+02    0.92547E+05    0.54470E+02
  1392    0.87035E+03    0.10451E+02   -0.13437E+02    0.92397E+05    0.54105E+02
  1393    0.86781E+03    0.10469E+02   -0.12606E+02    0.92248E+05    0.53741E+02
  1394    0.86516E+03    0.10490E+02   -0.11783E+02    0.92099E+05    0.53378E+02
  1395    0.86250E+03    0.10515E+02   -0.10966E+02    0.91950E+05    0.53016E+02
  1396    0.85980E+03    0.10545E+02   -0.10160E+02    0.91802E+05    0.52656E+02
  1397    0.85701E+03    0.10578E+02   -0.93608E+01    0.91654E+05    0.52298E+02
  1398    0.85413E+03    0.10615E+02   -0.85709E+01    0.91506E+05    0.51943E+02
  1399    0.85122E+03    0.10657E+02   -0.77910E+01    0.91358E+05    0.51590E+02
  1400    0.84830E+03    0.10702E+02   -0.70215E+01    0.91211E+05    0.51240E+02
  1401    0.84529E+03    0.10751E+02   -0.62626E+01    0.91064E+05    0.50894E+02
  1402    0.84226E+03    0.10804E+02   -0.55149E+01    0.90917E+05    0.50552E+02
  1403    0.83915E+03    0.10861E+02   -0.47776E+01    0.90771E+05    0.50214E+02
  1404    0.83595E+03    0.10922E+02   -0.40512E+01    0.90625E+05    0.49879E+02
  1405    0.83282E+03    0.10986E+02   -0.33357E+01    0.90479E+05    0.49549E+02
  1406    0.82953E+03    0.11055E+02   -0.26323E+01    0.90333E+05    0.49223E+02
  1407    0.82615E+03    0.11126E+02   -0.19394E+01    0.90188E+05    0.48901E+02
  1408    0.82293E+03    0.11201E+02   -0.12577E+01    0.90043E+05    0.48583E+02
  1409    0.81947E+03    0.11280E+02   -0.58694E+00    0.89898E+05    0.48270E+02
  1410    0.81609E+03    0.11361E+02    0.71513E-01    0.89754E+05    0.47962E+02
  1411    0.81264E+03    0.11446E+02    0.71928E+00    0.89610E+05    0.47658E+02
  1412    0.80911E+03    0.11535E+02    0.13558E+01    0.89466E+05    0.47359E+02
  1413    0.80543E+03    0.11628E+02    0.19804E+01    0.89323E+05    0.47064E+02
  1414    0.80184E+03    0.11723E+02    0.25940E+01    0.89179E+05    0.46775E+02
