#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1012    0.11832E+04   -0.87172E+02    0.24503E-08   -0.87172E+02    0.29456E+02    0.55848E-09    0.24503E-08    0.55848E-09    0.38102E-14
  1013    0.11871E+04   -0.87279E+02    0.24427E-08   -0.87279E+02    0.29122E+02    0.55277E-09    0.24427E-08    0.55277E-09    0.37950E-14
  1014    0.11910E+04   -0.87356E+02    0.24359E-08   -0.87356E+02    0.28787E+02    0.54703E-09    0.24359E-08    0.54703E-09    0.37800E-14
  1015    0.11948E+04   -0.87402E+02    0.24300E-08   -0.87402E+02    0.28453E+02    0.54126E-09    0.24300E-08    0.54126E-09    0.37650E-14
  1016    0.11986E+04   -0.87419E+02    0.24247E-08   -0.87419E+02    0.28117E+02    0.53546E-09    0.24247E-08    0.53546E-09    0.37501E-14
  1017    0.12025E+04   -0.87407E+02    0.24202E-08   -0.87407E+02    0.27783E+02    0.52963E-09    0.24202E-08    0.52963E-09    0.37353E-14
  1018    0.12064E+04   -0.87365E+02    0.24162E-08   -0.87365E+02    0.27448E+02    0.52377E-09    0.24162E-08    0.52377E-09    0.37205E-14
  1019    0.12102E+04   -0.87294E+02    0.24128E-08   -0.87294E+02    0.27114E+02    0.51789E-09    0.24128E-08    0.51789E-09    0.37058E-14
  1020    0.12141E+04   -0.87194E+02    0.24099E-08   -0.87194E+02    0.26779E+02    0.51198E-09    0.24099E-08    0.51198E-09    0.36912E-14
  1021    0.12179E+04   -0.87065E+02    0.24075E-08   -0.87065E+02    0.26446E+02    0.50605E-09    0.24075E-08    0.50605E-09    0.36766E-14
  1022    0.12217E+04   -0.86908E+02    0.24055E-08   -0.86908E+02    0.26113E+02    0.50010E-09    0.24055E-08    0.50010E-09    0.36621E-14
  1023    0.12255E+04   -0.86721E+02    0.24037E-08   -0.86721E+02    0.25781E+02    0.49412E-09    0.24037E-08    0.49412E-09    0.36477E-14
  1024    0.12293E+04   -0.86507E+02    0.24023E-08   -0.86507E+02    0.25449E+02    0.48813E-09    0.24023E-08    0.48813E-09    0.36333E-14
  1025    0.12330E+04   -0.86262E+02    0.24011E-08   -0.86262E+02    0.25120E+02    0.48212E-09    0.24011E-08    0.48212E-09    0.36190E-14
  1026    0.12370E+04   -0.85991E+02    0.24001E-08   -0.85991E+02    0.24791E+02    0.47610E-09    0.24001E-08    0.47610E-09    0.36048E-14
  1027    0.12406E+04   -0.85693E+02    0.23992E-08   -0.85693E+02    0.24465E+02    0.47006E-09    0.23992E-08    0.47006E-09    0.35907E-14
  1028    0.12443E+04   -0.85366E+02    0.23984E-08   -0.85366E+02    0.24140E+02    0.46400E-09    0.23984E-08    0.46400E-09    0.35766E-14
  1029    0.12479E+04   -0.85014E+02    0.23975E-08   -0.85014E+02    0.23816E+02    0.45794E-09    0.23975E-08    0.45794E-09    0.35626E-14
  1030    0.12515E+04   -0.84635E+02    0.23966E-08   -0.84635E+02    0.23494E+02    0.45186E-09    0.23966E-08    0.45186E-09    0.35486E-14
  1031    0.12548E+04   -0.84229E+02    0.23956E-08   -0.84229E+02    0.23175E+02    0.44577E-09    0.23956E-08    0.44577E-09    0.35348E-14
  1032    0.12584E+04   -0.83801E+02    0.23945E-08   -0.83801E+02    0.22856E+02    0.43968E-09    0.23945E-08    0.43968E-09    0.35209E-14
  1033    0.12618E+04   -0.83346E+02    0.23931E-08   -0.83346E+02    0.22540E+02    0.43358E-09    0.23931E-08    0.43358E-09    0.35072E-14
  1034    0.12653E+04   -0.82865E+02    0.23915E-08   -0.82865E+02    0.22228E+02    0.42748E-09    0.23915E-08    0.42748E-09    0.34935E-14
  1035    0.12687E+04   -0.82361E+02    0.23895E-08   -0.82361E+02    0.21918E+02    0.42137E-09    0.23895E-08    0.42137E-09    0.34799E-14
  1036    0.12720E+04   -0.81834E+02    0.23871E-08   -0.81834E+02    0.21609E+02    0.41527E-09    0.23871E-08    0.41527E-09    0.34663E-14
  1037    0.12752E+04   -0.81282E+02    0.23843E-08   -0.81282E+02    0.21305E+02    0.40916E-09    0.23843E-08    0.40916E-09    0.34528E-14
  1038    0.12784E+04   -0.80707E+02    0.23810E-08   -0.80707E+02    0.21004E+02    0.40305E-09    0.23810E-08    0.40305E-09    0.34394E-14
  1039    0.12816E+04   -0.80106E+02    0.23772E-08   -0.80106E+02    0.20706E+02    0.39694E-09    0.23772E-08    0.39694E-09    0.34260E-14
  1040    0.12846E+04   -0.79485E+02    0.23727E-08   -0.79485E+02    0.20410E+02    0.39084E-09    0.23727E-08    0.39084E-09    0.34127E-14
  1041    0.12877E+04   -0.78839E+02    0.23676E-08   -0.78839E+02    0.20120E+02    0.38475E-09    0.23676E-08    0.38475E-09    0.33995E-14
  1042    0.12906E+04   -0.78174E+02    0.23618E-08   -0.78174E+02    0.19832E+02    0.37866E-09    0.23618E-08    0.37866E-09    0.33863E-14
  1043    0.12934E+04   -0.77484E+02    0.23552E-08   -0.77484E+02    0.19548E+02    0.37257E-09    0.23552E-08    0.37257E-09    0.33732E-14
  1044    0.12963E+04   -0.76776E+02    0.23478E-08   -0.76776E+02    0.19268E+02    0.36650E-09    0.23478E-08    0.36650E-09    0.33601E-14
  1045    0.12990E+04   -0.76049E+02    0.23395E-08   -0.76049E+02    0.18993E+02    0.36044E-09    0.23395E-08    0.36044E-09    0.33471E-14
  1046    0.13016E+04   -0.75297E+02    0.23302E-08   -0.75297E+02    0.18722E+02    0.35439E-09    0.23302E-08    0.35439E-09    0.33342E-14
  1047    0.13042E+04   -0.74535E+02    0.23200E-08   -0.74535E+02    0.18455E+02    0.34836E-09    0.23200E-08    0.34836E-09    0.33213E-14
  1048    0.13066E+04   -0.73749E+02    0.23087E-08   -0.73749E+02    0.18194E+02    0.34234E-09    0.23087E-08    0.34234E-09    0.33085E-14
  1049    0.13090E+04   -0.72939E+02    0.22963E-08   -0.72939E+02    0.17937E+02    0.33633E-09    0.22963E-08    0.33633E-09    0.32958E-14
  1050    0.13112E+04   -0.72115E+02    0.22828E-08   -0.72115E+02    0.17685E+02    0.33035E-09    0.22828E-08    0.33035E-09    0.32831E-14
  1051    0.13134E+04   -0.71276E+02    0.22680E-08   -0.71276E+02    0.17438E+02    0.32438E-09    0.22680E-08    0.32438E-09    0.32704E-14
  1052    0.13154E+04   -0.70416E+02    0.22521E-08   -0.70416E+02    0.17196E+02    0.31844E-09    0.22521E-08    0.31844E-09    0.32579E-14
  1053    0.13173E+04   -0.69541E+02    0.22351E-08   -0.69541E+02    0.16960E+02    0.31251E-09    0.22351E-08    0.31251E-09    0.32453E-14
  1054    0.13191E+04   -0.68654E+02    0.22171E-08   -0.68654E+02    0.16729E+02    0.30660E-09    0.22171E-08    0.30660E-09    0.32329E-14
  1055    0.13208E+04   -0.67746E+02    0.21982E-08   -0.67746E+02    0.16504E+02    0.30071E-09    0.21982E-08    0.30071E-09    0.32205E-14
  1056    0.13225E+04   -0.66827E+02    0.21783E-08   -0.66827E+02    0.16284E+02    0.29483E-09    0.21783E-08    0.29483E-09    0.32081E-14
  1057    0.13240E+04   -0.65888E+02    0.21577E-08   -0.65888E+02    0.16069E+02    0.28898E-09    0.21577E-08    0.28898E-09    0.31958E-14
  1058    0.13256E+04   -0.64937E+02    0.21363E-08   -0.64937E+02    0.15860E+02    0.28314E-09    0.21363E-08    0.28314E-09    0.31836E-14
  1059    0.13270E+04   -0.63968E+02    0.21142E-08   -0.63968E+02    0.15656E+02    0.27731E-09    0.21142E-08    0.27731E-09    0.31714E-14
  1060    0.13282E+04   -0.62989E+02    0.20914E-08   -0.62989E+02    0.15457E+02    0.27150E-09    0.20914E-08    0.27150E-09    0.31593E-14
  1061    0.13294E+04   -0.61992E+02    0.20682E-08   -0.61992E+02    0.15265E+02    0.26571E-09    0.20682E-08    0.26571E-09    0.31472E-14
  1062    0.13305E+04   -0.60986E+02    0.20444E-08   -0.60986E+02    0.15078E+02    0.25993E-09    0.20444E-08    0.25993E-09    0.31352E-14
  1063    0.13313E+04   -0.59963E+02    0.20202E-08   -0.59963E+02    0.14896E+02    0.25417E-09    0.20202E-08    0.25417E-09    0.31233E-14
  1064    0.13322E+04   -0.58939E+02    0.19957E-08   -0.58939E+02    0.14720E+02    0.24843E-09    0.19957E-08    0.24843E-09    0.31114E-14
  1065    0.13329E+04   -0.57899E+02    0.19708E-08   -0.57899E+02    0.14549E+02    0.24269E-09    0.19708E-08    0.24269E-09    0.30995E-14
  1066    0.13335E+04   -0.56844E+02    0.19458E-08   -0.56844E+02    0.14384E+02    0.23697E-09    0.19458E-08    0.23697E-09    0.30877E-14
  1067    0.13340E+04   -0.55774E+02    0.19205E-08   -0.55774E+02    0.14225E+02    0.23127E-09    0.19205E-08    0.23127E-09    0.30760E-14
  1068    0.13345E+04   -0.54698E+02    0.18952E-08   -0.54698E+02    0.14071E+02    0.22557E-09    0.18952E-08    0.22557E-09    0.30643E-14
  1069    0.13348E+04   -0.53622E+02    0.18699E-08   -0.53622E+02    0.13923E+02    0.21989E-09    0.18699E-08    0.21989E-09    0.30527E-14
  1070    0.13351E+04   -0.52533E+02    0.18446E-08   -0.52533E+02    0.13780E+02    0.21422E-09    0.18446E-08    0.21422E-09    0.30411E-14
  1071    0.13351E+04   -0.51432E+02    0.18194E-08   -0.51432E+02    0.13644E+02    0.20857E-09    0.18194E-08    0.20857E-09    0.30296E-14
  1072    0.13351E+04   -0.50317E+02    0.17944E-08   -0.50317E+02    0.13513E+02    0.20292E-09    0.17944E-08    0.20292E-09    0.30181E-14
  1073    0.13351E+04   -0.49198E+02    0.17696E-08   -0.49198E+02    0.13388E+02    0.19729E-09    0.17696E-08    0.19729E-09    0.30067E-14
  1074    0.13348E+04   -0.48075E+02    0.17451E-08   -0.48075E+02    0.13270E+02    0.19166E-09    0.17451E-08    0.19166E-09    0.29954E-14
  1075    0.13346E+04   -0.46948E+02    0.17210E-08   -0.46948E+02    0.13155E+02    0.18605E-09    0.17210E-08    0.18605E-09    0.29840E-14
  1076    0.13341E+04   -0.45811E+02    0.16973E-08   -0.45811E+02    0.13048E+02    0.18045E-09    0.16973E-08    0.18045E-09    0.29728E-14
  1077    0.13337E+04   -0.44678E+02    0.16741E-08   -0.44678E+02    0.12946E+02    0.17485E-09    0.16741E-08    0.17485E-09    0.29616E-14
  1078    0.13330E+04   -0.43521E+02    0.16515E-08   -0.43521E+02    0.12851E+02    0.16927E-09    0.16515E-08    0.16927E-09    0.29504E-14
  1079    0.13322E+04   -0.42376E+02    0.16295E-08   -0.42376E+02    0.12761E+02    0.16369E-09    0.16295E-08    0.16369E-09    0.29393E-14
  1080    0.13315E+04   -0.41230E+02    0.16083E-08   -0.41230E+02    0.12676E+02    0.15813E-09    0.16083E-08    0.15813E-09    0.29283E-14
  1081    0.13305E+04   -0.40076E+02    0.15878E-08   -0.40076E+02    0.12599E+02    0.15257E-09    0.15878E-08    0.15257E-09    0.29173E-14
  1082    0.13294E+04   -0.38921E+02    0.15681E-08   -0.38921E+02    0.12527E+02    0.14701E-09    0.15681E-08    0.14701E-09    0.29063E-14
  1083    0.13282E+04   -0.37766E+02    0.15493E-08   -0.37766E+02    0.12461E+02    0.14147E-09    0.15493E-08    0.14147E-09    0.28954E-14
  1084    0.13270E+04   -0.36612E+02    0.15315E-08   -0.36612E+02    0.12401E+02    0.13593E-09    0.15315E-08    0.13593E-09    0.28845E-14
  1085    0.13257E+04   -0.35450E+02    0.15147E-08   -0.35450E+02    0.12347E+02    0.13040E-09    0.15147E-08    0.13040E-09    0.28737E-14
  1086    0.13242E+04   -0.34305E+02    0.14990E-08   -0.34305E+02    0.12300E+02    0.12487E-09    0.14990E-08    0.12487E-09    0.28630E-14
  1087    0.13227E+04   -0.33140E+02    0.14845E-08   -0.33140E+02    0.12259E+02    0.11935E-09    0.14845E-08    0.11935E-09    0.28523E-14
  1088    0.13210E+04   -0.31991E+02    0.14712E-08   -0.31991E+02    0.12222E+02    0.11384E-09    0.14712E-08    0.11384E-09    0.28416E-14
  1089    0.13192E+04   -0.30838E+02    0.14592E-08   -0.30838E+02    0.12193E+02    0.10833E-09    0.14592E-08    0.10833E-09    0.28310E-14
  1090    0.13173E+04   -0.29702E+02    0.14486E-08   -0.29702E+02    0.12170E+02    0.10283E-09    0.14486E-08    0.10283E-09    0.28205E-14
  1091    0.13153E+04   -0.28556E+02    0.14394E-08   -0.28556E+02    0.12152E+02    0.97325E-10    0.14394E-08    0.97325E-10    0.28099E-14
  1092    0.13133E+04   -0.27420E+02    0.14316E-08   -0.27420E+02    0.12140E+02    0.91828E-10    0.14316E-08    0.91828E-10    0.27995E-14
  1093    0.13111E+04   -0.26289E+02    0.14255E-08   -0.26289E+02    0.12136E+02    0.86334E-10    0.14255E-08    0.86334E-10    0.27891E-14
  1094    0.13087E+04   -0.25171E+02    0.14209E-08   -0.25171E+02    0.12136E+02    0.80843E-10    0.14209E-08    0.80843E-10    0.27787E-14
  1095    0.13064E+04   -0.24065E+02    0.14181E-08   -0.24065E+02    0.12144E+02    0.75355E-10    0.14181E-08    0.75355E-10    0.27684E-14
  1096    0.13039E+04   -0.22958E+02    0.14170E-08   -0.22958E+02    0.12157E+02    0.69870E-10    0.14170E-08    0.69870E-10    0.27581E-14
  1097    0.13013E+04   -0.21856E+02    0.14177E-08   -0.21856E+02    0.12176E+02    0.64386E-10    0.14177E-08    0.64386E-10    0.27478E-14
  1098    0.12986E+04   -0.20769E+02    0.14204E-08   -0.20769E+02    0.12202E+02    0.58903E-10    0.14204E-08    0.58903E-10    0.27377E-14
  1099    0.12959E+04   -0.19697E+02    0.14250E-08   -0.19697E+02    0.12235E+02    0.53422E-10    0.14250E-08    0.53422E-10    0.27275E-14
  1100    0.12930E+04   -0.18632E+02    0.14316E-08   -0.18632E+02    0.12273E+02    0.47941E-10    0.14316E-08    0.47941E-10    0.27174E-14
  1101    0.12900E+04   -0.17580E+02    0.14402E-08   -0.17580E+02    0.12317E+02    0.42461E-10    0.14402E-08    0.42461E-10    0.27074E-14
  1102    0.12871E+04   -0.16539E+02    0.14509E-08   -0.16539E+02    0.12368E+02    0.36983E-10    0.14509E-08    0.36983E-10    0.26974E-14
  1103    0.12839E+04   -0.15512E+02    0.14635E-08   -0.15512E+02    0.12424E+02    0.31509E-10    0.14635E-08    0.31509E-10    0.26874E-14
  1104    0.12806E+04   -0.14497E+02    0.14779E-08   -0.14497E+02    0.12488E+02    0.26040E-10    0.14779E-08    0.26040E-10    0.26775E-14
  1105    0.12772E+04   -0.13495E+02    0.14940E-08   -0.13495E+02    0.12557E+02    0.20577E-10    0.14940E-08    0.20577E-10    0.26676E-14
  1106    0.12738E+04   -0.12506E+02    0.15118E-08   -0.12506E+02    0.12631E+02    0.15123E-10    0.15118E-08    0.15123E-10    0.26578E-14
  1107    0.12703E+04   -0.11531E+02    0.15312E-08   -0.11531E+02    0.12711E+02    0.96782E-11    0.15312E-08    0.96782E-11    0.26480E-14
  1108    0.12667E+04   -0.10570E+02    0.15520E-08   -0.10570E+02    0.12796E+02    0.42454E-11    0.15520E-08    0.42454E-11    0.26383E-14
  1109    0.12630E+04   -0.96220E+01    0.15742E-08   -0.96220E+01    0.12885E+02   -0.11743E-11    0.15742E-08   -0.11743E-11    0.26286E-14
  1110    0.12592E+04   -0.86887E+01    0.15977E-08   -0.86887E+01    0.12982E+02   -0.65792E-11    0.15977E-08   -0.65792E-11    0.26189E-14
  1111    0.12552E+04   -0.77690E+01    0.16225E-08   -0.77690E+01    0.13085E+02   -0.11968E-10    0.16225E-08   -0.11968E-10    0.26093E-14
  1112    0.12514E+04   -0.68649E+01    0.16483E-08   -0.68649E+01    0.13192E+02   -0.17338E-10    0.16483E-08   -0.17338E-10    0.25997E-14
  1113    0.12473E+04   -0.59741E+01    0.16752E-08   -0.59741E+01    0.13305E+02   -0.22690E-10    0.16752E-08   -0.22690E-10    0.25902E-14
  1114    0.12431E+04   -0.50993E+01    0.17031E-08   -0.50993E+01    0.13423E+02   -0.28019E-10    0.17031E-08   -0.28019E-10    0.25807E-14
  1115    0.12390E+04   -0.42404E+01    0.17318E-08   -0.42404E+01    0.13546E+02   -0.33327E-10    0.17318E-08   -0.33327E-10    0.25713E-14
  1116    0.12347E+04   -0.33964E+01    0.17613E-08   -0.33964E+01    0.13675E+02   -0.38609E-10    0.17613E-08   -0.38609E-10    0.25619E-14
  1117    0.12304E+04   -0.25687E+01    0.17914E-08   -0.25687E+01    0.13809E+02   -0.43866E-10    0.17914E-08   -0.43866E-10    0.25525E-14
  1118    0.12259E+04   -0.17554E+01    0.18222E-08   -0.17554E+01    0.13948E+02   -0.49095E-10    0.18222E-08   -0.49095E-10    0.25432E-14
  1119    0.12215E+04   -0.95957E+00    0.18535E-08   -0.95957E+00    0.14091E+02   -0.54296E-10    0.18535E-08   -0.54296E-10    0.25339E-14
  1120    0.12169E+04   -0.18011E+00    0.18852E-08   -0.18011E+00    0.14239E+02   -0.59465E-10    0.18852E-08   -0.59465E-10    0.25247E-14
  1121    0.12123E+04    0.58387E+00    0.19173E-08    0.58387E+00    0.14392E+02   -0.64602E-10    0.19173E-08   -0.64602E-10    0.25155E-14
  1122    0.12076E+04    0.13296E+01    0.19496E-08    0.13296E+01    0.14549E+02   -0.69705E-10    0.19496E-08   -0.69705E-10    0.25063E-14
  1123    0.12028E+04    0.20580E+01    0.19820E-08    0.20580E+01    0.14711E+02   -0.74772E-10    0.19820E-08   -0.74772E-10    0.24972E-14
  1124    0.11981E+04    0.27692E+01    0.20146E-08    0.27692E+01    0.14877E+02   -0.79802E-10    0.20146E-08   -0.79802E-10    0.24881E-14
  1125    0.11932E+04    0.34634E+01    0.20471E-08    0.34634E+01    0.15047E+02   -0.84794E-10    0.20471E-08   -0.84794E-10    0.24791E-14
  1126    0.11882E+04    0.41387E+01    0.20796E-08    0.41387E+01    0.15222E+02   -0.89745E-10    0.20796E-08   -0.89745E-10    0.24701E-14
  1127    0.11832E+04    0.47959E+01    0.21118E-08    0.47959E+01    0.15400E+02   -0.94654E-10    0.21118E-08   -0.94654E-10    0.24612E-14
  1128    0.11782E+04    0.54336E+01    0.21438E-08    0.54336E+01    0.15583E+02   -0.99519E-10    0.21438E-08   -0.99519E-10    0.24522E-14
  1129    0.11731E+04    0.60537E+01    0.21754E-08    0.60537E+01    0.15769E+02   -0.10434E-09    0.21754E-08   -0.10434E-09    0.24434E-14
  1130    0.11679E+04    0.66540E+01    0.22066E-08    0.66540E+01    0.15959E+02   -0.10911E-09    0.22066E-08   -0.10911E-09    0.24345E-14
  1131    0.11628E+04    0.72341E+01    0.22372E-08    0.72341E+01    0.16153E+02   -0.11384E-09    0.22372E-08   -0.11384E-09    0.24257E-14
  1132    0.11575E+04    0.77954E+01    0.22672E-08    0.77954E+01    0.16350E+02   -0.11851E-09    0.22672E-08   -0.11851E-09    0.24170E-14
  1133    0.11522E+04    0.83361E+01    0.22965E-08    0.83361E+01    0.16551E+02   -0.12314E-09    0.22965E-08   -0.12314E-09    0.24083E-14
  1134    0.11469E+04    0.88571E+01    0.23250E-08    0.88571E+01    0.16755E+02   -0.12771E-09    0.23250E-08   -0.12771E-09    0.23996E-14
  1135    0.11415E+04    0.93577E+01    0.23526E-08    0.93577E+01    0.16961E+02   -0.13222E-09    0.23526E-08   -0.13222E-09    0.23909E-14
  1136    0.11361E+04    0.98360E+01    0.23792E-08    0.98360E+01    0.17171E+02   -0.13668E-09    0.23792E-08   -0.13668E-09    0.23823E-14
  1137    0.11307E+04    0.10295E+02    0.24048E-08    0.10295E+02    0.17384E+02   -0.14108E-09    0.24048E-08   -0.14108E-09    0.23738E-14
  1138    0.11253E+04    0.10732E+02    0.24292E-08    0.10732E+02    0.17600E+02   -0.14542E-09    0.24292E-08   -0.14542E-09    0.23652E-14
  1139    0.11199E+04    0.11148E+02    0.24524E-08    0.11148E+02    0.17818E+02   -0.14970E-09    0.24524E-08   -0.14970E-09    0.23567E-14
  1140    0.11143E+04    0.11541E+02    0.24743E-08    0.11541E+02    0.18039E+02   -0.15392E-09    0.24743E-08   -0.15392E-09    0.23483E-14
  1141    0.11088E+04    0.11912E+02    0.24948E-08    0.11912E+02    0.18261E+02   -0.15807E-09    0.24948E-08   -0.15807E-09    0.23399E-14
  1142    0.11033E+04    0.12261E+02    0.25137E-08    0.12261E+02    0.18486E+02   -0.16216E-09    0.25137E-08   -0.16216E-09    0.23315E-14
  1143    0.10977E+04    0.12587E+02    0.25311E-08    0.12587E+02    0.18712E+02   -0.16618E-09    0.25311E-08   -0.16618E-09    0.23231E-14
  1144    0.10920E+04    0.12889E+02    0.25468E-08    0.12889E+02    0.18941E+02   -0.17013E-09    0.25468E-08   -0.17013E-09    0.23148E-14
  1145    0.10865E+04    0.13169E+02    0.25607E-08    0.13169E+02    0.19172E+02   -0.17401E-09    0.25607E-08   -0.17401E-09    0.23065E-14
  1146    0.10809E+04    0.13425E+02    0.25728E-08    0.13425E+02    0.19404E+02   -0.17782E-09    0.25728E-08   -0.17782E-09    0.22983E-14
  1147    0.10753E+04    0.13657E+02    0.25830E-08    0.13657E+02    0.19638E+02   -0.18155E-09    0.25830E-08   -0.18155E-09    0.22901E-14
  1148    0.10697E+04    0.13865E+02    0.25911E-08    0.13865E+02    0.19873E+02   -0.18521E-09    0.25911E-08   -0.18521E-09    0.22819E-14
  1149    0.10641E+04    0.14048E+02    0.25972E-08    0.14048E+02    0.20109E+02   -0.18879E-09    0.25972E-08   -0.18879E-09    0.22738E-14
  1150    0.10585E+04    0.14207E+02    0.26010E-08    0.14207E+02    0.20346E+02   -0.19229E-09    0.26010E-08   -0.19229E-09    0.22657E-14
  1151    0.10529E+04    0.14341E+02    0.26026E-08    0.14341E+02    0.20583E+02   -0.19571E-09    0.26026E-08   -0.19571E-09    0.22576E-14
  1152    0.10473E+04    0.14450E+02    0.26019E-08    0.14450E+02    0.20822E+02   -0.19905E-09    0.26019E-08   -0.19905E-09    0.22496E-14
  1153    0.10418E+04    0.14535E+02    0.25992E-08    0.14535E+02    0.21062E+02   -0.20231E-09    0.25992E-08   -0.20231E-09    0.22416E-14
  1154    0.10362E+04    0.14596E+02    0.25945E-08    0.14596E+02    0.21302E+02   -0.20550E-09    0.25945E-08   -0.20550E-09    0.22337E-14
  1155    0.10307E+04    0.14632E+02    0.25879E-08    0.14632E+02    0.21543E+02   -0.20862E-09    0.25879E-08   -0.20862E-09    0.22257E-14
  1156    0.10251E+04    0.14644E+02    0.25795E-08    0.14644E+02    0.21783E+02   -0.21165E-09    0.25795E-08   -0.21165E-09    0.22178E-14
  1157    0.10196E+04    0.14633E+02    0.25693E-08    0.14633E+02    0.22024E+02   -0.21462E-09    0.25693E-08   -0.21462E-09    0.22100E-14
  1158    0.10141E+04    0.14598E+02    0.25575E-08    0.14598E+02    0.22266E+02   -0.21752E-09    0.25575E-08   -0.21752E-09    0.22022E-14
  1159    0.10087E+04    0.14539E+02    0.25442E-08    0.14539E+02    0.22507E+02   -0.22034E-09    0.25442E-08   -0.22034E-09    0.21944E-14
  1160    0.10031E+04    0.14456E+02    0.25294E-08    0.14456E+02    0.22750E+02   -0.22310E-09    0.25294E-08   -0.22310E-09    0.21866E-14
  1161    0.99769E+03    0.14351E+02    0.25133E-08    0.14351E+02    0.22992E+02   -0.22579E-09    0.25133E-08   -0.22579E-09    0.21789E-14
  1162    0.99224E+03    0.14223E+02    0.24960E-08    0.14223E+02    0.23234E+02   -0.22841E-09    0.24960E-08   -0.22841E-09    0.21712E-14
  1163    0.98681E+03    0.14072E+02    0.24775E-08    0.14072E+02    0.23476E+02   -0.23097E-09    0.24775E-08   -0.23097E-09    0.21635E-14
  1164    0.98148E+03    0.13898E+02    0.24579E-08    0.13898E+02    0.23718E+02   -0.23347E-09    0.24579E-08   -0.23347E-09    0.21559E-14
  1165    0.97610E+03    0.13702E+02    0.24374E-08    0.13702E+02    0.23960E+02   -0.23590E-09    0.24374E-08   -0.23590E-09    0.21483E-14
  1166    0.97067E+03    0.13484E+02    0.24159E-08    0.13484E+02    0.24201E+02   -0.23828E-09    0.24159E-08   -0.23828E-09    0.21408E-14
  1167    0.96541E+03    0.13244E+02    0.23938E-08    0.13244E+02    0.24441E+02   -0.24059E-09    0.23938E-08   -0.24059E-09    0.21332E-14
  1168    0.96011E+03    0.12983E+02    0.23709E-08    0.12983E+02    0.24682E+02   -0.24285E-09    0.23709E-08   -0.24285E-09    0.21257E-14
  1169    0.95490E+03    0.12699E+02    0.23474E-08    0.12699E+02    0.24921E+02   -0.24505E-09    0.23474E-08   -0.24505E-09    0.21183E-14
  1170    0.94972E+03    0.12395E+02    0.23234E-08    0.12395E+02    0.25159E+02   -0.24720E-09    0.23234E-08   -0.24720E-09    0.21108E-14
  1171    0.94449E+03    0.12069E+02    0.22991E-08    0.12069E+02    0.25397E+02   -0.24929E-09    0.22991E-08   -0.24929E-09    0.21034E-14
  1172    0.93936E+03    0.11723E+02    0.22744E-08    0.11723E+02    0.25634E+02   -0.25133E-09    0.22744E-08   -0.25133E-09    0.20961E-14
  1173    0.93426E+03    0.11357E+02    0.22495E-08    0.11357E+02    0.25870E+02   -0.25332E-09    0.22495E-08   -0.25332E-09    0.20887E-14
  1174    0.92919E+03    0.10970E+02    0.22245E-08    0.10970E+02    0.26103E+02   -0.25526E-09    0.22245E-08   -0.25526E-09    0.20814E-14
  1175    0.92414E+03    0.10563E+02    0.21994E-08    0.10563E+02    0.26336E+02   -0.25715E-09    0.21994E-08   -0.25715E-09    0.20741E-14
  1176    0.91905E+03    0.10136E+02    0.21745E-08    0.10136E+02    0.26567E+02   -0.25900E-09    0.21745E-08   -0.25900E-09    0.20669E-14
  1177    0.91413E+03    0.96899E+01    0.21496E-08    0.96899E+01    0.26797E+02   -0.26080E-09    0.21496E-08   -0.26080E-09    0.20597E-14
  1178    0.90917E+03    0.92248E+01    0.21251E-08    0.92248E+01    0.27025E+02   -0.26255E-09    0.21251E-08   -0.26255E-09    0.20525E-14
  1179    0.90438E+03    0.87409E+01    0.21009E-08    0.87409E+01    0.27252E+02   -0.26426E-09    0.21009E-08   -0.26426E-09    0.20453E-14
  1180    0.89955E+03    0.82386E+01    0.20771E-08    0.82386E+01    0.27478E+02   -0.26593E-09    0.20771E-08   -0.26593E-09    0.20382E-14
  1181    0.89482E+03    0.77181E+01    0.20539E-08    0.77181E+01    0.27700E+02   -0.26756E-09    0.20539E-08   -0.26756E-09    0.20311E-14
  1182    0.89005E+03    0.71797E+01    0.20313E-08    0.71797E+01    0.27920E+02   -0.26915E-09    0.20313E-08   -0.26915E-09    0.20241E-14
  1183    0.88539E+03    0.66239E+01    0.20094E-08    0.66239E+01    0.28138E+02   -0.27070E-09    0.20094E-08   -0.27070E-09    0.20170E-14
  1184    0.88075E+03    0.60507E+01    0.19884E-08    0.60507E+01    0.28353E+02   -0.27222E-09    0.19884E-08   -0.27222E-09    0.20100E-14
  1185    0.87622E+03    0.54609E+01    0.19682E-08    0.54609E+01    0.28567E+02   -0.27370E-09    0.19682E-08   -0.27370E-09    0.20030E-14
  1186    0.87172E+03    0.48544E+01    0.19491E-08    0.48544E+01    0.28777E+02   -0.27514E-09    0.19491E-08   -0.27514E-09    0.19961E-14
  1187    0.86733E+03    0.42317E+01    0.19311E-08    0.42317E+01    0.28985E+02   -0.27656E-09    0.19311E-08   -0.27656E-09    0.19892E-14
  1188    0.86297E+03    0.35931E+01    0.19142E-08    0.35931E+01    0.29190E+02   -0.27794E-09    0.19142E-08   -0.27794E-09    0.19823E-14
  1189    0.85864E+03    0.29393E+01    0.18987E-08    0.29393E+01    0.29391E+02   -0.27930E-09    0.18987E-08   -0.27930E-09    0.19754E-14
