#           k/h    P           
    0.11188E+00    0.14183E-04
    0.11414E+00    0.12973E-04
    0.11644E+00    0.11501E-04
    0.11880E+00    0.10759E-04
    0.12120E+00    0.95266E-05
    0.12365E+00    0.87686E-05
    0.12614E+00    0.79070E-05
    0.12869E+00    0.69275E-05
    0.13129E+00    0.63572E-05
    0.13394E+00    0.54885E-05
    0.13665E+00    0.50414E-05
    0.13941E+00    0.43831E-05
    0.14223E+00    0.38942E-05
    0.14510E+00    0.34410E-05
    0.14803E+00    0.30262E-05
    0.15102E+00    0.26772E-05
    0.15407E+00    0.23740E-05
    0.15718E+00    0.21817E-05
    0.16036E+00    0.18802E-05
    0.16360E+00    0.17696E-05
    0.16690E+00    0.15373E-05
    0.17028E+00    0.14188E-05
    0.17371E+00    0.12536E-05
    0.17722E+00    0.11621E-05
    0.18080E+00    0.10290E-05
    0.18446E+00    0.94096E-06
    0.18818E+00    0.84117E-06
    0.19198E+00    0.73978E-06
    0.19586E+00    0.63459E-06
    0.19982E+00    0.58984E-06
    0.20386E+00    0.50374E-06
    0.20797E+00    0.44882E-06
    0.21218E+00    0.40547E-06
    0.21646E+00    0.34160E-06
    0.22083E+00    0.32053E-06
    0.22530E+00    0.28774E-06
    0.22985E+00    0.25463E-06
    0.23449E+00    0.23007E-06
    0.23923E+00    0.20123E-06
    0.24406E+00    0.18201E-06
    0.24899E+00    0.16346E-06
    0.25402E+00    0.14398E-06
    0.25915E+00    0.12488E-06
    0.26439E+00    0.11421E-06
    0.26973E+00    0.10286E-06
    0.27518E+00    0.88114E-07
    0.28074E+00    0.76212E-07
    0.28641E+00    0.66759E-07
    0.29219E+00    0.63234E-07
    0.29810E+00    0.57526E-07
    0.30412E+00    0.49499E-07
    0.31026E+00    0.43171E-07
    0.31653E+00    0.38360E-07
    0.32292E+00    0.34159E-07
    0.32945E+00    0.29531E-07
    0.33610E+00    0.27509E-07
    0.34289E+00    0.24460E-07
    0.34982E+00    0.21526E-07
    0.35689E+00    0.19236E-07
    0.36409E+00    0.17396E-07
    0.37145E+00    0.15577E-07
    0.37895E+00    0.13702E-07
    0.38661E+00    0.11742E-07
    0.39442E+00    0.10346E-07
    0.40239E+00    0.90223E-08
    0.41052E+00    0.82907E-08
    0.41881E+00    0.70829E-08
    0.42727E+00    0.66556E-08
    0.43590E+00    0.57484E-08
    0.44471E+00    0.48575E-08
    0.45369E+00    0.44983E-08
    0.46286E+00    0.39196E-08
    0.47221E+00    0.36631E-08
    0.48174E+00    0.29890E-08
    0.49148E+00    0.28687E-08
    0.50141E+00    0.24500E-08
    0.51153E+00    0.21384E-08
    0.52187E+00    0.20071E-08
    0.53241E+00    0.15881E-08
    0.54317E+00    0.15104E-08
    0.55414E+00    0.13155E-08
    0.56533E+00    0.12018E-08
    0.57675E+00    0.10474E-08
    0.58840E+00    0.94619E-09
    0.60029E+00    0.84753E-09
    0.61242E+00    0.75372E-09
